Gene	MutSig(Q-value)	# Mut	#	Profiled Samples	Freq	Is Cancer Gene (source: OncoKB)
RPL23AP53		1	1	16	6.3%	No
ACACA		1	1	16	6.3%	No
ACACB		1	1	16	6.3%	No
ACADM		1	1	16	6.3%	No
ACADS		1	1	16	6.3%	No
STRAP		2	2	16	12.5%	No
MARVELD2		1	1	16	6.3%	No
ADAMTS7		1	1	16	6.3%	No
ACAT1		1	1	16	6.3%	No
SLC35A2		1	1	16	6.3%	No
ADAMTS6		2	2	16	12.5%	No
CLCC1		1	1	16	6.3%	No
JMJD7-PLA2G4B		1	1	16	6.3%	No
FRMD4B		3	1	16	6.3%	No
GRAMD4		1	1	16	6.3%	No
CIC		1	1	16	6.3%	Yes
NCDN		1	1	16	6.3%	No
RLBP1		1	1	16	6.3%	No
ZNF277		1	1	16	6.3%	No
ZNF626		1	1	16	6.3%	No
AMER1		1	1	16	6.3%	Yes
ACHE		1	1	16	6.3%	No
UGT2B7		1	1	16	6.3%	No
UGT2B15		1	1	16	6.3%	No
RND3		1	1	16	6.3%	No
RHOG		1	1	16	6.3%	No
ARHGAP4		1	1	16	6.3%	No
COLGALT2		1	1	16	6.3%	No
RAD54B		1	1	16	6.3%	No
IGLV2-11		1	1	16	6.3%	No
ARHGAP5		1	1	16	6.3%	No
ARHGAP6		1	1	16	6.3%	No
PLXND1		1	1	16	6.3%	No
RBMXL1		1	1	16	6.3%	No
CEP295		1	1	16	6.3%	No
WDR75		1	1	16	6.3%	No
TNKS1BP1		2	1	16	6.3%	No
ZNF394		1	1	16	6.3%	No
ACOX1		1	1	16	6.3%	No
CLDN18		1	1	16	6.3%	No
ACP3		1	1	16	6.3%	No
ACRV1		1	1	16	6.3%	No
COL14A1		1	1	16	6.3%	No
BRD2		2	2	16	12.5%	No
FICD		1	1	16	6.3%	No
WDR45		1	1	16	6.3%	No
KDM6B		2	2	16	12.5%	No
IGLV1-51		1	1	16	6.3%	No
MAST2		2	1	16	6.3%	No
KIAA1755		1	1	16	6.3%	No
CIZ1		3	2	16	12.5%	No
ATG2A		4	2	16	12.5%	No
OR52J3		1	1	16	6.3%	No
ZFHX2		1	1	16	6.3%	No
GK5		1	1	16	6.3%	No
C15ORF39		1	1	16	6.3%	No
LRRCC1		1	1	16	6.3%	No
THAP10		1	1	16	6.3%	No
HELZ2		2	2	16	12.5%	No
KNDC1		1	1	16	6.3%	No
DOCK7		1	1	16	6.3%	No
RAP1GAP2		1	1	16	6.3%	No
UQCRC1		1	1	16	6.3%	No
ZC3H6		1	1	16	6.3%	No
UPK3A		1	1	16	6.3%	No
ZNF474		1	1	16	6.3%	No
RNPEP		1	1	16	6.3%	No
MRPS27		1	1	16	6.3%	No
ZNF219		2	2	16	12.5%	No
PTPRT		1	1	16	6.3%	Yes
ABI3		1	1	16	6.3%	No
SYDE2		1	1	16	6.3%	No
ACTC1		1	1	16	6.3%	No
SMARCAD1		1	1	16	6.3%	No
SCIN		1	1	16	6.3%	No
FAF1		1	1	16	6.3%	Yes
USH2A		4	3	16	18.8%	No
UROS		2	2	16	12.5%	No
CUL9		1	1	16	6.3%	No
SUN2		1	1	16	6.3%	No
IGLV3-10		1	1	16	6.3%	No
SLC7A6OS		1	1	16	6.3%	No
NCLN		1	1	16	6.3%	No
CAPN10		1	1	16	6.3%	No
USP42		1	1	16	6.3%	No
CDC42EP1		1	1	16	6.3%	No
ZC3H12C		1	1	16	6.3%	No
FEM1C		1	1	16	6.3%	No
SSH2		1	1	16	6.3%	No
TANC1		2	1	16	6.3%	No
ACTL6A		1	1	16	6.3%	No
ACTN3		1	1	16	6.3%	No
SGSM1		2	1	16	6.3%	No
ZMIZ2		1	1	16	6.3%	No
VPS33B		1	1	16	6.3%	No
AJUBA		1	1	16	6.3%	Yes
ACVR2A		2	2	16	12.5%	Yes
ATP6V0D1		1	1	16	6.3%	No
DCAF8		1	1	16	6.3%	No
MTMR4		1	1	16	6.3%	No
KIR2DL3		1	1	16	6.3%	No
FSD2		1	1	16	6.3%	No
TMEM235		1	1	16	6.3%	No
MTMR7		1	1	16	6.3%	No
KIF5C		3	2	16	12.5%	No
ROS1		1	1	16	6.3%	Yes
ROBO1		1	1	16	6.3%	Yes
KCNG2		1	1	16	6.3%	No
SLC35G5		1	1	16	6.3%	No
RABEP1		1	1	16	6.3%	Yes
CBFA2T2		1	1	16	6.3%	No
GGNBP1		1	1	16	6.3%	No
AIFM1		1	1	16	6.3%	No
ASB16		1	1	16	6.3%	No
FBXO24		1	1	16	6.3%	No
FRMD5		1	1	16	6.3%	No
OR52R1		1	1	16	6.3%	No
SELENOO		1	1	16	6.3%	No
SLC13A4		1	1	16	6.3%	No
OR51S1		1	1	16	6.3%	No
NEMF		1	1	16	6.3%	No
FHAD1		2	2	16	12.5%	No
SYNGR1		1	1	16	6.3%	No
ALG1		1	1	16	6.3%	No
ZBED9		2	2	16	12.5%	No
MRS2		1	1	16	6.3%	No
PWWP2A		1	1	16	6.3%	No
KPNA1		1	1	16	6.3%	No
FBXL5		1	1	16	6.3%	No
KIF22		1	1	16	6.3%	No
KLHL3		1	1	16	6.3%	No
SLC6A5		1	1	16	6.3%	No
KRT1		1	1	16	6.3%	No
KRT2		1	1	16	6.3%	No
ZFP82		1	1	16	6.3%	No
PARP9		1	1	16	6.3%	No
FUCA2		1	1	16	6.3%	No
IPO5		1	1	16	6.3%	No
KRAS		2	2	16	12.5%	Yes
COX7A2L		1	1	16	6.3%	No
ZC3H12D		1	1	16	6.3%	No
KRT13		1	1	16	6.3%	No
B3GNT7		1	1	16	6.3%	No
LARP4B		1	1	16	6.3%	Yes
MAGI3		1	1	16	6.3%	No
STAP1		1	1	16	6.3%	No
CYFIP1		2	1	16	6.3%	No
TUBB1		1	1	16	6.3%	No
GANAB		1	1	16	6.3%	No
FBXL7		1	1	16	6.3%	No
MDN1		3	3	16	18.8%	No
G6PD		1	1	16	6.3%	No
OLFML2B		1	1	16	6.3%	No
PRAMEF1		1	1	16	6.3%	No
DDX21		1	1	16	6.3%	No
INTS3		1	1	16	6.3%	No
ZBED1		1	1	16	6.3%	No
WNK1		3	3	16	18.8%	No
KRT31		1	1	16	6.3%	No
AHCTF1		1	1	16	6.3%	No
IGSF10		1	1	16	6.3%	No
KHDC1		1	1	16	6.3%	No
GABBR1		1	1	16	6.3%	No
DZIP1		2	2	16	12.5%	No
ENPP4		1	1	16	6.3%	No
NLE1		1	1	16	6.3%	No
CFAP92		1	1	16	6.3%	No
ITPRID1		1	1	16	6.3%	No
C17ORF99		1	1	16	6.3%	No
TOLLIP		1	1	16	6.3%	No
CLTC		2	1	16	6.3%	Yes
ZFHX4		1	1	16	6.3%	No
STARD5		2	1	16	6.3%	No
MMP24		1	1	16	6.3%	No
AARS2		1	1	16	6.3%	No
ZNF608		2	2	16	12.5%	No
INTS2		1	1	16	6.3%	No
RTTN		1	1	16	6.3%	No
POT1		1	1	16	6.3%	Yes
KRT85		1	1	16	6.3%	No
GABRB3		1	1	16	6.3%	No
CCR1		1	1	16	6.3%	No
SLC6A17		1	1	16	6.3%	No
ABLIM3		1	1	16	6.3%	No
GABPB1		1	1	16	6.3%	No
XPO5		1	1	16	6.3%	No
TBX5		1	1	16	6.3%	No
KRT82		1	1	16	6.3%	No
STARD9		1	1	16	6.3%	No
SLC9C1		1	1	16	6.3%	No
CMKLR1		1	1	16	6.3%	No
ANKRD26		1	1	16	6.3%	No
HNF1B		1	1	16	6.3%	No
NYNRIN		1	1	16	6.3%	No
GABRR1		2	2	16	12.5%	No
PRMT7		2	1	16	6.3%	No
SPRING1		1	1	16	6.3%	No
GABRG3		1	1	16	6.3%	No
PCDH19		1	1	16	6.3%	No
COL18A1		1	1	16	6.3%	No
GABRG2		1	1	16	6.3%	No
ARMC5		1	1	16	6.3%	No
RPTOR		1	1	16	6.3%	Yes
SRGAP1		1	1	16	6.3%	No
KTN1		3	3	16	18.8%	Yes
AFF3		1	1	16	6.3%	Yes
TBX3		1	1	16	6.3%	Yes
FGL2		1	1	16	6.3%	No
CNKSR2		1	1	16	6.3%	No
TCAIM		1	1	16	6.3%	No
GALK1		1	1	16	6.3%	No
AMDHD1		1	1	16	6.3%	No
NLRP1		3	2	16	12.5%	No
GAK		1	1	16	6.3%	No
LRRC31		2	2	16	12.5%	No
IQCA1		1	1	16	6.3%	No
TCF15		1	1	16	6.3%	No
FAM214A		1	1	16	6.3%	No
MAP2K7		1	1	16	6.3%	No
CGN		1	1	16	6.3%	No
ZNF665		1	1	16	6.3%	No
MAPK9		1	1	16	6.3%	No
ALPK3		2	1	16	6.3%	No
MAP2K1		1	1	16	6.3%	Yes
NPFFR2		1	1	16	6.3%	No
ARHGAP36		1	1	16	6.3%	No
COBLL1		1	1	16	6.3%	No
GAMT		1	1	16	6.3%	No
GALT		1	1	16	6.3%	No
CC2D2A		1	1	16	6.3%	No
TCOF1		2	2	16	12.5%	No
CNGB1		1	1	16	6.3%	No
TCF20		1	1	16	6.3%	No
THAP12		1	1	16	6.3%	No
VMO1		2	1	16	6.3%	No
AGO4		1	1	16	6.3%	No
ZNF507		1	1	16	6.3%	No
CNTN1		1	1	16	6.3%	No
TAOK1		1	1	16	6.3%	No
DNHD1		1	1	16	6.3%	No
SEMA6A		1	1	16	6.3%	No
CNR2		1	1	16	6.3%	No
FLG2		1	1	16	6.3%	No
USP19		1	1	16	6.3%	No
MICAL3		3	2	16	12.5%	No
LRRC7		2	2	16	12.5%	No
HRNR		1	1	16	6.3%	No
HEXD		1	1	16	6.3%	No
COL4A2		1	1	16	6.3%	No
COL2A1		2	1	16	6.3%	Yes
ZNF319		1	1	16	6.3%	No
TMTC1		2	2	16	12.5%	No
FSD1L		1	1	16	6.3%	No
KLHL8		1	1	16	6.3%	No
SYT16		1	1	16	6.3%	No
ADGRF3		2	1	16	6.3%	No
COL1A1		1	1	16	6.3%	Yes
SLC38A10		1	1	16	6.3%	No
AFDN		1	1	16	6.3%	Yes
MRAS		1	1	16	6.3%	No
OR8B12		1	1	16	6.3%	No
TRPM1		1	1	16	6.3%	No
MTF2		1	1	16	6.3%	No
CDON		1	1	16	6.3%	No
OR4D5		1	1	16	6.3%	No
TRGV8		1	1	16	6.3%	No
IMPG2		1	1	16	6.3%	No
COL8A1		3	3	16	18.8%	No
DOCK6		2	2	16	12.5%	No
COL7A1		2	2	16	12.5%	No
ZNF471		1	1	16	6.3%	No
COL6A3		3	3	16	18.8%	No
COL6A1		2	1	16	6.3%	No
COPG1		1	1	16	6.3%	No
FAM161B		1	1	16	6.3%	No
RASA3		1	1	16	6.3%	No
UNC79		1	1	16	6.3%	No
USP26		1	1	16	6.3%	No
BTNL2		1	1	16	6.3%	No
COL4A6		2	2	16	12.5%	No
POLR1G		1	1	16	6.3%	No
TAS2R42		1	1	16	6.3%	No
TBX22		1	1	16	6.3%	No
OR10G8		1	1	16	6.3%	No
FTCD		1	1	16	6.3%	No
SHANK1		4	3	16	18.8%	No
SASH1		1	1	16	6.3%	No
MN1		3	1	16	6.3%	Yes
PSD		1	1	16	6.3%	No
TRIM2		1	1	16	6.3%	No
KRT23		1	1	16	6.3%	No
BCL2L11		1	1	16	6.3%	Yes
DNAH1		3	1	16	6.3%	No
INTS13		1	1	16	6.3%	No
ING5		1	1	16	6.3%	No
KANSL1		1	1	16	6.3%	No
MMP19		2	1	16	6.3%	No
SYNPO		1	1	16	6.3%	No
TMEM79		1	1	16	6.3%	No
ATF7IP		1	1	16	6.3%	No
RNF135		1	1	16	6.3%	No
CAVIN4		1	1	16	6.3%	No
MOV10		1	1	16	6.3%	No
PSG6		2	2	16	12.5%	No
GORASP1		1	1	16	6.3%	No
CLASP1		1	1	16	6.3%	No
SZT2		1	1	16	6.3%	No
CLIP3		1	1	16	6.3%	No
H1-2		1	1	16	6.3%	Yes
ATRAID		1	1	16	6.3%	No
SNED1		1	1	16	6.3%	No
FAM222B		1	1	16	6.3%	No
TROAP		1	1	16	6.3%	No
PIGK		1	1	16	6.3%	No
NAXD		1	1	16	6.3%	No
FKBP15		2	2	16	12.5%	No
CTAGE1		1	1	16	6.3%	No
MPP2		1	1	16	6.3%	No
H1-1		1	1	16	6.3%	No
AGAP1		1	1	16	6.3%	No
WSCD1		1	1	16	6.3%	No
KIF13B		2	2	16	12.5%	No
TARS3		1	1	16	6.3%	No
STK38		1	1	16	6.3%	No
EIF3L		1	1	16	6.3%	No
IPO4		2	2	16	12.5%	No
CHFR		1	1	16	6.3%	No
GTDC1		2	2	16	12.5%	No
CD200		1	1	16	6.3%	No
DNAH11		2	1	16	6.3%	No
DNAJC13		2	2	16	12.5%	No
KCNE3		1	1	16	6.3%	No
TMEM184C		1	1	16	6.3%	No
ART4		2	2	16	12.5%	No
CDK5RAP2		1	1	16	6.3%	No
ACAP3		1	1	16	6.3%	No
FAHD2B		1	1	16	6.3%	No
PSMA6		1	1	16	6.3%	No
ABCC3		1	1	16	6.3%	No
GAB4		1	1	16	6.3%	No
UGGT2		1	1	16	6.3%	No
PRKRIP1		1	1	16	6.3%	No
ASCL1		1	1	16	6.3%	No
MED6		1	1	16	6.3%	No
ACOT7		1	1	16	6.3%	No
RNGTT		1	1	16	6.3%	No
KIF24		1	1	16	6.3%	No
OR5T3		1	1	16	6.3%	No
TPGS2		1	1	16	6.3%	No
DNAAF9		1	1	16	6.3%	No
NECTIN3		2	1	16	6.3%	No
ANKUB1		1	1	16	6.3%	No
ZNF568		1	1	16	6.3%	No
DNAJC10		1	1	16	6.3%	No
TTC17		1	1	16	6.3%	No
NARS2		1	1	16	6.3%	No
ACTL10		1	1	16	6.3%	No
ASL		1	1	16	6.3%	No
HAS2		1	1	16	6.3%	No
IFT122		1	1	16	6.3%	No
B3GNT8		1	1	16	6.3%	No
EXOC1		1	1	16	6.3%	No
NGLY1		1	1	16	6.3%	No
SH3TC1		1	1	16	6.3%	No
KANK2		1	1	16	6.3%	No
AKNA		2	2	16	12.5%	No
RPUSD3		1	1	16	6.3%	No
TNFSF12		1	1	16	6.3%	No
OR5M10		2	1	16	6.3%	No
HCFC1		1	1	16	6.3%	No
ASPH		1	1	16	6.3%	No
ZNF768		1	1	16	6.3%	No
ANLN		1	1	16	6.3%	No
KDM6A		1	1	16	6.3%	Yes
RIPK1		1	1	16	6.3%	No
CFAP44		2	1	16	6.3%	No
NEK8		2	2	16	12.5%	No
ZNF521		1	1	16	6.3%	Yes
ADAM15		1	1	16	6.3%	No
MYRIP		1	1	16	6.3%	No
ADAM9		3	2	16	12.5%	No
VEGFC		1	1	16	6.3%	No
VEGFB		1	1	16	6.3%	No
HDC		1	1	16	6.3%	No
ZNF773		1	1	16	6.3%	No
DIS3		1	1	16	6.3%	Yes
MISP		1	1	16	6.3%	No
CSKMT		3	1	16	6.3%	No
HTT		2	1	16	6.3%	No
ZDHHC5		1	1	16	6.3%	No
ERMARD		1	1	16	6.3%	No
FAM162B		1	1	16	6.3%	No
HCRTR2		1	1	16	6.3%	No
CEP164		1	1	16	6.3%	No
DENND3		1	1	16	6.3%	No
MCTP2		1	1	16	6.3%	No
ZNF750		1	1	16	6.3%	Yes
TXLNG		2	2	16	12.5%	No
ATAD2B		1	1	16	6.3%	No
ADAM21		1	1	16	6.3%	No
VDAC2		1	1	16	6.3%	No
NBPF9		1	1	16	6.3%	No
RNF168		1	1	16	6.3%	No
LEKR1		1	1	16	6.3%	No
HEATR5A		1	1	16	6.3%	No
VIPR2		1	1	16	6.3%	No
TNFRSF14		1	1	16	6.3%	Yes
SRCIN1		1	1	16	6.3%	No
LRIF1		1	1	16	6.3%	No
TTYH3		1	1	16	6.3%	No
ZFHX3		2	2	16	12.5%	Yes
MINDY1		1	1	16	6.3%	No
CCDC7		1	1	16	6.3%	No
THSD7B		1	1	16	6.3%	No
FADD		1	1	16	6.3%	No
OR52N5		1	1	16	6.3%	No
ATM		1	1	16	6.3%	Yes
RERE		2	1	16	6.3%	No
MTUS2		1	1	16	6.3%	No
PSTK		1	1	16	6.3%	No
WWC1		2	2	16	12.5%	No
VLDLR		1	1	16	6.3%	No
HIP1		1	1	16	6.3%	Yes
VWF		1	1	16	6.3%	No
HIF1A		2	2	16	12.5%	Yes
RPL3		1	1	16	6.3%	No
ZAN		2	2	16	12.5%	No
PLA2G2F		1	1	16	6.3%	No
C4ORF46		1	1	16	6.3%	No
HK1		2	2	16	12.5%	No
ZNF676		1	1	16	6.3%	No
UBQLNL		1	1	16	6.3%	No
SMG6		2	1	16	6.3%	No
ATP2A2		1	1	16	6.3%	No
OR8J3		1	1	16	6.3%	No
LRRC37A3		1	1	16	6.3%	No
SIGLEC5		1	1	16	6.3%	No
TNFRSF10C		1	1	16	6.3%	No
CLIP2		1	1	16	6.3%	No
CORO2A		3	1	16	6.3%	No
WFS1		1	1	16	6.3%	No
DENND2C		1	1	16	6.3%	No
UROC1		1	1	16	6.3%	No
ATP2B1		1	1	16	6.3%	No
MGA		2	2	16	12.5%	Yes
COA3		1	1	16	6.3%	No
MRPS28		1	1	16	6.3%	No
LACTB		1	1	16	6.3%	No
HIVEP3		3	3	16	18.8%	No
PPIP5K2		1	1	16	6.3%	No
TRIB2		1	1	16	6.3%	No
MCF2L		2	1	16	6.3%	No
ZC3H7B		1	1	16	6.3%	No
EIF4H		1	1	16	6.3%	No
IQCG		2	2	16	12.5%	No
WNT5A		1	1	16	6.3%	No
WNT8A		1	1	16	6.3%	No
VWCE		1	1	16	6.3%	No
USP50		1	1	16	6.3%	No
NUP160		1	1	16	6.3%	No
NTN4		2	2	16	12.5%	No
TLNRD1		1	1	16	6.3%	No
SLC6A16		1	1	16	6.3%	No
TBC1D3F		1	1	16	6.3%	No
CAMSAP2		2	2	16	12.5%	No
TMPRSS9		2	1	16	6.3%	No
TASOR		1	1	16	6.3%	No
CLEC16A		1	1	16	6.3%	No
TMEM117		1	1	16	6.3%	No
SLC22A17		1	1	16	6.3%	No
GASK1B		1	1	16	6.3%	No
CHP1		1	1	16	6.3%	No
DHRSX		1	1	16	6.3%	No
NKAPL		2	1	16	6.3%	No
ASTN2		1	1	16	6.3%	No
CACNG8		1	1	16	6.3%	No
COBL		1	1	16	6.3%	No
KAZN		1	1	16	6.3%	No
AASDH		1	1	16	6.3%	No
ATP13A4		1	1	16	6.3%	No
SPTBN5		2	2	16	12.5%	No
SYNRG		1	1	16	6.3%	No
ARHGEF9		1	1	16	6.3%	No
ZMYM3		1	1	16	6.3%	Yes
PADI2		3	2	16	12.5%	No
CHRDL2		1	1	16	6.3%	No
RRP12		1	1	16	6.3%	No
SYNE2		1	1	16	6.3%	No
PLCL2		1	1	16	6.3%	No
SLC10A4		1	1	16	6.3%	No
FZR1		1	1	16	6.3%	No
LTO1		1	1	16	6.3%	No
NXPH2		2	2	16	12.5%	No
XPR1		1	1	16	6.3%	No
BMP15		1	1	16	6.3%	No
RPS2		1	1	16	6.3%	No
LARGE1		2	1	16	6.3%	No
PTGDR2		1	1	16	6.3%	No
RNF19A		1	1	16	6.3%	No
PHLPP1		1	1	16	6.3%	No
KRT76		1	1	16	6.3%	No
PAMR1		1	1	16	6.3%	No
LAMA2		1	1	16	6.3%	No
VPS13A		1	1	16	6.3%	No
TRIM58		1	1	16	6.3%	No
SLC6A14		1	1	16	6.3%	No
TENM3		1	1	16	6.3%	No
LRRFIP1		2	1	16	6.3%	No
SLF2		1	1	16	6.3%	No
TP53TG1		1	1	16	6.3%	No
RPS6KB1		1	1	16	6.3%	No
DLGAP2		2	1	16	6.3%	No
ENTR1		1	1	16	6.3%	No
ISY1		1	1	16	6.3%	No
MYORG		1	1	16	6.3%	No
LAMB2		1	1	16	6.3%	No
PCDHA12		1	1	16	6.3%	No
WASF3		1	1	16	6.3%	No
PCDHA11		1	1	16	6.3%	No
PNMA8B		2	1	16	6.3%	No
UTP14A		1	1	16	6.3%	No
CPLX1		1	1	16	6.3%	No
PCDHB2		2	2	16	12.5%	No
LONP2		1	1	16	6.3%	No
LAMC2		1	1	16	6.3%	No
MTA2		1	1	16	6.3%	No
TAS2R4		1	1	16	6.3%	No
NOL6		1	1	16	6.3%	No
LAMA5		1	1	16	6.3%	No
RIMBP3B		1	1	16	6.3%	No
ERMN		1	1	16	6.3%	No
PCDHA7		2	2	16	12.5%	No
ZNF490		1	1	16	6.3%	No
DLG5		1	1	16	6.3%	No
ITCH		1	1	16	6.3%	No
LRRC47		1	1	16	6.3%	No
TMEM169		1	1	16	6.3%	No
L3MBTL2		1	1	16	6.3%	No
GRAMD1B		1	1	16	6.3%	No
FAM114A2		1	1	16	6.3%	No
USP31		1	1	16	6.3%	No
DHH		1	1	16	6.3%	No
SLC22A12		1	1	16	6.3%	No
CRLF1		1	1	16	6.3%	No
CRACD		1	1	16	6.3%	No
TEX15		1	1	16	6.3%	No
RTN4RL1		1	1	16	6.3%	No
KIAA1210		1	1	16	6.3%	No
DNAH2		1	1	16	6.3%	No
HIPK1		1	1	16	6.3%	No
NT5DC4		2	1	16	6.3%	No
LCP2		1	1	16	6.3%	No
TEX14		1	1	16	6.3%	No
NLN		2	2	16	12.5%	No
ODF2L		1	1	16	6.3%	No
CLEC4A		1	1	16	6.3%	No
TSPOAP1		2	2	16	12.5%	No
CACNA2D2		1	1	16	6.3%	No
PIWIL3		2	2	16	12.5%	No
RNF17		1	1	16	6.3%	No
NWD2		1	1	16	6.3%	No
LCA5		1	1	16	6.3%	No
FAM181A		1	1	16	6.3%	No
KIDINS220		1	1	16	6.3%	No
SDCCAG8		1	1	16	6.3%	No
GARS1		1	1	16	6.3%	No
LRRC32		2	2	16	12.5%	No
CYTH3		2	1	16	6.3%	No
PDLIM7		2	1	16	6.3%	No
DNAH7		2	2	16	12.5%	No
MCCD1		1	1	16	6.3%	No
LGALS3BP		1	1	16	6.3%	No
GAS6		1	1	16	6.3%	No
GOLGA6L2		1	1	16	6.3%	No
TMEM44		1	1	16	6.3%	No
LEPR		2	2	16	12.5%	No
LETM1		1	1	16	6.3%	No
COPB2		2	2	16	12.5%	No
CFAP206		1	1	16	6.3%	No
ITGB1BP1		1	1	16	6.3%	No
NAPRT		1	1	16	6.3%	No
IRAK1BP1		1	1	16	6.3%	No
COL13A1		1	1	16	6.3%	No
COL11A2		1	1	16	6.3%	No
LGALS8		1	1	16	6.3%	No
COL15A1		1	1	16	6.3%	No
TOPAZ1		2	2	16	12.5%	No
LIG3		1	1	16	6.3%	No
LIG4		2	2	16	12.5%	No
GCNT1		1	1	16	6.3%	No
ASTE1		1	1	16	6.3%	No
FAM76B		1	1	16	6.3%	No
GCH1		1	1	16	6.3%	No
COMP		2	2	16	12.5%	No
COL19A1		1	1	16	6.3%	No
SESN3		1	1	16	6.3%	Yes
URAD		1	1	16	6.3%	No
LHX1		1	1	16	6.3%	No
LIPE		1	1	16	6.3%	No
TAB3		1	1	16	6.3%	No
COX4I1		1	1	16	6.3%	No
MAP3K8		1	1	16	6.3%	No
FAT3		2	2	16	12.5%	No
CCDC125		2	2	16	12.5%	No
GCNT2		1	1	16	6.3%	No
LIMK1		1	1	16	6.3%	No
RIMS1		1	1	16	6.3%	No
ZSWIM4		1	1	16	6.3%	No
GFAP		1	1	16	6.3%	No
CEP152		1	1	16	6.3%	No
ZFAT		2	1	16	6.3%	No
GDF10		1	1	16	6.3%	No
SIMC1		1	1	16	6.3%	No
LLGL1		1	1	16	6.3%	No
ANKRD44		1	1	16	6.3%	No
KLHL1		1	1	16	6.3%	No
LMAN1		1	1	16	6.3%	No
PSMD1		1	1	16	6.3%	No
EP400		1	1	16	6.3%	Yes
PSMD2		1	1	16	6.3%	No
NACA2		1	1	16	6.3%	No
ARHGAP23		1	1	16	6.3%	No
MAP9		1	1	16	6.3%	No
ANKRD36C		1	1	16	6.3%	No
SH3RF1		2	2	16	12.5%	No
GFRA1		1	1	16	6.3%	No
PSMC2		1	1	16	6.3%	No
ZNF649		1	1	16	6.3%	No
CPLANE1		1	1	16	6.3%	No
EFR3B		1	1	16	6.3%	No
WNK3		2	2	16	12.5%	No
TPX2		1	1	16	6.3%	No
SLC27A5		1	1	16	6.3%	No
SPRTN		1	1	16	6.3%	Yes
TTC30B		1	1	16	6.3%	No
USP28		1	1	16	6.3%	No
SEPTIN12		1	1	16	6.3%	No
CP		1	1	16	6.3%	No
ZSWIM5		1	1	16	6.3%	No
SV2C		1	1	16	6.3%	No
ODF3		1	1	16	6.3%	No
MYH15		2	2	16	12.5%	No
CPT1A		1	1	16	6.3%	No
TCF25		1	1	16	6.3%	No
NINL		1	1	16	6.3%	No
MAST1		1	1	16	6.3%	No
IDO2		1	1	16	6.3%	No
PTEN		1	1	16	6.3%	Yes
CALCOCO1		2	2	16	12.5%	No
GIPR		1	1	16	6.3%	No
ZBTB4		1	1	16	6.3%	No
PTBP1		1	1	16	6.3%	No
CDCA2		1	1	16	6.3%	No
CREB1		1	1	16	6.3%	Yes
PHRF1		4	3	16	18.8%	No
CAMSAP3		1	1	16	6.3%	No
TRMT61B		1	1	16	6.3%	No
CPT2		1	1	16	6.3%	No
CPT1B		1	1	16	6.3%	No
RDH14		1	1	16	6.3%	No
OR1S2		1	1	16	6.3%	No
PTGFRN		1	1	16	6.3%	No
SLC5A12		1	1	16	6.3%	No
ERI2		1	1	16	6.3%	No
CRHR2		1	1	16	6.3%	No
KIAA1549		2	2	16	12.5%	No
NCR3		1	1	16	6.3%	No
ALS2		1	1	16	6.3%	No
BEND3		1	1	16	6.3%	No
GCN1		2	2	16	12.5%	No
OR4D11		1	1	16	6.3%	No
CHD8		1	1	16	6.3%	No
ZDBF2		2	1	16	6.3%	No
PDIA5		1	1	16	6.3%	No
CRKL		1	1	16	6.3%	Yes
TMEM255A		1	1	16	6.3%	No
TMEM102		1	1	16	6.3%	No
MSI1		1	1	16	6.3%	Yes
PTPN2		1	1	16	6.3%	Yes
DCAF4L1		1	1	16	6.3%	No
USP47		1	1	16	6.3%	No
RPS19BP1		1	1	16	6.3%	No
HLA-DMA		1	1	16	6.3%	No
NOL8		1	1	16	6.3%	No
HLA-B		1	1	16	6.3%	Yes
HLA-A		3	3	16	18.8%	Yes
UNC5A		1	1	16	6.3%	No
MSH2		1	1	16	6.3%	Yes
ERP29		1	1	16	6.3%	No
MSH5		1	1	16	6.3%	No
MLLT11		1	1	16	6.3%	Yes
PTPN13		1	1	16	6.3%	Yes
TRIM77		1	1	16	6.3%	No
ZNF485		1	1	16	6.3%	No
SLC44A1		1	1	16	6.3%	No
IL18R1		1	1	16	6.3%	No
NLRP8		1	1	16	6.3%	No
ATP5F1D		1	1	16	6.3%	No
PTPN4		1	1	16	6.3%	No
PTPN6		1	1	16	6.3%	Yes
OPTN		1	1	16	6.3%	No
ZNF552		1	1	16	6.3%	No
TRIM24		1	1	16	6.3%	Yes
PTPRF		3	2	16	12.5%	No
PTPRH		1	1	16	6.3%	No
PTPRK		1	1	16	6.3%	Yes
ANGPTL2		1	1	16	6.3%	No
KDM4E		1	1	16	6.3%	No
HCAR2		2	2	16	12.5%	No
SPOUT1		1	1	16	6.3%	No
ATP6V1A		1	1	16	6.3%	No
TEX2		1	1	16	6.3%	No
LEO1		1	1	16	6.3%	No
PTPRA		1	1	16	6.3%	No
PTPRB		2	2	16	12.5%	Yes
AKAP9		1	1	16	6.3%	No
OIT3		1	1	16	6.3%	No
PTPRC		1	1	16	6.3%	Yes
TTC21B		1	1	16	6.3%	No
DCAF5		1	1	16	6.3%	No
TDRD7		1	1	16	6.3%	No
CEP44		1	1	16	6.3%	No
ASXL3		1	1	16	6.3%	No
GRIP1		1	1	16	6.3%	No
NIPAL1		1	1	16	6.3%	No
QSER1		1	1	16	6.3%	No
PEAK1		1	1	16	6.3%	No
LIN7A		1	1	16	6.3%	No
ATP7A		2	2	16	12.5%	No
EXOC6		1	1	16	6.3%	No
