Gene	Gistic(Q-value)	Cytoband	CNA	Profiled Samples	#	Freq	Is Cancer Gene (source: OncoKB)
CSPG5		3p21.31	HOMDEL	1	8	12.5%	No
RNA5SP349	1.076e-32	11q22.3	HOMDEL	1	8	12.5%	No
RNA5SP259		8p21.1	HOMDEL	1	8	12.5%	No
DCLK3		3p22.2	HOMDEL	1	8	12.5%	No
AMDHD1		12q23.1	HOMDEL	1	8	12.5%	No
NCCRP1		19q13.2	AMP	1	8	12.5%	No
MRPL42		12q22	HOMDEL	1	8	12.5%	No
CWF19L2	1.076e-32	11q22.3	HOMDEL	1	8	12.5%	No
REXO2	1.076e-32	11q23.2	HOMDEL	1	8	12.5%	No
SLC38A3		3p21.31	HOMDEL	1	8	12.5%	No
FIP1L1		4q12	HOMDEL	1	8	12.5%	Yes
PEBP4		8p21.3	HOMDEL	1	8	12.5%	No
GSR		8p12	HOMDEL	1	8	12.5%	No
RAF1		3p25.2	HOMDEL	1	8	12.5%	Yes
LINC01193		15q11.2	HOMDEL	1	8	12.5%	No
HCP5		6p21.33	AMP	1	8	12.5%	No
HR		8p21.3	HOMDEL	1	8	12.5%	No
ABHD6		3p14.3	HOMDEL	1	8	12.5%	No
LINC00654		20p12.3	AMP	1	8	12.5%	No
LGALS14		19q13.2	AMP	1	8	12.5%	No
RNA5SP122	3.466e-41	2q37.3	HOMDEL	1	8	12.5%	No
RNA5SP470		19q12	AMP	1	8	12.5%	No
ST8SIA5		18q21.1	HOMDEL	1	8	12.5%	No
BOK	3.466e-41	2q37.3	HOMDEL	1	8	12.5%	No
LINC02871		20p12.2	AMP	1	8	12.5%	No
EID2B		19q13.2	AMP	1	8	12.5%	No
LIPG		18q21.1	HOMDEL	1	8	12.5%	No
DPAGT1	1.076e-32	11q23.3	HOMDEL	1	8	12.5%	No
PICALM		11q14.2	HOMDEL	1	8	12.5%	Yes
HEPN1	1.076e-32	11q24.2	HOMDEL	1	8	12.5%	No
VPS26B		11q25	HOMDEL	1	8	12.5%	No
ARCN1	1.076e-32	11q23.3	HOMDEL	1	8	12.5%	No
PRRT1		6p21.32	AMP	1	8	12.5%	No
DPYSL2		8p21.2	HOMDEL	1	8	12.5%	No
RN7SL870P		3p21.31	HOMDEL	1	8	12.5%	No
SC5D	1.076e-32	11q23.3-q24.1	HOMDEL	1	8	12.5%	No
WFDC6		20q13.12	AMP	1	8	12.5%	No
CCR7		17q21.2	AMP	1	8	12.5%	No
RN7SKP144		3p26.3	HOMDEL	1	8	12.5%	No
C3ORF49		3p14.1	HOMDEL	1	8	12.5%	No
RNA5SP489	1.952e-1	21q21.2	HOMDEL	1	8	12.5%	No
RNA5SP133		3p14.3	HOMDEL	1	8	12.5%	No
C3ORF52		3q13.2	AMP	1	8	12.5%	No
GRAMD1A		19q13.11	AMP	1	8	12.5%	No
USP10		16q24.1	HOMDEL	1	8	12.5%	No
ZNF382		19q13.12	AMP	1	8	12.5%	No
CRYBA2		2q35	HOMDEL	1	8	12.5%	No
POU5F1		6p21.33	AMP	1	8	12.5%	Yes
FBXO25		8p23.3	HOMDEL	1	8	12.5%	No
EGFL8		6p21.32	AMP	1	8	12.5%	No
CCDC27	2.952e-4	1p36.32	HOMDEL	1	8	12.5%	No
SLC23A3		2q35	HOMDEL	1	8	12.5%	No
PTPN23		3p21.31	HOMDEL	1	8	12.5%	No
SNRPN		15q11.2	HOMDEL	1	8	12.5%	No
ARHGEF16	2.952e-4	1p36.32	HOMDEL	1	8	12.5%	No
IP6K2		3p21.31	HOMDEL	1	8	12.5%	No
NAALADL2		3q26.31	HOMDEL	1	8	12.5%	No
C16ORF95		16q24.2	HOMDEL	1	8	12.5%	No
EMC8		16q24.1	HOMDEL	1	8	12.5%	No
FNDC10	2.952e-4	1p36.33	HOMDEL	1	8	12.5%	No
LPCAT1		5p15.33	AMP	1	8	12.5%	No
OR4F5	2.952e-4	1p36.33	HOMDEL	1	8	12.5%	No
SPIN4		Xq11.1	AMP	1	8	12.5%	No
TAFA1		3p14.1	HOMDEL	1	8	12.5%	No
DCC		18q21.2	HOMDEL	1	8	12.5%	No
ZBTB44	1.076e-32	11q24.3	HOMDEL	1	8	12.5%	No
PHLPP1		18q21.33	HOMDEL	1	8	12.5%	No
TUSC2		3p21.31	HOMDEL	1	8	12.5%	No
LINC00273	1.727e-2	16p11.2	HOMDEL	1	8	12.5%	No
MT1B	1.727e-2	16q13	HOMDEL	1	8	12.5%	No
HCG21		6p21	AMP	1	8	12.5%	No
RN7SL411P		3p22.1	HOMDEL	1	8	12.5%	No
LY6G6F		6p21.33	AMP	1	8	12.5%	No
DEFB103B		8p23.1	HOMDEL	1	8	12.5%	No
DDX25	1.076e-32	11q24.2	HOMDEL	1	8	12.5%	No
TRNT1		3p26.2	HOMDEL	1	8	12.5%	No
C18ORF25		18q21.1	HOMDEL	1	8	12.5%	No
RN7SL92P		3p12.3	HOMDEL	1	8	12.5%	No
RIN2		20p11.23	AMP	1	8	12.5%	No
AGXT	3.466e-41	2q37.3	HOMDEL	1	8	12.5%	No
ASB1	3.466e-41	2q37.3	HOMDEL	1	8	12.5%	No
FAM66D		8p23.1	HOMDEL	1	8	12.5%	No
RN7SL621P		8p12	AMP	1	8	12.5%	No
TTLL3		3p25.3	HOMDEL	1	8	12.5%	No
SNORA41	4.965e-4	2q33.3	HOMDEL	1	8	12.5%	No
CDH18		5p14.3	AMP	1	8	12.5%	No
NXPE1	1.076e-32	11q23.2	HOMDEL	1	8	12.5%	No
LONRF1		8p23.1	HOMDEL	1	8	12.5%	No
MANF		3p21.2	HOMDEL	1	8	12.5%	No
ZCCHC2		18q21.33	HOMDEL	1	8	12.5%	No
TRIO		5p15.2	AMP	1	8	12.5%	No
UBE3A		15q11.2	AMP	1	8	12.5%	No
ABHD10		3q13.2	AMP	1	8	12.5%	No
CGGBP1		3p11.1	HOMDEL	1	8	12.5%	No
SETD5		3p25.3	HOMDEL	1	8	12.5%	Yes
RN7SKP284		3p12.1	HOMDEL	1	8	12.5%	No
FAM86B2		8p23.1	HOMDEL	1	8	12.5%	No
BAP1		3p21.1	HOMDEL	1	8	12.5%	Yes
PCNA		20p12.3	AMP	1	8	12.5%	No
SRGAP3		3p25.3	HOMDEL	1	8	12.5%	No
MSH5		6p21.33	AMP	1	8	12.5%	No
LINC02899		5p14.2	AMP	1	8	12.5%	No
DHX16	1.605e-3	6p21.33	AMP	1	8	12.5%	No
RNU6ATAC29P		3p21.2	HOMDEL	1	8	12.5%	No
POLI		18q21.2	HOMDEL	1	8	12.5%	No
MROH2A	3.466e-41	2q37.1	HOMDEL	1	8	12.5%	No
FXYD7		19q13.12	AMP	1	8	12.5%	No
IQCF3		3p21.2	HOMDEL	1	8	12.5%	No
THUMPD3		3p25.3	HOMDEL	1	8	12.5%	No
TSEN2		3p25.2	HOMDEL	1	8	12.5%	No
WFDC5		20q13.12	AMP	1	8	12.5%	No
SERINC3		20q13.12	AMP	1	8	12.5%	No
THRA		17q21.1	AMP	1	8	12.5%	No
NANS		9q22.33	AMP	1	8	12.5%	No
ZNF850		19q13.12	AMP	1	8	12.5%	No
KIF9		3p21.31	HOMDEL	1	8	12.5%	No
CAB39	3.466e-41	2q37.1	HOMDEL	1	8	12.5%	No
FTO	1.727e-2	16q12.2	HOMDEL	1	8	12.5%	No
ATP2B1-AS1		12q21.33	HOMDEL	1	8	12.5%	No
NKTR		3p22.1	HOMDEL	1	8	12.5%	No
CCR5		3p21.31	HOMDEL	1	8	12.5%	No
FAM124B		2q36.2	HOMDEL	1	8	12.5%	No
USP16	1.952e-1	21q21	HOMDEL	1	8	12.5%	No
MT3	1.727e-2	16q13	HOMDEL	1	8	12.5%	No
FAM86B3P		8p23.1	HOMDEL	1	8	12.5%	No
DUSP6		12q21.33	HOMDEL	1	8	12.5%	No
JUP		17q21.2	AMP	1	8	12.5%	No
RNA5SP474		20p13	AMP	1	8	12.5%	No
ELOC		8q21.11	AMP	1	8	12.5%	Yes
POTEB2		15q11.2	HOMDEL	1	8	12.5%	No
TOP2A		17q21.2	AMP	1	8	12.5%	No
PROKR2		20p12.3	AMP	1	8	12.5%	No
INTS9		8p21.1	HOMDEL	1	8	12.5%	No
MKRN2OS		3p25.2	HOMDEL	1	8	12.5%	No
DRD2	1.076e-32	11q23.2	HOMDEL	1	8	12.5%	No
PARD6G		18q23	HOMDEL	1	8	12.5%	No
AZI2		3p24.1	HOMDEL	1	8	12.5%	No
P4HTM		3p21.31	HOMDEL	1	8	12.5%	No
RN7SL340P		19q12	AMP	1	8	12.5%	No
PAX1		20p11.22	HOMDEL	1	8	12.5%	No
RNF165		18q21.1	HOMDEL	1	8	12.5%	No
FEZ1	1.076e-32	11q24.2	HOMDEL	1	8	12.5%	No
RN7SL584P		15q11.1	HOMDEL	1	8	12.5%	No
MT1F	1.727e-2	16q13	HOMDEL	1	8	12.5%	No
TMEM43		3p25.1	HOMDEL	1	8	12.5%	No
SOCS7		17q12	AMP	1	8	12.5%	No
DOK2		8p21.3	HOMDEL	1	8	12.5%	No
NRM		6p21.33	AMP	1	8	12.5%	No
DAW1		2q36.3	HOMDEL	1	8	12.5%	No
RN7SKP26		18q21.1	HOMDEL	1	8	12.5%	No
IL5RA		3p26.2	HOMDEL	1	8	12.5%	No
TOMM34		20q13.12	AMP	1	8	12.5%	No
PPIL3		2q33.1	HOMDEL	1	8	12.5%	No
BTLA		3q13.2	AMP	1	8	12.5%	Yes
PARP3		3p21.2	HOMDEL	1	8	12.5%	Yes
HTR1F		3p12	HOMDEL	1	8	12.5%	No
LRRN1		3p26.2	HOMDEL	1	8	12.5%	No
TMEM240	2.952e-4	1p36.33	HOMDEL	1	8	12.5%	No
SEPTIN2	3.466e-41	2q37.3	HOMDEL	1	8	12.5%	No
SLC35A5		3q13.2	AMP	1	8	12.5%	No
RN7SL574P	2.952e-4	1p36.32	HOMDEL	1	8	12.5%	No
RPUSD4	1.076e-32	11q24.2	HOMDEL	1	8	12.5%	No
DEFA5		8p23.1	HOMDEL	1	8	12.5%	No
LY6G6E		6p21.33	AMP	1	8	12.5%	No
LPL		8p21.3	HOMDEL	1	8	12.5%	No
AIF1		6p21.33	AMP	1	8	12.5%	No
SERPINB8		18q22.1	HOMDEL	1	8	12.5%	No
PRDM10	1.076e-32	11q24.3	HOMDEL	1	8	12.5%	No
ZNF202	1.076e-32	11q23.3	HOMDEL	1	8	12.5%	No
KCNG2		18q23	HOMDEL	1	8	12.5%	No
APOA4	1.076e-32	11q23.3	HOMDEL	1	8	12.5%	No
LINC00922		16q21	HOMDEL	1	8	12.5%	No
CNOT10		3p22.3	HOMDEL	1	8	12.5%	No
SIAH1	1.727e-2	16q12.1	HOMDEL	1	8	12.5%	No
KRT12		17q21.2	AMP	1	8	12.5%	No
MAP4K1		19q13.2	AMP	1	8	12.5%	No
RN7SL498P		20p12.3	AMP	1	8	12.5%	No
CTNND2		5p15.2	AMP	1	8	12.5%	No
LRRN4		20p12.3	AMP	1	8	12.5%	No
DNAH5		5p15.2	AMP	1	8	12.5%	No
ARPP21		3p22.3	HOMDEL	1	8	12.5%	No
PRDM10-DT	1.076e-32	11q24.3	HOMDEL	1	8	12.5%	No
CFAP61		20p11.23	AMP	1	8	12.5%	No
SPRED3	3.164e-8	19q13	AMP	1	8	12.5%	No
MSR1		8p22	HOMDEL	1	8	12.5%	No
C1QTNF5	1.076e-32	11q23.3	HOMDEL	1	8	12.5%	No
POU1F1		3p11.2	HOMDEL	1	8	12.5%	No
RN7SL795P		18q22.2	HOMDEL	1	8	12.5%	No
SNED1	3.466e-41	2q37.3	HOMDEL	1	8	12.5%	No
ZPBP2		17q21.1	AMP	1	8	12.5%	No
ZNF781		19q13.12	AMP	1	8	12.5%	No
IGFBP5		2q35	HOMDEL	1	8	12.5%	No
MBD1		18q21.1	HOMDEL	1	8	12.5%	No
POGLUT3	1.076e-32	11q22.3	HOMDEL	1	8	12.5%	No
CUL3		2q36.2	HOMDEL	1	8	12.5%	Yes
KRT10		17q21.2	AMP	1	8	12.5%	No
RNA5SP455		18q12.3	HOMDEL	1	8	12.5%	No
MYD88		3p22.2	HOMDEL	1	8	12.5%	Yes
NICN1		3p21.31	HOMDEL	1	8	12.5%	No
RYR1	3.164e-8	19q13.2	AMP	1	8	12.5%	No
PROSER3		19q13.12	AMP	1	8	12.5%	No
CLN8		8p23.3	HOMDEL	1	8	12.5%	No
SNORD58A		18q21.1	HOMDEL	1	8	12.5%	No
RNU4ATAC10P	1.076e-32	11q24.1	HOMDEL	1	8	12.5%	No
OR8B2	1.076e-32	11q24.2	HOMDEL	1	8	12.5%	No
DNAJB3	3.466e-41	2q37.1	HOMDEL	1	8	12.5%	No
CLDN25	1.076e-32	11q23.2	HOMDEL	1	8	12.5%	No
RBM5		3p21.31	HOMDEL	1	8	12.5%	No
KITLG		12q21.32	HOMDEL	1	8	12.5%	No
SMAD4	1.728e-3	18q21.2	HOMDEL	1	8	12.5%	Yes
RNA5SP126		3p24.2	HOMDEL	1	8	12.5%	No
SP110	3.466e-41	2q37.1	HOMDEL	1	8	12.5%	No
UBE2QL1		5p15.31	AMP	1	8	12.5%	No
MPIG6B		6p21.33	AMP	1	8	12.5%	No
XPO7		8p21.3	HOMDEL	1	8	12.5%	No
C8G		9q34.3	HOMDEL	1	8	12.5%	No
KRT9		17q21.2	AMP	1	8	12.5%	No
ZNF573		19q13.12	AMP	1	8	12.5%	No
PKIG		20q13.12	AMP	1	8	12.5%	No
RASSF2		20p13	AMP	1	8	12.5%	No
OR10D3	1.076e-32	11q24.2	HOMDEL	1	8	12.5%	No
C11ORF71	1.076e-32	11q23.2	HOMDEL	1	8	12.5%	No
P3H4		17q21.2	AMP	1	8	12.5%	No
KRT24		17q21.2	AMP	1	8	12.5%	No
FXYD5		19q13.12	AMP	1	8	12.5%	No
ZNF619		3p22.1	HOMDEL	1	8	12.5%	No
MBOAT4		8p12	HOMDEL	1	8	12.5%	No
TGFB1I1		16p11.2	HOMDEL	1	8	12.5%	No
LZTS1		8p21.3	HOMDEL	1	8	12.5%	No
LGALS16		19q13.2	AMP	1	8	12.5%	No
FZD5		2q33.3	HOMDEL	1	8	12.5%	No
PLXDC1		17q12	AMP	1	8	12.5%	No
NYAP2		2q36.3	HOMDEL	1	8	12.5%	No
C12ORF50		12q21.32	HOMDEL	1	8	12.5%	No
FPGT		1p31.1	AMP	1	8	12.5%	No
BCO2	1.076e-32	11q23.1	HOMDEL	1	8	12.5%	No
VPS37A		8p22	HOMDEL	1	8	12.5%	No
CYYR1	1.952e-1	21q21.3	HOMDEL	1	8	12.5%	No
USP17L2		8p23.1	HOMDEL	1	8	12.5%	No
LINC00307	1.952e-1	21q22.11	HOMDEL	1	8	12.5%	No
RNY4P19	3.466e-41	2q36.3	HOMDEL	1	8	12.5%	No
CCDC51		3p21.31	HOMDEL	1	8	12.5%	No
RNA5SP206		6p21.33	AMP	1	8	12.5%	No
PLEKHM3		2q33.3	HOMDEL	1	8	12.5%	No
LTN1	1.952e-1	21q21.3	HOMDEL	1	8	12.5%	No
ZNF570		19q13.12	AMP	1	8	12.5%	No
RNA5SP365		12q21.33	HOMDEL	1	8	12.5%	No
SCN5A		3p22.2	HOMDEL	1	8	12.5%	No
KRT39		17q21.2	AMP	1	8	12.5%	No
ELOA3DP		18q21.1	HOMDEL	1	8	12.5%	No
TNFRSF10C		8p21.3	HOMDEL	1	8	12.5%	No
ATP8B1		18q21.31	HOMDEL	1	8	12.5%	No
SIK2	1.076e-32	11q23.1	HOMDEL	1	8	12.5%	No
CD226		18q22.2	HOMDEL	1	8	12.5%	No
TMEM169		2q35	HOMDEL	1	8	12.5%	No
SLC6A10P	1.727e-2	16p11.2	HOMDEL	1	8	12.5%	No
LRRIQ3		1p31.1	AMP	1	8	12.5%	No
STK16		2q35	HOMDEL	1	8	12.5%	No
TXNL4A		18q23	HOMDEL	1	8	12.5%	No
ELP6		3p21.31	HOMDEL	1	8	12.5%	No
ANO10		3p22.1-p21.33	HOMDEL	1	8	12.5%	No
SARS2		19q13.2	AMP	1	8	12.5%	No
TP73	2.952e-4	1p36.32	HOMDEL	1	8	12.5%	No
SLC44A4		6p21.33	AMP	1	8	12.5%	No
RN7SL551P		18q22.3	HOMDEL	1	8	12.5%	No
CDH5		16q21	HOMDEL	1	8	12.5%	No
VWA7		6p21.33	AMP	1	8	12.5%	No
OTULINL		5p15.2	AMP	1	8	12.5%	No
C3ORF14		3p14.2	HOMDEL	1	8	12.5%	No
CABS1		4q13.3	HOMDEL	1	8	12.5%	No
ATG3		3q13.2	AMP	1	8	12.5%	No
LINC00308	1.952e-1	21q21.1	HOMDEL	1	8	12.5%	No
PTGDS		9q34.3	HOMDEL	1	8	12.5%	No
ANKRD19P		9q22.31	AMP	1	8	12.5%	No
RN7SL663P	3.164e-8	19q13.13	AMP	1	8	12.5%	No
CXCR1		2q35	HOMDEL	1	8	12.5%	No
RN7SKP186		6p21.33	AMP	1	8	12.5%	No
USP28	1.076e-32	11q23.2	HOMDEL	1	8	12.5%	No
RNA5SP407	1.727e-2	16p11.1	HOMDEL	1	8	12.5%	No
EPHA3		3p11.1	HOMDEL	1	8	12.5%	Yes
WRAP73	2.952e-4	1p36.32	HOMDEL	1	8	12.5%	No
ING5	3.466e-41	2q37.3	HOMDEL	1	8	12.5%	No
ZNF860		3p24.1	HOMDEL	1	8	12.5%	No
ROR2		9q22.31	AMP	1	8	12.5%	No
LINC00696		3p21.1	HOMDEL	1	8	12.5%	No
EAF1		3p25.1	HOMDEL	1	8	12.5%	No
CCNP		19q13.2	AMP	1	8	12.5%	No
RNA5SP409	1.727e-2	16p11.1	HOMDEL	1	8	12.5%	No
VPS4B		18q21.33	HOMDEL	1	8	12.5%	No
ONECUT2		18q21.31	HOMDEL	1	8	12.5%	No
GHRL		3p25.3	HOMDEL	1	8	12.5%	No
MT4	1.727e-2	16q13	HOMDEL	1	8	12.5%	No
GPCPD1		20p12.3	AMP	1	8	12.5%	No
USP19		3p21.31	HOMDEL	1	8	12.5%	No
HSPA8	1.076e-32	11q24.1	HOMDEL	1	8	12.5%	No
ARF4		3p14.3	HOMDEL	1	8	12.5%	No
HERC2P3		15q11.1-q11.2	HOMDEL	1	8	12.5%	No
ACADL		2q34	HOMDEL	1	8	12.5%	No
OXTR		3p25.3	HOMDEL	1	8	12.5%	No
OGG1		3p25.3	HOMDEL	1	8	12.5%	No
RN7SL495P		15q11.2	HOMDEL	1	8	12.5%	No
SERPINB12		18q21.33	HOMDEL	1	8	12.5%	No
CCDC174		3p25.1	HOMDEL	1	8	12.5%	No
LRRFIP2		3p22.2	HOMDEL	2	8	25.0%	No
UPK2	1.076e-32	11q23.3	HOMDEL	1	8	12.5%	No
STK19		6p21.33	AMP	1	8	12.5%	Yes
BTG1		12q21.33	HOMDEL	1	8	12.5%	Yes
RN7SL353P		6p21.33	AMP	1	8	12.5%	No
AJAP1	2.952e-4	1p36.32	HOMDEL	1	8	12.5%	No
RPL32		3p25.2	HOMDEL	1	8	12.5%	No
ZNF407		18q23	HOMDEL	1	8	12.5%	No
MLYCD		16q23.3	HOMDEL	1	8	12.5%	No
CHRND	3.466e-41	2q37.1	HOMDEL	1	8	12.5%	No
LOXHD1		18q21.1	HOMDEL	1	8	12.5%	No
MXRA8	2.952e-4	1p36.33	HOMDEL	1	8	12.5%	No
BCL2		18q21.33	HOMDEL	1	8	12.5%	Yes
YWHAB		20q13.12	AMP	1	8	12.5%	No
SSU72	2.952e-4	1p36.33	HOMDEL	1	8	12.5%	No
ITPR1		3p26.1	HOMDEL	1	8	12.5%	No
NEK10		3p24.1	HOMDEL	1	8	12.5%	No
ZNF622		5p15.1	AMP	1	8	12.5%	No
GGN	3.164e-8	19q13.2	AMP	1	8	12.5%	No
RBM7	1.076e-32	11q23.1-q23.2	HOMDEL	1	8	12.5%	No
SIPA1L3	3.164e-8	19q13.13-q13.2	AMP	1	8	12.5%	No
DYTN		2q33.3	HOMDEL	1	8	12.5%	No
RN7SL106P		15q11.2	HOMDEL	1	8	12.5%	No
RNA5SP433		16q24.1	HOMDEL	1	8	12.5%	No
SCARA5		8p21.1	HOMDEL	1	8	12.5%	No
ABHD14B		3p21.2	HOMDEL	1	8	12.5%	No
CPLX4		18q21.32	HOMDEL	1	8	12.5%	No
ZNF420		19q13.12	AMP	1	8	12.5%	No
CATIP		2q35	HOMDEL	1	8	12.5%	No
SPINT3		20q13.12	AMP	1	8	12.5%	No
CCDC66		3p14.3	HOMDEL	1	8	12.5%	No
IL10RA	1.076e-32	11q23.3	HOMDEL	1	8	12.5%	No
ZNF469		16q24.2	HOMDEL	1	8	12.5%	No
JPH2		20q13.12	AMP	1	8	12.5%	No
FDXACB1	1.076e-32	11q23.1	HOMDEL	1	8	12.5%	No
C2CD2L	1.076e-32	11q23.3	HOMDEL	1	8	12.5%	No
TP53TG3	1.727e-2	16p11.2	HOMDEL	1	8	12.5%	No
CIDEC		3p25.3	HOMDEL	1	8	12.5%	No
CHEK2P2		15q11.1	HOMDEL	1	8	12.5%	No
ZMYND10		3p21.31	HOMDEL	1	8	12.5%	No
WNK2		9q22.31	AMP	1	8	12.5%	No
OR8B12	1.076e-32	11q24.2	HOMDEL	1	8	12.5%	No
RN7SL147P		3p25.2	HOMDEL	1	8	12.5%	No
TP53TG3D	1.727e-2	16p11.2	HOMDEL	1	8	12.5%	No
PRND		20p13	AMP	1	8	12.5%	No
AMBN		4q13.3	HOMDEL	1	8	12.5%	No
ATAD3A	2.952e-4	1p36.33	HOMDEL	1	8	12.5%	No
RN7SKP213		2q35	HOMDEL	1	8	12.5%	No
ZNF621		3p22.1	HOMDEL	1	8	12.5%	No
TRAK2		2q33.1	HOMDEL	1	8	12.5%	No
POLR2I		19q13.12	AMP	1	8	12.5%	No
TRAPPC4	1.076e-32	11q23.3	HOMDEL	1	8	12.5%	No
NBEAP1		15q11.2	HOMDEL	1	8	12.5%	Yes
FRG2C		3p12.3	HOMDEL	1	8	12.5%	No
ZNF516		18q23	HOMDEL	1	8	12.5%	No
RN7SL474P		8p22	HOMDEL	1	8	12.5%	No
TMEM42		3p21.31	HOMDEL	1	8	12.5%	No
B3GALT6	2.952e-4	1p36.33	HOMDEL	1	8	12.5%	No
RER1	2.952e-4	1p36.32	HOMDEL	1	8	12.5%	No
CNDP2		18q22.3	HOMDEL	1	8	12.5%	No
C2ORF69		2q33.1	HOMDEL	1	8	12.5%	No
ZDHHC11B	2.006e-6	5p15.33	AMP	1	8	12.5%	No
TRAF3IP1	3.466e-41	2q37.3	HOMDEL	1	8	12.5%	No
ECEL1	3.466e-41	2q37.1	HOMDEL	1	8	12.5%	No
NXPE2	1.076e-32	11q23.2	HOMDEL	1	8	12.5%	No
DSEL		18q22.1	HOMDEL	1	8	12.5%	No
FAM66B		8p23.1	HOMDEL	1	8	12.5%	No
RNA5SP119		2q34	HOMDEL	1	8	12.5%	No
DCAF1		3p21.2	HOMDEL	1	8	12.5%	No
E2F1		20q11.22	AMP	1	8	12.5%	No
ANKH		5p15.2	AMP	1	8	12.5%	No
GTF2IRD1		7q11.23	HOMDEL	1	8	12.5%	No
FOXR1	1.076e-32	11q23.3	HOMDEL	1	8	12.5%	No
PCGF2		17q12	AMP	1	8	12.5%	No
PDCD6IP		3p22.3	HOMDEL	1	8	12.5%	No
ZNF302		19q13.11	AMP	1	8	12.5%	No
THOC7		3p14.1	HOMDEL	1	8	12.5%	No
BBS2	1.727e-2	16q13	HOMDEL	1	8	12.5%	No
RMST		12q23.1	HOMDEL	1	8	12.5%	No
RUSF1		16p11.2	HOMDEL	1	8	12.5%	No
ADAD2		16q24.1	HOMDEL	1	8	12.5%	No
TOX3		16q12.1	AMP	1	8	12.5%	No
CADPS		3p14.2	HOMDEL	1	8	12.5%	No
TPRXL		3p25.1	HOMDEL	1	8	12.5%	No
UBE2W		8q21.11	AMP	1	8	12.5%	No
SLC6A18	2.006e-6	5p15.33	AMP	1	8	12.5%	No
SGK2		20q13.12	AMP	1	8	12.5%	No
RAD54L2		3p21.2	HOMDEL	1	8	12.5%	No
GALNT4		12q21.33	HOMDEL	1	8	12.5%	No
TMEM70		8q21.11	AMP	1	8	12.5%	No
SNORA38		6p21.33	AMP	1	8	12.5%	No
APLP2	1.076e-32	11q24.3	HOMDEL	1	8	12.5%	No
TCF19		6p21.33	AMP	1	8	12.5%	No
HAMP		19q13.12	AMP	1	8	12.5%	No
CAPN12		19q13.2	AMP	1	8	12.5%	No
PSORS1C3		6p21.33	AMP	1	8	12.5%	No
DEFB107B		8p23.1	HOMDEL	1	8	12.5%	No
FASTKD2		2q33.3	HOMDEL	1	8	12.5%	No
NPAP1		15q11.2	HOMDEL	1	8	12.5%	No
APLP1		19q13.12	AMP	1	8	12.5%	No
PIBF1		13q21.33-q22.1	HOMDEL	2	8	25.0%	No
TTLL10	2.952e-4	1p36.33	HOMDEL	1	8	12.5%	No
VIPR1		3p22.1	HOMDEL	1	8	12.5%	No
LINC00607		2q35	HOMDEL	1	8	12.5%	No
SNORA1	2.701e-2	11q21	HOMDEL	1	8	12.5%	No
CAV3		3p25.3	HOMDEL	1	8	12.5%	No
TEX15		8p12	HOMDEL	1	8	12.5%	No
IQCA1	3.466e-41	2q37.2-q37.3	HOMDEL	1	8	12.5%	No
FBXO17		19q13.2	AMP	1	8	12.5%	No
ABHD16A		6p21.33	AMP	1	8	12.5%	No
MROH9		1q24.3	AMP	1	8	12.5%	No
PATE2	1.076e-32	11q24.2	HOMDEL	1	8	12.5%	No
RTP3		3p21.31	HOMDEL	1	8	12.5%	No
LYZL4		3p22.1	HOMDEL	1	8	12.5%	No
JPH1		8q21.11	AMP	1	8	12.5%	No
COL4A4		2q36.3	HOMDEL	1	8	12.5%	No
ZNF335		20q13.12	AMP	1	8	12.5%	No
HEMK1		3p21.31	HOMDEL	1	8	12.5%	No
SNRPN		15q11.2	AMP	1	8	12.5%	No
CHMP7		8p21.3	HOMDEL	1	8	12.5%	No
CYP27A1		2q35	HOMDEL	1	8	12.5%	No
USF2		19q13.12	AMP	1	8	12.5%	No
PRSS56	3.466e-41	2q37.1	HOMDEL	1	8	12.5%	No
CCDC102B		18q22.1	HOMDEL	1	8	12.5%	No
ZNF146		19q13.1	AMP	1	8	12.5%	No
ACAP3	2.952e-4	1p36.33	HOMDEL	1	8	12.5%	No
SLN	1.076e-32	11q22.3	HOMDEL	1	8	12.5%	No
RASSF1		3p21.31	HOMDEL	1	8	12.5%	No
SNHG14		15q11.2	HOMDEL	1	8	12.5%	No
OBSL1		2q35	HOMDEL	1	8	12.5%	No
C1ORF174	2.952e-4	1p36.32	HOMDEL	1	8	12.5%	No
PTH2R		2q34	HOMDEL	1	8	12.5%	No
FUT10		8p12	AMP	1	8	12.5%	No
SUCLG2		3p14.1	HOMDEL	1	8	12.5%	No
ANKRD30BP2	1.952e-1	21q11.2	HOMDEL	1	8	12.5%	No
PLEKHG7		12q22	HOMDEL	1	8	12.5%	No
MICB		6p21.33	AMP	1	8	12.5%	No
ARHGAP32	1.076e-32	11q24.3	HOMDEL	1	8	12.5%	No
LGI3		8p21.3	HOMDEL	1	8	12.5%	No
HAP1		17q21.2	AMP	1	8	12.5%	No
FAM90A24P		8p23.1	HOMDEL	1	8	12.5%	No
DDX11L1	2.952e-4	1p36.33	HOMDEL	1	8	12.5%	No
RNA5SP419	1.727e-2	16p11.1	HOMDEL	1	8	12.5%	No
CDCP1		3p21.31	HOMDEL	1	8	12.5%	No
MOB1B		4q13.3	HOMDEL	1	8	12.5%	No
FAM85B		8p23.1	HOMDEL	1	8	12.5%	No
LSM2		6p21.33	AMP	1	8	12.5%	No
CRADD		12q22	HOMDEL	1	8	12.5%	No
