Gene	MutSig(Q-value)	# Mut	#	Profiled Samples	Freq	Is Cancer Gene (source: OncoKB)
MYO9A		1	1	8	12.5%	No
ASCC3		1	1	8	12.5%	No
ZNF689		1	1	8	12.5%	No
MPEG1		1	1	8	12.5%	Yes
GLYATL2		1	1	8	12.5%	No
KIAA1549		1	1	8	12.5%	No
CRHBP		1	1	8	12.5%	No
HSPA12B		1	1	8	12.5%	No
C12ORF56		1	1	8	12.5%	No
PHTF1		1	1	8	12.5%	No
WIZ		1	1	8	12.5%	No
PCDHGA11		1	1	8	12.5%	No
LRRC2		1	1	8	12.5%	No
MSANTD2		1	1	8	12.5%	No
TBK1		1	1	8	12.5%	No
IL5RA		1	1	8	12.5%	No
GPSM1		1	1	8	12.5%	No
GGA1		1	1	8	12.5%	No
SAP30BP		1	1	8	12.5%	No
RNF213		3	2	8	25.0%	Yes
CREBBP		1	1	8	12.5%	Yes
SEMA4B		1	1	8	12.5%	No
PCDHGB3		1	1	8	12.5%	No
SNAP47		1	1	8	12.5%	No
LRRC9		1	1	8	12.5%	No
FREM2		2	1	8	12.5%	No
OTULIN		1	1	8	12.5%	No
MYO1B		1	1	8	12.5%	No
ASAP1		1	1	8	12.5%	No
IGHJ3		1	1	8	12.5%	No
FGF6		1	1	8	12.5%	Yes
FSHR		1	1	8	12.5%	No
ZSWIM6		1	1	8	12.5%	No
ATG10		1	1	8	12.5%	No
SENP6		2	1	8	12.5%	No
PHIP		1	1	8	12.5%	No
BIRC6		1	1	8	12.5%	No
SERINC3		1	1	8	12.5%	No
PLEKHG5		1	1	8	12.5%	No
CKM		1	1	8	12.5%	No
PCDHGA2		1	1	8	12.5%	No
KRT42P		1	1	8	12.5%	No
RGS3		1	1	8	12.5%	No
NAGLU		1	1	8	12.5%	No
PPP1R37		1	1	8	12.5%	No
PPP2R1A		1	1	8	12.5%	Yes
FGF21		1	1	8	12.5%	No
SYT4		1	1	8	12.5%	No
CCT5		1	1	8	12.5%	No
TBXT		1	1	8	12.5%	No
SPG11		1	1	8	12.5%	No
FGFR2		1	1	8	12.5%	Yes
TENM2		1	1	8	12.5%	No
GPC5		1	1	8	12.5%	No
GALNT16		1	1	8	12.5%	No
IL12A		1	1	8	12.5%	No
GLIS3		1	1	8	12.5%	No
TNRC6C		1	1	8	12.5%	No
TRIM7		1	1	8	12.5%	No
RAI14		1	1	8	12.5%	No
PCDHB7		1	1	8	12.5%	No
ALPK1		1	1	8	12.5%	No
UGT3A2		1	1	8	12.5%	No
CCDC88C		1	1	8	12.5%	No
FANCM		2	2	8	25.0%	No
OSCP1		1	1	8	12.5%	No
PPP2R5A		1	1	8	12.5%	No
FBXO16		1	1	8	12.5%	No
ZNF25		1	1	8	12.5%	No
TACR3		1	1	8	12.5%	No
MEFV		1	1	8	12.5%	No
DDX31		1	1	8	12.5%	No
ANKRD13D		2	1	8	12.5%	No
EPAS1		1	1	8	12.5%	Yes
EP300		2	2	8	25.0%	Yes
HTR7		1	1	8	12.5%	No
FHL1		1	1	8	12.5%	No
CLCN4		1	1	8	12.5%	No
ZNF384		1	1	8	12.5%	Yes
CDC25A		1	1	8	12.5%	No
ENPEP		1	1	8	12.5%	No
HTR2C		1	1	8	12.5%	No
NLRP5		1	1	8	12.5%	No
ITLN1		1	1	8	12.5%	No
WWC3		1	1	8	12.5%	No
ADAMTS19		1	1	8	12.5%	No
PTPN4		1	1	8	12.5%	No
NLRC5		2	1	8	12.5%	No
USP45		1	1	8	12.5%	No
KIAA1109		1	1	8	12.5%	No
MEF2C		1	1	8	12.5%	Yes
GALNT6		1	1	8	12.5%	No
TAF10		1	1	8	12.5%	No
RNF25		1	1	8	12.5%	No
PTPRF		1	1	8	12.5%	No
TUBB4B		1	1	8	12.5%	No
EPHA4		1	1	8	12.5%	No
ABCB10		1	1	8	12.5%	No
FCHO2		1	1	8	12.5%	No
PRRC2C		1	1	8	12.5%	No
VXN		1	1	8	12.5%	No
HACD3		1	1	8	12.5%	No
SF3B3		1	1	8	12.5%	No
BTN2A2		1	1	8	12.5%	No
FAM9A		1	1	8	12.5%	No
HYDIN		1	1	8	12.5%	No
PRR5		1	1	8	12.5%	No
MAP3K3		1	1	8	12.5%	No
PTPRC		1	1	8	12.5%	Yes
SV2A		1	1	8	12.5%	No
SYCP2		1	1	8	12.5%	No
TAPBP		1	1	8	12.5%	No
PLA2G4A		1	1	8	12.5%	No
STX2		1	1	8	12.5%	No
EPHB6		1	1	8	12.5%	No
AMER3		1	1	8	12.5%	No
QSER1		1	1	8	12.5%	No
FAM218A		1	1	8	12.5%	No
CRELD1		1	1	8	12.5%	No
SLC9A4		1	1	8	12.5%	No
ATP6V0A1		1	1	8	12.5%	No
OR52B6		1	1	8	12.5%	No
PKHD1		1	1	8	12.5%	No
TAL1		1	1	8	12.5%	Yes
CFAP91		1	1	8	12.5%	No
PKM		1	1	8	12.5%	No
PRIM1		1	1	8	12.5%	No
ERN2		1	1	8	12.5%	No
CFAP46		1	1	8	12.5%	No
SEMG2		1	1	8	12.5%	No
ZNF407		1	1	8	12.5%	No
PLCB3		1	1	8	12.5%	No
ZNF345		1	1	8	12.5%	No
RTP4		1	1	8	12.5%	No
RTKN2		1	1	8	12.5%	No
ZNF716		1	1	8	12.5%	No
EPS15		2	1	8	12.5%	Yes
FRY		2	2	8	25.0%	No
ATP7B		1	1	8	12.5%	No
LRPPRC		1	1	8	12.5%	No
UBAP1		1	1	8	12.5%	No
EPS8		1	1	8	12.5%	No
ATRX		2	2	8	25.0%	Yes
SLC25A20		1	1	8	12.5%	No
SDK2		1	1	8	12.5%	No
SEC16B		1	1	8	12.5%	No
SOS2		1	1	8	12.5%	No
IQSEC1		1	1	8	12.5%	No
ZSCAN9		1	1	8	12.5%	No
XPC		1	1	8	12.5%	Yes
REPS1		1	1	8	12.5%	No
PRKCE		1	1	8	12.5%	No
ZNF214		1	1	8	12.5%	No
DPYSL4		1	1	8	12.5%	No
ZNF404		1	1	8	12.5%	No
HMMR		1	1	8	12.5%	No
CCDC181		1	1	8	12.5%	No
DCHS2		1	1	8	12.5%	No
XPO1		1	1	8	12.5%	Yes
PRKCA		1	1	8	12.5%	No
PLD1		1	1	8	12.5%	No
MGAT5		1	1	8	12.5%	No
PLD2		1	1	8	12.5%	No
ZKSCAN7		1	1	8	12.5%	No
PLEC		1	1	8	12.5%	No
STOX2		1	1	8	12.5%	No
PRKDC		1	1	8	12.5%	Yes
GOLGA5		1	1	8	12.5%	Yes
PLA2G15		1	1	8	12.5%	No
NIPBL		1	1	8	12.5%	No
PCNA		1	1	8	12.5%	No
PDE8B		1	1	8	12.5%	No
RUBCN		1	1	8	12.5%	No
ZFP92		1	1	8	12.5%	No
BCORL1		2	2	8	25.0%	Yes
YWHAZ		1	1	8	12.5%	No
DOK7		1	1	8	12.5%	No
CDK13		1	1	8	12.5%	No
SORBS1		1	1	8	12.5%	No
PCDH15		2	2	8	25.0%	No
PLXNB2		2	2	8	25.0%	No
PRAMEF6		1	1	8	12.5%	No
ABCA10		1	1	8	12.5%	No
GRIN3A		2	2	8	25.0%	No
TMC2		1	1	8	12.5%	No
APC		1	1	8	12.5%	Yes
FOXA1		1	1	8	12.5%	Yes
CERS4		1	1	8	12.5%	No
WDPCP		1	1	8	12.5%	No
NRN1		1	1	8	12.5%	No
ARID2		1	1	8	12.5%	Yes
CCDC38		1	1	8	12.5%	No
PROZ		1	1	8	12.5%	No
LOXL2		1	1	8	12.5%	No
RNF126		1	1	8	12.5%	No
GFPT2		1	1	8	12.5%	No
PCSK1		1	1	8	12.5%	No
ZFX		1	1	8	12.5%	No
LRP1		2	1	8	12.5%	No
LRP2		3	3	8	37.5%	No
DNAH17		1	1	8	12.5%	No
ARHGEF7		1	1	8	12.5%	No
SLC23A1		1	1	8	12.5%	No
HNRNPF		1	1	8	12.5%	No
BIRC5		1	1	8	12.5%	No
DDX27		1	1	8	12.5%	No
CEP295NL		2	2	8	25.0%	No
APLP2		1	1	8	12.5%	No
UGT1A7		1	1	8	12.5%	No
PCNT		1	1	8	12.5%	No
DIP2B		1	1	8	12.5%	No
CCDC134		1	1	8	12.5%	No
PLSCR1		1	1	8	12.5%	No
PCOLCE		1	1	8	12.5%	No
SYNJ1		1	1	8	12.5%	No
LRP6		1	1	8	12.5%	Yes
PML		2	2	8	25.0%	Yes
PCDHGB4		1	1	8	12.5%	No
NUP153		2	1	8	12.5%	No
CDC16		1	1	8	12.5%	No
PDCD2		1	1	8	12.5%	No
OR7D2		1	1	8	12.5%	No
DCHS1		1	1	8	12.5%	No
DOCK4		1	1	8	12.5%	No
NPIPB4		2	2	8	25.0%	No
ATP8B3		2	2	8	25.0%	No
SLC34A2		1	1	8	12.5%	Yes
NBPF1		1	1	8	12.5%	No
ZNF669		1	1	8	12.5%	No
BCAT2		1	1	8	12.5%	No
GALNT14		1	1	8	12.5%	No
APOD		1	1	8	12.5%	No
LRP4		1	1	8	12.5%	No
THRAP3		1	1	8	12.5%	No
ZNF14		1	1	8	12.5%	No
CNTNAP5		1	1	8	12.5%	No
MAP3K11		1	1	8	12.5%	No
PDE4C		1	1	8	12.5%	No
OR5AN1		1	1	8	12.5%	No
CPNE3		1	1	8	12.5%	No
SLC26A8		1	1	8	12.5%	No
OSGIN1		2	1	8	12.5%	No
PPIAL4G		1	1	8	12.5%	No
TIGD3		1	1	8	12.5%	No
CCND1		1	1	8	12.5%	Yes
MAPK8IP3		2	1	8	12.5%	No
KRTAP19-1		1	1	8	12.5%	No
NUP205		1	1	8	12.5%	No
KATNAL2		1	1	8	12.5%	No
PKP3		1	1	8	12.5%	No
PDE3A		1	1	8	12.5%	No
KNTC1		1	1	8	12.5%	No
SPOP		1	1	8	12.5%	Yes
USP34		1	1	8	12.5%	No
ULK1		1	1	8	12.5%	No
EIF3B		1	1	8	12.5%	No
PCDHA9		1	1	8	12.5%	No
CEP250		1	1	8	12.5%	No
PDGFA		1	1	8	12.5%	No
AARS1		1	1	8	12.5%	No
PMPCB		1	1	8	12.5%	No
CERS2		1	1	8	12.5%	No
C4ORF50		1	1	8	12.5%	No
TRBJ2-3		1	1	8	12.5%	No
ST6GAL1		1	1	8	12.5%	No
TTLL12		1	1	8	12.5%	No
MUS81		1	1	8	12.5%	No
BCAM		1	1	8	12.5%	No
SLK		1	1	8	12.5%	No
CLSTN3		2	2	8	25.0%	No
ZSCAN32		2	1	8	12.5%	No
MUC12		1	1	8	12.5%	No
EIF4G3		1	1	8	12.5%	No
STX10		1	1	8	12.5%	No
ABCA13		1	1	8	12.5%	No
RXRG		1	1	8	12.5%	No
HUWE1		2	2	8	25.0%	No
RING1		1	1	8	12.5%	No
ADM		1	1	8	12.5%	No
SRGAP2		3	2	8	25.0%	No
FAM181B		1	1	8	12.5%	No
FGD2		1	1	8	12.5%	No
EHBP1L1		1	1	8	12.5%	No
SOX21		1	1	8	12.5%	No
EIF3I		1	1	8	12.5%	No
KMT2B		1	1	8	12.5%	Yes
HPS3		2	1	8	12.5%	No
ACACA		1	1	8	12.5%	No
DDX41		1	1	8	12.5%	Yes
RYR2		1	1	8	12.5%	No
ANKRD23		1	1	8	12.5%	No
PEG3		1	1	8	12.5%	No
PENK		1	1	8	12.5%	No
ATG13		1	1	8	12.5%	No
LRRD1		1	1	8	12.5%	No
SLC26A4		1	1	8	12.5%	No
FRMD4B		1	1	8	12.5%	No
CIC		2	1	8	12.5%	Yes
RASAL1		1	1	8	12.5%	No
RAD54L		1	1	8	12.5%	Yes
LZTS1		1	1	8	12.5%	No
ASIC2		1	1	8	12.5%	No
SLC41A3		1	1	8	12.5%	No
EPPK1		1	1	8	12.5%	No
PER1		1	1	8	12.5%	Yes
SPEG		1	1	8	12.5%	No
GATB		1	1	8	12.5%	No
PKIG		1	1	8	12.5%	No
CLASP2		2	2	8	25.0%	No
CAMTA2		1	1	8	12.5%	No
ARHGAP4		1	1	8	12.5%	No
ARHGAP5		1	1	8	12.5%	No
KRT71		1	1	8	12.5%	No
SLC26A3		1	1	8	12.5%	No
TRNAU1AP		1	1	8	12.5%	No
LRRIQ1		1	1	8	12.5%	No
RAB3GAP2		1	1	8	12.5%	No
CIPC		1	1	8	12.5%	No
ODR4		1	1	8	12.5%	No
DNM1L		1	1	8	12.5%	No
DUSP13		1	1	8	12.5%	No
GRIN2A		1	1	8	12.5%	Yes
PEX14		1	1	8	12.5%	No
KCNB2		1	1	8	12.5%	No
USP4		1	1	8	12.5%	No
ACTA2		1	1	8	12.5%	No
TNNI2		1	1	8	12.5%	No
SASS6		2	2	8	25.0%	No
PEX7		1	1	8	12.5%	No
GRM1		1	1	8	12.5%	No
WTAPP1		1	1	8	12.5%	No
C22ORF15		1	1	8	12.5%	No
ATG2A		1	1	8	12.5%	No
GPATCH8		2	1	8	12.5%	No
DCLK3		1	1	8	12.5%	No
ACTB		1	1	8	12.5%	Yes
GRM7		1	1	8	12.5%	No
TPST2		1	1	8	12.5%	No
SOCS6		1	1	8	12.5%	No
EEF2KMT		1	1	8	12.5%	No
GRM5		1	1	8	12.5%	No
GRM4		2	1	8	12.5%	No
TSNAXIP1		1	1	8	12.5%	No
TRIP10		1	1	8	12.5%	No
PPP1R42		1	1	8	12.5%	No
HIRIP3		1	1	8	12.5%	No
SALL1		1	1	8	12.5%	No
GTF2IRD1		1	1	8	12.5%	No
TNXB		2	1	8	12.5%	No
IQUB		1	1	8	12.5%	No
SYNE1		6	4	8	50.0%	No
IRS4		1	1	8	12.5%	Yes
SAFB		1	1	8	12.5%	No
SLC24A2		1	1	8	12.5%	No
SORBS2		1	1	8	12.5%	No
IFNL1		1	1	8	12.5%	No
TTC12		1	1	8	12.5%	No
CDC42EP4		1	1	8	12.5%	No
INTS11		1	1	8	12.5%	No
MUC17		1	1	8	12.5%	No
CCNDBP1		1	1	8	12.5%	No
TMEM132A		1	1	8	12.5%	No
DNAJC5B		1	1	8	12.5%	No
PTPRT		1	1	8	12.5%	Yes
ELOA2		1	1	8	12.5%	No
EVL		1	1	8	12.5%	No
PAG1		1	1	8	12.5%	Yes
SMARCAD1		1	1	8	12.5%	No
ZNF644		1	1	8	12.5%	No
DIP2C-AS1		1	1	8	12.5%	No
CHAF1A		1	1	8	12.5%	No
TMEM61		1	1	8	12.5%	No
MPHOSPH8		2	2	8	25.0%	No
GGN		1	1	8	12.5%	No
TOP2A		1	1	8	12.5%	No
CD163		1	1	8	12.5%	No
TOM1L1		1	1	8	12.5%	No
OR6P1		1	1	8	12.5%	No
TP53		1	1	8	12.5%	Yes
USH2A		2	2	8	25.0%	No
HMGXB4		1	1	8	12.5%	No
CDC42BPB		1	1	8	12.5%	No
TNRC6B		1	1	8	12.5%	No
DSTYK		1	1	8	12.5%	No
CILP		1	1	8	12.5%	No
USP24		1	1	8	12.5%	No
UBR4		1	1	8	12.5%	No
SH2D3C		1	1	8	12.5%	No
UBAP2		1	1	8	12.5%	No
FEM1C		1	1	8	12.5%	No
PPFIA4		1	1	8	12.5%	No
PXDNL		2	1	8	12.5%	No
TMEM74		1	1	8	12.5%	No
KCNT1		1	1	8	12.5%	No
SS18L1		1	1	8	12.5%	Yes
CRTAM		1	1	8	12.5%	No
FBXO5		1	1	8	12.5%	No
ZNF304		1	1	8	12.5%	No
BTBD11		1	1	8	12.5%	No
SLFN13		1	1	8	12.5%	No
ATRNL1		1	1	8	12.5%	No
C12ORF4		1	1	8	12.5%	No
LATS1		1	1	8	12.5%	Yes
DCAF8		1	1	8	12.5%	No
PLA2R1		1	1	8	12.5%	No
GPCPD1		1	1	8	12.5%	No
ZNF687		1	1	8	12.5%	No
LRRC8A		1	1	8	12.5%	No
NPHP4		1	1	8	12.5%	No
KLHL11		1	1	8	12.5%	No
TPO		1	1	8	12.5%	No
BHLHE41		1	1	8	12.5%	No
FCRL2		1	1	8	12.5%	No
RNF39		2	1	8	12.5%	No
RSPH3		1	1	8	12.5%	No
BAIAP2L2		1	1	8	12.5%	No
TNKS2		2	2	8	25.0%	No
MSH6		1	1	8	12.5%	Yes
RNF148		2	2	8	25.0%	No
TRAF2		1	1	8	12.5%	Yes
C8ORF48		1	1	8	12.5%	No
RNF220		1	1	8	12.5%	No
GDPD3		1	1	8	12.5%	No
SLC16A5		1	1	8	12.5%	No
UTP20		1	1	8	12.5%	No
ADSS1		1	1	8	12.5%	No
ECI1		1	1	8	12.5%	No
OR8B8		1	1	8	12.5%	No
GNPTAB		1	1	8	12.5%	No
OPTC		1	1	8	12.5%	No
EIF2AK1		1	1	8	12.5%	No
PDGFC		1	1	8	12.5%	No
TCERG1		1	1	8	12.5%	No
IP6K3		1	1	8	12.5%	No
ARID1A		1	1	8	12.5%	Yes
KCNT2		1	1	8	12.5%	No
BTNL3		1	1	8	12.5%	No
CHMP1B		1	1	8	12.5%	No
PLAA		1	1	8	12.5%	No
KCNQ4		2	1	8	12.5%	No
KLRC4-KLRK1		1	1	8	12.5%	No
ASB16		1	1	8	12.5%	No
CNDP1		1	1	8	12.5%	No
GTF3C2		1	1	8	12.5%	No
SGSM3		1	1	8	12.5%	No
DISP1		1	1	8	12.5%	No
OR51F2		1	1	8	12.5%	No
WDR87		1	1	8	12.5%	No
CRMP1		1	1	8	12.5%	No
BRF1		1	1	8	12.5%	No
TRAV8-2		1	1	8	12.5%	No
DBF4		1	1	8	12.5%	No
PTCD1		2	2	8	25.0%	No
CRY2		1	1	8	12.5%	No
GLO1		1	1	8	12.5%	No
LIPG		1	1	8	12.5%	No
APOBEC4		1	1	8	12.5%	No
OTOF		2	1	8	12.5%	No
PAK5		1	1	8	12.5%	Yes
TRRAP		1	1	8	12.5%	Yes
LENG8		1	1	8	12.5%	No
PCDH11X		1	1	8	12.5%	No
PWWP2A		1	1	8	12.5%	No
DMXL1		1	1	8	12.5%	No
NUMA1		1	1	8	12.5%	Yes
RHOXF2		1	1	8	12.5%	No
NUP98		1	1	8	12.5%	Yes
ZNF559		1	1	8	12.5%	No
GUCY1A1		1	1	8	12.5%	No
EPHA10		1	1	8	12.5%	No
PLD5		1	1	8	12.5%	No
SORCS1		1	1	8	12.5%	No
SIK1		1	1	8	12.5%	No
KRT73		1	1	8	12.5%	No
C2CD3		1	1	8	12.5%	No
BICRA		1	1	8	12.5%	No
CLK4		1	1	8	12.5%	No
NOBOX		1	1	8	12.5%	No
GYS2		1	1	8	12.5%	No
IL16		1	1	8	12.5%	No
GLUL		1	1	8	12.5%	No
PHTF2		1	1	8	12.5%	No
JPH2		1	1	8	12.5%	No
TNPO1		1	1	8	12.5%	No
EDC3		1	1	8	12.5%	No
KRAS		1	1	8	12.5%	Yes
NSG2		1	1	8	12.5%	No
PAXBP1		1	1	8	12.5%	No
KANK1		1	1	8	12.5%	No
CCDC85A		1	1	8	12.5%	No
HPGDS		1	1	8	12.5%	No
OR1J4		1	1	8	12.5%	No
CSF1R		1	1	8	12.5%	Yes
FUT3		1	1	8	12.5%	No
KLHL12		1	1	8	12.5%	No
KIF19		1	1	8	12.5%	No
ILK		1	1	8	12.5%	No
TRIML2		1	1	8	12.5%	No
MAPK14		1	1	8	12.5%	No
ZNF728		1	1	8	12.5%	No
CALN1		1	1	8	12.5%	No
TMEM72		1	1	8	12.5%	No
KCNH6		1	1	8	12.5%	No
NEB		1	1	8	12.5%	No
FGD5		1	1	8	12.5%	No
AP4M1		1	1	8	12.5%	No
RNF217		1	1	8	12.5%	No
EPOP		1	1	8	12.5%	No
MAP3K13		1	1	8	12.5%	Yes
KMT2D		3	3	8	37.5%	Yes
GANAB		3	1	8	12.5%	No
ACKR1		1	1	8	12.5%	No
PSME4		1	1	8	12.5%	No
PLEKHH2		1	1	8	12.5%	No
PTPRZ1		1	1	8	12.5%	No
