Gene	Gistic(Q-value)	Cytoband	CNA	Profiled Samples	#	Freq	Is Cancer Gene (source: OncoKB)
USP28		11q23.2	HOMDEL	1	17	5.9%	No
ZNF575		19q13.31	AMP	1	17	5.9%	No
VPS4A		16q23.1	HOMDEL	1	17	5.9%	No
TMEM126B		11q14.1	HOMDEL	2	17	11.8%	No
SAMD1		19p13.12	AMP	1	17	5.9%	No
HPS3		3q24	AMP	2	17	11.8%	No
HPYR1		8q24.22	AMP	1	17	5.9%	No
CES5AP1		22q11.23	AMP	1	17	5.9%	No
EIF4G1		3q27.1	AMP	3	17	17.6%	No
SNRPD2		19q13.2-q13.3	AMP	1	17	5.9%	No
MAGEA4		Xq28	AMP	2	17	11.8%	No
WDR97		8q24.3	AMP	1	17	5.9%	No
TBX1		22q11.21	AMP	1	17	5.9%	No
C8ORF33		8q24.3	AMP	1	17	5.9%	No
GPS2		17p13.1	HOMDEL	1	17	5.9%	Yes
HSPA8		11q24.1	HOMDEL	1	17	5.9%	No
FHL3		1p34.3	AMP	1	17	5.9%	No
NLGN2		17p13.1	HOMDEL	1	17	5.9%	No
MYOCD-AS1		17p12	HOMDEL	1	17	5.9%	No
LXN		3q25.32	AMP	2	17	11.8%	No
WIPI1		17q24.2	AMP	1	17	5.9%	No
C6ORF141		6p12.3	HOMDEL	1	17	5.9%	No
SNORD6		11q21	HOMDEL	1	17	5.9%	No
POLD3		11q13.4	HOMDEL	1	17	5.9%	No
BEST2		19p13.13	AMP	1	17	5.9%	No
ZFP41		8q24.3	AMP	1	17	5.9%	No
MAGEA3		Xq28	AMP	2	17	11.8%	No
RTN4RL1		17p13.3	HOMDEL	1	17	5.9%	No
TBL1XR1		3q26.32	AMP	3	17	17.6%	Yes
EMD		Xq28	AMP	2	17	11.8%	No
DPPA2		3q13.13	AMP	1	17	5.9%	No
GGNBP1		6p21.31	AMP	1	17	5.9%	No
CABP2		11q13.2	HOMDEL	1	17	5.9%	No
TMEM256		17p13.1	HOMDEL	1	17	5.9%	No
DGKG		3q27.2-q27.3	AMP	3	17	17.6%	No
EGFLAM		5p13.2-p13.1	AMP	1	17	5.9%	No
NME9		3q22.3	AMP	1	17	5.9%	No
ATG4D		19p13.2	AMP	1	17	5.9%	No
RBM7		11q23.1-q23.2	HOMDEL	1	17	5.9%	No
DYTN		2q33.3	HOMDEL	1	17	5.9%	No
SKP2		5p13.2	AMP	1	17	5.9%	No
HNRNPM		19p13.2	AMP	1	17	5.9%	No
SCARA5		8p21.1	HOMDEL	1	17	5.9%	No
PABIR3		Xq26.3	AMP	2	17	11.8%	No
AIFM1		Xq26.1	AMP	1	17	5.9%	No
MAGEA2		Xq28	AMP	2	17	11.8%	No
AGXT2		5p13.2	AMP	1	17	5.9%	No
PWWP2B		10q26.3	HOMDEL	1	17	5.9%	No
POLR2H		3q27.1	AMP	3	17	17.6%	No
FHL1		Xq26.3	AMP	2	17	11.8%	No
FDXACB1		11q23.1	HOMDEL	1	17	5.9%	No
C2CD2L		11q23.3	HOMDEL	1	17	5.9%	No
SNORA4		3q27.3	AMP	3	17	17.6%	No
ISY1		3q21.3	AMP	1	17	5.9%	No
ADCY5		3q21.1	AMP	1	17	5.9%	No
OR8B12		11q24.2	HOMDEL	1	17	5.9%	No
LNP1		3q12.2	AMP	1	17	5.9%	No
TMEM170A		16q23.1	HOMDEL	1	17	5.9%	No
ADGRF5		6p12.3	HOMDEL	1	17	5.9%	No
PABIR2		Xq26.3	AMP	2	17	11.8%	No
BRS3		Xq26.3	AMP	2	17	11.8%	No
SLA		8q24.22	AMP	1	17	5.9%	No
HGH1		8q24.3	AMP	1	17	5.9%	No
ALKBH5		17p11.2	HOMDEL	1	17	5.9%	No
ZNF563		19p13.2	AMP	1	17	5.9%	No
MAGEA1		Xq28	AMP	2	17	11.8%	No
FAM50A		Xq28	AMP	2	17	11.8%	No
UBE2MP1		16p11.2	HOMDEL	1	17	5.9%	No
DLG1		3q29	AMP	4	17	23.5%	No
SPANXN3		Xq27.3	AMP	2	17	11.8%	No
CASP4		11q22.3	HOMDEL	1	17	5.9%	No
TRAPPC4		11q23.3	HOMDEL	1	17	5.9%	No
WWTR1		3q25.1	AMP	2	17	11.8%	Yes
ASF1B		19p13.12	AMP	1	17	5.9%	No
SNORD2		3q27.3	AMP	3	17	17.6%	No
GOLGB1		3q13.33	AMP	1	17	5.9%	No
TBC1D26		17p12	HOMDEL	1	17	5.9%	No
LINC00051		8q24.3	AMP	1	17	5.9%	No
PDZD4		Xq28	AMP	2	17	11.8%	No
TRAF3IP1		2q37.3	HOMDEL	1	17	5.9%	No
CDRT8		17p12	HOMDEL	1	17	5.9%	No
NXPE2		11q23.2	HOMDEL	1	17	5.9%	No
FAM66B		8p23.1	HOMDEL	1	17	5.9%	No
CYP2E1		10q26.3	HOMDEL	1	17	5.9%	No
DKC1		Xq28	AMP	2	17	11.8%	No
SLURP1		8q24.3	AMP	1	17	5.9%	No
USF3		3q13.2	AMP	1	17	5.9%	No
CPSF1		8q24.3	AMP	1	17	5.9%	No
DGAT2		11q13.5	HOMDEL	1	17	5.9%	No
FOXR1		11q23.3	HOMDEL	1	17	5.9%	No
UBTFL1		11q14.3	HOMDEL	1	17	5.9%	No
ZBTB11		3q12.3	AMP	1	17	5.9%	No
COPG1		3q21.3	AMP	1	17	5.9%	No
ZDHHC1		16q22.1	HOMDEL	1	17	5.9%	No
P2RX2		12q24.33	AMP	1	17	5.9%	No
PRRG3		Xq28	AMP	2	17	11.8%	No
SLC6A18		5p15.33	AMP	1	17	5.9%	No
ZNF18		17p12	HOMDEL	1	17	5.9%	No
PFAS		17p13.1	HOMDEL	1	17	5.9%	No
KLHL31		6p12.1	HOMDEL	1	17	5.9%	No
APLP2		11q24.3	HOMDEL	1	17	5.9%	No
TGFB1		19q13.2	AMP	1	17	5.9%	No
PHF20L1		8q24.22	AMP	1	17	5.9%	No
CAPN12		19q13.2	AMP	1	17	5.9%	No
PPM1L		3q25.33-q26.1	AMP	2	17	11.8%	No
FAM131A		3q27.1	AMP	3	17	17.6%	No
FASTKD2		2q33.3	HOMDEL	1	17	5.9%	No
CXCL17		19q13.2	AMP	1	17	5.9%	No
SLC44A2		19p13.2	AMP	1	17	5.9%	No
LINC00607		2q35	HOMDEL	1	17	5.9%	No
S1PR5		19p13.2	AMP	1	17	5.9%	No
TEX15		8p12	HOMDEL	1	17	5.9%	No
GOLGA3		12q24.33	AMP	1	17	5.9%	No
CYP2G1P		19q13.2	AMP	1	17	5.9%	No
DEFB133		6p12.3	HOMDEL	1	17	5.9%	No
SIRT5		6p23	HOMDEL	1	17	5.9%	No
PATE2		11q24.2	HOMDEL	1	17	5.9%	No
NDUFS8		11q13.2	HOMDEL	1	17	5.9%	No
KIAA0895L		16q22.1	HOMDEL	1	17	5.9%	No
COL4A4		2q36.3	HOMDEL	1	17	5.9%	No
MCCC1		3q27.1	AMP	3	17	17.6%	No
CT55		Xq26.3	AMP	2	17	11.8%	No
DDX19A		16q22.1	HOMDEL	1	17	5.9%	No
MORF4L2-AS1		Xq22.2	HOMDEL	1	17	5.9%	No
PLEKHB1		11q13.4	HOMDEL	1	17	5.9%	No
DAB2		5p13.1	AMP	1	17	5.9%	No
MRPL3		3q22.1	AMP	1	17	5.9%	No
DNAJC21		5p13.2	AMP	1	17	5.9%	No
GSTP1		11q13.2	HOMDEL	1	17	5.9%	No
GATD1		11p15.5	HOMDEL	1	17	5.9%	No
ZNF146		19q13.1	AMP	1	17	5.9%	No
CLRN1-AS1		3q25.1	AMP	2	17	11.8%	No
SLN		11q22.3	HOMDEL	1	17	5.9%	No
MLF1-DT		3q25.32	AMP	2	17	11.8%	No
GSK3B		3q13.33	AMP	1	17	5.9%	Yes
PTH2R		2q34	HOMDEL	1	17	5.9%	No
CMIP		16q23.2-q23.3	HOMDEL	1	17	5.9%	No
KNG1		3q27.3	AMP	3	17	17.6%	No
BCAM		19q13.32	AMP	1	17	5.9%	No
ZSWIM6		5q12.1	HOMDEL	1	17	5.9%	No
LGI3		8p21.3	HOMDEL	1	17	5.9%	No
TMEM249		8q24.3	AMP	1	17	5.9%	No
LINC00574		6q27	HOMDEL	1	17	5.9%	No
ZNF605		12q24.33	AMP	1	17	5.9%	No
CT47A11		Xq24	AMP	1	17	5.9%	No
OR5H1		3q11.2	AMP	1	17	5.9%	No
SMG1P7		16q22.1	HOMDEL	1	17	5.9%	No
HEATR3		16q12.1	HOMDEL	1	17	5.9%	No
PIGX		3q29	AMP	4	17	23.5%	No
TAF1D		11q21	HOMDEL	1	17	5.9%	No
HSF1		8q24.3	AMP	1	17	5.9%	No
CT47A6		Xq24	AMP	1	17	5.9%	No
MAGEF1		3q27.1	AMP	3	17	17.6%	No
HCRTR2		6p12.1	HOMDEL	1	17	5.9%	No
SP140		2q37.1	HOMDEL	1	17	5.9%	Yes
SLC1A3		5p13.2	AMP	1	17	5.9%	No
RETNLB		3q13.13	AMP	1	17	5.9%	No
C16ORF87		16q11.2	HOMDEL	1	17	5.9%	No
FAM98C		19q13.2	AMP	1	17	5.9%	No
ATM		11q22.3	HOMDEL	1	17	5.9%	Yes
ZNF23		16q22.2	HOMDEL	1	17	5.9%	No
ZNF718		4p16.3	HOMDEL	1	17	5.9%	No
DDX6		11q23.3	HOMDEL	1	17	5.9%	Yes
OR6B2		2q37.3	HOMDEL	1	17	5.9%	No
LINC00488		3q13.13	AMP	1	17	5.9%	No
AVPR2		Xq28	AMP	2	17	11.8%	No
LRRC56		11p15.5	HOMDEL	1	17	5.9%	No
ARVCF		22q11.21	AMP	1	17	5.9%	No
ERLIN2		8p11.23	HOMDEL	1	17	5.9%	No
DBNDD1		16q24.3	HOMDEL	1	17	5.9%	No
ORC6		16q11.2	HOMDEL	1	17	5.9%	No
SHANK2-AS1		11q13.4	HOMDEL	1	17	5.9%	No
MTG1		10q26.3	HOMDEL	1	17	5.9%	No
IL18		11q23.1	HOMDEL	1	17	5.9%	No
GRM5		11q14.2-q14.3	HOMDEL	1	17	5.9%	No
PPP2R1B		11q23.1	HOMDEL	1	17	5.9%	No
RLN2		9p24.1	AMP	1	17	5.9%	No
SPNS2		17p13.2	HOMDEL	1	17	5.9%	No
CNEP1R1		16q12.1	HOMDEL	1	17	5.9%	No
RBM44		2q37.3	HOMDEL	1	17	5.9%	No
TSNAXIP1		16q22.1	HOMDEL	1	17	5.9%	No
TNKS		8p23.1	HOMDEL	1	17	5.9%	No
GVQW3		11q13.5	HOMDEL	1	17	5.9%	No
CHRNB1		17p13.1	HOMDEL	1	17	5.9%	No
TRIM42		3q23	AMP	1	17	5.9%	No
PIGG		4p16.3	HOMDEL	1	17	5.9%	No
PNMA3		Xq28	AMP	2	17	11.8%	No
ACTE1P		11q13.4	HOMDEL	1	17	5.9%	No
PMP22		17p12	HOMDEL	1	17	5.9%	No
TMEM256-PLSCR3		17p13.1	HOMDEL	1	17	5.9%	No
FAM135B		8q24.23	AMP	1	17	5.9%	No
ZDHHC11		5p15.33	AMP	1	17	5.9%	No
LINC02904		8q24.3	AMP	1	17	5.9%	No
DOCK10		2q36.2	HOMDEL	1	17	5.9%	No
KIRREL3		11q24.2	HOMDEL	1	17	5.9%	No
PLEKHG2		19q13.2	AMP	1	17	5.9%	No
TIMM22		17p13	HOMDEL	1	17	5.9%	No
LINC01081		16q24.1	HOMDEL	1	17	5.9%	No
RNF7		3q23	AMP	1	17	5.9%	No
UROC1		3q21.3	AMP	1	17	5.9%	No
MIA		19q13.2	AMP	1	17	5.9%	No
SERTAD3		19q13.2	AMP	1	17	5.9%	No
LINC02104		5p13.1	AMP	1	17	5.9%	No
COX4I1		16q24.1	HOMDEL	1	17	5.9%	No
CMC2		16q23.2	HOMDEL	1	17	5.9%	No
ZXDA		Xp11.21	AMP	1	17	5.9%	No
TP53TG3C		16p11.2	HOMDEL	1	17	5.9%	No
COQ9		16q21	HOMDEL	1	17	5.9%	No
KCNN4		19q13.31	AMP	1	17	5.9%	No
MUC5B		11p15.5	HOMDEL	1	17	5.9%	No
MAGEA10		Xq28	AMP	2	17	11.8%	No
RNF121		11q13.4	HOMDEL	1	17	5.9%	No
ADGRG4		Xq26.3	AMP	2	17	11.8%	No
XRRA1		11q13.4	HOMDEL	1	17	5.9%	No
SNORA20		6q25.3	HOMDEL	1	17	5.9%	No
MIR503HG		Xq26.3	AMP	2	17	11.8%	No
NTN1		17p13.1	HOMDEL	1	17	5.9%	No
MED11		17p13.2	HOMDEL	1	17	5.9%	No
MAGEA9		Xq28	AMP	2	17	11.8%	No
GDNF-AS1		5p13.2	AMP	1	17	5.9%	No
ANKRD42		11q14.1	HOMDEL	1	17	5.9%	No
AXL		19q13.2	AMP	1	17	5.9%	Yes
TTC23L		5p13.2	AMP	1	17	5.9%	No
ALKBH8		11q22.3	HOMDEL	1	17	5.9%	No
RTL8B		Xq26.3	AMP	2	17	11.8%	No
ZNF225-AS1		19q13.31	AMP	1	17	5.9%	No
FRMD1		6q27	HOMDEL	1	17	5.9%	No
CEP72		5p15.33	AMP	1	17	5.9%	No
DPF1		19q13.2	AMP	1	17	5.9%	No
GLOD4		17p13.3	HOMDEL	1	17	5.9%	No
PDGFD		11q22.3	HOMDEL	1	17	5.9%	No
BAG4		8p11.23	HOMDEL	1	17	5.9%	No
SNX4		3q21.2	AMP	1	17	5.9%	No
MAGEA8		Xq28	AMP	2	17	11.8%	No
NR1I2		3q13.33	AMP	1	17	5.9%	No
EMC6		17p13.2	HOMDEL	1	17	5.9%	No
BFSP2		3q22.1	AMP	1	17	5.9%	No
SNORD61		Xq26.3	AMP	2	17	11.8%	No
MYO1F		19p13.2	AMP	1	17	5.9%	No
CT45A3		Xq26.3	AMP	2	17	11.8%	No
MRM3		17p13.3	HOMDEL	1	17	5.9%	No
PLSCR3		17p13.1	HOMDEL	1	17	5.9%	No
MRGPRD		11q13.3	HOMDEL	1	17	5.9%	No
KRTAP5-9		11q13.4	HOMDEL	1	17	5.9%	No
PUF60		8q24.3	AMP	1	17	5.9%	No
RNF128		Xq22.3	HOMDEL	1	17	5.9%	No
CFAP52		17p13.1	HOMDEL	1	17	5.9%	No
ZNF721		4p16.3	HOMDEL	1	17	5.9%	No
NOC4L		12q24.33	AMP	1	17	5.9%	No
ALOX12P2		17p13.1	HOMDEL	1	17	5.9%	No
TARS1		5p13.3	AMP	1	17	5.9%	No
PSMD7-DT		16q23.1	HOMDEL	1	17	5.9%	No
MAGEA6		Xq28	AMP	2	17	11.8%	No
AFDN		6q27	HOMDEL	1	17	5.9%	Yes
PHYHIP		8p21.3	HOMDEL	1	17	5.9%	No
DYNLT2B		3q29	AMP	4	17	23.5%	No
SNORD51		2q33.3	HOMDEL	1	17	5.9%	No
CWC15		11q21	HOMDEL	1	17	5.9%	No
AGAP1		2q37.2	HOMDEL	1	17	5.9%	No
NXN		17p13.3	HOMDEL	1	17	5.9%	No
PYCR3		8q24.3	AMP	1	17	5.9%	No
HES7		17p13.1	HOMDEL	1	17	5.9%	No
ZNF230-DT		19q13.31	AMP	1	17	5.9%	No
TRIM35		8p21.2	HOMDEL	1	17	5.9%	No
TBC1D8B		Xq22.3	HOMDEL	1	17	5.9%	No
PRKACA		19p13.12	AMP	1	17	5.9%	Yes
ABI3BP		3q12.2	AMP	1	17	5.9%	No
BRCC3		Xq28	AMP	2	17	11.8%	No
BARX2		11q24.3	HOMDEL	1	17	5.9%	No
EEFSEC		3q21.3	AMP	1	17	5.9%	No
CNPPD1		2q35	HOMDEL	1	17	5.9%	No
HP		16q22.2	HOMDEL	1	17	5.9%	No
DEFA4		8p23.1	HOMDEL	1	17	5.9%	No
MAGEA5P		Xq28	AMP	2	17	11.8%	No
FLRT2		14q31.3	HOMDEL	1	17	5.9%	No
TERLR1		5p15.33	AMP	1	17	5.9%	No
ZFP1		16q23.1	HOMDEL	1	17	5.9%	No
PLA1A		3q13.33	AMP	1	17	5.9%	No
SHANK2-AS3		11q13.4	HOMDEL	1	17	5.9%	No
SOX2-OT		3q26.33	AMP	3	17	17.6%	No
CRNDE		16q12.2	HOMDEL	1	17	5.9%	No
DSCAML1		11q23.3	HOMDEL	1	17	5.9%	No
TMEM41A		3q27.2	AMP	3	17	17.6%	No
CCAR2		8p21.3	HOMDEL	1	17	5.9%	No
NDUFC2-KCTD14		11q14.1	HOMDEL	1	17	5.9%	No
FOXO3B		17p11.2	HOMDEL	1	17	5.9%	No
FAM86B1		8p23.1	HOMDEL	1	17	5.9%	No
CLNS1A		11q14.1	HOMDEL	1	17	5.9%	No
WDR44		Xq24	AMP	1	17	5.9%	No
CXORF51A		Xq27.3	AMP	2	17	11.8%	No
FGFRL1		4p16.3	HOMDEL	1	17	5.9%	No
FCGBP		19q13.2	AMP	1	17	5.9%	No
RPS16P5		6p12.1	HOMDEL	1	17	5.9%	No
ZNF707		8q24.3	AMP	1	17	5.9%	No
UGT1A1		2q37.1	HOMDEL	1	17	5.9%	No
RAP2B		3q25.2	AMP	2	17	11.8%	No
PGGHG		11p15.5	HOMDEL	1	17	5.9%	No
RTP4		3q27.3	AMP	3	17	17.6%	No
RIMBP3		22q11.21	AMP	1	17	5.9%	No
PTS		11q23.1	HOMDEL	1	17	5.9%	No
IL12A-AS1		3q25.33	AMP	2	17	11.8%	No
FLNA		Xq28	AMP	2	17	11.8%	No
PIKFYVE		2q34	HOMDEL	1	17	5.9%	No
PPFIA3		19q13.33	AMP	1	17	5.9%	No
DGCR8		22q11.21	AMP	1	17	5.9%	No
ZNF639		3q26.33	AMP	3	17	17.6%	No
NDUFB7		19p13.12	AMP	1	17	5.9%	No
LANCL1		2q34	HOMDEL	1	17	5.9%	No
CYP2B6		19q13.2	AMP	1	17	5.9%	No
LINC02878		8q24.3	AMP	1	17	5.9%	No
ROBO4		11q24.2	HOMDEL	1	17	5.9%	No
UICLM		2q37.3	HOMDEL	1	17	5.9%	No
OR10G4		11q24.2	HOMDEL	1	17	5.9%	No
SNORA8		11q21	HOMDEL	1	17	5.9%	No
RAB30-DT		11q14.1	HOMDEL	1	17	5.9%	No
KCNJ13		2q37.1	HOMDEL	1	17	5.9%	No
ARHGAP31		3q13.32-q13.33	AMP	1	17	5.9%	No
C3ORF80		3q25.33	AMP	2	17	11.8%	No
CHST2		3q24	AMP	1	17	5.9%	No
ZNF878		19p13.2	AMP	1	17	5.9%	No
SMIM35		11q23.3	HOMDEL	1	17	5.9%	No
INPPL1		11q13.4	HOMDEL	1	17	5.9%	Yes
CHST5		16q23.1	HOMDEL	1	17	5.9%	No
OR7A5		19p13.1	AMP	1	17	5.9%	No
TSPAN16		19p13.2	AMP	1	17	5.9%	No
NAA50		3q13.31	AMP	1	17	5.9%	No
MFHAS1		8p23.1	HOMDEL	1	17	5.9%	No
DNAAF1		16q24.1	HOMDEL	1	17	5.9%	No
PRSS54		16q21	HOMDEL	1	17	5.9%	No
FAM83H		8q24.3	AMP	1	17	5.9%	No
ZBTB20-AS1		3q13.31	AMP	1	17	5.9%	No
ZNF705B		8p23.1	HOMDEL	1	17	5.9%	No
VIL1		2q35	HOMDEL	1	17	5.9%	No
DDI1		11q22.3	HOMDEL	1	17	5.9%	No
CNOT9		2q35	HOMDEL	1	17	5.9%	No
DNAJB11		3q27.3	AMP	3	17	17.6%	No
ZDHHC19		3q29	AMP	4	17	23.5%	No
CLEC17A		19p13.12	AMP	1	17	5.9%	No
PNMA2		8p21.2	HOMDEL	1	17	5.9%	No
ZNF260		19q13.12	AMP	1	17	5.9%	No
MUC20		3q29	AMP	4	17	23.5%	No
NDUFB5		3q26.33	AMP	3	17	17.6%	No
RLN1		9p24.1	AMP	1	17	5.9%	No
OR7C2		19p13.12	AMP	1	17	5.9%	No
TMEM145		19q13.2	AMP	1	17	5.9%	No
ZFPM1		16q24.2	HOMDEL	1	17	5.9%	No
TUBA4B		2q35	HOMDEL	1	17	5.9%	No
C9		5p13.1	AMP	1	17	5.9%	No
GRAP		17p11.2	HOMDEL	1	17	5.9%	No
CBLB		3q13.11	AMP	1	17	5.9%	Yes
NUDT8		11q13.2	HOMDEL	1	17	5.9%	No
BCL3		19q13.32	AMP	1	17	5.9%	Yes
ZNF595		4p16.3	HOMDEL	1	17	5.9%	No
NDUFB4		3q13.33	AMP	1	17	5.9%	No
TEX101		19q13.31	AMP	1	17	5.9%	No
GOT1L1		8p11.23	HOMDEL	1	17	5.9%	No
ZBED2		3q13.13	AMP	1	17	5.9%	No
FBXO40		3q13.33	AMP	1	17	5.9%	No
PAOX		10q26.3	HOMDEL	1	17	5.9%	No
LINC02035		3q21.1	AMP	1	17	5.9%	No
PRR19		19q13.2	AMP	1	17	5.9%	No
EGLN2		19q13.2	AMP	1	17	5.9%	No
MCF2L2		3q27.1	AMP	3	17	17.6%	No
GABRR3		3q11.2	AMP	1	17	5.9%	No
OPA1		3q29	AMP	3	17	17.6%	No
CYP2A13		19q13.2	AMP	1	17	5.9%	No
AIP		11q13.2	HOMDEL	1	17	5.9%	No
LINC00887		3q29	AMP	4	17	23.5%	No
PPME1		11q13.4	HOMDEL	1	17	5.9%	No
YEATS2		3q27.1	AMP	3	17	17.6%	No
ZPLD1		3q12.3	AMP	1	17	5.9%	No
IKZF2		2q34	HOMDEL	1	17	5.9%	Yes
UTP4		16q22.1	HOMDEL	1	17	5.9%	No
TYR		11q14.3	HOMDEL	1	17	5.9%	No
MREG		2q35	HOMDEL	1	17	5.9%	No
MYOSLID-AS1		2q33.3	HOMDEL	1	17	5.9%	No
ALDH1L1-AS2		3q21.3	AMP	1	17	5.9%	No
INHA		2q35	HOMDEL	1	17	5.9%	Yes
NANOS3		19p13.12	AMP	1	17	5.9%	No
BCL6		3q27.3	AMP	3	17	17.6%	Yes
ARC		8q24.3	AMP	1	17	5.9%	No
ABCG4		11q23.3	HOMDEL	1	17	5.9%	No
LLGL1		17p11.2	HOMDEL	1	17	5.9%	No
PHKB		16q12.1	HOMDEL	1	17	5.9%	No
TOP1MT		8q24.3	AMP	1	17	5.9%	No
NECTIN1		11q23.3	HOMDEL	1	17	5.9%	No
LINC00896		22q11.21	AMP	1	17	5.9%	No
EP400P1		12q24.33	AMP	1	17	5.9%	No
STX10		19p13.13	AMP	1	17	5.9%	No
LINC00880		3q25.31	AMP	2	17	11.8%	No
RAB39A		11q22.3	HOMDEL	1	17	5.9%	No
ZNF142		2q35	HOMDEL	1	17	5.9%	No
RARRES1		3q25.32	AMP	2	17	11.8%	No
RHAG		6p12.3	HOMDEL	1	17	5.9%	No
ATIC		2q35	HOMDEL	1	17	5.9%	Yes
OR51E1		11p15.4	HOMDEL	1	17	5.9%	No
HCCAT5		16q22.3	HOMDEL	1	17	5.9%	No
UPK1B		3q13.32	AMP	1	17	5.9%	No
ACAT1		11q22.3	HOMDEL	1	17	5.9%	No
DCAF12L2		Xq25	AMP	1	17	5.9%	No
ADGRG1		16q21	HOMDEL	1	17	5.9%	No
SPATA3		2q37.1	HOMDEL	1	17	5.9%	No
AGFG1		2q36.3	HOMDEL	1	17	5.9%	No
LGALS9C		17p11.2	HOMDEL	1	17	5.9%	No
UNC80		2q34	HOMDEL	1	17	5.9%	No
ZNF546		19q13.2	AMP	1	17	5.9%	No
ZNF823		19p13.2	AMP	1	17	5.9%	No
TDRP		8p23.3	HOMDEL	1	17	5.9%	No
SMIM10L2B-AS1		Xq26.3	AMP	2	17	11.8%	No
SNX20		16q12.1	HOMDEL	1	17	5.9%	No
DEFB107A		8p23.1	HOMDEL	1	17	5.9%	No
IRS1		2q36.3	HOMDEL	1	17	5.9%	Yes
MED12L		3q25.1	AMP	2	17	11.8%	No
PIK3R6		17p13.1	HOMDEL	1	17	5.9%	No
ZXDC		3q21.3	AMP	1	17	5.9%	No
BCORL1		Xq26.1	AMP	1	17	5.9%	Yes
CCDC144CP		17p11.2	HOMDEL	1	17	5.9%	No
IQCG		3q29	AMP	4	17	23.5%	No
FAM99A		11p15.5	HOMDEL	1	17	5.9%	No
WDR87BP		19q13.13	AMP	1	17	5.9%	No
UBB		17p11.2	HOMDEL	1	17	5.9%	No
H2AX		11q23.3	HOMDEL	1	17	5.9%	No
ZNF491		19p13.2	AMP	1	17	5.9%	No
SLC6A2		16q12.2	HOMDEL	1	17	5.9%	No
RNF25		2q35	HOMDEL	1	17	5.9%	No
TTC14		3q26.33	AMP	3	17	17.6%	No
OR52I1		11p15.4	HOMDEL	1	17	5.9%	No
MSRA		8p23.1	HOMDEL	1	17	5.9%	No
LINC02069		3q27.1	AMP	3	17	17.6%	No
ZSWIM7		17p12	HOMDEL	1	17	5.9%	No
HSD17B4		5q23.1	AMP	1	17	5.9%	No
GLRA4		Xq22.2	HOMDEL	1	17	5.9%	No
GSK3A		19q13.2	AMP	1	17	5.9%	No
SAT2		17p13.1	HOMDEL	1	17	5.9%	No
STAR		8p11.23	HOMDEL	1	17	5.9%	No
TMEM191C		22q11.21	AMP	1	17	5.9%	No
CRYGS		3q27.3	AMP	3	17	17.6%	No
ZNF441		19p13.2	AMP	1	17	5.9%	No
P2RX6		22q11.21	AMP	1	17	5.9%	No
SENP7		3q12.3	AMP	1	17	5.9%	No
CHMP1A		16q24.3	HOMDEL	1	17	5.9%	No
IDH1-AS1		2q34	HOMDEL	1	17	5.9%	No
LSP1		11p15.5	HOMDEL	1	17	5.9%	No
GPR149		3q25.2	AMP	2	17	11.8%	No
SMG9		19q13.31	AMP	1	17	5.9%	No
KANSL1L		2q34	HOMDEL	1	17	5.9%	No
TRAM2-AS1		6p12.2	HOMDEL	1	17	5.9%	No
RHOBTB2		8p21.3	HOMDEL	1	17	5.9%	No
CEP295		11q21	HOMDEL	1	17	5.9%	No
GSEC		11q24.2	HOMDEL	1	17	5.9%	No
ALG1L9P		11q13.4	HOMDEL	1	17	5.9%	No
MAP1LC3B		16q24.2	HOMDEL	1	17	5.9%	No
SHARPIN		8q24.3	AMP	1	17	5.9%	No
OR1I1		19p13.1	AMP	1	17	5.9%	No
CBL		11q23.3	HOMDEL	1	17	5.9%	Yes
MCPH1		8p23.1	HOMDEL	1	17	5.9%	No
MRPL18		6q25.3	HOMDEL	1	17	5.9%	No
ARHGAP20		11q22.3-q23.1	HOMDEL	1	17	5.9%	No
RSF1		11q14.1	HOMDEL	1	17	5.9%	No
PARP15		3q21.1	AMP	1	17	5.9%	No
BRF2		8p11.23	HOMDEL	1	17	5.9%	No
AADACL2		3q25.1	AMP	2	17	11.8%	No
CFAP100		3q21.3	AMP	1	17	5.9%	No
C2ORF80		2q33.3	HOMDEL	1	17	5.9%	No
ANGPTL8		19p13.2	AMP	1	17	5.9%	No
FOLH1B		11q14.3	HOMDEL	1	17	5.9%	No
TMPRSS13		11q23.3	HOMDEL	1	17	5.9%	No
LINC01209		3q26.32	AMP	3	17	17.6%	No
MARVELD3		16q22.2	HOMDEL	1	17	5.9%	No
C6ORF62		6p22.3	HOMDEL	1	17	5.9%	No
TTLL2		6q27	HOMDEL	1	17	5.9%	No
SIDT2		11q23.3	HOMDEL	1	17	5.9%	No
DEFB4A		8p23.1	HOMDEL	1	17	5.9%	No
FARP2		2q37.3	HOMDEL	1	17	5.9%	No
CRYGC		2q33.3	HOMDEL	1	17	5.9%	No
PLS3-AS1		Xq23	AMP	1	17	5.9%	No
NPHP3-AS1		3q22.1	AMP	1	17	5.9%	No
ELAVL3		19p13.2	AMP	1	17	5.9%	No
PDCL3P4		3q12.3	AMP	1	17	5.9%	No
SNORA49		12q24.33	AMP	1	17	5.9%	No
SPANXN3		Xq27.3	HOMDEL	1	17	5.9%	No
TRIM16L		17p11.2	HOMDEL	1	17	5.9%	No
TPRG1-AS2		3q28	AMP	3	17	17.6%	No
SLITRK4		Xq27.3	AMP	2	17	11.8%	No
MBNL1-AS1		3q25.1	AMP	2	17	11.8%	No
