Gene	MutSig(Q-value)	# Mut	#	Profiled Samples	Freq	Is Cancer Gene (source: OncoKB)
OR5F1		3	2	21	9.5%	No
ICAM1		1	1	21	4.8%	No
AGMO		1	1	21	4.8%	No
CA11		1	1	21	4.8%	No
PBDC1		1	1	21	4.8%	No
SEC16A		1	1	21	4.8%	No
CACNA1A		1	1	21	4.8%	No
TYW1B		1	1	21	4.8%	No
ANKRD18A		1	1	21	4.8%	No
EPHB2		1	1	21	4.8%	No
EPHB1		1	1	21	4.8%	Yes
ZC3H18		2	2	21	9.5%	No
EPHA8		1	1	21	4.8%	No
CACNA1F		1	1	21	4.8%	No
MEP1A		2	2	21	9.5%	No
ZNF180		1	1	21	4.8%	No
ABCA8		1	1	21	4.8%	No
CFAP91		2	2	21	9.5%	No
ZNF184		1	1	21	4.8%	No
NCAPD2		1	1	21	4.8%	No
ZNF407		1	1	21	4.8%	No
SEPTIN14		1	1	21	4.8%	No
ELSPBP1		1	1	21	4.8%	No
OR2J2		1	1	21	4.8%	No
SFPQ		1	1	21	4.8%	Yes
ERBB3		1	1	21	4.8%	Yes
CNST		1	1	21	4.8%	No
SMPX		1	1	21	4.8%	No
UBR3		2	2	21	9.5%	No
CCDC190		1	1	21	4.8%	No
SGK3		1	1	21	4.8%	No
TFDP3		1	1	21	4.8%	No
CACNB4		1	1	21	4.8%	No
ANXA2		1	1	21	4.8%	No
EPRS1		1	1	21	4.8%	No
ZNF429		1	1	21	4.8%	No
SYBU		1	1	21	4.8%	No
HMG20B		1	1	21	4.8%	No
SLC49A3		1	1	21	4.8%	No
DEPDC1		2	2	21	9.5%	No
AKAP13		1	1	21	4.8%	No
TAF1L		1	1	21	4.8%	No
AKAP10		1	1	21	4.8%	No
AK8		1	1	21	4.8%	No
EYA4		1	1	21	4.8%	No
PRKCG		1	1	21	4.8%	No
MIA2		1	1	21	4.8%	No
TMBIM1		1	1	21	4.8%	No
ABHD17A		1	1	21	4.8%	No
PRR25		1	1	21	4.8%	No
ERF		1	1	21	4.8%	Yes
COG2		2	2	21	9.5%	No
DNAJB5		1	1	21	4.8%	No
TET2		1	1	21	4.8%	Yes
MTO1		1	1	21	4.8%	No
CAD		1	1	21	4.8%	Yes
ZNF93		1	1	21	4.8%	No
NAA16		1	1	21	4.8%	No
TM4SF19		1	1	21	4.8%	No
ID3		1	1	21	4.8%	Yes
SOGA1		1	1	21	4.8%	No
NOP14		1	1	21	4.8%	No
FAM193A		1	1	21	4.8%	No
P2RY14		1	1	21	4.8%	No
B3GNT3		1	1	21	4.8%	No
RAP2C		2	1	21	4.8%	No
IRAG1		1	1	21	4.8%	No
PRKDC		1	1	21	4.8%	Yes
NIPBL		3	2	21	9.5%	No
ZNF229		1	1	21	4.8%	No
RSPH10B		1	1	21	4.8%	No
ZNF112		1	1	21	4.8%	No
SGCA		1	1	21	4.8%	No
ZNF550		1	1	21	4.8%	No
HECTD1		2	1	21	4.8%	No
PLXNB2		1	1	21	4.8%	No
ADPRM		1	1	21	4.8%	No
APBB1		1	1	21	4.8%	No
ECSIT		1	1	21	4.8%	No
APBB2		1	1	21	4.8%	No
INTS8		1	1	21	4.8%	No
TCTN1		1	1	21	4.8%	No
TMC1		1	1	21	4.8%	No
BCAS4		1	1	21	4.8%	No
SERPINA5		1	1	21	4.8%	No
ZNF224		1	1	21	4.8%	No
MAGEC1		1	1	21	4.8%	No
PCK2		1	1	21	4.8%	No
PLPP3		1	1	21	4.8%	No
PCM1		1	1	21	4.8%	Yes
TRDN		1	1	21	4.8%	No
USP48		1	1	21	4.8%	No
ITSN1		1	1	21	4.8%	No
DNAH17		1	1	21	4.8%	No
BACE1		1	1	21	4.8%	No
ZNF446		1	1	21	4.8%	No
RIMS4		1	1	21	4.8%	No
SIRPD		1	1	21	4.8%	No
SUN5		2	2	21	9.5%	No
ZNF460		1	1	21	4.8%	No
MFN1		1	1	21	4.8%	No
RFXANK		1	1	21	4.8%	No
TCIRG1		1	1	21	4.8%	No
ADAMTS9		2	2	21	9.5%	No
VPS26C		1	1	21	4.8%	No
PCYT1A		2	2	21	9.5%	No
NOCT		1	1	21	4.8%	No
RBSN		1	1	21	4.8%	No
MKI67		4	3	21	14.3%	Yes
DCHS1		1	1	21	4.8%	No
KIF9		1	1	21	4.8%	No
AHNAK2		1	1	21	4.8%	No
SPRED2		1	1	21	4.8%	No
NPIPB7		1	1	21	4.8%	No
AQP8		1	1	21	4.8%	No
NBPF1		1	1	21	4.8%	No
CDK18		1	1	21	4.8%	No
WDR6		1	1	21	4.8%	No
PDE4B		1	1	21	4.8%	No
DOP1B		2	2	21	9.5%	No
MAP3K11		1	1	21	4.8%	No
PKHD1L1		3	2	21	9.5%	No
KMT2A		1	1	21	4.8%	Yes
MAP4K1		1	1	21	4.8%	No
PDE6A		1	1	21	4.8%	No
XIRP2		2	2	21	9.5%	No
STAB1		1	1	21	4.8%	No
PCDHGC5		1	1	21	4.8%	No
WBP2NL		1	1	21	4.8%	No
HS3ST5		2	2	21	9.5%	No
NKD2		1	1	21	4.8%	No
APRT		1	1	21	4.8%	No
MAPK8IP3		1	1	21	4.8%	No
SHROOM2		1	1	21	4.8%	No
SNX32		1	1	21	4.8%	No
MPRIP		1	1	21	4.8%	No
UBC		1	1	21	4.8%	No
NISCH		1	1	21	4.8%	No
PRDM2		1	1	21	4.8%	No
SLC12A8		1	1	21	4.8%	No
PDE3A		1	1	21	4.8%	No
RIPPLY3		1	1	21	4.8%	No
UBA1		1	1	21	4.8%	No
OR5AC2		1	1	21	4.8%	No
DGCR2		1	1	21	4.8%	No
PDE9A		2	2	21	9.5%	No
EIF3A		1	1	21	4.8%	No
KCNE2		2	2	21	9.5%	No
ST3GAL3		1	1	21	4.8%	No
SCO2		1	1	21	4.8%	No
PDGFRA		1	1	21	4.8%	Yes
RGS12		1	1	21	4.8%	No
PDGFRL		1	1	21	4.8%	No
UBE2V2		1	1	21	4.8%	No
RGL1		1	1	21	4.8%	No
ERICH3		2	2	21	9.5%	No
ABCC6		1	1	21	4.8%	No
OR4F4		1	1	21	4.8%	No
CHAC2		1	1	21	4.8%	No
SUPT16H		2	2	21	9.5%	No
PPP4R1		1	1	21	4.8%	No
ABCA2		1	1	21	4.8%	No
ABCA3		1	1	21	4.8%	No
SUMO1		1	1	21	4.8%	No
VAMP8		1	1	21	4.8%	No
EIF4G3		1	1	21	4.8%	No
ABL2		1	1	21	4.8%	Yes
SKI		1	1	21	4.8%	No
ENPP2		1	1	21	4.8%	No
RIT1		1	1	21	4.8%	Yes
ZC3H3		1	1	21	4.8%	No
PDHA2		1	1	21	4.8%	No
STON2		1	1	21	4.8%	No
FAM181B		1	1	21	4.8%	No
WDR72		2	1	21	4.8%	No
ZNF526		3	1	21	4.8%	No
EHBP1L1		1	1	21	4.8%	No
RPL23AP53		1	1	21	4.8%	No
PDYN		1	1	21	4.8%	No
SERPINF1		1	1	21	4.8%	No
CAMSAP1		2	2	21	9.5%	No
PEG3		1	1	21	4.8%	No
UGCG		1	1	21	4.8%	No
JMJD7-PLA2G4B		1	1	21	4.8%	No
CIC		1	1	21	4.8%	Yes
NCDN		1	1	21	4.8%	No
BAG5		1	1	21	4.8%	No
RLN2		1	1	21	4.8%	No
LZTS1		1	1	21	4.8%	No
COL25A1		1	1	21	4.8%	No
UGT2B4		1	1	21	4.8%	No
IL1RAPL1		1	1	21	4.8%	No
RND3		1	1	21	4.8%	No
ARHGAP4		1	1	21	4.8%	No
ARHGDIB		1	1	21	4.8%	No
RBMXL1		1	1	21	4.8%	No
RHOH		1	1	21	4.8%	Yes
LRRIQ1		1	1	21	4.8%	No
CEP295		2	2	21	9.5%	No
NR3C1		1	1	21	4.8%	No
APC2		1	1	21	4.8%	No
GRIN2D		1	1	21	4.8%	No
SLC32A1		1	1	21	4.8%	No
GRIN2A		1	1	21	4.8%	Yes
UNK		1	1	21	4.8%	No
CMTM5		1	1	21	4.8%	No
ACP3		1	1	21	4.8%	No
MYOM3		1	1	21	4.8%	No
PF4V1		1	1	21	4.8%	No
SPAG7		1	1	21	4.8%	No
CFP		1	1	21	4.8%	No
RNF6		3	1	21	4.8%	No
PHF8		1	1	21	4.8%	No
EML3		1	1	21	4.8%	No
C20ORF96		1	1	21	4.8%	No
CPSF3		1	1	21	4.8%	No
OR52E2		1	1	21	4.8%	No
ZBTB46		1	1	21	4.8%	No
WFDC3		1	1	21	4.8%	No
GK5		1	1	21	4.8%	No
C16ORF91		1	1	21	4.8%	No
HELZ2		1	1	21	4.8%	No
CLTCL1		1	1	21	4.8%	Yes
KNDC1		1	1	21	4.8%	No
GRM5		1	1	21	4.8%	No
PWWP3B		1	1	21	4.8%	No
PAPOLB		1	1	21	4.8%	No
RAP1GAP2		1	1	21	4.8%	No
UQCRFS1		1	1	21	4.8%	No
USP11		2	2	21	9.5%	No
IQUB		1	1	21	4.8%	No
APOBEC3H		1	1	21	4.8%	No
TCTE1		1	1	21	4.8%	No
IFNL1		1	1	21	4.8%	No
CLASRP		1	1	21	4.8%	No
IFNL2		1	1	21	4.8%	No
TMED9		1	1	21	4.8%	No
SMUG1		1	1	21	4.8%	No
ABI3		1	1	21	4.8%	No
GFM1		1	1	21	4.8%	No
STAG1		2	2	21	9.5%	Yes
ELOA2		2	2	21	9.5%	No
ACTG1		2	1	21	4.8%	Yes
FAM161A		1	1	21	4.8%	No
MPHOSPH8		1	1	21	4.8%	No
CLOCK		1	1	21	4.8%	No
KDM5C		1	1	21	4.8%	Yes
RC3H1		1	1	21	4.8%	No
USH2A		3	3	21	14.3%	No
UROS		1	1	21	4.8%	No
ACOT9		2	1	21	4.8%	No
RBM10		1	1	21	4.8%	Yes
TOGARAM1		1	1	21	4.8%	No
SUN2		1	1	21	4.8%	No
SEMA3G		1	1	21	4.8%	No
PDSS1		1	1	21	4.8%	No
CRIM1		1	1	21	4.8%	No
ZNRF3		1	1	21	4.8%	Yes
SELENOI		1	1	21	4.8%	No
KCNK17		1	1	21	4.8%	No
ACTN4		1	1	21	4.8%	No
CAPN10		1	1	21	4.8%	No
USP42		1	1	21	4.8%	No
DGKG		2	2	21	9.5%	No
CCDC180		1	1	21	4.8%	No
FHDC1		2	1	21	4.8%	No
GSN		1	1	21	4.8%	No
PXDNL		1	1	21	4.8%	No
RBM39		1	1	21	4.8%	No
ARHGEF10L		1	1	21	4.8%	No
SMC1B		2	1	21	4.8%	No
UBASH3B		1	1	21	4.8%	No
BHLHE40-AS1		1	1	21	4.8%	No
TTYH1		1	1	21	4.8%	No
INPP5J		1	1	21	4.8%	No
TRIM46		1	1	21	4.8%	No
AFF4		1	1	21	4.8%	Yes
FBXL20		1	1	21	4.8%	No
CBARP		1	1	21	4.8%	No
SACS		1	1	21	4.8%	No
KLC3		1	1	21	4.8%	No
ACVR1B		1	1	21	4.8%	Yes
SLC35E2B		1	1	21	4.8%	No
DCAF8		1	1	21	4.8%	No
AKAP12		2	2	21	9.5%	No
PRMT6		1	1	21	4.8%	No
MTMR4		1	1	21	4.8%	No
LDAH		1	1	21	4.8%	No
MRM3		1	1	21	4.8%	No
TMEM235		2	2	21	9.5%	No
TENT5D		1	1	21	4.8%	No
MORC1		1	1	21	4.8%	No
TJP3		1	1	21	4.8%	No
BICC1		1	1	21	4.8%	No
CGNL1		1	1	21	4.8%	No
MTMR7		1	1	21	4.8%	No
KIF5C		1	1	21	4.8%	No
TKTL1		1	1	21	4.8%	No
SMG8		1	1	21	4.8%	No
LINS1		1	1	21	4.8%	No
DHX36		1	1	21	4.8%	No
ROBO1		2	2	21	9.5%	Yes
RIF1		1	1	21	4.8%	No
PPP1R16A		1	1	21	4.8%	No
FRAS1		1	1	21	4.8%	No
TEKT1		1	1	21	4.8%	No
TMOD4		1	1	21	4.8%	No
BMPER		1	1	21	4.8%	No
CABYR		1	1	21	4.8%	No
PACSIN3		1	1	21	4.8%	No
KRT75		1	1	21	4.8%	No
DCTN1		1	1	21	4.8%	Yes
GTF2I		1	1	21	4.8%	Yes
RABEP1		1	1	21	4.8%	Yes
ARID1A		2	2	21	9.5%	Yes
PBRM1		2	2	21	9.5%	Yes
CCDC28B		1	1	21	4.8%	No
AIFM1		1	1	21	4.8%	No
PHF23		1	1	21	4.8%	No
MBOAT7		1	1	21	4.8%	No
RPF1		1	1	21	4.8%	No
GTF3C1		1	1	21	4.8%	No
OR2G3		1	1	21	4.8%	No
SELENOO		1	1	21	4.8%	No
CARD10		1	1	21	4.8%	No
FBXO10		1	1	21	4.8%	No
LRRC8E		1	1	21	4.8%	No
GUCA1B		1	1	21	4.8%	No
FHAD1		1	1	21	4.8%	No
DCST1		1	1	21	4.8%	No
DYSF		1	1	21	4.8%	No
ALG1		1	1	21	4.8%	No
TRRAP		1	1	21	4.8%	Yes
RHPN1		1	1	21	4.8%	No
MTDH		1	1	21	4.8%	No
DMXL1		2	2	21	9.5%	No
SPIC		1	1	21	4.8%	No
ZPBP2		1	1	21	4.8%	No
TIAM2		1	1	21	4.8%	No
DDX3X		2	2	21	9.5%	Yes
ZNF559		1	1	21	4.8%	No
CTC1		1	1	21	4.8%	No
KIF11		1	1	21	4.8%	No
PIGT		1	1	21	4.8%	No
LMF2		1	1	21	4.8%	No
GPR142		1	1	21	4.8%	No
CLK4		1	1	21	4.8%	No
SLC25A43		1	1	21	4.8%	No
POTEE		3	3	21	14.3%	No
SLC28A2		1	1	21	4.8%	No
KLHL4		1	1	21	4.8%	No
DDX11		1	1	21	4.8%	No
DDX10		1	1	21	4.8%	Yes
PARP9		1	1	21	4.8%	No
RBM17		1	1	21	4.8%	No
GPR137C		1	1	21	4.8%	No
KPNA5		2	2	21	9.5%	No
KRAS		1	1	21	4.8%	Yes
GALNT13		1	1	21	4.8%	No
OSR1		1	1	21	4.8%	No
KANK1		2	2	21	9.5%	No
CCDC85A		2	2	21	9.5%	No
IGKV6D-21		1	1	21	4.8%	No
CEP128		3	2	21	9.5%	No
KRT6A		1	1	21	4.8%	No
FUT5		1	1	21	4.8%	No
SPATC1		1	1	21	4.8%	No
MYOM2		1	1	21	4.8%	No
SLC38A9		1	1	21	4.8%	No
MAGI3		1	1	21	4.8%	No
MAP3K13		2	2	21	9.5%	Yes
NRK		1	1	21	4.8%	No
GANAB		1	1	21	4.8%	No
SPSB1		1	1	21	4.8%	No
MDN1		4	3	21	14.3%	No
IGHV4-28		1	1	21	4.8%	No
ACKR1		1	1	21	4.8%	No
IFT74		1	1	21	4.8%	No
OLFML2B		1	1	21	4.8%	No
FREM1		3	2	21	9.5%	No
WNK1		2	1	21	4.8%	No
AHCTF1		2	2	21	9.5%	No
IGSF10		3	3	21	14.3%	No
NLGN1		2	2	21	9.5%	No
SEC31A		1	1	21	4.8%	Yes
REPS2		1	1	21	4.8%	No
GAA		1	1	21	4.8%	No
NSUN4		1	1	21	4.8%	No
MIS18BP1		1	1	21	4.8%	No
OR2S2		1	1	21	4.8%	No
CLTC		1	1	21	4.8%	Yes
ATAD2		1	1	21	4.8%	No
ZFHX4		4	3	21	14.3%	No
THAP7		1	1	21	4.8%	No
MICALL2		1	1	21	4.8%	No
PPARGC1A		1	1	21	4.8%	No
OTOP2		1	1	21	4.8%	No
ZNF608		1	1	21	4.8%	No
NDUFS6		1	1	21	4.8%	No
KHDC4		2	1	21	4.8%	No
GPR158		3	2	21	9.5%	No
GABRA4		2	2	21	9.5%	No
HYKK		1	1	21	4.8%	No
GABRA1		1	1	21	4.8%	No
UNC13D		1	1	21	4.8%	No
CALD1		1	1	21	4.8%	No
CCDC66		1	1	21	4.8%	No
PHLDB2		3	3	21	14.3%	No
NEK1		1	1	21	4.8%	No
SLC9C1		1	1	21	4.8%	No
LTB4R		1	1	21	4.8%	No
ANKRD26		1	1	21	4.8%	No
TRMT1L		1	1	21	4.8%	No
GABRR1		1	1	21	4.8%	No
GABRP		1	1	21	4.8%	No
AKIP1		1	1	21	4.8%	No
UGT2A3		1	1	21	4.8%	No
ZNF417		1	1	21	4.8%	No
BRWD1		3	3	21	14.3%	No
SRGAP1		1	1	21	4.8%	No
NWD1		1	1	21	4.8%	No
OR10H5		1	1	21	4.8%	No
ZNF737		2	2	21	9.5%	No
SSBP4		1	1	21	4.8%	No
CAMK2B		1	1	21	4.8%	No
CNKSR2		1	1	21	4.8%	No
ZNF510		1	1	21	4.8%	No
CTU2		1	1	21	4.8%	No
ACSBG2		2	2	21	9.5%	No
UNC93B1		1	1	21	4.8%	No
WDR81		1	1	21	4.8%	No
DIAPH3		1	1	21	4.8%	No
FAM186A		1	1	21	4.8%	No
CGN		2	1	21	4.8%	No
SLC22A15		1	1	21	4.8%	No
NEO1		1	1	21	4.8%	No
PEMT		1	1	21	4.8%	No
MRPS30		1	1	21	4.8%	No
ALPK3		1	1	21	4.8%	No
CAPN6		1	1	21	4.8%	No
GCFC2		2	2	21	9.5%	No
COBLL1		1	1	21	4.8%	No
NFATC2		1	1	21	4.8%	Yes
PLK3		2	2	21	9.5%	No
WDR17		1	1	21	4.8%	No
CSMD3		1	1	21	4.8%	No
TCOF1		1	1	21	4.8%	No
PDP2		1	1	21	4.8%	No
RBM11		1	1	21	4.8%	No
CNGB1		2	1	21	4.8%	No
SULT1B1		1	1	21	4.8%	No
ESRRG		1	1	21	4.8%	No
LILRB1		1	1	21	4.8%	No
ABTB1		1	1	21	4.8%	No
OR51B4		1	1	21	4.8%	No
ABHD12B		1	1	21	4.8%	No
CAPZB		1	1	21	4.8%	No
PIDD1		1	1	21	4.8%	No
DNAJC3		2	1	21	4.8%	No
THAP12		1	1	21	4.8%	No
TBCK		1	1	21	4.8%	No
VASH1		1	1	21	4.8%	No
NFE2L2		3	3	21	14.3%	Yes
VWA5B2		1	1	21	4.8%	No
DNHD1		1	1	21	4.8%	No
SPHKAP		2	2	21	9.5%	No
ETV5		1	1	21	4.8%	Yes
CASP7		1	1	21	4.8%	No
ETV1		1	1	21	4.8%	Yes
FLG2		4	3	21	14.3%	No
CASP8		3	2	21	9.5%	Yes
IFNA8		1	1	21	4.8%	No
LCE2C		1	1	21	4.8%	No
ETS1		1	1	21	4.8%	Yes
LRRC7		1	1	21	4.8%	No
CSMD2		1	1	21	4.8%	No
LCE3A		1	1	21	4.8%	No
HRNR		1	1	21	4.8%	No
CASR		1	1	21	4.8%	No
NFATC4		1	1	21	4.8%	No
LAPTM5		1	1	21	4.8%	No
COL4A4		1	1	21	4.8%	No
EXT1		1	1	21	4.8%	Yes
COL4A1		2	1	21	4.8%	No
COL3A1		1	1	21	4.8%	No
COL2A1		1	1	21	4.8%	Yes
SEL1L2		1	1	21	4.8%	No
IFNGR1		1	1	21	4.8%	Yes
TRAF3IP3		1	1	21	4.8%	No
TMTC1		2	2	21	9.5%	No
PGLYRP2		1	1	21	4.8%	No
COL1A2		1	1	21	4.8%	No
COL1A1		1	1	21	4.8%	Yes
KLHL14		1	1	21	4.8%	No
EBF3		1	1	21	4.8%	No
CCDC154		1	1	21	4.8%	No
CSDE1		1	1	21	4.8%	Yes
VMP1		1	1	21	4.8%	No
MTF2		1	1	21	4.8%	No
DOCK6		2	2	21	9.5%	No
COL7A1		1	1	21	4.8%	No
ZNF471		2	2	21	9.5%	No
COL6A3		1	1	21	4.8%	No
COL6A2		1	1	21	4.8%	No
CYGB		1	1	21	4.8%	No
COL5A2		1	1	21	4.8%	No
TUBGCP2		1	1	21	4.8%	No
ZNF534		1	1	21	4.8%	No
RUNX2		1	1	21	4.8%	Yes
PDE10A		1	1	21	4.8%	No
COL4A6		1	1	21	4.8%	No
SERPINA6		1	1	21	4.8%	No
TONSL		1	1	21	4.8%	No
TECTB		1	1	21	4.8%	No
MMP2		1	1	21	4.8%	No
CBLB		1	1	21	4.8%	Yes
NFX1		1	1	21	4.8%	No
LIPM		1	1	21	4.8%	No
MASP1		1	1	21	4.8%	No
TBX22		1	1	21	4.8%	No
ANHX		1	1	21	4.8%	No
BTBD10		1	1	21	4.8%	No
MN1		1	1	21	4.8%	Yes
PSEN1		1	1	21	4.8%	No
SLC1A6		2	2	21	9.5%	No
ACCSL		1	1	21	4.8%	No
BCRP1		1	1	21	4.8%	No
SYNCRIP		2	2	21	9.5%	No
ZNF648		1	1	21	4.8%	No
NOSTRIN		1	1	21	4.8%	No
SKOR1		1	1	21	4.8%	No
WASHC4		2	2	21	9.5%	No
CNTLN		1	1	21	4.8%	No
CEP72		1	1	21	4.8%	No
CHST15		1	1	21	4.8%	No
IQCC		1	1	21	4.8%	No
EZH2		1	1	21	4.8%	Yes
UBR5		2	2	21	9.5%	Yes
EZH1		1	1	21	4.8%	Yes
MMP15		1	1	21	4.8%	No
KLK10		1	1	21	4.8%	No
ZIC4-AS1		1	1	21	4.8%	No
SLA		1	1	21	4.8%	No
NCOA2		1	1	21	4.8%	Yes
RSPRY1		1	1	21	4.8%	No
PSG4		1	1	21	4.8%	No
CAVIN4		1	1	21	4.8%	No
FAAH		1	1	21	4.8%	No
MRGPRD		2	2	21	9.5%	No
CFAP57		1	1	21	4.8%	No
CGB2		1	1	21	4.8%	No
NLRP9		2	1	21	4.8%	No
IGHA1		1	1	21	4.8%	No
NLRP14		1	1	21	4.8%	No
SEC14L3		3	2	21	9.5%	No
ANKHD1		1	1	21	4.8%	No
BCOR		1	1	21	4.8%	Yes
TBC1D8B		1	1	21	4.8%	No
C1ORF112		1	1	21	4.8%	No
PRADC1		1	1	21	4.8%	No
F8		2	2	21	9.5%	No
SNED1		1	1	21	4.8%	No
ARNT		2	1	21	4.8%	Yes
NAXD		1	1	21	4.8%	No
TPRN		2	2	21	9.5%	No
CDRT4		1	1	21	4.8%	No
SERPINA9		1	1	21	4.8%	No
SIN3B		1	1	21	4.8%	No
MPL		1	1	21	4.8%	Yes
AGAP2		1	1	21	4.8%	No
FANCA		1	1	21	4.8%	Yes
H3-3B		1	1	21	4.8%	Yes
VIRMA		1	1	21	4.8%	No
WSCD1		1	1	21	4.8%	No
UBR2		1	1	21	4.8%	No
MTCH2		1	1	21	4.8%	No
TARS3		1	1	21	4.8%	No
ACSL6		2	2	21	9.5%	Yes
MTMR10		1	1	21	4.8%	No
EIF3L		1	1	21	4.8%	No
CASZ1		1	1	21	4.8%	No
IPO4		1	1	21	4.8%	No
MORC4		1	1	21	4.8%	No
IGFLR1		1	1	21	4.8%	No
EDEM2		1	1	21	4.8%	No
SLC5A1		1	1	21	4.8%	No
DNAH11		2	2	21	9.5%	No
ZNF675		1	1	21	4.8%	No
TADA3		1	1	21	4.8%	No
B3GALNT1		1	1	21	4.8%	No
ACSL1		1	1	21	4.8%	No
DNAJC13		2	2	21	9.5%	No
PSMB8		1	1	21	4.8%	No
FANCB		1	1	21	4.8%	No
NCAPD3		1	1	21	4.8%	No
DMXL2		3	3	21	14.3%	No
CUX2		1	1	21	4.8%	No
TRPV2		1	1	21	4.8%	No
CDK5RAP2		1	1	21	4.8%	No
ACAP3		1	1	21	4.8%	No
SLC6A8		1	1	21	4.8%	No
WDR12		1	1	21	4.8%	No
ASCL1		1	1	21	4.8%	No
FLRT2		1	1	21	4.8%	No
TSHZ2		1	1	21	4.8%	No
MAGEB16		1	1	21	4.8%	No
UTRN		1	1	21	4.8%	No
FBLN2		1	1	21	4.8%	No
HBE1		1	1	21	4.8%	No
PISD		1	1	21	4.8%	No
FAU		1	1	21	4.8%	No
FAT2		1	1	21	4.8%	No
ESX1		1	1	21	4.8%	No
FAT1		1	1	21	4.8%	Yes
FLRT3		1	1	21	4.8%	No
IFT122		1	1	21	4.8%	No
TBC1D17		1	1	21	4.8%	No
PPIE		1	1	21	4.8%	No
PFN1		1	1	21	4.8%	No
SLC9A1		1	1	21	4.8%	No
SH3TC1		1	1	21	4.8%	No
GBF1		1	1	21	4.8%	No
GPNMB		1	1	21	4.8%	No
PNISR		2	2	21	9.5%	No
SLC13A1		1	1	21	4.8%	No
KANK2		1	1	21	4.8%	No
AKNA		1	1	21	4.8%	No
TNFSF10		1	1	21	4.8%	No
SLC16A1		1	1	21	4.8%	No
TACC3		1	1	21	4.8%	No
HCFC1		1	1	21	4.8%	No
LRRC25		1	1	21	4.8%	No
ASAH2		1	1	21	4.8%	No
ZNF768		1	1	21	4.8%	No
MYOM1		1	1	21	4.8%	No
PIBF1		1	1	21	4.8%	No
CFAP44		1	1	21	4.8%	No
PALB2		1	1	21	4.8%	Yes
MYH13		1	1	21	4.8%	No
LYPLA2		1	1	21	4.8%	No
FST		1	1	21	4.8%	No
SETD2		1	1	21	4.8%	Yes
SLC18A2		1	1	21	4.8%	No
ARHGEF15		2	2	21	9.5%	No
SLC18A1		1	1	21	4.8%	No
VEGFA		1	1	21	4.8%	Yes
PITPNM1		1	1	21	4.8%	No
HDC		1	1	21	4.8%	No
ZNF773		1	1	21	4.8%	No
CEP164		1	1	21	4.8%	No
RIN2		1	1	21	4.8%	No
ZNF385D		2	2	21	9.5%	No
GIMAP4		2	2	21	9.5%	No
HCLS1		1	1	21	4.8%	No
ATAD2B		1	1	21	4.8%	No
ADAM20		1	1	21	4.8%	No
ADAM23		1	1	21	4.8%	No
NBPF9		1	1	21	4.8%	No
ADAM18		1	1	21	4.8%	No
NCKAP1L		1	1	21	4.8%	No
SLC22A2		1	1	21	4.8%	No
LEKR1		1	1	21	4.8%	No
PHEX		1	1	21	4.8%	No
TPRG1		1	1	21	4.8%	No
NCOR2		1	1	21	4.8%	Yes
RP1		2	2	21	9.5%	No
VIP		1	1	21	4.8%	No
PHKA2		2	1	21	4.8%	No
PHKB		2	2	21	9.5%	No
IQCN		1	1	21	4.8%	No
CSGALNACT1		1	1	21	4.8%	No
ASTN1		1	1	21	4.8%	No
TEDDM1		1	1	21	4.8%	No
XRN1		2	2	21	9.5%	No
ZFHX3		1	1	21	4.8%	Yes
FBXW5		1	1	21	4.8%	No
DPPA3		1	1	21	4.8%	No
THSD7B		1	1	21	4.8%	No
VPS9D1		2	2	21	9.5%	No
DUOXA1		1	1	21	4.8%	No
TMEM183A		1	1	21	4.8%	No
CELSR1		2	2	21	9.5%	No
SMARCA4		1	1	21	4.8%	Yes
MTMR1		1	1	21	4.8%	No
HLTF		1	1	21	4.8%	No
SERPINA4		1	1	21	4.8%	No
C19ORF53		1	1	21	4.8%	No
TBC1D32		1	1	21	4.8%	No
RERE		2	1	21	4.8%	No
MTUS2		2	2	21	9.5%	No
ATP1A1		1	1	21	4.8%	Yes
ADGRL3		1	1	21	4.8%	No
KIAA1107		1	1	21	4.8%	No
SCFD2		1	1	21	4.8%	No
WWC1		1	1	21	4.8%	No
SGO2		1	1	21	4.8%	No
PASD1		1	1	21	4.8%	No
OR52E4		1	1	21	4.8%	No
RPE		1	1	21	4.8%	No
VWF		1	1	21	4.8%	No
NUP155		1	1	21	4.8%	No
OLFM2		1	1	21	4.8%	No
LIPH		1	1	21	4.8%	No
PICALM		1	1	21	4.8%	Yes
KLRC4		2	2	21	9.5%	No
VPS16		1	1	21	4.8%	No
DBNL		1	1	21	4.8%	No
TMEM132C		1	1	21	4.8%	No
HK1		1	1	21	4.8%	No
OR5AR1		1	1	21	4.8%	No
TCP10L2		1	1	21	4.8%	No
FTSJ1		1	1	21	4.8%	No
ST6GALNAC3		1	1	21	4.8%	No
KDM2B		1	1	21	4.8%	Yes
TFIP11		1	1	21	4.8%	No
RPA1		1	1	21	4.8%	No
ZNF347		1	1	21	4.8%	No
CARD6		2	2	21	9.5%	No
HUNK		1	1	21	4.8%	No
CCDC78		2	2	21	9.5%	No
PIK3C2A		1	1	21	4.8%	No
MUC16		3	3	21	14.3%	No
BAP1		2	2	21	9.5%	Yes
NSD2		1	1	21	4.8%	Yes
AXIN2		1	1	21	4.8%	Yes
GPR179		1	1	21	4.8%	No
OR51M1		1	1	21	4.8%	No
DNMBP		1	1	21	4.8%	No
ATP2B2		2	1	21	4.8%	No
