Gene	MutSig(Q-value)	# Mut	#	Profiled Samples	Freq	Is Cancer Gene (source: OncoKB)
ASAP3		1	1	82	1.2%	No
FAM9A		1	1	82	1.2%	No
SEC63		3	3	82	3.7%	No
HPS5		5	2	82	2.4%	No
MTMR8		1	1	82	1.2%	No
RNF139		1	1	82	1.2%	No
OLFML3		1	1	82	1.2%	No
AP5Z1		1	1	82	1.2%	No
DOCK10		3	3	82	3.7%	No
MRPS22		1	1	82	1.2%	No
RBM19		1	1	82	1.2%	No
EMSY		2	2	82	2.4%	Yes
MINDY4		1	1	82	1.2%	No
CHD6		3	3	82	3.7%	No
ZNF831		4	3	82	3.7%	No
METTL7A		1	1	82	1.2%	No
YIPF3		1	1	82	1.2%	No
PRTFDC1		2	2	82	2.4%	No
SEC16A		4	3	82	3.7%	No
STAP2		1	1	82	1.2%	No
SMPD4		1	1	82	1.2%	No
AMBRA1		2	2	82	2.4%	No
POLI		1	1	82	1.2%	No
POMGNT1		1	1	82	1.2%	No
SLITRK6		3	3	82	3.7%	No
MEPE		1	1	82	1.2%	No
KLK8		1	1	82	1.2%	No
OTUD7B		1	1	82	1.2%	No
ZNF407		2	2	82	2.4%	No
ZNF763		1	1	82	1.2%	No
TNFSF11		1	1	82	1.2%	No
HELZ		1	1	82	1.2%	No
RGS20		1	1	82	1.2%	No
TECPR1		2	1	82	1.2%	No
ZNF345		1	1	82	1.2%	No
ARMC8		1	1	82	1.2%	No
CTRB2		1	1	82	1.2%	No
DDX20		1	1	82	1.2%	No
TBC1D22B		1	1	82	1.2%	No
G2E3		1	1	82	1.2%	No
LRRC40		2	2	82	2.4%	No
PAN2		1	1	82	1.2%	No
HDX		2	2	82	2.4%	No
ANXA3		2	2	82	2.4%	No
IQSEC1		3	3	82	3.7%	No
CHD7		6	4	82	4.9%	No
ZBTB40		1	1	82	1.2%	No
AKAP13		5	5	82	6.1%	No
JOSD1		1	1	82	1.2%	No
POLR1B		3	3	82	3.7%	No
AKAP10		1	1	82	1.2%	No
MFN2		1	1	82	1.2%	No
AKAP11		2	2	82	2.4%	No
BACE2		1	1	82	1.2%	No
PROKR2		1	1	82	1.2%	No
OXSR1		2	2	82	2.4%	No
DLEC1		2	2	82	2.4%	No
EXOG		1	1	82	1.2%	No
B3GLCT		1	1	82	1.2%	No
DNAJB5		1	1	82	1.2%	No
MTO1		1	1	82	1.2%	No
TPSG1		1	1	82	1.2%	No
LRRC66		2	2	82	2.4%	No
KIF18A		2	1	82	1.2%	No
GBP4		1	1	82	1.2%	No
MTERF4		1	1	82	1.2%	No
ANXA13		1	1	82	1.2%	No
NAA16		2	2	82	2.4%	No
AOAH		3	3	82	3.7%	No
TANGO6		3	3	82	3.7%	No
AOX1		1	1	82	1.2%	No
SLC25A12		1	1	82	1.2%	No
APAF1		1	1	82	1.2%	No
NOP14		2	2	82	2.4%	No
PUM3		1	1	82	1.2%	No
RAB20		1	1	82	1.2%	No
APOF		1	1	82	1.2%	No
FAM193A		5	4	82	4.9%	No
TBC1D3B		2	1	82	1.2%	No
PRDM9		5	4	82	4.9%	No
ARHGAP25		1	1	82	1.2%	No
GOLGA5		1	1	82	1.2%	Yes
NIPBL		6	5	82	6.1%	No
COG4		2	2	82	2.4%	No
CDK13		1	1	82	1.2%	No
TRAPPC5		1	1	82	1.2%	No
HECTD1		2	2	82	2.4%	No
SULT4A1		1	1	82	1.2%	No
MGAT4C		3	2	82	2.4%	No
TMPRSS11A		3	3	82	3.7%	No
APBA2		1	1	82	1.2%	No
DTWD1		1	1	82	1.2%	No
APBB1		1	1	82	1.2%	No
FCRL3		1	1	82	1.2%	No
APBB2		1	1	82	1.2%	No
INTS8		1	1	82	1.2%	No
PRDM10		1	1	82	1.2%	No
LRRC42		1	1	82	1.2%	No
APC		5	5	82	6.1%	Yes
TCTN1		1	1	82	1.2%	No
TBC1D3C		1	1	82	1.2%	No
AIRE		2	2	82	2.4%	No
BCAS4		1	1	82	1.2%	No
POGLUT1		1	1	82	1.2%	No
USO1		1	1	82	1.2%	No
CRYZL1		1	1	82	1.2%	No
MAGEC1		4	3	82	3.7%	No
GPR173		2	2	82	2.4%	No
ZNF416		1	1	82	1.2%	No
BIRC2		2	2	82	2.4%	No
PLPP3		1	1	82	1.2%	No
STC2		1	1	82	1.2%	No
GFPT2		2	2	82	2.4%	No
ZNF692		1	1	82	1.2%	No
CADPS		5	5	82	6.1%	No
HSD17B6		1	1	82	1.2%	No
MVP		1	1	82	1.2%	No
VAX2		1	1	82	1.2%	No
ZKSCAN8P1		1	1	82	1.2%	No
DNAH17		2	2	82	2.4%	No
TTLL1		1	1	82	1.2%	No
SLC39A6		1	1	82	1.2%	No
LMOD1		1	1	82	1.2%	No
CCDC158		2	2	82	2.4%	No
TULP4		2	2	82	2.4%	No
C1ORF54		1	1	82	1.2%	No
XIAP		1	1	82	1.2%	Yes
HIF1AN		1	1	82	1.2%	No
SLC12A9		1	1	82	1.2%	No
BIRC5		1	1	82	1.2%	No
DDX27		3	3	82	3.7%	No
COQ8A		1	1	82	1.2%	No
FAM184A		2	2	82	2.4%	No
APLP1		2	2	82	2.4%	No
CTNNBIP1		1	1	82	1.2%	No
DENND4C		5	5	82	6.1%	No
SCRN3		1	1	82	1.2%	No
KIF15		2	1	82	1.2%	No
FAT4		8	7	82	8.5%	Yes
URGCP		1	1	82	1.2%	No
TOMM22		1	1	82	1.2%	No
CHPT1		1	1	82	1.2%	No
APOB		6	5	82	6.1%	No
TP63		3	3	82	3.7%	Yes
USP15		2	2	82	2.4%	No
PSMG1		1	1	82	1.2%	No
MFN1		1	1	82	1.2%	No
GPATCH2L		1	1	82	1.2%	No
ADAMTS9		1	1	82	1.2%	No
NUP153		1	1	82	1.2%	No
ZRSR2P1		1	1	82	1.2%	No
TNFAIP8		1	1	82	1.2%	No
SPATA48		1	1	82	1.2%	No
NR1D2		1	1	82	1.2%	No
NOCT		1	1	82	1.2%	No
UBA52		1	1	82	1.2%	No
CLEC2B		2	1	82	1.2%	No
KLK5		1	1	82	1.2%	No
CCDC148		1	1	82	1.2%	No
DCHS1		4	4	82	4.9%	No
PTCH2		2	2	82	2.4%	No
NPIPB15		1	1	82	1.2%	No
SAMM50		1	1	82	1.2%	No
NPIPB7		3	3	82	3.7%	No
AQP8		1	1	82	1.2%	No
NBPF1		1	1	82	1.2%	No
PAOX		1	1	82	1.2%	No
PPP4R3A		3	3	82	3.7%	No
GPR146		1	1	82	1.2%	No
GALNT14		1	1	82	1.2%	No
NUDT8		1	1	82	1.2%	No
IWS1		4	4	82	4.9%	No
APOD		1	1	82	1.2%	No
SLC30A6		1	1	82	1.2%	No
NDNF		1	1	82	1.2%	No
TYROBP		1	1	82	1.2%	No
MED12		6	6	82	7.3%	Yes
OGFRL1		2	2	82	2.4%	No
MED13		7	3	82	3.7%	No
U2AF1		2	2	82	2.4%	Yes
SSNA1		1	1	82	1.2%	No
THRAP3		1	1	82	1.2%	No
SH3TC2		1	1	82	1.2%	No
TBC1D20		1	1	82	1.2%	No
AOC3		1	1	82	1.2%	No
WDR6		1	1	82	1.2%	No
KCTD7		1	1	82	1.2%	No
DOP1B		3	2	82	2.4%	No
NUMB		1	1	82	1.2%	No
DYNLL1		1	1	82	1.2%	No
MAP4K1		2	2	82	2.4%	No
MAP4K5		2	2	82	2.4%	No
RASSF1		1	1	82	1.2%	No
PDE5A		2	2	82	2.4%	No
STAB1		1	1	82	1.2%	No
EFR3A		1	1	82	1.2%	No
RTF1		1	1	82	1.2%	No
RBM46		1	1	82	1.2%	No
CLEC4F		1	1	82	1.2%	No
APOH		1	1	82	1.2%	No
SAMD8		1	1	82	1.2%	No
WDR43		2	1	82	1.2%	No
ZIC5		1	1	82	1.2%	No
FAS		2	2	82	2.4%	Yes
SNX13		1	1	82	1.2%	No
MAPK8IP3		2	2	82	2.4%	No
SLC45A3		1	1	82	1.2%	Yes
SHROOM2		1	1	82	1.2%	No
AQP2		2	2	82	2.4%	No
UBC		1	1	82	1.2%	No
NCOA1		2	2	82	2.4%	Yes
NISCH		1	1	82	1.2%	No
PKP3		2	2	82	2.4%	No
ABCB11		1	1	82	1.2%	No
RBX1		1	1	82	1.2%	No
CELF3		2	1	82	1.2%	No
NAT2		1	1	82	1.2%	No
EIF3B		1	1	82	1.2%	No
DGCR2		1	1	82	1.2%	No
PTENP1		1	1	82	1.2%	No
SERPINA3		3	2	82	2.4%	No
CASP8AP2		3	3	82	3.7%	No
CEP250		3	3	82	3.7%	No
RGS10		1	1	82	1.2%	No
IRS2		1	1	82	1.2%	Yes
PTBP3		2	2	82	2.4%	No
RGS7		1	1	82	1.2%	No
EIF3A		3	3	82	3.7%	No
EIF3G		1	1	82	1.2%	No
AARS1		2	2	82	2.4%	No
RGS12		1	1	82	1.2%	No
EIF3H		1	1	82	1.2%	No
RHAG		1	1	82	1.2%	No
EIF3D		2	2	82	2.4%	No
SEC23IP		1	1	82	1.2%	No
ABCA1		1	1	82	1.2%	No
RGL1		1	1	82	1.2%	No
LRRIQ3		1	1	82	1.2%	No
ERICH3		2	2	82	2.4%	No
AQP5		1	1	82	1.2%	No
AQP7		1	1	82	1.2%	No
TTLL12		3	3	82	3.7%	No
DNAJC14		4	4	82	4.9%	No
AR		4	4	82	4.9%	Yes
ABCC6		1	1	82	1.2%	No
ARAF		1	1	82	1.2%	Yes
LPIN1		2	2	82	2.4%	No
ALDH4A1		1	1	82	1.2%	No
SUPT16H		2	2	82	2.4%	No
TNKS		1	1	82	1.2%	No
PPP4R1		2	1	82	1.2%	No
ABCA2		2	2	82	2.4%	No
ABCA3		2	2	82	2.4%	No
ABCB7		1	1	82	1.2%	No
SUMO1		1	1	82	1.2%	No
C5ORF38		1	1	82	1.2%	No
ABCA4		4	3	82	3.7%	No
UBTF		2	2	82	2.4%	No
SLC4A4		4	3	82	3.7%	No
ABL1		1	1	82	1.2%	Yes
GRK1		2	2	82	2.4%	No
EIF4G3		2	2	82	2.4%	No
AOC1		1	1	82	1.2%	No
UCHL1		1	1	82	1.2%	No
NUDT6		1	1	82	1.2%	No
ZAR1L		1	1	82	1.2%	No
ABL2		1	1	82	1.2%	Yes
BECN1		1	1	82	1.2%	No
RIT1		2	2	82	2.4%	Yes
ABR		2	2	82	2.4%	No
STX11		2	2	82	2.4%	No
ZC3H3		2	2	82	2.4%	No
SSPOP		6	6	82	7.3%	No
RICTOR		3	3	82	3.7%	Yes
NACAD		2	2	82	2.4%	No
FCHO1		2	2	82	2.4%	No
ARCN1		1	1	82	1.2%	No
ZIC4		1	1	82	1.2%	No
QRFPR		1	1	82	1.2%	No
STON2		2	2	82	2.4%	No
ZZEF1		2	2	82	2.4%	No
DDIT4L		1	1	82	1.2%	No
ANKLE2		1	1	82	1.2%	No
B4GALNT4		3	2	82	2.4%	No
PCBD2		1	1	82	1.2%	No
RHD		2	2	82	2.4%	No
RHCE		1	1	82	1.2%	No
PSIP1		2	2	82	2.4%	Yes
USP44		1	1	82	1.2%	No
WDHD1		1	1	82	1.2%	No
ACACA		2	2	82	2.4%	No
ACACB		2	2	82	2.4%	No
ACADM		3	1	82	1.2%	No
UCP2		1	1	82	1.2%	No
ACADS		1	1	82	1.2%	No
STRAP		1	1	82	1.2%	No
UFD1		2	2	82	2.4%	No
FAM107A		1	1	82	1.2%	No
ACAT1		1	1	82	1.2%	No
SLC35A2		1	1	82	1.2%	No
TTLL13		3	3	82	3.7%	No
ACAT2		1	1	82	1.2%	No
UGCG		1	1	82	1.2%	No
KRT38		1	1	82	1.2%	No
ADAMTS6		1	1	82	1.2%	No
DQX1		1	1	82	1.2%	No
TBC1D9		1	1	82	1.2%	No
ARF6		1	1	82	1.2%	No
FRMD4B		1	1	82	1.2%	No
CIC		1	1	82	1.2%	Yes
RLF		4	4	82	4.9%	No
BAZ1A		1	1	82	1.2%	No
BAZ2A		1	1	82	1.2%	No
RLN2		1	1	82	1.2%	No
PIRT		2	2	82	2.4%	No
AMER1		3	3	82	3.7%	Yes
UGT2B4		1	1	82	1.2%	No
UGT2B10		1	1	82	1.2%	No
DGAT1		1	1	82	1.2%	No
UGT2B17		2	2	82	2.4%	No
RNASE1		1	1	82	1.2%	No
UGT2B15		1	1	82	1.2%	No
IL1RAPL1		1	1	82	1.2%	No
CLASP2		1	1	82	1.2%	No
POGZ		1	1	82	1.2%	No
ARHGAP4		3	3	82	3.7%	No
HYAL2		1	1	82	1.2%	No
COLGALT2		2	2	82	2.4%	No
ARHGAP5		1	1	82	1.2%	No
ARHGAP6		2	2	82	2.4%	No
PLXND1		1	1	82	1.2%	No
ACAD11		1	1	82	1.2%	No
RBMXL1		2	2	82	2.4%	No
ATRIP		1	1	82	1.2%	No
LRRIQ1		2	2	82	2.4%	No
CEP295		4	3	82	3.7%	No
ATP10B		3	3	82	3.7%	No
TNKS1BP1		2	1	82	1.2%	No
ANKRD30BL		1	1	82	1.2%	No
RAB3GAP2		1	1	82	1.2%	No
DISP2		2	2	82	2.4%	No
CFAP74		1	1	82	1.2%	No
PLAAT3		1	1	82	1.2%	No
TSPYL5		3	3	82	3.7%	No
HHLA2		1	1	82	1.2%	No
ITPRIP		1	1	82	1.2%	No
ACP1		1	1	82	1.2%	No
UNK		2	2	82	2.4%	No
ACP2		1	1	82	1.2%	No
ACP5		1	1	82	1.2%	No
BVES		1	1	82	1.2%	No
UNG		1	1	82	1.2%	No
MYOM3		1	1	82	1.2%	No
NR1H2		3	3	82	3.7%	No
USP4		2	2	82	2.4%	No
RNF6		1	1	82	1.2%	No
WDR45		3	2	82	2.4%	No
PHF8		3	3	82	3.7%	No
KDM6B		1	1	82	1.2%	No
EPB41L3		2	2	82	2.4%	No
QPCT		1	1	82	1.2%	No
UMPS		1	1	82	1.2%	No
MAST2		1	1	82	1.2%	No
KIAA1755		1	1	82	1.2%	No
ATG2A		1	1	82	1.2%	No
NGEF		1	1	82	1.2%	No
GPATCH8		3	2	82	2.4%	No
CNTNAP4		2	2	82	2.4%	No
RAD54L2		4	4	82	4.9%	No
ZFHX2		3	2	82	2.4%	No
ACTB		1	1	82	1.2%	Yes
LSM6		1	1	82	1.2%	No
HELZ2		4	3	82	3.7%	No
PTP4A3		1	1	82	1.2%	No
KNDC1		3	3	82	3.7%	No
PWWP3B		2	1	82	1.2%	No
DOCK7		1	1	82	1.2%	No
PAPOLB		1	1	82	1.2%	No
UQCRC2		2	2	82	2.4%	No
UQCRFS1		1	1	82	1.2%	No
ZC3H6		5	3	82	3.7%	No
MCF2L2		2	2	82	2.4%	No
TBC1D2B		2	2	82	2.4%	No
UQCRB		1	1	82	1.2%	No
UPK3A		1	1	82	1.2%	No
PRPF40B		2	1	82	1.2%	No
KCP		1	1	82	1.2%	No
SLC24A2		1	1	82	1.2%	No
RNPEP		1	1	82	1.2%	No
STARD7		1	1	82	1.2%	No
PTPRT		2	1	82	1.2%	Yes
SYDE2		1	1	82	1.2%	No
ACTC1		1	1	82	1.2%	No
SMARCAD1		2	2	82	2.4%	No
ACTG1		4	2	82	2.4%	Yes
FAF1		1	1	82	1.2%	Yes
ZNF644		1	1	82	1.2%	No
LBX2		1	1	82	1.2%	No
ACTG2		1	1	82	1.2%	No
RCAN3		1	1	82	1.2%	No
MAP3K7CL		1	1	82	1.2%	No
IFT46		2	2	82	2.4%	No
POLR3A		1	1	82	1.2%	No
ABRAXAS1		1	1	82	1.2%	Yes
USP1		1	1	82	1.2%	No
DHX33		2	2	82	2.4%	No
USH2A		10	8	82	9.8%	No
ZWINT		1	1	82	1.2%	No
SPART		1	1	82	1.2%	No
TNRC6B		2	2	82	2.4%	No
CUL9		2	2	82	2.4%	No
NFASC		3	2	82	2.4%	No
NAT16		1	1	82	1.2%	No
TOGARAM1		1	1	82	1.2%	No
SUN2		1	1	82	1.2%	No
TAB2		3	3	82	3.7%	No
SEMA3G		1	1	82	1.2%	No
LINC00207		1	1	82	1.2%	No
CCDC13		1	1	82	1.2%	No
TBC1D22A		1	1	82	1.2%	No
NCLN		1	1	82	1.2%	No
ACTN4		2	2	82	2.4%	No
ZC3H12C		1	1	82	1.2%	No
SSH2		2	2	82	2.4%	No
PWP1		1	1	82	1.2%	No
TANC1		2	2	82	2.4%	No
ACTL6A		1	1	82	1.2%	No
PAK6		2	2	82	2.4%	No
ACTN1		1	1	82	1.2%	No
TBC1D8		1	1	82	1.2%	No
ZNF518B		1	1	82	1.2%	No
PTCHD3		1	1	82	1.2%	No
ACVR2A		2	1	82	1.2%	Yes
ACVRL1		1	1	82	1.2%	No
RSPH4A		1	1	82	1.2%	No
SHISA9		1	1	82	1.2%	No
DCAF8		1	1	82	1.2%	No
NPHP4		3	3	82	3.7%	No
APCDD1L		1	1	82	1.2%	No
SLC22A25		1	1	82	1.2%	No
PCARE		1	1	82	1.2%	No
KIR2DL1		1	1	82	1.2%	No
ROS1		5	4	82	4.9%	Yes
RORC		1	1	82	1.2%	No
ROBO2		2	2	82	2.4%	No
ROBO1		3	3	82	3.7%	Yes
ROCK1		2	2	82	2.4%	No
RORA		1	1	82	1.2%	No
KIT		2	2	82	2.4%	Yes
KLKB1		1	1	82	1.2%	No
C2ORF81		3	2	82	2.4%	No
C2ORF78		1	1	82	1.2%	No
KIR3DL1		1	1	82	1.2%	No
KIR3DL2		1	1	82	1.2%	No
C2ORF68		1	1	82	1.2%	No
ZNF764		1	1	82	1.2%	No
ASB16		1	1	82	1.2%	No
TSPYL6		1	1	82	1.2%	No
WDR36		1	1	82	1.2%	No
KLRD1		1	1	82	1.2%	No
APOBEC4		1	1	82	1.2%	No
KPNA2		2	2	82	2.4%	No
GARIN5B		3	2	82	2.4%	No
KPNA3		3	3	82	3.7%	No
NANOGP1		1	1	82	1.2%	No
DENND10		1	1	82	1.2%	No
KLC1		1	1	82	1.2%	No
KIF11		3	3	82	3.7%	No
KIFC1		2	1	82	1.2%	No
KIF22		1	1	82	1.2%	No
LMF2		2	2	82	2.4%	No
CCDC30		1	1	82	1.2%	No
ADAM2		1	1	82	1.2%	No
KRT1		3	3	82	3.7%	No
KRT2		1	1	82	1.2%	No
FTL		1	1	82	1.2%	No
WDR62		1	1	82	1.2%	No
KPNA5		1	1	82	1.2%	No
TNPO1		2	2	82	2.4%	No
FUCA2		3	3	82	3.7%	No
IPO5		2	2	82	2.4%	No
KRAS	4.580e-12	3	3	82	3.7%	Yes
KRTAP5-9		1	1	82	1.2%	No
KANK1		3	3	82	3.7%	No
WASHC2A		1	1	82	1.2%	No
KRT10		2	2	82	2.4%	No
RFTN1		1	1	82	1.2%	No
DIP2A		3	3	82	3.7%	No
FUT1		1	1	82	1.2%	No
FUS		1	1	82	1.2%	Yes
KRT4		1	1	82	1.2%	No
KRT5		2	2	82	2.4%	No
KRT6B		2	2	82	2.4%	No
KRT7		1	1	82	1.2%	No
FUT6		1	1	82	1.2%	No
ARL14EPL		1	1	82	1.2%	No
NHLRC2		1	1	82	1.2%	No
MAGI3		3	3	82	3.7%	No
FZD2		1	1	82	1.2%	No
GANAB		1	1	82	1.2%	No
CLN5		1	1	82	1.2%	No
FYN		2	2	82	2.4%	Yes
MDN1		11	9	82	11.0%	No
FAM120A		2	2	82	2.4%	No
KDSR		1	1	82	1.2%	Yes
FAF2		1	1	82	1.2%	No
FUT8		2	2	82	2.4%	No
PSME4		2	2	82	2.4%	No
LRRC53		1	1	82	1.2%	No
KRT15		2	2	82	2.4%	No
CLNS1A		1	1	82	1.2%	No
G6PC1		1	1	82	1.2%	No
UBXN4		2	2	82	2.4%	No
MTHFD1L		2	2	82	2.4%	No
INTS3		4	4	82	4.9%	No
CNOT10		1	1	82	1.2%	No
PRAMEF2		3	3	82	3.7%	No
WNK1		1	1	82	1.2%	No
SLC38A5		2	2	82	2.4%	No
AHCTF1		3	3	82	3.7%	No
IGSF10		6	4	82	4.9%	No
KRT32		1	1	82	1.2%	No
KHDC1		1	1	82	1.2%	No
PRR7		1	1	82	1.2%	No
TMEM121		1	1	82	1.2%	No
MIEF1		2	2	82	2.4%	No
CCDC28A		1	1	82	1.2%	No
GAA		2	2	82	2.4%	No
NSUN4		1	1	82	1.2%	No
ITPRID1		1	1	82	1.2%	No
ITIH5		1	1	82	1.2%	No
CLTC		2	2	82	2.4%	Yes
ZFHX4		5	5	82	6.1%	No
CLTA		1	1	82	1.2%	No
SLC37A4		2	2	82	2.4%	No
PLEKHA5		1	1	82	1.2%	No
MICALL2		1	1	82	1.2%	No
SPX		1	1	82	1.2%	No
DNER		1	1	82	1.2%	No
KRT18		2	1	82	1.2%	No
GAB1		2	2	82	2.4%	Yes
CCDC74B		1	1	82	1.2%	No
RTTN		1	1	82	1.2%	No
POT1		2	2	82	2.4%	Yes
NDUFAF3		1	1	82	1.2%	No
KRT84		1	1	82	1.2%	No
KRT85		2	2	82	2.4%	No
GABRB3		1	1	82	1.2%	No
LINC00692		1	1	82	1.2%	No
CCR1		2	2	82	2.4%	No
GABRB2		1	1	82	1.2%	No
SLC6A17		1	1	82	1.2%	No
GABRB1		1	1	82	1.2%	No
TSEN2		2	1	82	1.2%	No
TRMT13		1	1	82	1.2%	No
C1ORF115		1	1	82	1.2%	No
GABRA4		1	1	82	1.2%	No
GABRA2		2	2	82	2.4%	No
DGCR8		2	2	82	2.4%	No
KRT33A		1	1	82	1.2%	No
KRT34		1	1	82	1.2%	No
KRT35		2	2	82	2.4%	No
KRT81		1	1	82	1.2%	No
KRT83		1	1	82	1.2%	No
PHLDB2		1	1	82	1.2%	No
SLC9C1		2	2	82	2.4%	No
CMKLR1		1	1	82	1.2%	No
GAD1		2	2	82	2.4%	No
ZNF34		1	1	82	1.2%	No
OTULINL		1	1	82	1.2%	No
HEATR5B		1	1	82	1.2%	No
GABRR1		1	1	82	1.2%	No
PRMT7		1	1	82	1.2%	No
GABRP		1	1	82	1.2%	No
CCR7		1	1	82	1.2%	No
GABRG3		4	4	82	4.9%	No
ALG9		1	1	82	1.2%	No
COL18A1		2	1	82	1.2%	No
GABRG2		1	1	82	1.2%	No
UGT2A3		1	1	82	1.2%	No
ARMC5		1	1	82	1.2%	No
CCR4		1	1	82	1.2%	No
TMCO1		2	1	82	1.2%	No
GABRD		3	3	82	3.7%	No
SMOX		1	1	82	1.2%	No
KTN1		2	2	82	2.4%	Yes
L1CAM		4	4	82	4.9%	No
LAD1		1	1	82	1.2%	No
SSBP4		1	1	82	1.2%	No
AFF3		6	5	82	6.1%	Yes
TCAIM		1	1	82	1.2%	No
TUBBP1		2	2	82	2.4%	No
ILDR1		1	1	82	1.2%	No
ZNF805		2	2	82	2.4%	No
ZNF660		1	1	82	1.2%	No
GALC		1	1	82	1.2%	No
GAK		2	2	82	2.4%	No
LRRC31		1	1	82	1.2%	No
IQCA1		1	1	82	1.2%	No
MYH14		2	2	82	2.4%	No
SUGCT		1	1	82	1.2%	No
KLHL36		1	1	82	1.2%	No
ZNF665		1	1	82	1.2%	No
ABCC2		2	2	82	2.4%	No
TMEM177		1	1	82	1.2%	No
TMEM250		2	1	82	1.2%	No
ARHGAP36		1	1	82	1.2%	No
ACBD5		1	1	82	1.2%	No
CNGA4		1	1	82	1.2%	No
WDR17		2	2	82	2.4%	No
CNGA3		1	1	82	1.2%	No
CNGA2		1	1	82	1.2%	No
GALNT3		1	1	82	1.2%	No
ART5		1	1	82	1.2%	No
CNGB1		2	2	82	2.4%	No
GALNS		2	2	82	2.4%	No
IQCF1		1	1	82	1.2%	No
VWA5B2		2	2	82	2.4%	No
RNF185		1	1	82	1.2%	No
CNTN1		2	2	82	2.4%	No
INTS5		1	1	82	1.2%	No
CNTF		2	2	82	2.4%	No
DNHD1		1	1	82	1.2%	No
OR10A5		2	2	82	2.4%	No
CNR1		1	1	82	1.2%	No
FLG2		5	3	82	3.7%	No
LRRC24		1	1	82	1.2%	No
DNAH14		3	3	82	3.7%	No
GAP43		2	2	82	2.4%	No
HRNR		5	4	82	4.9%	No
SLCO6A1		3	3	82	3.7%	No
HEXD		2	2	82	2.4%	No
CCDC57		2	2	82	2.4%	No
CMIP		2	2	82	2.4%	No
COL4A4		2	2	82	2.4%	No
COL4A3		1	1	82	1.2%	No
COL4A2		3	2	82	2.4%	No
COL4A1		2	2	82	2.4%	No
COL3A1		3	3	82	3.7%	No
COL2A1		3	3	82	3.7%	Yes
STKLD1		1	1	82	1.2%	No
COL1A2		2	2	82	2.4%	No
COL1A1		1	1	82	1.2%	Yes
CYP26C1		1	1	82	1.2%	No
KCNH7		1	1	82	1.2%	No
CDON		1	1	82	1.2%	No
OR4D5		2	1	82	1.2%	No
IMPG2		1	1	82	1.2%	No
TTN-AS1		1	1	82	1.2%	No
HELB		3	2	82	2.4%	No
MED12L		2	2	82	2.4%	No
COL8A1		2	2	82	2.4%	No
SMIM45		1	1	82	1.2%	No
COL7A1		4	3	82	3.7%	No
COL6A3		7	6	82	7.3%	No
COL6A2		3	3	82	3.7%	No
PKDCC		1	1	82	1.2%	No
FAM161B		1	1	82	1.2%	No
COL5A2		4	4	82	4.9%	No
CLEC4D		2	2	82	2.4%	No
COL5A1		5	5	82	6.1%	No
COL4A6		2	2	82	2.4%	No
COL4A5		2	2	82	2.4%	No
PDE11A		1	1	82	1.2%	No
SHANK1		1	1	82	1.2%	No
SASH1		1	1	82	1.2%	No
ZNF648		3	3	82	3.7%	No
RPGRIP1L		1	1	82	1.2%	No
MAN2B2		2	2	82	2.4%	No
WASHC4		3	2	82	2.4%	No
NEDD4L		1	1	82	1.2%	No
HINFP		1	1	82	1.2%	No
KRTAP5-2		1	1	82	1.2%	No
GPIHBP1		1	1	82	1.2%	No
CEP72		2	2	82	2.4%	No
IQCC		1	1	82	1.2%	No
COL9A3		1	1	82	1.2%	No
DNAH1		10	7	82	8.5%	No
TSR1		1	1	82	1.2%	No
SRA1		1	1	82	1.2%	No
TMEM175		2	2	82	2.4%	No
KANSL1		2	2	82	2.4%	No
PDCD6IP		1	1	82	1.2%	No
SYNPO		2	2	82	2.4%	No
HDAC5		2	1	82	1.2%	No
ATF7IP		2	2	82	2.4%	No
RNF135		1	1	82	1.2%	No
N4BP2		1	1	82	1.2%	No
BTBD7		2	2	82	2.4%	No
VPS39		2	2	82	2.4%	No
GNE		2	2	82	2.4%	No
TTC28		2	2	82	2.4%	No
CLASP1		3	3	82	3.7%	No
DPY19L1		1	1	82	1.2%	No
NLRP9		2	2	82	2.4%	No
SZT2		1	1	82	1.2%	No
NLRP10		1	1	82	1.2%	No
WDR7		3	3	82	3.7%	No
IBTK		1	1	82	1.2%	No
SYNM		2	1	82	1.2%	No
JADE2		2	2	82	2.4%	No
CLIP3		3	3	82	3.7%	No
C1ORF112		2	2	82	2.4%	No
PRADC1		2	2	82	2.4%	No
SNED1		1	1	82	1.2%	No
FAM222B		1	1	82	1.2%	No
ARL3		1	1	82	1.2%	No
ARNT		1	1	82	1.2%	Yes
HCN4		2	2	82	2.4%	No
ARNTL		1	1	82	1.2%	No
TROAP		2	2	82	2.4%	No
FRAT1		1	1	82	1.2%	No
ARRB1		1	1	82	1.2%	No
PIGK		1	1	82	1.2%	No
COQ5		1	1	82	1.2%	No
SLC38A2		1	1	82	1.2%	No
ARFGAP1		2	2	82	2.4%	No
NOA1		1	1	82	1.2%	No
SERPINB7		2	2	82	2.4%	No
ARAP1		2	2	82	2.4%	No
EHBP1		1	1	82	1.2%	No
VIRMA		4	4	82	4.9%	No
WSCD1		1	1	82	1.2%	No
EFHC1		1	1	82	1.2%	No
UBR2		3	3	82	3.7%	No
ACSL6		1	1	82	1.2%	Yes
FKBP9		2	2	82	2.4%	No
ENAH		2	2	82	2.4%	No
STK38		1	1	82	1.2%	No
IPO4		1	1	82	1.2%	No
MORC4		2	1	82	1.2%	No
IGFLR1		1	1	82	1.2%	No
DNAH11		7	5	82	6.1%	No
