Gene Symbol	OQL Line	Num Samples Altered	Percent Samples Altered
PTPN11	PTPN11: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	9	1.7%
KLK2	KLK2: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	9	1.7%
SNRPF	SNRPF: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	9	1.7%
AREG	AREG: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	9	1.7%
BTC	BTC: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	9	1.7%
LDLR	LDLR: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	9	1.7%
NECAP2	NECAP2: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	9	1.7%
PACSIN3	PACSIN3: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	9	1.7%
PIP5K1B	PIP5K1B: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	9	1.7%
SYNJ1	SYNJ1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	9	1.7%
SYT8	SYT8: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	9	1.7%
INPP5K	INPP5K: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	9	1.7%
LRRFIP1	LRRFIP1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	9	1.7%
FGR	FGR: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	9	1.7%
FGG	FGG: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	9	1.7%
C1QC	C1QC: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	9	1.7%
DGKH	DGKH: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	9	1.7%
INPP5A	INPP5A: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	9	1.7%
INPP5J	INPP5J: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	9	1.7%
GP1BA	GP1BA: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	9	1.7%
PLCB3	PLCB3: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	9	1.7%
PDPN	PDPN: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	9	1.7%
MAPT	MAPT: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	8	1.5%
AVP	AVP: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	8	1.5%
DVL2	DVL2: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	8	1.5%
PIP5K1C	PIP5K1C: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	8	1.5%
VAV1	VAV1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	8	1.5%
ABI2	ABI2: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	8	1.5%
WASF2	WASF2: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	8	1.5%
ITPR1	ITPR1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	8	1.5%
TLR9	TLR9: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	8	1.5%
ICOS	ICOS: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	8	1.5%
DPP4	DPP4: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	8	1.5%
KITLG	KITLG: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	8	1.5%
STRN	STRN: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	8	1.5%
MS4A2	MS4A2: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	8	1.5%
ERG28	ERG28: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	8	1.5%
TICAM1	TICAM1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	8	1.5%
TRPC7	TRPC7: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	8	1.5%
TACR1	TACR1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	7	1.4%
TGFA	TGFA: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	7	1.4%
C1QBP	C1QBP: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	7	1.4%
PFN1	PFN1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	7	1.4%
VAV2	VAV2: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	7	1.4%
PIP4K2A	PIP4K2A: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	7	1.4%
PDPK1	PDPK1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	7	1.4%
CXCR2	CXCR2: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	7	1.4%
TRPC3	TRPC3: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	7	1.4%
RASGRP3	RASGRP3: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	7	1.4%
AMBP	AMBP: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	6	1.2%
KLK3	KLK3: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	6	1.2%
PDGFB	PDGFB: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	6	1.2%
FNBP1	FNBP1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	6	1.2%
PLCD1	PLCD1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	6	1.2%
ABI1	ABI1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	6	1.2%
GRAP2	GRAP2: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	6	1.2%
NRG2	NRG2: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	6	1.2%
CD80	CD80: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	6	1.2%
FGF1	FGF1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	6	1.2%
FGF5	FGF5: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	6	1.2%
INPP5D	INPP5D: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	6	1.2%
IDE	IDE: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	6	1.2%
FLT3LG	FLT3LG: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	6	1.2%
MYD88	MYD88: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	5	1%
HBEGF	HBEGF: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	5	1%
STON1	STON1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	5	1%
FGF8	FGF8: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	5	1%
CNTRL	CNTRL: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	5	1%
CCL3	CCL3: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	5	1%
IGKC	IGKC: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	5	1%
GAB1	GAB1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	5	1%
WNT5A	WNT5A: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	4	0.8%
RASGRP2	RASGRP2: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	4	0.8%
EPOR	EPOR: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	4	0.8%
PRKCD	PRKCD: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	3	0.6%
NRG4	NRG4: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	3	0.6%
NTF4	NTF4: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	3	0.6%
FGF16	FGF16: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	3	0.6%
PLCD3	PLCD3: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	3	0.6%
BLNK	BLNK: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	3	0.6%
DAPP1	DAPP1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	3	0.6%
GNAI2	GNAI2: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	2	0.4%
FGF2	FGF2: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	2	0.4%
CACNA2D2	CACNA2D2: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	1	0.2%
IGKV2D-40	IGKV2D-40: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	0	0%
IGHV1-2	IGHV1-2: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	0	0%
IGHV1-46	IGHV1-46: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	0	0%
IGHV1-69	IGHV1-69: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	0	0%
IGHV2-5	IGHV2-5: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	0	0%
IGHV2-70	IGHV2-70: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	0	0%
IGHV3-11	IGHV3-11: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	0	0%
IGHV3-13	IGHV3-13: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	0	0%
IGHV3-23	IGHV3-23: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	0	0%
IGHV3-30	IGHV3-30: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	0	0%
IGHV3-33	IGHV3-33: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	0	0%
IGHV3-48	IGHV3-48: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	0	0%
IGHV3-53	IGHV3-53: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	0	0%
IGHV3-7	IGHV3-7: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	0	0%
IGHV3-9	IGHV3-9: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	0	0%
IGHV4-34	IGHV4-34: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	0	0%
IGHV4-39	IGHV4-39: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	0	0%
IGHV4-59	IGHV4-59: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	0	0%
IGKV1-12	IGKV1-12: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	0	0%
IGKV1-16	IGKV1-16: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	0	0%
IGKV1-17	IGKV1-17: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	0	0%
IGKV1-33	IGKV1-33: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	0	0%
IGKV1-39	IGKV1-39: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	0	0%
IGKV1-5	IGKV1-5: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	0	0%
IGKV1D-12	IGKV1D-12: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	0	0%
IGKV1D-16	IGKV1D-16: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	0	0%
IGKV1D-33	IGKV1D-33: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	0	0%
IGKV1D-39	IGKV1D-39: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	0	0%
IGKV2-28	IGKV2-28: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	0	0%
IGKV2-29	IGKV2-29: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	0	0%
IGKV2-30	IGKV2-30: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	0	0%
IGKV2D-28	IGKV2D-28: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	0	0%
IGKV2D-30	IGKV2D-30: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	0	0%
IGKV3-11	IGKV3-11: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	0	0%
IGKV3-15	IGKV3-15: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	0	0%
IGKV3-20	IGKV3-20: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	0	0%
IGKV3D-20	IGKV3D-20: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	0	0%
IGKV4-1	IGKV4-1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	0	0%
IGKV5-2	IGKV5-2: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	0	0%
IGLC6	IGLC6: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	0	0%
IGLV1-40	IGLV1-40: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	0	0%
IGLV1-44	IGLV1-44: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	0	0%
IGLV1-47	IGLV1-47: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	0	0%
IGLV1-51	IGLV1-51: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	0	0%
IGLV2-11	IGLV2-11: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	0	0%
IGLV2-14	IGLV2-14: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	0	0%
IGLV2-23	IGLV2-23: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	0	0%
IGLV2-8	IGLV2-8: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	0	0%
IGLV3-19	IGLV3-19: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	0	0%
IGLV3-1	IGLV3-1: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	0	0%
IGLV3-21	IGLV3-21: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	0	0%
IGLV3-25	IGLV3-25: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	0	0%
IGLV3-27	IGLV3-27: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	0	0%
IGLV6-57	IGLV6-57: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	0	0%
IGLV7-43	IGLV7-43: MUT AMP HOMDEL EXP>=2 EXP<=-2 PROT>=2 PROT<=-2;	0	0%
