Gene	Gistic(Q-value)	Cytoband	CNA	Profiled Samples	#	Freq	Is Cancer Gene (source: OncoKB)
KRT72		12q13.13	AMP	1	115	0.9%	No
ZNF469		16q24.2	HOMDEL	1	115	0.9%	No
LINC00539		13q12.11	HOMDEL	1	115	0.9%	No
SLC39A3		19p13.3	AMP	1	115	0.9%	No
USP17L17		4p16.1	AMP	1	115	0.9%	No
VASH2		1q32.3	AMP	1	115	0.9%	No
PRND		20p13	AMP	1	115	0.9%	No
RAD51		15q15.1	HOMDEL	2	115	1.7%	Yes
GPR101		Xq26.3	AMP	2	115	1.7%	No
SLC39A2		14q11.2	AMP	1	115	0.9%	No
CRIPAK		4p16.3	HOMDEL	1	115	0.9%	No
CHD8		14q11.2	AMP	1	115	0.9%	No
COL7A1		3p21.31	AMP	1	115	0.9%	No
OR5M8		11q12.1	HOMDEL	1	115	0.9%	No
FBXW8		12q24.22	AMP	1	115	0.9%	No
JAK2		9p24.1	HOMDEL	1	115	0.9%	Yes
LINC02740		11p12	AMP	2	115	1.7%	No
C19ORF71		19p13.3	AMP	1	115	0.9%	No
TUBB1		20q13.32	AMP	2	115	1.7%	No
COL6A1		21q22.3	AMP	2	115	1.7%	No
CADPS		3p14.2	HOMDEL	3	115	2.6%	No
UBE2W		8q21.11	AMP	3	115	2.6%	No
LINC01255		18p11.21	AMP	2	115	1.7%	No
RNU6-81P		13q21.31	AMP	1	115	0.9%	No
CAV3		3p25.3	HOMDEL	1	115	0.9%	No
COL6A2		21q22.3	AMP	2	115	1.7%	No
ARAF		Xp11.3	HOMDEL	1	115	0.9%	Yes
NRG1		8p12	HOMDEL	2	115	1.7%	Yes
HTR3D		3q27.1	AMP	13	115	11.3%	No
GLYATL3		6p12.3	AMP	1	115	0.9%	No
APCDD1L-DT		20q13.32	AMP	2	115	1.7%	No
NKX2-8		14q13.3	AMP	2	115	1.7%	No
TSPEAR		21q22.3	AMP	3	115	2.6%	No
USF2		19q13.12	AMP	1	115	0.9%	No
SMCO1		3q29	AMP	14	115	12.2%	No
PHGR1		15q15.1	HOMDEL	1	115	0.9%	No
USP17L15		4p16.1	AMP	1	115	0.9%	No
OBSL1		2q35	HOMDEL	2	115	1.7%	No
LINC01533		19q13.11	AMP	3	115	2.6%	No
NRTN		19p13.3	HOMDEL	2	115	1.7%	No
RNU6-83P		13q32.3	AMP	3	115	2.6%	No
RNF216		7p22.1	HOMDEL	1	115	0.9%	No
HIVEP2		6q24.2	HOMDEL	1	115	0.9%	No
ERI1		8p23.1	HOMDEL	1	115	0.9%	No
CYGB		17q25.1	AMP	1	115	0.9%	No
RHCG		15q26.1	AMP	1	115	0.9%	No
CENPV		17p11.2	HOMDEL	1	115	0.9%	No
ZNF727		7q11.21	AMP	2	115	1.7%	No
PLA2G4C		19q13.33	HOMDEL	1	115	0.9%	No
NRBF2		10q21.3	AMP	1	115	0.9%	No
OTX2-AS1		14q22.3	AMP	1	115	0.9%	No
THAP3		1p36.31	HOMDEL	1	115	0.9%	No
GNAS-AS1		20q13.32	AMP	2	115	1.7%	No
C1QTNF9B		13q12.12	HOMDEL	1	115	0.9%	No
TP53		17p13.1	HOMDEL	1	115	0.9%	Yes
INTS4P2		7q11.21	AMP	2	115	1.7%	No
ANGPTL3		1p31.3	AMP	1	115	0.9%	No
BAG5		14q32.33	AMP	2	115	1.7%	No
POTEJ		2q21.1	HOMDEL	1	115	0.9%	No
NRDC		1p32.3	AMP	1	115	0.9%	No
PDE6B		4p16.3	HOMDEL	2	115	1.7%	No
ZMYM5		13q12.11	HOMDEL	1	115	0.9%	No
SPATA45		1q32.3	AMP	1	115	0.9%	No
DLL3		19q13.2	AMP	3	115	2.6%	No
CCDC175		14q23.1	AMP	1	115	0.9%	No
NDUFAF4P1		15q21.1	HOMDEL	2	115	1.7%	No
CAB39L		13q14.2	HOMDEL	5	115	4.3%	No
ARPC1A		7q22.1	AMP	2	115	1.7%	No
CDR1		Xq27.1	AMP	3	115	2.6%	No
ESRRB		14q24.3	AMP	2	115	1.7%	No
CT66		7q11.22	AMP	1	115	0.9%	No
CDC42BPB		14q32.32	HOMDEL	1	115	0.9%	No
CCDC169		13q13.3	HOMDEL	1	115	0.9%	No
UBXN8		8p12	HOMDEL	1	115	0.9%	No
AGR2		7p21.1	AMP	1	115	0.9%	No
NMRK2		19p13.3	HOMDEL	2	115	1.7%	No
UBTD2		5q35.1	AMP	1	115	0.9%	No
TPTE2P5		13q14.11	HOMDEL	4	115	3.5%	No
FAM72A		1q32.1	AMP	1	115	0.9%	No
SEC14L1P1		11p11.2	AMP	1	115	0.9%	No
ESR2		14q23.2-q23.3	AMP	1	115	0.9%	No
NF1		17q11.2	AMP	2	115	1.7%	Yes
WNT5B		12p13.33	AMP	1	115	0.9%	No
C3ORF38		3p11.1	HOMDEL	2	115	1.7%	No
CPEB1		15q25.2	AMP	1	115	0.9%	No
TP53I13		17q11.2	HOMDEL	1	115	0.9%	No
TUBA4A		2q35	HOMDEL	2	115	1.7%	No
TNRC18		7p22.1	AMP	1	115	0.9%	No
SYT2		1q32.1	AMP	1	115	0.9%	No
GDAP1L1		20q13.12	AMP	1	115	0.9%	No
OR2Z1		19p13.2	HOMDEL	1	115	0.9%	No
CNOT7		8p22	HOMDEL	1	115	0.9%	No
BBLN		9q34.11	AMP	1	115	0.9%	No
TMEM218		11q24.2	HOMDEL	1	115	0.9%	No
CORO7-PAM16		16p13.3	AMP	1	115	0.9%	No
FGFR1OP2		12p11.23	AMP	1	115	0.9%	No
ZC3H6		2q14.1	AMP	1	115	0.9%	No
DOK3		5q35.3	AMP	1	115	0.9%	No
TCP10L3		6q27	HOMDEL	1	115	0.9%	No
MMGT1		Xq26.3	AMP	2	115	1.7%	No
ZNF876P		4p16.3	HOMDEL	2	115	1.7%	No
RHPN1-AS1		8q24.3	AMP	4	115	3.5%	No
CSTPP1		11p11.2	AMP	1	115	0.9%	No
DESI1		22q13.2	HOMDEL	1	115	0.9%	No
DSCR10		21q22.13	AMP	1	115	0.9%	No
PANX2		22q13.33	HOMDEL	3	115	2.6%	No
TC2N		14q32.12	AMP	2	115	1.7%	No
TEN1-CDK3		17q25.1	AMP	3	115	2.6%	No
EBP		Xp11.23	AMP	2	115	1.7%	No
SNORD104		17q23.3	HOMDEL	1	115	0.9%	No
NEUROD2		17q12	AMP	6	115	5.2%	No
AZIN1		8q22.3	AMP	4	115	3.5%	No
GARIN4		1q32.3	AMP	1	115	0.9%	No
PLIN5		19p13.3	HOMDEL	2	115	1.7%	No
ITPR1-DT		3p26.1	AMP	1	115	0.9%	No
SERPINA1		14q32.13	HOMDEL	1	115	0.9%	No
SPAG11B		8p23.1	HOMDEL	1	115	0.9%	No
LINC02159		5q34	AMP	2	115	1.7%	No
SPATA8-AS1		15q26.2	AMP	1	115	0.9%	No
LRFN4		11q13.2	AMP	2	115	1.7%	No
IFI35		17q21.31	AMP	1	115	0.9%	No
IL3RA		Xp22.3 and Yp13.3	AMP	2	115	1.7%	No
SLC39A11		17q24.3-q25.1	AMP	1	115	0.9%	No
CDKN3		14q22.2	AMP	1	115	0.9%	No
OGFRP1		22q13.2	AMP	1	115	0.9%	No
COL9A3		20q13.33	AMP	2	115	1.7%	No
PODNL1		19p13.12	HOMDEL	1	115	0.9%	No
TRIM59		3q25.33	AMP	10	115	8.7%	No
ZFHX3		16q22.2-q22.3	HOMDEL	1	115	0.9%	Yes
SBNO2		19p13.3	HOMDEL	3	115	2.6%	No
PAGE1		Xp11.23	HOMDEL	1	115	0.9%	No
FDXR		17q25.1	AMP	2	115	1.7%	No
LMLN		3q29	AMP	13	115	11.3%	No
MTERF4		2q37.3	HOMDEL	5	115	4.3%	No
C1ORF116		1q32.1	AMP	1	115	0.9%	No
OR2Y1		5q35.3	AMP	2	115	1.7%	No
MORN1		1p36.32	HOMDEL	2	115	1.7%	No
COL4A1		13q34	HOMDEL	1	115	0.9%	No
ITM2B		13q14.2	HOMDEL	6	115	5.2%	No
ITGB7		12q13.13	AMP	1	115	0.9%	No
CLDN16		3q28	AMP	15	115	13.0%	No
ACOD1		13q22.3	HOMDEL	1	115	0.9%	No
C1ORF131		1q42.2	AMP	1	115	0.9%	No
HCN1		5p12	HOMDEL	1	115	0.9%	No
MIR548XHG		21q21.1	HOMDEL	1	115	0.9%	No
NFRKB		11q24.3	HOMDEL	2	115	1.7%	No
SLC11A2		12q13.12	AMP	2	115	1.7%	No
STX18		4p16.3-p16.2	HOMDEL	1	115	0.9%	No
WNT3A		1q42.13	AMP	1	115	0.9%	No
IL2RB		22q12.3	AMP	1	115	0.9%	No
SOCS4		14q22.3	AMP	1	115	0.9%	No
CDKN2D		19p13.2	AMP	2	115	1.7%	No
ITGB5		3q21.2	AMP	5	115	4.3%	No
CSF2RA		Xp22.32 and Yp11.3	HOMDEL	1	115	0.9%	No
DLGAP5		14q22.3	AMP	1	115	0.9%	No
NSUN5P1		7q11.23	AMP	1	115	0.9%	No
TSNAX		1q42.2	AMP	1	115	0.9%	No
EEF1E1		6p24.3	AMP	1	115	0.9%	No
SNORD114-9		14q32.31	HOMDEL	1	115	0.9%	No
FZD6		8q22.3	AMP	4	115	3.5%	No
ZNF574		19q13.2	AMP	1	115	0.9%	No
PHF12		17q11.2	HOMDEL	1	115	0.9%	No
ELK2AP		14q32.33	HOMDEL	1	115	0.9%	No
TNNC2		20q13.12	AMP	1	115	0.9%	No
KIAA0586		14q23.1	AMP	1	115	0.9%	No
PEX2		8q21.13	AMP	3	115	2.6%	No
IFI27		14q32.12	AMP	2	115	1.7%	No
SLC26A1		4p16.3	HOMDEL	2	115	1.7%	No
FCHO1		19p13.11	HOMDEL	1	115	0.9%	No
WDR1		4p16.1	HOMDEL	1	115	0.9%	No
COLCA1		11q23.1	AMP	1	115	0.9%	No
KNDC1		10q26.3	HOMDEL	2	115	1.7%	No
KDM1B		6p22.3	AMP	2	115	1.7%	No
FZD4		11q14.2	AMP	3	115	2.6%	No
ATRN		20p13	AMP	1	115	0.9%	No
MYH9		22q12.3	AMP	1	115	0.9%	Yes
SNAR-A3		19q13.33	HOMDEL	1	115	0.9%	No
ANKRD54		22q13.1	AMP	1	115	0.9%	No
LINC01845		5q33.3	AMP	2	115	1.7%	No
SNORD114-20		14q32.31	HOMDEL	1	115	0.9%	No
APOC4-APOC2		19q13.32	AMP	2	115	1.7%	No
MIR7-3HG		19p13.3	AMP	1	115	0.9%	No
SLC18A1		8p21.3	HOMDEL	1	115	0.9%	No
RPTN		1q21.3	AMP	1	115	0.9%	No
NAT16		7q22.1	AMP	1	115	0.9%	No
DISP2		15q15.1	HOMDEL	1	115	0.9%	No
YAP1		11q22.1	AMP	11	115	9.6%	Yes
MTSS1		8q24.13	AMP	3	115	2.6%	No
TNFAIP2		14q32.32	AMP	2	115	1.7%	No
RAB32		6q24.3	HOMDEL	1	115	0.9%	No
SNORD114-27		14q32.31	HOMDEL	1	115	0.9%	No
LINC00378		13q21.2	HOMDEL	4	115	3.5%	No
ZNF560		19p13.2	HOMDEL	1	115	0.9%	No
LINC00917		16q24.1	HOMDEL	1	115	0.9%	No
TCHHL1		1q21.3	AMP	1	115	0.9%	No
EVI2A		17q11.2	HOMDEL	1	115	0.9%	No
TMEM161A		19p13.11	AMP	1	115	0.9%	No
MYH7		14q11.2	AMP	1	115	0.9%	No
LIN9		1q42.12	AMP	1	115	0.9%	No
POM121L4P		22q11.2	AMP	1	115	0.9%	No
PET100		19p13.2	HOMDEL	2	115	1.7%	No
TBC1D10C		11q13.2	AMP	3	115	2.6%	No
LINC00379		13q31.3	HOMDEL	1	115	0.9%	No
FGA		4q31.3	HOMDEL	1	115	0.9%	No
VPS4B		18q21.33	AMP	1	115	0.9%	No
ABCC8		11p15.1	HOMDEL	2	115	1.7%	No
ZGPAT		20q13.33	AMP	2	115	1.7%	No
CREB3L4		1q21.3	AMP	1	115	0.9%	No
SERPINB11		18q21.33	AMP	1	115	0.9%	No
MYH6		14q11.2	AMP	1	115	0.9%	No
DFFB		1p36.32	HOMDEL	2	115	1.7%	No
EXOC3L4		14q32.32	AMP	2	115	1.7%	No
ANPEP		15q26.1	AMP	1	115	0.9%	No
PPIL6		6q21	AMP	1	115	0.9%	No
CNPY1		7q36.3	AMP	1	115	0.9%	No
EFCAB5		17q11.2	HOMDEL	1	115	0.9%	No
SEMA6B		19p13.3	HOMDEL	2	115	1.7%	No
TECR		19p13.12	AMP	1	115	0.9%	No
GCDH		19p13.13	HOMDEL	1	115	0.9%	No
USP35		11q14.1	AMP	1	115	0.9%	No
IQCB1		3q13.33	AMP	5	115	4.3%	No
SPRN		10q26.3	HOMDEL	2	115	1.7%	No
RP1L1		8p23.1	HOMDEL	1	115	0.9%	No
LINC00547		13q13.3	HOMDEL	3	115	2.6%	No
FZD9		7q11.23	AMP	1	115	0.9%	No
ANKRD26P3		13q12.11	HOMDEL	1	115	0.9%	No
FER1L6		8q24.13	AMP	3	115	2.6%	No
FUCA2		6q24.2	HOMDEL	1	115	0.9%	No
IL1RN		2q14.1	AMP	1	115	0.9%	No
GOSR1		17q11.2	AMP	1	115	0.9%	No
PRDX4		Xp22.11	AMP	2	115	1.7%	No
RPP14		3p14.3	HOMDEL	1	115	0.9%	No
TFB1M		6q25.3	HOMDEL	1	115	0.9%	No
SKA2		17q23.2	AMP	1	115	0.9%	No
MIR381HG		14q32.31	HOMDEL	1	115	0.9%	No
ETFDH		4q32.1	HOMDEL	1	115	0.9%	No
HOATZ		11q23.1	AMP	1	115	0.9%	No
MCAM		11q23.3	HOMDEL	1	115	0.9%	No
LINC00426		13q12.3	HOMDEL	1	115	0.9%	No
ITM2C		2q37.1	HOMDEL	3	115	2.6%	No
ITGB2		21q22.3	AMP	2	115	1.7%	No
IL1RAP		3q28	AMP	14	115	12.2%	No
PDE4DIP		1q21.2	AMP	1	115	0.9%	Yes
SLC25A6		Xp22.32 and Yp11.3	AMP	2	115	1.7%	No
CD200R1		3q13.2	AMP	4	115	3.5%	No
FAM43A		3q29	AMP	14	115	12.2%	No
HAPLN4		19p13.11	AMP	1	115	0.9%	No
IDS		Xq28	AMP	3	115	2.6%	No
CPS1-IT1		2q34	HOMDEL	1	115	0.9%	No
NUP50-DT		22q13.31	HOMDEL	1	115	0.9%	No
CRYBA1		17q11.2	HOMDEL	1	115	0.9%	No
CERNA1		15q21.2	HOMDEL	2	115	1.7%	No
SPHKAP		2q36.3	HOMDEL	2	115	1.7%	No
KRT79		12q13.13	AMP	1	115	0.9%	No
MB21D2		3q29	AMP	13	115	11.3%	No
ZNF653		19p13.2	AMP	3	115	2.6%	No
SLC22A20P		11q13.1	AMP	1	115	0.9%	No
MAGEA10-MAGEA5		Xq28	AMP	3	115	2.6%	No
NUDT16L2P		3q22.1	AMP	5	115	4.3%	No
RPN1		3q21.3	AMP	5	115	4.3%	Yes
ACOXL		2q13	AMP	1	115	0.9%	No
KRTAP3-1		17q21.2	HOMDEL	1	115	0.9%	No
PID1		2q36.3	AMP	1	115	0.9%	No
LY6D		8q24.3	AMP	4	115	3.5%	No
NCEH1		3q26.31	AMP	17	115	14.8%	No
RNPEP		1q32.1	AMP	1	115	0.9%	No
RHOT1		17q11.2	AMP	1	115	0.9%	No
SNORD10		17p13.1	HOMDEL	1	115	0.9%	No
PLEKHG1		6q25.1	HOMDEL	1	115	0.9%	No
OSBPL11		3q21.2	AMP	5	115	4.3%	No
AMN1		12p11.21	AMP	1	115	0.9%	No
PGPEP1		19p13.11	HOMDEL	1	115	0.9%	No
CTAG2		Xq28	AMP	3	115	2.6%	No
TCL1A		14q32.13	HOMDEL	1	115	0.9%	Yes
OSBP2		22q12.2	AMP	1	115	0.9%	No
AARD		8q24.11	AMP	3	115	2.6%	No
GLUD1		10q23.2	HOMDEL	1	115	0.9%	No
CADM2		3p12.1	HOMDEL	2	115	1.7%	No
LINC01186		Xp11.3	AMP	2	115	1.7%	No
NMNAT3		3q23	AMP	8	115	7.0%	No
C8ORF58		8p21.3	HOMDEL	1	115	0.9%	No
LINC00112		21q22.3	AMP	2	115	1.7%	No
FDX1		11q22.3	HOMDEL	1	115	0.9%	No
SPPL2B		19p13.3	HOMDEL	2	115	1.7%	No
RPN2		20q11.23	AMP	1	115	0.9%	No
MSTO1		1q22	AMP	1	115	0.9%	No
AP1B1		22q12.2	AMP	1	115	0.9%	No
PVT1		8q24.21	AMP	7	115	6.1%	No
PIK3R4		3q22.1	AMP	6	115	5.2%	No
SNORD126		14q11.2	AMP	1	115	0.9%	No
LIME1		20q13.33	AMP	2	115	1.7%	No
EVL		14q32.2	HOMDEL	1	115	0.9%	No
DDX11L5		9p24.3	AMP	1	115	0.9%	No
CA14		1q21.2	AMP	1	115	0.9%	No
UQCRC1		3p21.31	AMP	1	115	0.9%	No
MMGT1		Xq26.3	HOMDEL	1	115	0.9%	No
TRIM74		7q11.23	AMP	1	115	0.9%	No
RCN1		11p13	AMP	1	115	0.9%	No
CCL11		17q12	HOMDEL	2	115	1.7%	No
GATA4		8p23.1	HOMDEL	1	115	0.9%	Yes
LRRC7		1p31.1	AMP	1	115	0.9%	No
SDAD1		4q21.1	AMP	2	115	1.7%	No
FAM167A-AS1		8p23.1	HOMDEL	2	115	1.7%	No
MAFF		22q13.1	AMP	1	115	0.9%	No
DNAJC17		15q15.1	HOMDEL	2	115	1.7%	No
CEP57L1		6q21	AMP	1	115	0.9%	No
TGFB2-AS1		1q41	AMP	1	115	0.9%	No
PWP2		21q22.3	AMP	1	115	0.9%	No
OVCH1-AS1		12p11.22	AMP	1	115	0.9%	No
FRG1		4q35.2	HOMDEL	3	115	2.6%	No
LRRC4C		11p12	AMP	3	115	2.6%	No
COMMD6		13q22.2	AMP	1	115	0.9%	No
POLR2M		15q21.3	HOMDEL	1	115	0.9%	No
PROCA1		17q11.2	HOMDEL	1	115	0.9%	No
AP1G1		16q22.2	AMP	1	115	0.9%	No
SNORD12B		19p13.2	AMP	2	115	1.7%	No
PILRB		7q22.1	AMP	2	115	1.7%	No
LINC03006		7q11.21	AMP	2	115	1.7%	No
IQSEC1		3p25.2	HOMDEL	1	115	0.9%	No
ZACN		17q25.1	AMP	2	115	1.7%	No
ARPIN-AP3S2		15q26.1	AMP	1	115	0.9%	No
MTFR1		8q13.1	AMP	3	115	2.6%	No
TSHR		14q24-q31	AMP	2	115	1.7%	Yes
UQCRFS1		19q12	AMP	2	115	1.7%	No
OPN1LW		Xq28	AMP	3	115	2.6%	No
SMIM24		19p13.3	AMP	1	115	0.9%	No
KY		3q22.2	AMP	8	115	7.0%	No
ZNRF2		7p14.3	AMP	1	115	0.9%	No
STAG3L3		7q11.23	AMP	1	115	0.9%	No
ABCA12		2q35	HOMDEL	2	115	1.7%	No
BPNT2		8q12.1	AMP	2	115	1.7%	No
PTCSC3		14q13.3	AMP	2	115	1.7%	No
PCOTH		13q12.12	HOMDEL	1	115	0.9%	No
GRPEL1		4p16.1	HOMDEL	1	115	0.9%	No
CHAMP1		13q34	AMP	1	115	0.9%	No
GABARAPL3		15q26.1	AMP	1	115	0.9%	No
TSPAN17		5q35.2	AMP	1	115	0.9%	No
CPNE9		3p25.3	AMP	1	115	0.9%	No
RFWD3		16q23.1	AMP	1	115	0.9%	No
EHD3		2p23.1	AMP	1	115	0.9%	No
TLE5		19p13.3	AMP	1	115	0.9%	No
CUL4A		13q34	AMP	1	115	0.9%	Yes
ZSCAN25		7q22.1	AMP	2	115	1.7%	No
ZFYVE26		14q24.1	AMP	1	115	0.9%	No
ZNF717		3p12.3	HOMDEL	2	115	1.7%	No
CLDN5		22q11.21	AMP	1	115	0.9%	No
FEV		2q35	HOMDEL	2	115	1.7%	Yes
UQCRH		1p33	AMP	1	115	0.9%	No
DHX38		16q22.2	AMP	1	115	0.9%	No
FBXO24		7q22.1	AMP	2	115	1.7%	No
GPX4		19p13.3	HOMDEL	3	115	2.6%	No
ILVBL		19p13.12	HOMDEL	1	115	0.9%	No
FZD1		7q21.13	AMP	2	115	1.7%	No
OSBPL9		1p32.3	AMP	1	115	0.9%	No
CRISP1		6p12.3	AMP	1	115	0.9%	No
CPSF2		14q32.12	HOMDEL	1	115	0.9%	No
OR7E2P		11q14.2	AMP	3	115	2.6%	No
FAM200A		7q22.1	AMP	2	115	1.7%	No
RICTOR		5p13.1	AMP	7	115	6.1%	Yes
LOC101927572		19q13.12	AMP	2	115	1.7%	No
MFSD12		19p13.3	HOMDEL	2	115	1.7%	No
FLRT2		14q31.3	AMP	2	115	1.7%	No
MGA		15q15	HOMDEL	2	115	1.7%	Yes
LINC00971		3p12.1	HOMDEL	2	115	1.7%	No
PRECSIT		13q34	AMP	1	115	0.9%	No
C3ORF22		3q21.3	AMP	5	115	4.3%	No
FAM47C		Xp21.1	AMP	1	115	0.9%	No
IPCEF1		6q25.2	HOMDEL	1	115	0.9%	No
DARS2		1q25.1	AMP	1	115	0.9%	No
ABCD4		14q24.3	AMP	1	115	0.9%	No
ARMC1		8q13.1	AMP	3	115	2.6%	No
DTD2		14q12	AMP	4	115	3.5%	No
LINC00565		13q34	AMP	1	115	0.9%	No
ZSCAN32		16p13.3	AMP	1	115	0.9%	No
MYH11		16p13.11	AMP	1	115	0.9%	Yes
USH1G		17q25.1	AMP	2	115	1.7%	No
COLEC12		18p11.32	AMP	4	115	3.5%	No
SLAIN1		13q22.3	AMP	1	115	0.9%	No
R3HDML		20q13.12	AMP	1	115	0.9%	No
CALN1		7q11.22	AMP	1	115	0.9%	No
ANKRD22		10q23.31	HOMDEL	4	115	3.5%	No
KRT28		17q21.2	AMP	1	115	0.9%	No
LINC01282		Xp11.4	AMP	1	115	0.9%	No
DCD		12q13.2	AMP	1	115	0.9%	No
GLRA2		Xp22.2	HOMDEL	1	115	0.9%	No
AP1S1		7q22.1	AMP	1	115	0.9%	No
HEPACAM2		7q21.2	AMP	1	115	0.9%	No
SLITRK2		Xq27.3	AMP	3	115	2.6%	No
NLRC3		16p13.3	AMP	1	115	0.9%	No
MLNR		13q14.2	HOMDEL	5	115	4.3%	No
KHSRP		19p13.3	HOMDEL	2	115	1.7%	No
NIPAL2		8q22.2	AMP	3	115	2.6%	No
SMIM45		22q13.2	HOMDEL	1	115	0.9%	No
IL6R		1q21.3	AMP	1	115	0.9%	No
KDM4E		11q21	AMP	3	115	2.6%	No
PYGO2		1q21.3	AMP	2	115	1.7%	No
RASGRP4		19q13.2	AMP	2	115	1.7%	No
PPP2R5C		14q32.31	HOMDEL	1	115	0.9%	No
TINCR		19p13.3	HOMDEL	2	115	1.7%	No
AFAP1L2		10q25.3	AMP	1	115	0.9%	No
TRHDE-AS1		12q21.1	AMP	1	115	0.9%	No
TLE6		19p13.3	AMP	1	115	0.9%	No
ALDH3A2		17p11.2	HOMDEL	1	115	0.9%	No
TMEM14EP		3q25.2	AMP	8	115	7.0%	No
ANKK1		11q23.2	HOMDEL	1	115	0.9%	No
ARNTL2-AS1		12p11.23	AMP	1	115	0.9%	No
SLC22A17		14q11.2	AMP	1	115	0.9%	No
LIPE-AS1		19q13.2	AMP	1	115	0.9%	No
RAMP1		2q37.3	HOMDEL	5	115	4.3%	No
GAS8		16q24.3	HOMDEL	1	115	0.9%	No
TRAPPC9		8q24.3	AMP	4	115	3.5%	No
RELA		11q13.1	AMP	1	115	0.9%	No
AQP5-AS1		12q13.12	AMP	1	115	0.9%	No
LINC00659		20q13.33	AMP	2	115	1.7%	No
JRKL		11q21	HOMDEL	1	115	0.9%	No
OR10H1		19p13.12	HOMDEL	1	115	0.9%	No
LRRFIP1		2q37.3	HOMDEL	6	115	5.2%	No
SLC25A32		8q22.3	AMP	4	115	3.5%	No
LINC02275		4q33	HOMDEL	1	115	0.9%	No
VGLL1		Xq26.3	AMP	2	115	1.7%	No
LINC02080		17q25.1-q25.2	AMP	1	115	0.9%	No
GUCY1A1		4q32.1	HOMDEL	1	115	0.9%	No
REPS2		Xp22.2	HOMDEL	1	115	0.9%	No
DACT2		6q27	HOMDEL	1	115	0.9%	No
RELB		19q13.32	AMP	2	115	1.7%	No
ACCSL		11p11.2	AMP	1	115	0.9%	No
LRRC14B		5p15.33	AMP	9	115	7.8%	No
IZUMO1R		11q21	AMP	3	115	2.6%	No
AP2M1		3q27.1	AMP	13	115	11.3%	No
UPK1A-AS1		19q13.12	AMP	2	115	1.7%	No
LRRC37B		17q11.2	AMP	1	115	0.9%	No
CHASERR		15q26.1	AMP	1	115	0.9%	No
TTC29		4q31.22	HOMDEL	1	115	0.9%	No
OR7A5		19p13.1	HOMDEL	1	115	0.9%	No
PSD3		8p22	HOMDEL	1	115	0.9%	No
REN		1q32.1	AMP	1	115	0.9%	No
PLEKHD1		14q24.1	AMP	1	115	0.9%	No
GAGE12E		Xp11.23	AMP	2	115	1.7%	No
NEAT1		11q13.1	AMP	1	115	0.9%	No
SUGP2		19p13	HOMDEL	1	115	0.9%	No
FAM162A		3q21.1	AMP	5	115	4.3%	No
TLR8		Xp22.2	AMP	2	115	1.7%	No
RNF138		18q12.1	AMP	1	115	0.9%	No
TNFRSF13B		17p11.2	HOMDEL	1	115	0.9%	No
NLE1		17q12	HOMDEL	1	115	0.9%	No
LINC01741		1q25.2	AMP	1	115	0.9%	No
RNF157-AS1		17q25.1	AMP	1	115	0.9%	No
OR8B4		11q24.2	HOMDEL	1	115	0.9%	No
TAFA5		22q13.32	HOMDEL	4	115	3.5%	No
RENBP		Xq28	AMP	3	115	2.6%	No
CDKN2D		19p13.2	HOMDEL	1	115	0.9%	No
USP17L12		4p16.1	AMP	1	115	0.9%	No
LINGO1		15q24.3	AMP	1	115	0.9%	No
SLC25A45		11q13.1	AMP	1	115	0.9%	No
KIF25-AS1		6q27	HOMDEL	1	115	0.9%	No
C3P1		19p13.2	HOMDEL	1	115	0.9%	No
EED		11q14.2	HOMDEL	1	115	0.9%	Yes
TSPAN16		19p13.2	HOMDEL	1	115	0.9%	No
MYOM2		8p23.3	HOMDEL	2	115	1.7%	No
XAGE5		Xp11.22	AMP	1	115	0.9%	No
FRAS1		4q21.21	HOMDEL	1	115	0.9%	No
CLPTM1L		5p15.33	AMP	9	115	7.8%	No
CASP1		11q22.3	HOMDEL	1	115	0.9%	No
FUOM		10q26.3	HOMDEL	2	115	1.7%	No
PRKAG2-AS1		7q36.1	HOMDEL	1	115	0.9%	No
ETDB		Xq26.3	AMP	2	115	1.7%	No
GPC5-AS1		13q31.3	HOMDEL	1	115	0.9%	No
DGCR5		22q11.21	AMP	1	115	0.9%	No
HSPB8		12q24.23	AMP	1	115	0.9%	No
LSM4		19p13.11	HOMDEL	1	115	0.9%	No
XAGE3		Xp11.22	AMP	1	115	0.9%	No
FBLL1		5q34	AMP	1	115	0.9%	No
DEUP1		11q21	HOMDEL	1	115	0.9%	No
ING2-DT		4q35.1	HOMDEL	2	115	1.7%	No
SAP30L-AS1		5q33.2	AMP	1	115	0.9%	No
LINC03033		14q23	AMP	1	115	0.9%	No
NFIC		19p13.3	HOMDEL	2	115	1.7%	No
TAB1		22q13.1	AMP	1	115	0.9%	No
CRISP3		6p12.3	AMP	1	115	0.9%	No
ETS2		21q22.2	AMP	2	115	1.7%	No
TXNRD2		22q11.21	AMP	1	115	0.9%	No
NUDT17		1q21.1	AMP	1	115	0.9%	No
CYBA		16q24.2	HOMDEL	1	115	0.9%	No
CERS2		1q21.3	AMP	1	115	0.9%	No
KRT222		17q21.2	HOMDEL	1	115	0.9%	No
LINC00446		13q22.3	HOMDEL	1	115	0.9%	No
TUBA3C		13q12.11	HOMDEL	1	115	0.9%	No
LINC01484		5q35.2	HOMDEL	1	115	0.9%	No
IL1F10		2q14.1	AMP	1	115	0.9%	No
MYO1F		19p13.2	HOMDEL	1	115	0.9%	No
FBXW4P1		22q11.23	AMP	1	115	0.9%	No
