Gene	Gistic(Q-value)	Cytoband	CNA	Profiled Samples	#	Freq	Is Cancer Gene (source: OncoKB)
ZDHHC18	2.952e-4	1p36.11	HOMDEL	1	129	0.8%	No
NKAPD1	1.076e-32	11q23.1	HOMDEL	9	129	7.0%	No
ANO3	2.701e-2	11p14.2	HOMDEL	2	129	1.6%	No
PSMC5		17q23.3	AMP	2	129	1.6%	No
UNC13C		15q21.3	AMP	1	129	0.8%	No
LRRC8D		1p22.2	AMP	1	129	0.8%	No
FGGY		1p32.1	AMP	3	129	2.3%	No
CCDC122	2.168e-19	13q14.11	HOMDEL	3	129	2.3%	No
H2AC16		6p22.1	AMP	1	129	0.8%	Yes
MBD6		12q13.3	AMP	1	129	0.8%	Yes
OVOL3		19q13.12	AMP	5	129	3.9%	No
SNAPC2		19p13.2	HOMDEL	2	129	1.6%	No
GBA3		4p15.2	HOMDEL	1	129	0.8%	No
RAB27B		18q21.2	HOMDEL	1	129	0.8%	No
HOOK3		8p11.21	HOMDEL	1	129	0.8%	Yes
MINAR2		5q23.3	HOMDEL	1	129	0.8%	No
RPP25	5.804e-3	15q24.2	AMP	5	129	3.9%	No
TBCC		6p21.1	AMP	1	129	0.8%	No
CHDH		3p21.1	HOMDEL	5	129	3.9%	No
CMC4		Xq28	AMP	3	129	2.3%	No
NFIB		9p23-p22.3	AMP	3	129	2.3%	Yes
RNA5SP192		5q31.1	HOMDEL	1	129	0.8%	No
TINF2		14q12	HOMDEL	1	129	0.8%	No
SLC37A3	1.615e-3	7q34	HOMDEL	1	129	0.8%	No
SFXN3		10q24.31	HOMDEL	1	129	0.8%	No
HDAC6		Xp11.23	HOMDEL	1	129	0.8%	No
CDADC1	2.168e-19	13q14.2	HOMDEL	3	129	2.3%	No
FGF6		12p13.32	AMP	1	129	0.8%	Yes
CHST7		Xp11.3	HOMDEL	1	129	0.8%	No
CEP76		18p11.21	AMP	2	129	1.6%	No
BIRC5		17q25.3	HOMDEL	1	129	0.8%	No
CCER1		12q21.33	HOMDEL	1	129	0.8%	No
HASPIN		17p13.2	HOMDEL	1	129	0.8%	No
CEBPE		14q11.2	AMP	1	129	0.8%	No
KIF2B		17q22	AMP	1	129	0.8%	No
RN7SL236P		17q25.3	HOMDEL	1	129	0.8%	No
CLCN7		16p13.3	AMP	1	129	0.8%	No
NFE2L2	1.296e-2	2q31.2	AMP	4	129	3.1%	Yes
IL23A		12q13.3	AMP	1	129	0.8%	No
METTL23		17q25.2	HOMDEL	1	129	0.8%	No
RCC2	2.952e-4	1p36.13	HOMDEL	1	129	0.8%	No
TRAJ57		14q11.2	HOMDEL	1	129	0.8%	No
CSGALNACT1		8p21.3	HOMDEL	4	129	3.1%	No
RFC1		4p14	AMP	1	129	0.8%	No
C1ORF35		1q42.13	HOMDEL	2	129	1.6%	No
KLHL40		3p22.1	HOMDEL	3	129	2.3%	No
MRM2		7p22.3	AMP	1	129	0.8%	No
HTRA4		8p11.22	HOMDEL	2	129	1.6%	No
PDE4C		19p13.11	HOMDEL	1	129	0.8%	No
SFTA2		6p21.33	AMP	4	129	3.1%	No
CEBPG		19q13.11	AMP	3	129	2.3%	No
RNF212B		14q11.2	HOMDEL	1	129	0.8%	No
METTL8		2q31.1	AMP	2	129	1.6%	No
LINC00863		10q23.2	HOMDEL	3	129	2.3%	No
DAPK2		15q22.31	AMP	1	129	0.8%	No
GPR27		3p13	HOMDEL	5	129	3.9%	No
HDAC7		12q13.11	AMP	1	129	0.8%	Yes
LINC02692		9q34.3	HOMDEL	2	129	1.6%	No
IL9R		Xq28 and Yq12	AMP	3	129	2.3%	No
RFC2		7q11.23	AMP	1	129	0.8%	No
THAP8		19q13.12	AMP	5	129	3.9%	No
THEM4	3.200e-5	1q21.3	AMP	5	129	3.9%	No
PRICKLE2		3p14.1	HOMDEL	5	129	3.9%	No
G3BP1		5q33.1	HOMDEL	1	129	0.8%	No
CEBPB		20q13.13	AMP	1	129	0.8%	No
PRKAG3		2q35	HOMDEL	4	129	3.1%	No
C11ORF94		11p11.2	AMP	1	129	0.8%	No
RN7SKP86		7q22.1	AMP	1	129	0.8%	No
CLCN5		Xp11.23	AMP	2	129	1.6%	No
NRGN	1.076e-32	11q24.2	HOMDEL	9	129	7.0%	No
UTP15		5q13.2	HOMDEL	1	129	0.8%	No
TUBB2A		6p25.2	AMP	1	129	0.8%	No
RNA5SP475	1.228e-7	20p12.1	HOMDEL	3	129	2.3%	No
FAM25BP		10q11.22	HOMDEL	1	129	0.8%	No
SUCO		1q24.3	AMP	3	129	2.3%	No
SLC22A23	4.670e-2	6p25.2	HOMDEL	2	129	1.6%	No
ALAS2		Xp11.21	HOMDEL	1	129	0.8%	No
RPAIN		17p13.2	HOMDEL	1	129	0.8%	No
RN7SL643P		6q14.3	HOMDEL	2	129	1.6%	No
TRIM77		11q14.3	AMP	1	129	0.8%	No
PLPP5		8p11.23	AMP	1	129	0.8%	No
U2AF1L4		19q13.12	AMP	5	129	3.9%	No
TRAJ47		14q11.2	HOMDEL	1	129	0.8%	No
MAP3K6	2.952e-4	1p36.11	HOMDEL	1	129	0.8%	Yes
SCN3B	1.076e-32	11q24.1	HOMDEL	9	129	7.0%	No
APOC3	1.076e-32	11q23.3	HOMDEL	10	129	7.8%	No
CENATAC	1.076e-32	11q23.3	HOMDEL	9	129	7.0%	No
CXCR2P1		2q35	AMP	2	129	1.6%	No
TIMMDC1		3q13.33	AMP	7	129	5.4%	No
RNA5SP460		18q22.3	HOMDEL	2	129	1.6%	No
TRPM3		9q21.12-q21.13	HOMDEL	2	129	1.6%	No
GPX1		3p21.31	HOMDEL	4	129	3.1%	No
PPP1R3G	4.670e-2	6p25.1	HOMDEL	2	129	1.6%	No
CASP2	1.615e-3	7q34	HOMDEL	1	129	0.8%	No
SNORD21		1p22.1	AMP	1	129	0.8%	No
SRGAP2B		1q21.1	AMP	4	129	3.1%	No
RAE1		20q13.31	AMP	3	129	2.3%	No
ZNF544		19q13.43	AMP	2	129	1.6%	No
TMEM143		19q13.32	AMP	1	129	0.8%	No
TADA1		1q24.1	AMP	4	129	3.1%	No
RFC4		3q27.3	AMP	32	129	24.8%	No
OR10H2		19p13.12	HOMDEL	1	129	0.8%	No
COL9A1		6q13	HOMDEL	1	129	0.8%	No
RNA5SP449		18p11.22	HOMDEL	2	129	1.6%	No
KXD1		19p13.11	HOMDEL	1	129	0.8%	No
GPR84		12q13.13	AMP	1	129	0.8%	No
PACS2	8.624e-4	14q32.33	HOMDEL	1	129	0.8%	No
RN7SL552P		4q21.23	HOMDEL	2	129	1.6%	No
CCDC89		11q14.1	HOMDEL	2	129	1.6%	No
RN7SL40P		2q33.1	HOMDEL	3	129	2.3%	No
CEBPA		19q13.11	AMP	3	129	2.3%	Yes
CATSPER1		11q13.1	AMP	1	129	0.8%	No
RNY4P10		6p21.3	AMP	1	129	0.8%	No
PLK2		5q11.2	HOMDEL	1	129	0.8%	Yes
LMO7DN		13q22.2	AMP	1	129	0.8%	No
CLCN4		Xp22.2	AMP	4	129	3.1%	No
RN7SL189P		14q11.2	HOMDEL	1	129	0.8%	No
LINC00677		14q32.32	AMP	1	129	0.8%	No
RNA5SP431	4.830e-4	16q23.2	HOMDEL	1	129	0.8%	No
TOP1		20q12	AMP	2	129	1.6%	Yes
FBXL6		8q24.3	AMP	3	129	2.3%	No
DHX36		3q25.2	AMP	23	129	17.8%	No
NBEAL1		2q33.2	HOMDEL	4	129	3.1%	No
KAZN	2.952e-4	1p36.21	HOMDEL	1	129	0.8%	No
C2ORF83		2q36.3	HOMDEL	4	129	3.1%	No
MYO9B		19p13.11	HOMDEL	1	129	0.8%	No
SEMA7A	5.804e-3	15q24.1	AMP	5	129	3.9%	No
ADARB2		10p15.3	HOMDEL	1	129	0.8%	No
ZNF502		3p21.31	HOMDEL	3	129	2.3%	No
DLEU2	2.168e-19	13q14.2	HOMDEL	2	129	1.6%	No
OR7C2		19p13.12	HOMDEL	1	129	0.8%	No
RN7SL144P		Xp11.4	HOMDEL	1	129	0.8%	No
ZNF521		18q11.2	HOMDEL	1	129	0.8%	Yes
NRSN2		20p13	HOMDEL	1	129	0.8%	No
TDP2		6p22.3	AMP	1	129	0.8%	No
JUP		17q21.2	HOMDEL	1	129	0.8%	No
TRIM27		6p22.1	AMP	2	129	1.6%	Yes
CD2AP		6p12.3	AMP	1	129	0.8%	No
CLCN2		3q27.1	AMP	32	129	24.8%	No
OFD1		Xp22.2	AMP	4	129	3.1%	No
CYP2AB1P		3q27.1	AMP	32	129	24.8%	No
STPG3		9q34.3	HOMDEL	1	129	0.8%	No
RIPK4		21q22.3	HOMDEL	2	129	1.6%	No
SFXN4		10q26.11	HOMDEL	1	129	0.8%	No
GAGE12C		Xp11.23	AMP	2	129	1.6%	No
RAB3GAP2		1q41	HOMDEL	2	129	1.6%	No
PRRT3		3p25.3	HOMDEL	3	129	2.3%	No
ZNF607		19q13.1	AMP	6	129	4.7%	No
ATP6AP2		Xp11.4	HOMDEL	1	129	0.8%	No
CCT4		2p15	AMP	1	129	0.8%	No
RN7SKP66	9.994e-2	2p21	AMP	3	129	2.3%	No
RN7SL236P		17q25.3	AMP	1	129	0.8%	No
VAV1		19p13.3	HOMDEL	2	129	1.6%	Yes
SNORA70	2.952e-4	Xq28	HOMDEL	2	129	1.6%	No
AGPAT4	9.848e-5	6q26	HOMDEL	2	129	1.6%	No
IFNG		12q15	AMP	1	129	0.8%	No
KLF4		9q31.2	HOMDEL	1	129	0.8%	Yes
ACBD3		1q42.12	AMP	1	129	0.8%	No
FAM217A		6p25.2	AMP	1	129	0.8%	No
RN7SL352P	4.670e-2	6p25.3	HOMDEL	2	129	1.6%	No
FOXO6		1p34.2	AMP	1	129	0.8%	No
MOCS3		20q13.13	AMP	2	129	1.6%	No
FGF14	2.830e-4	13q33.1	AMP	1	129	0.8%	Yes
ST7		7q31.2	HOMDEL	1	129	0.8%	No
CNFN		19q13.2	AMP	2	129	1.6%	No
MYOG		1q32.1	AMP	1	129	0.8%	No
RSC1A1	2.952e-4	1p36.21	HOMDEL	1	129	0.8%	No
RUFY3		4q13.3	HOMDEL	2	129	1.6%	No
RN7SL233P		18q11.2	AMP	1	129	0.8%	No
CCT2		12q15	AMP	1	129	0.8%	No
PAFAH1B2	1.076e-32	11q23.3	HOMDEL	9	129	7.0%	Yes
TMEM230		20p13-p12.3	HOMDEL	1	129	0.8%	No
IL6ST		5q11.2	HOMDEL	1	129	0.8%	Yes
MFSD1		3q25.32	AMP	24	129	18.6%	No
USP25	1.952e-1	21q21.1	HOMDEL	3	129	2.3%	No
MDFIC		7q31.1-q31.2	AMP	1	129	0.8%	No
EML4	9.994e-2	2p21	AMP	3	129	2.3%	Yes
NPM3		10q24.32	HOMDEL	1	129	0.8%	No
RN7SL354P	4.965e-4	15q21.2	HOMDEL	1	129	0.8%	No
CRIPT	9.994e-2	2p21	AMP	1	129	0.8%	No
ACRBP		12p13.31	AMP	1	129	0.8%	No
RALGAPB		20q11.23	HOMDEL	1	129	0.8%	No
CNKSR3		6q25.2	HOMDEL	2	129	1.6%	No
STMND1	4.670e-2	6p22.3	HOMDEL	1	129	0.8%	No
LCE2B	3.200e-5	1q21.3	AMP	5	129	3.9%	No
NFIL3		9q22.31	HOMDEL	1	129	0.8%	No
ZNF710	5.804e-3	15q26.1	AMP	6	129	4.7%	No
RN7SL586P		14q24.2	AMP	1	129	0.8%	No
OACYLP		18q21.32	HOMDEL	1	129	0.8%	No
SPTBN1		2p16.2	HOMDEL	1	129	0.8%	No
SYNDIG1		20p11.21	AMP	2	129	1.6%	No
TEX44	3.466e-41	2q37.1	HOMDEL	4	129	3.1%	No
MRPS31	2.168e-19	13q14.11	HOMDEL	2	129	1.6%	No
NUDT1		7p22.3	AMP	1	129	0.8%	No
RN7SL231P		19p13.12	AMP	2	129	1.6%	No
FGF12		3q28-q29	AMP	33	129	25.6%	Yes
IL11		19q13.42	AMP	2	129	1.6%	No
CATSPERB		14q32.12	AMP	3	129	2.3%	No
NUDT7		16q23.1	HOMDEL	1	129	0.8%	No
MPEG1		11q12.1	HOMDEL	1	129	0.8%	Yes
LEMD1		1q32.1	AMP	1	129	0.8%	No
RNA5SP221		6q24.2	HOMDEL	2	129	1.6%	No
APCDD1L		20q13.32	AMP	2	129	1.6%	No
SIVA1		14q32.33	AMP	1	129	0.8%	No
CA5B		Xp22.2	HOMDEL	1	129	0.8%	No
MTREX		5q11.2	HOMDEL	1	129	0.8%	No
LRIT1		10q23.1	AMP	1	129	0.8%	No
RN7SL583P		1p22.2	AMP	1	129	0.8%	No
USH2A		1q41	HOMDEL	2	129	1.6%	No
KIF7	5.804e-3	15q26.1	AMP	5	129	3.9%	No
DEFA1		8p23.1	HOMDEL	3	129	2.3%	No
MYOC		1q24.3	AMP	4	129	3.1%	No
CLIC5		6p21.1	HOMDEL	1	129	0.8%	No
NOL10	9.994e-2	2p25.1	AMP	2	129	1.6%	No
MTF1		1p34.3	AMP	1	129	0.8%	No
RN7SL228P		8q24.11	AMP	2	129	1.6%	No
EVPL	2.021e-5	17q25.1	AMP	4	129	3.1%	No
INTS6	2.168e-19	13q14.3	HOMDEL	2	129	1.6%	No
PARD6B		20q13.13	HOMDEL	1	129	0.8%	No
CKS2		9q22.2	HOMDEL	1	129	0.8%	No
CENPN		16q23.2	HOMDEL	1	129	0.8%	No
XAGE1B		Xp11.22	HOMDEL	1	129	0.8%	No
LINC01549		21q21.1	AMP	2	129	1.6%	No
APEX2		Xp11.21	AMP	2	129	1.6%	No
FCRLB		1q23.3	AMP	5	129	3.9%	No
FGF13		Xq26.3-q27.1	AMP	1	129	0.8%	No
ENPP3		6q23.2	HOMDEL	1	129	0.8%	No
TMEM229B		14q23.3-q24.1	HOMDEL	1	129	0.8%	No
MRPL28		16p13.3	AMP	1	129	0.8%	No
TNFRSF1B	2.952e-4	1p36.22	HOMDEL	2	129	1.6%	No
FBLN5	8.624e-4	14q32.12	HOMDEL	2	129	1.6%	No
LRRN2		1q32.1	AMP	1	129	0.8%	No
MECOM	2.352e-34	3q26.2	AMP	35	129	27.1%	Yes
TP53BP2		1q41	HOMDEL	2	129	1.6%	No
FAM74A3		9q21.11	HOMDEL	2	129	1.6%	No
FGF10		5p12	AMP	5	129	3.9%	Yes
ABCC11	1.727e-2	16q12.1	HOMDEL	1	129	0.8%	No
ARHGAP28		18p11.31	AMP	3	129	2.3%	No
SPATA31A5		9q12	HOMDEL	2	129	1.6%	No
PRDM7		16q24.3	HOMDEL	3	129	2.3%	No
ZNF383		19q13.13	AMP	5	129	3.9%	No
PLA2G12B		10q22.1	AMP	1	129	0.8%	No
SNORA11E		Xp11.22	AMP	1	129	0.8%	No
IGSF3		1p13.1	AMP	1	129	0.8%	No
UTP6		17q11.2	HOMDEL	1	129	0.8%	No
RN7SKP79		5p15.31	AMP	3	129	2.3%	No
KEAP1		19p13.2	HOMDEL	1	129	0.8%	Yes
LSM7		19p13.3	AMP	2	129	1.6%	No
INPP4B		4q31.21	HOMDEL	2	129	1.6%	Yes
FAM3C		7q31.31	AMP	1	129	0.8%	No
TPGS1		19p13.3	AMP	1	129	0.8%	No
MYO10		5p15.1	AMP	4	129	3.1%	No
ERMP1		9p24.1	AMP	3	129	2.3%	No
C12ORF29		12q21.32	HOMDEL	1	129	0.8%	No
NFIX		19p13.13	AMP	2	129	1.6%	No
RN7SKP147	1.952e-1	21q21.1	HOMDEL	3	129	2.3%	No
RN7SL607P		20p11.23	AMP	2	129	1.6%	No
CDK5R2		2q35	HOMDEL	4	129	3.1%	No
SNORD27	1.336e-9	11q12.3	HOMDEL	2	129	1.6%	No
KCTD1		18q11.2	HOMDEL	1	129	0.8%	No
CAMKMT	9.994e-2	2p21	AMP	2	129	1.6%	No
LINC00544		13q12.3	HOMDEL	1	129	0.8%	No
LCE3D	3.200e-5	1q21.3	AMP	5	129	3.9%	No
HSP90AA1		14q32.31	AMP	1	129	0.8%	Yes
GAGE12B		Xp11.23	AMP	2	129	1.6%	No
SNORD124		17q21.1	AMP	1	129	0.8%	No
IL10		1q32.1	AMP	1	129	0.8%	Yes
DEDD2		19q13.2	AMP	1	129	0.8%	No
CENPA	9.994e-2	2p23.3	AMP	2	129	1.6%	Yes
RN7SKP75		7q11.22	AMP	1	129	0.8%	No
ADAMTS8	1.076e-32	11q24.3	HOMDEL	8	129	6.2%	No
CBLL1		7q22.3	HOMDEL	1	129	0.8%	No
PAQR6		1q22	AMP	5	129	3.9%	No
TRAPPC2L		16q24.3	AMP	1	129	0.8%	No
RAB6B		3q22.1	AMP	15	129	11.6%	No
RN7SKP108	8.624e-4	14q32.2	HOMDEL	2	129	1.6%	No
NPC2		14q24.3	AMP	1	129	0.8%	No
MMRN1		4q22.1	HOMDEL	2	129	1.6%	No
VPS26C	5.153e-2	21q22.13	AMP	3	129	2.3%	No
PIK3C3		18q12.3	HOMDEL	1	129	0.8%	Yes
PEX11G		19p13.2	HOMDEL	2	129	1.6%	No
IFNL4		19q13.2	AMP	4	129	3.1%	No
SNORD68		16q24.3	HOMDEL	3	129	2.3%	No
CDIP1		16p13.3	AMP	1	129	0.8%	No
NR2F2		15q26.2	HOMDEL	1	129	0.8%	No
TBC1D20		20p13	HOMDEL	1	129	0.8%	No
MTNR1A	1.654e-13	4q35.2	HOMDEL	3	129	2.3%	No
RN7SKP73		5p15.32	AMP	3	129	2.3%	No
ZNF561-AS1		19p13.2	HOMDEL	2	129	1.6%	No
MIR29B2CHG		1q32.2	HOMDEL	1	129	0.8%	No
LINC00920		16q21	HOMDEL	1	129	0.8%	No
DENND1C		19p13.3	AMP	1	129	0.8%	No
GNLY		2p11.2	AMP	1	129	0.8%	No
ARHGAP40		20q11.23	HOMDEL	1	129	0.8%	No
NFIC	1.214e-1	19p13.3	AMP	3	129	2.3%	No
CPSF3	9.994e-2	2p25.1	AMP	2	129	1.6%	No
RN7SL600P	3.200e-5	1q21.3	AMP	5	129	3.9%	No
ENO3		17p13.2	HOMDEL	1	129	0.8%	No
TTC8		14q31.3	AMP	1	129	0.8%	No
LFNG		7p22.3	HOMDEL	1	129	0.8%	No
P2RX1		17p13.2	HOMDEL	1	129	0.8%	No
EFCC1		3q21.3	AMP	11	129	8.5%	No
UBE2Q2	5.804e-3	15q24.2	AMP	5	129	3.9%	No
LRP12		8q22.3	AMP	2	129	1.6%	No
ACTRT3	2.352e-34	3q26.2	AMP	34	129	26.4%	No
GOLGA6L5P	5.804e-3	15q25.2	AMP	5	129	3.9%	No
RN7SL251P		2p11.2	AMP	2	129	1.6%	No
KERA		12q21.33	HOMDEL	1	129	0.8%	No
RNA5SP380		14q11.2	AMP	1	129	0.8%	No
TERT	2.006e-6	5p15.33	AMP	6	129	4.7%	Yes
RAB3D		19p13.2	AMP	2	129	1.6%	No
FAM118A		22q13.31	AMP	2	129	1.6%	No
ATP6V1C2	9.994e-2	2p25.1	AMP	2	129	1.6%	No
TNXB		6p21.33-p21.32	AMP	4	129	3.1%	No
CYP20A1		2q33.2	AMP	1	129	0.8%	No
PSMD12		17q24.2	AMP	2	129	1.6%	No
MED21		12p11.23	AMP	1	129	0.8%	No
DCBLD2		3q12.1	AMP	8	129	6.2%	No
MICOS13		19p13.3	HOMDEL	3	129	2.3%	No
RNA5SP315		10q11.22	HOMDEL	1	129	0.8%	No
SNHG9		16p13.3	AMP	1	129	0.8%	No
RN7SL97P		18q11.2	HOMDEL	1	129	0.8%	No
H2BC4		6p22.2	AMP	1	129	0.8%	Yes
METTL3		14q11.2	AMP	1	129	0.8%	No
SHFL		19p13.2	HOMDEL	1	129	0.8%	No
REEP6		19p13.3	HOMDEL	4	129	3.1%	No
SPAG11A		8p23.1	HOMDEL	3	129	2.3%	No
PYHIN1		1q23.1	AMP	5	129	3.9%	No
TOMM20		1q42.3	HOMDEL	2	129	1.6%	No
MMP7		11q22.2	HOMDEL	3	129	2.3%	No
ATP6V0D2		8q21.3	AMP	1	129	0.8%	No
ANKZF1		2q35	AMP	1	129	0.8%	No
ALPK3	5.804e-3	15q25.3	AMP	5	129	3.9%	No
SPC25		2q31.1	AMP	2	129	1.6%	No
OPN4		10q23.2	HOMDEL	2	129	1.6%	No
ARHGAP29		1p22.1	AMP	1	129	0.8%	No
TWF2		3p21.2	HOMDEL	5	129	3.9%	No
KRTCAP2	3.200e-5	1q22	AMP	5	129	3.9%	No
TRMT61B	9.994e-2	2p23.2	AMP	2	129	1.6%	No
OLFM2		19p13.2	AMP	3	129	2.3%	No
H2BC10		6p22.2	AMP	1	129	0.8%	No
SMOC2	9.848e-5	6q27	HOMDEL	2	129	1.6%	No
RN7SKP121	1.076e-32	11q24.2	HOMDEL	9	129	7.0%	No
F2		11p11.2	HOMDEL	1	129	0.8%	No
AARS2		6p21.1	HOMDEL	1	129	0.8%	No
EMG1		12p13.31	AMP	1	129	0.8%	No
LTBP2		14q24.3	HOMDEL	1	129	0.8%	No
RN7SKP67		4q35.1	HOMDEL	1	129	0.8%	No
WDR35	9.994e-2	2p24.1	AMP	3	129	2.3%	No
FGL1		8p22	HOMDEL	3	129	2.3%	No
WASH4P		16p13.3	HOMDEL	1	129	0.8%	No
KATNA1		6q25.1	HOMDEL	2	129	1.6%	No
FAM90A1		12p13.31	AMP	2	129	1.6%	No
XKR4		8q12.1	HOMDEL	1	129	0.8%	No
CRTC2	3.200e-5	1q21.3	AMP	5	129	3.9%	No
FAT4		4q28.1	HOMDEL	1	129	0.8%	Yes
MC4R		18q21.32	HOMDEL	1	129	0.8%	No
H2BC21		1q21.2	AMP	4	129	3.1%	No
ANO7	3.466e-41	2q37.3	HOMDEL	5	129	3.9%	No
RNA5SP382		14q11.2	AMP	1	129	0.8%	No
APBA3		19p13.3	AMP	1	129	0.8%	No
NMRAL1		16p13.3	AMP	1	129	0.8%	No
ATG4D		19p13.2	HOMDEL	1	129	0.8%	No
C1ORF74		1q32.2	AMP	1	129	0.8%	No
TF		3q22.1	AMP	15	129	11.6%	No
FIGN		2q24.3	AMP	1	129	0.8%	No
DUX4L7	1.654e-13	4q35.2	HOMDEL	3	129	2.3%	No
HSFX1		Xq28	AMP	2	129	1.6%	No
TCEA2		20q13.33	AMP	2	129	1.6%	No
CCDC152		5p12	AMP	6	129	4.7%	No
MAML1		5q35.3	HOMDEL	1	129	0.8%	No
CYP2W1		7p22.3	AMP	1	129	0.8%	No
RPS28		19p13.2	HOMDEL	2	129	1.6%	No
MYO9A		15q23	AMP	2	129	1.6%	No
H2BC17		6p22.1	AMP	1	129	0.8%	Yes
RN7SKP91		1p35.2	AMP	1	129	0.8%	No
CCNO		5q11.2	AMP	2	129	1.6%	No
RAB40C		16p13.3	AMP	1	129	0.8%	No
NUP43		6q25.1	HOMDEL	2	129	1.6%	No
ROBO1		3p12.3	HOMDEL	6	129	4.7%	Yes
MTCP1		Xq28	AMP	3	129	2.3%	Yes
EXTL1	2.952e-4	1p36.11	HOMDEL	1	129	0.8%	No
PKNOX2	1.076e-32	11q24.2	HOMDEL	9	129	7.0%	No
TMCC2		1q32.1	HOMDEL	1	129	0.8%	No
RNF24		20p13	HOMDEL	1	129	0.8%	No
QDPR		4p15.32	HOMDEL	1	129	0.8%	No
C20ORF27		20p13	HOMDEL	1	129	0.8%	No
RN7SKP88		1q21.1	AMP	4	129	3.1%	No
RN7SL622P		17q24.2	AMP	2	129	1.6%	No
SNORD99		1p35.3	HOMDEL	1	129	0.8%	No
WDR13		Xp11.23	AMP	2	129	1.6%	No
C4ORF33		4q28.2	HOMDEL	1	129	0.8%	No
SRFBP1		5q23.1	HOMDEL	1	129	0.8%	No
SMC1B		22q13.31	HOMDEL	2	129	1.6%	No
TSHR		14q24-q31	HOMDEL	2	129	1.6%	Yes
MIB1		18q11.2	AMP	1	129	0.8%	Yes
JAG1		20p12.2	AMP	2	129	1.6%	No
XRCC2	1.615e-3	7q36.1	HOMDEL	1	129	0.8%	Yes
SLC22A3	9.848e-5	6q25.3	HOMDEL	2	129	1.6%	No
OSR1	9.994e-2	2p24.1	AMP	3	129	2.3%	No
ETV5		3q27.2	AMP	33	129	25.6%	Yes
RN7SL619P		19p13.13	AMP	2	129	1.6%	No
SHISA2		13q12.13	HOMDEL	1	129	0.8%	No
SMAP2		1p34.2	AMP	1	129	0.8%	No
HSPB1		7q11.23	AMP	1	129	0.8%	No
AGPAT3		21q22.3	HOMDEL	2	129	1.6%	No
CCDC127	2.006e-6	5p15.33	AMP	6	129	4.7%	No
FAM174C		19p13.3	AMP	1	129	0.8%	No
ZNF567		19q13.12	AMP	4	129	3.1%	No
ELAPOR1		1p13.3	AMP	1	129	0.8%	No
SYTL2		11q14.1	HOMDEL	2	129	1.6%	No
S100A14	3.200e-5	1q21.3	AMP	5	129	3.9%	No
AGT		1q42.2	AMP	1	129	0.8%	No
FGF4		11q13.3	AMP	4	129	3.1%	Yes
ZBTB47		3p22.1	HOMDEL	3	129	2.3%	No
CRMP1	1.297e-1	4p16.2	HOMDEL	5	129	3.9%	No
EDARADD		1q42.3-q43	AMP	1	129	0.8%	No
ETV2		19q13.12	AMP	5	129	3.9%	No
ZBTB9		6p21.32	AMP	1	129	0.8%	No
METTL17		14q11.2	AMP	1	129	0.8%	No
RN7SKP38		2q35	HOMDEL	4	129	3.1%	No
RAB22A		20q13.32	AMP	2	129	1.6%	No
FGF9	1.336e-9	13q12.11	HOMDEL	2	129	1.6%	No
REV3L		6q21	HOMDEL	2	129	1.6%	No
NWD2		4p14	HOMDEL	1	129	0.8%	No
DNMT1		19p13.2	HOMDEL	1	129	0.8%	Yes
VAC14		16q22.1-q22.2	HOMDEL	2	129	1.6%	No
CCDC85C	8.624e-4	14q32.2	HOMDEL	2	129	1.6%	No
NFE2		12q13.13	AMP	1	129	0.8%	Yes
ETV3		1q23.1	AMP	5	129	3.9%	No
EVC	1.297e-1	4p16.2	HOMDEL	5	129	3.9%	No
IPO13		1p34.1	AMP	2	129	1.6%	No
ENTPD2		9q34.3	HOMDEL	1	129	0.8%	No
SPRYD4		12q13.3	AMP	1	129	0.8%	No
SPATA41	5.804e-3	15q26.3	AMP	4	129	3.1%	No
RNA5SP430		16q23.1	HOMDEL	1	129	0.8%	No
GPR65		14q31.3	HOMDEL	2	129	1.6%	No
SMIM12		1p34.3	AMP	1	129	0.8%	No
TTN	1.296e-2	2q31.2	AMP	3	129	2.3%	No
ARMC10		7q22.1	HOMDEL	1	129	0.8%	No
CASP16P		16p13.3	AMP	1	129	0.8%	No
OR11H12		14q11.2	AMP	1	129	0.8%	No
FER		5q21.3	HOMDEL	1	129	0.8%	No
TTC36	1.076e-32	11q23.3	HOMDEL	9	129	7.0%	No
LAX1		1q32.1	AMP	1	129	0.8%	No
GPR62		3p21.2	HOMDEL	5	129	3.9%	No
SIK3	1.076e-32	11q23.3	HOMDEL	9	129	7.0%	No
DYNC2H1		11q22.3	HOMDEL	3	129	2.3%	No
AGTR1		3q24	AMP	20	129	15.5%	No
RN7SL401P		18q22.3	HOMDEL	2	129	1.6%	No
PSMD4	3.200e-5	1q21.3	AMP	5	129	3.9%	No
EDDM3A		14q11.2	HOMDEL	1	129	0.8%	No
LDHAL6B		15q22.2	HOMDEL	1	129	0.8%	No
IFNA21		9p21.3	HOMDEL	1	129	0.8%	No
TNP1		2q35	AMP	2	129	1.6%	No
SMIM11		21q22.11-q22.12	AMP	1	129	0.8%	No
ELOVL3		10q24.32	HOMDEL	1	129	0.8%	No
DPF2		11q13.1	AMP	1	129	0.8%	No
GBX2	3.466e-41	2q37.2	HOMDEL	5	129	3.9%	No
ABHD17B		9q21.13	HOMDEL	2	129	1.6%	No
BRINP2		1q25.2	AMP	2	129	1.6%	No
CAMSAP3		19p13.2	AMP	2	129	1.6%	No
