Gene	MutSig(Q-value)	# Mut	#	Profiled Samples	Freq	Is Cancer Gene (source: OncoKB)
SGTB		2	2	71	2.8%	No
ZKSCAN7		1	1	71	1.4%	No
XRCC4		1	1	71	1.4%	No
XRCC3		2	1	71	1.4%	No
TSC22D1		1	1	71	1.4%	No
LDB1		1	1	71	1.4%	No
MLYCD		1	1	71	1.4%	No
CRB1		3	3	71	4.2%	No
PER2		7	3	71	4.2%	No
RPS9		1	1	71	1.4%	No
YWHAZ		1	1	71	1.4%	No
APLN		1	1	71	1.4%	No
PER3		7	6	71	8.5%	No
PCDH15		5	4	71	5.6%	No
DUSP16		1	1	71	1.4%	No
SIRT3		1	1	71	1.4%	No
BHLHB9		1	1	71	1.4%	No
SIRT1		2	2	71	2.8%	No
COMMD3		1	1	71	1.4%	No
ZFP91		4	4	71	5.6%	No
ZFPM2		2	1	71	1.4%	No
KCNH4		2	2	71	2.8%	No
SPINDOC		1	1	71	1.4%	No
TRIM10		1	1	71	1.4%	No
ZNF395		1	1	71	1.4%	No
ARPC2		1	1	71	1.4%	No
AGBL2		1	1	71	1.4%	No
NHEJ1		1	1	71	1.4%	No
UNC45A		1	1	71	1.4%	No
EPB41L4B		4	3	71	4.2%	No
ZBTB3		2	2	71	2.8%	No
APOL5		1	1	71	1.4%	No
B2M		2	2	71	2.8%	Yes
ZDHHC11		2	2	71	2.8%	No
YES1		1	1	71	1.4%	Yes
FCGBP		7	4	71	5.6%	No
CFAP69		3	2	71	2.8%	No
NUBP2		1	1	71	1.4%	No
PDZD3		1	1	71	1.4%	No
NR1I2		2	1	71	1.4%	No
CSPP1		4	1	71	1.4%	No
YWHAB		1	1	71	1.4%	No
TSFM		1	1	71	1.4%	No
SYNJ2		3	3	71	4.2%	No
NADK		5	3	71	4.2%	Yes
REEP6		1	1	71	1.4%	No
ZBTB14		2	1	71	1.4%	No
ZFX		1	1	71	1.4%	No
VNN2		1	1	71	1.4%	No
ZFPL1		1	1	71	1.4%	No
ZIC1		2	2	71	2.8%	No
ARHGEF7		3	1	71	1.4%	No
LNPK		1	1	71	1.4%	No
ZNF573		2	2	71	2.8%	No
BAAT		3	3	71	4.2%	No
BAALC		1	1	71	1.4%	No
BACH1		2	2	71	2.8%	No
CBLL1		2	2	71	2.8%	No
IL17REL		1	1	71	1.4%	No
RPAP2		1	1	71	1.4%	No
ADGRB1		2	2	71	2.8%	No
ADGRB2		3	3	71	4.2%	No
UGT1A6		1	1	71	1.4%	No
SLC5A11		3	1	71	1.4%	No
COL24A1		5	5	71	7.0%	No
ADGRB3		4	2	71	2.8%	No
EGFL8		1	1	71	1.4%	No
UGT1A8		1	1	71	1.4%	No
PRRT1		1	1	71	1.4%	No
NKX3-2		1	1	71	1.4%	No
DCAKD		2	2	71	2.8%	No
SF1		3	3	71	4.2%	No
RPS10		1	1	71	1.4%	No
ST3GAL5		1	1	71	1.4%	No
RPS13		1	1	71	1.4%	No
ZFP36		2	2	71	2.8%	No
SYNJ1		3	3	71	4.2%	No
UGT1A5		3	2	71	2.8%	No
RPS14		1	1	71	1.4%	No
NAE1		2	2	71	2.8%	No
ZNF711		3	3	71	4.2%	No
FUBP1		2	2	71	2.8%	Yes
ZNF3		1	1	71	1.4%	No
CDC16		2	2	71	2.8%	No
RPS19		1	1	71	1.4%	No
ZNF8		1	1	71	1.4%	No
DDX18		1	1	71	1.4%	No
ZNF7		1	1	71	1.4%	No
TAX1BP1		1	1	71	1.4%	No
SLC5A6		2	2	71	2.8%	No
PLEKHG7		2	2	71	2.8%	No
LRRC69		2	2	71	2.8%	No
BARD1		1	1	71	1.4%	Yes
A3GALT2		1	1	71	1.4%	No
BBS1		2	2	71	2.8%	No
ANKRD20A2P		1	1	71	1.4%	No
BBS2		2	2	71	2.8%	No
TUBAL3		1	1	71	1.4%	No
GNB1L		1	1	71	1.4%	No
BBS4		3	2	71	2.8%	No
ZNF669		5	2	71	2.8%	No
TREML2		1	1	71	1.4%	No
JHY		3	2	71	2.8%	No
KDM7A		3	3	71	4.2%	No
MXRA8		1	1	71	1.4%	No
TCTN2		3	3	71	4.2%	No
EQTN		2	2	71	2.8%	No
BORA		1	1	71	1.4%	No
SH3BP5L		1	1	71	1.4%	No
ZIC3		4	1	71	1.4%	No
SGPL1		3	1	71	1.4%	No
FAM83C		1	1	71	1.4%	No
TMEM273		1	1	71	1.4%	No
ZIC2		2	2	71	2.8%	No
ALG13		7	5	71	7.0%	No
ZNF2		2	2	71	2.8%	No
SPHK1		1	1	71	1.4%	No
RPS25		1	1	71	1.4%	No
EIF2B5		1	1	71	1.4%	No
EIF2B3		2	2	71	2.8%	No
ZNF708		1	1	71	1.4%	No
ARPC1B		2	1	71	1.4%	No
ZNF16		1	1	71	1.4%	No
RRAD		2	1	71	1.4%	No
CPNE3		3	2	71	2.8%	No
ACTR2		1	1	71	1.4%	No
ZNF18		1	1	71	1.4%	No
BUD31		1	1	71	1.4%	No
ACTR3		1	1	71	1.4%	No
BCHE		2	2	71	2.8%	No
BCKDHA		2	1	71	1.4%	No
LZIC		1	1	71	1.4%	No
CCND1		1	1	71	1.4%	Yes
PIERCE1		2	2	71	2.8%	No
SSX7		1	1	71	1.4%	No
BCL2		1	1	71	1.4%	Yes
BCL2L2		1	1	71	1.4%	Yes
ZNF385B		2	2	71	2.8%	No
RPS21		1	1	71	1.4%	No
MCM3AP		6	2	71	2.8%	No
ZNF12		4	4	71	5.6%	No
THOC3		1	1	71	1.4%	No
RRM2		2	2	71	2.8%	No
RRM1		1	1	71	1.4%	No
ZNF23		1	1	71	1.4%	No
RTKN		3	2	71	2.8%	No
ZNF28		2	2	71	2.8%	No
RS1		1	1	71	1.4%	No
ZNF22		2	1	71	1.4%	No
CCDC115		1	1	71	1.4%	No
CMSS1		1	1	71	1.4%	No
CCDC77		1	1	71	1.4%	No
C2ORF74		1	1	71	1.4%	No
BRMS1L		2	1	71	1.4%	No
MON1A		2	2	71	2.8%	No
RRBP1		2	2	71	2.8%	No
ZNF20		1	1	71	1.4%	No
PRPF4B		1	1	71	1.4%	No
MRPL45		1	1	71	1.4%	No
C7ORF50		1	1	71	1.4%	No
RTN1		4	4	71	5.6%	No
RSU1		1	1	71	1.4%	No
ZNF33B		1	1	71	1.4%	No
MUC12		3	3	71	4.2%	No
RTN2		3	3	71	4.2%	No
RXRA		3	3	71	4.2%	Yes
ZNF37A		1	1	71	1.4%	No
DPP3		4	3	71	4.2%	No
HUWE1		13	9	71	12.7%	No
RXRB		2	2	71	2.8%	No
NUDCD3		1	1	71	1.4%	No
SIK3		2	2	71	2.8%	No
MED13L		3	1	71	1.4%	No
C12ORF71		3	3	71	4.2%	No
ZNF33A		4	4	71	5.6%	No
ZNF780B		1	1	71	1.4%	No
SRGAP2		1	1	71	1.4%	No
SMG5		4	4	71	5.6%	No
TECRL		1	1	71	1.4%	No
AHCYL2		3	2	71	2.8%	No
HEPACAM2		1	1	71	1.4%	No
SPECC1L		1	1	71	1.4%	No
NCSTN		2	2	71	2.8%	Yes
CLIP1		1	1	71	1.4%	Yes
COG8		2	1	71	1.4%	No
RSC1A1		1	1	71	1.4%	No
ZSCAN20		2	2	71	2.8%	No
PTPRU		4	4	71	5.6%	No
ATP9A		6	2	71	2.8%	No
TSSC4		1	1	71	1.4%	No
HPS3		2	2	71	2.8%	No
AVPI1		1	1	71	1.4%	No
GFM2		1	1	71	1.4%	No
RYR3		14	8	71	11.3%	No
ZNF43		2	2	71	2.8%	No
RYR2		21	11	71	15.5%	No
MZF1		2	2	71	2.8%	No
ZNF45		1	1	71	1.4%	No
GPC6		1	1	71	1.4%	No
PDCD7		2	2	71	2.8%	No
CDKL4		2	2	71	2.8%	No
PQBP1		1	1	71	1.4%	No
ANKRD23		1	1	71	1.4%	No
USH1C		3	1	71	1.4%	No
EDIL3		2	2	71	2.8%	No
FMC1-LUC7L2		1	1	71	1.4%	No
NCAPH		2	1	71	1.4%	No
PPWD1		1	1	71	1.4%	No
EID2		1	1	71	1.4%	No
NBPF8		1	1	71	1.4%	No
RYR1		13	6	71	8.5%	No
ZNF41		4	3	71	4.2%	No
ZDHHC17		1	1	71	1.4%	No
ECPAS		2	2	71	2.8%	No
LMOD2		1	1	71	1.4%	No
ADNP		2	2	71	2.8%	No
LARS2		1	1	71	1.4%	No
ELOF1		2	2	71	2.8%	No
PIP5K1C		3	2	71	2.8%	No
TMEM101		1	1	71	1.4%	No
RYK		1	1	71	1.4%	No
CERT1		2	2	71	2.8%	No
TSKS		1	1	71	1.4%	No
ZNF414		1	1	71	1.4%	No
PCGF5		3	3	71	4.2%	No
KCNK7		1	1	71	1.4%	No
ZNF827		1	1	71	1.4%	No
CARNMT1		2	1	71	1.4%	No
SMC4		1	1	71	1.4%	No
ARHGEF12		5	3	71	4.2%	Yes
LARP1		2	2	71	2.8%	No
PPP1R13B		1	1	71	1.4%	No
PUM2		3	2	71	2.8%	No
SORT1		1	1	71	1.4%	No
FNBP4		1	1	71	1.4%	No
ZNF629		3	3	71	4.2%	No
PSD3		1	1	71	1.4%	No
RNF113B		3	1	71	1.4%	No
OBSL1		2	2	71	2.8%	No
ADAP2		2	2	71	2.8%	No
ARFGAP2		2	2	71	2.8%	No
DCP1A		1	1	71	1.4%	No
ABCC5		5	5	71	7.0%	No
IL26		1	1	71	1.4%	No
NIFK		1	1	71	1.4%	No
DNM1L		1	1	71	1.4%	No
ABCB6		1	1	71	1.4%	No
HR		1	1	71	1.4%	No
LRP2BP		2	2	71	2.8%	No
ABCC9		5	4	71	5.6%	No
TRERF1		4	4	71	5.6%	No
ST6GALNAC1		1	1	71	1.4%	No
ABCF2		2	2	71	2.8%	No
GARIN3		3	2	71	2.8%	No
RRP8		2	1	71	1.4%	No
APLF		2	2	71	2.8%	No
ICE1		8	6	71	8.5%	No
ARHGEF18		6	4	71	5.6%	No
CMTM3		1	1	71	1.4%	No
TNS2		1	1	71	1.4%	No
FOXJ2		2	2	71	2.8%	No
CRTC1		2	2	71	2.8%	Yes
SCAMP2		1	1	71	1.4%	No
BDP1		5	2	71	2.8%	No
ADCY10		5	3	71	4.2%	No
KDM3A		4	4	71	5.6%	No
RWDD2B		1	1	71	1.4%	No
DOK5		1	1	71	1.4%	No
TSNAXIP1		2	1	71	1.4%	No
ACSM3		1	1	71	1.4%	No
SAG		1	1	71	1.4%	No
SALL2		2	2	71	2.8%	No
RNF130		2	2	71	2.8%	No
SALL1		4	3	71	4.2%	No
MCM9		2	2	71	2.8%	No
ESYT1		1	1	71	1.4%	No
SYNE1		20	10	71	14.1%	No
SMCHD1		9	3	71	4.2%	No
SAFB		3	3	71	4.2%	No
DOCK9		4	3	71	4.2%	No
VPS52		2	2	71	2.8%	No
PHF24		2	1	71	1.4%	No
MUC17		13	9	71	12.7%	No
DNAJC16		1	1	71	1.4%	No
PECR		1	1	71	1.4%	No
ASB11		1	1	71	1.4%	No
PAG1		1	1	71	1.4%	Yes
ASB5		2	2	71	2.8%	No
CHAF1A		3	3	71	4.2%	No
PARP3		1	1	71	1.4%	Yes
DCAF6		1	1	71	1.4%	No
PARP2		2	1	71	1.4%	Yes
TOM1L1		2	2	71	2.8%	No
HMGXB4		3	3	71	4.2%	No
SUN1		4	3	71	4.2%	No
HAUS5		6	4	71	5.6%	No
VPS8		3	1	71	1.4%	No
SH3RF2		1	1	71	1.4%	No
ANGEL1		1	1	71	1.4%	No
USP24		4	3	71	4.2%	No
FAM189A1		3	2	71	2.8%	No
PIKFYVE		2	2	71	2.8%	No
NACC2		1	1	71	1.4%	No
ASB7		2	1	71	1.4%	No
ASB8		2	2	71	2.8%	No
ASB9		2	2	71	2.8%	No
CAND1		2	2	71	2.8%	No
U2SURP		3	2	71	2.8%	No
KHNYN		1	1	71	1.4%	No
UBR4		9	6	71	8.5%	No
SH2D3C		2	2	71	2.8%	No
DHX29		8	5	71	7.0%	No
ZNF358		4	3	71	4.2%	No
TOM1		1	1	71	1.4%	No
CPVL		1	1	71	1.4%	No
CENPJ		1	1	71	1.4%	No
MAMLD1		5	4	71	5.6%	No
ZDHHC13		1	1	71	1.4%	No
MYO3B		4	2	71	2.8%	No
ZSWIM2		3	3	71	4.2%	No
SH2D3A		5	3	71	4.2%	No
RBM47		1	1	71	1.4%	No
UBAP2		2	1	71	1.4%	No
HOOK3		1	1	71	1.4%	Yes
CST8		2	1	71	1.4%	No
CENPN		1	1	71	1.4%	No
NRN1L		2	1	71	1.4%	No
ADAMTSL4		5	4	71	5.6%	No
DNAJB6		2	2	71	2.8%	No
EAPP		1	1	71	1.4%	No
HS6ST2		3	3	71	4.2%	No
SLC9B2		1	1	71	1.4%	No
GJA3		2	2	71	2.8%	No
NLRP4		7	4	71	5.6%	No
GJB5		1	1	71	1.4%	No
GJB3		1	1	71	1.4%	No
ZNF582		1	1	71	1.4%	No
ZNF583		3	3	71	4.2%	No
GJA8		1	1	71	1.4%	No
ACTBL2		2	2	71	2.8%	No
KLK12		1	1	71	1.4%	No
PPP2R3B		4	3	71	4.2%	No
GK2		2	2	71	2.8%	No
GLA		1	1	71	1.4%	No
MCIDAS		1	1	71	1.4%	No
EMILIN3		3	2	71	2.8%	No
LIN9		1	1	71	1.4%	No
TRIM59		2	2	71	2.8%	No
ADSS1		1	1	71	1.4%	No
FAM98C		2	2	71	2.8%	No
SIGIRR		2	1	71	1.4%	No
CAPN12		2	1	71	1.4%	No
GLB1		3	3	71	4.2%	No
GCLC		1	1	71	1.4%	No
TAMM41		2	1	71	1.4%	No
FBLL1		1	1	71	1.4%	No
HAPLN1		1	1	71	1.4%	No
GLI1		2	2	71	2.8%	Yes
GLG1		3	2	71	2.8%	No
GLE1		1	1	71	1.4%	No
CRMP1		2	2	71	2.8%	No
GLDC		2	2	71	2.8%	No
PLD4		1	1	71	1.4%	No
CRY2		1	1	71	1.4%	No
GLO1		1	1	71	1.4%	No
GLI4		1	1	71	1.4%	No
CRX		1	1	71	1.4%	No
GLI3		3	3	71	4.2%	No
GLI2		4	3	71	4.2%	No
PRR22		3	3	71	4.2%	No
GLUD1		2	2	71	2.8%	No
CRYBB1		1	1	71	1.4%	No
CRYBA4		1	1	71	1.4%	No
GLS		1	1	71	1.4%	No
MYG1		1	1	71	1.4%	No
GLRA2		2	2	71	2.8%	No
GPBP1L1		1	1	71	1.4%	No
CRYAB		1	1	71	1.4%	No
GLRA1		1	1	71	1.4%	No
AFAP1		1	1	71	1.4%	No
HSPA12A		2	2	71	2.8%	No
CAPN8		1	1	71	1.4%	No
GLP1R		1	1	71	1.4%	No
GTSF1		1	1	71	1.4%	No
CRYGA		1	1	71	1.4%	No
GLUD2		2	2	71	2.8%	No
DACT3		2	1	71	1.4%	No
GM2A		2	2	71	2.8%	No
TMIE		1	1	71	1.4%	No
NALCN		5	3	71	4.2%	No
NOBOX		3	2	71	2.8%	No
SGMS1		1	1	71	1.4%	No
PLEKHA1		1	1	71	1.4%	No
SIX5		5	2	71	2.8%	No
GLUL		1	1	71	1.4%	No
CRYGC		2	2	71	2.8%	No
CRYZ		1	1	71	1.4%	No
CRYM		2	2	71	2.8%	No
CRYGS		2	2	71	2.8%	No
OR2A14		1	1	71	1.4%	No
SCPEP1		1	1	71	1.4%	No
GNAI1		2	2	71	2.8%	No
TRPV4		3	2	71	2.8%	No
ALOXE3		2	2	71	2.8%	No
SENP2		2	2	71	2.8%	No
OR6B1		2	2	71	2.8%	No
HRH4		2	2	71	2.8%	No
LGI4		1	1	71	1.4%	No
CSF2		1	1	71	1.4%	No
PDCD2L		1	1	71	1.4%	No
SYNE4		1	1	71	1.4%	No
CSF1R		4	2	71	2.8%	Yes
GNA11		1	1	71	1.4%	Yes
KLHL12		3	3	71	4.2%	No
PYM1		1	1	71	1.4%	No
RNASE8		1	1	71	1.4%	No
GMPR		3	3	71	4.2%	No
ZNF420		1	1	71	1.4%	No
CSE1L		4	3	71	4.2%	No
GML		1	1	71	1.4%	No
GMFB		1	1	71	1.4%	No
PGAP4		1	1	71	1.4%	No
MAPK14		2	1	71	1.4%	No
CS		2	2	71	2.8%	No
GMDS		1	1	71	1.4%	No
ZNF350		2	2	71	2.8%	No
CHCHD6		2	1	71	1.4%	No
ZNF565		4	3	71	4.2%	No
CSF2RB		2	1	71	1.4%	No
GNA15		2	2	71	2.8%	No
FAM182B		1	1	71	1.4%	No
C5ORF34		1	1	71	1.4%	No
GNB1		1	1	71	1.4%	Yes
TMEM35A		2	1	71	1.4%	No
LGR6		3	3	71	4.2%	No
GNAT2		1	1	71	1.4%	No
RXFP1		1	1	71	1.4%	No
MAST4		5	4	71	5.6%	No
GNAS		2	2	71	2.8%	Yes
CSK		2	2	71	2.8%	No
GNAQ		1	1	71	1.4%	Yes
GNAO1		1	1	71	1.4%	No
GNAL		6	4	71	5.6%	No
GNAI3		2	1	71	1.4%	No
AGAP4		2	2	71	2.8%	No
CSF3R		5	5	71	7.0%	Yes
FAM3A		1	1	71	1.4%	No
CCNYL1		1	1	71	1.4%	No
PRR32		2	2	71	2.8%	No
BOC		5	4	71	5.6%	No
CCDC97		1	1	71	1.4%	No
VCAN		12	3	71	4.2%	No
HEXIM2		1	1	71	1.4%	No
CSNK2A1		1	1	71	1.4%	No
CSNK1G3		1	1	71	1.4%	No
FOXP1		2	2	71	2.8%	Yes
AQP4-AS1		1	1	71	1.4%	No
CSNK1G2		1	1	71	1.4%	No
CSNK1D		3	3	71	4.2%	No
GNB3		1	1	71	1.4%	No
UQCRQ		1	1	71	1.4%	No
GNB2		1	1	71	1.4%	No
TGIF2LX		2	2	71	2.8%	No
TDRD12		3	3	71	4.2%	No
ZNF616		1	1	71	1.4%	No
HUS1B		1	1	71	1.4%	No
ATP11C		3	3	71	4.2%	No
TP53I13		1	1	71	1.4%	No
CST5		1	1	71	1.4%	No
CLUL1		2	2	71	2.8%	No
TMEM91		1	1	71	1.4%	No
SLC25A10		1	1	71	1.4%	No
GNRHR		1	1	71	1.4%	No
TAF5L		3	1	71	1.4%	No
CSRP2		1	1	71	1.4%	No
GNRH2		1	1	71	1.4%	No
CSPG4		7	3	71	4.2%	No
NCAN		3	3	71	4.2%	No
GNL1		3	2	71	2.8%	No
ST6GALNAC4		1	1	71	1.4%	No
KCNMB3		1	1	71	1.4%	No
TEX19		1	1	71	1.4%	No
BTBD17		1	1	71	1.4%	No
GOLGA6D		2	2	71	2.8%	No
TFAP2E		1	1	71	1.4%	No
IGHV4-31		1	1	71	1.4%	No
CEP85L		1	1	71	1.4%	No
CSTF3		1	1	71	1.4%	No
IGHV4-39		2	2	71	2.8%	No
CSTF2		2	2	71	2.8%	No
CSTF1		3	2	71	2.8%	No
CSTB		1	1	71	1.4%	No
STAU2		2	2	71	2.8%	No
PPA2		1	1	71	1.4%	No
ZNF160		3	3	71	4.2%	No
ZBTB47		1	1	71	1.4%	No
HEPN1		1	1	71	1.4%	No
TMEM232		1	1	71	1.4%	No
PERP		1	1	71	1.4%	No
NLRP12		4	4	71	5.6%	No
OXCT2		3	2	71	2.8%	No
MYADM		1	1	71	1.4%	No
NPAS3		2	2	71	2.8%	No
EXOC3L2		1	1	71	1.4%	No
MMP27		2	2	71	2.8%	No
ZNF765		1	1	71	1.4%	No
ATPSCKMT		1	1	71	1.4%	No
SPRED1		3	2	71	2.8%	Yes
ZNF468		2	1	71	1.4%	No
ZNF845		5	4	71	5.6%	No
CMBL		1	1	71	1.4%	No
H2BW2		1	1	71	1.4%	No
CTNNA1		3	3	71	4.2%	Yes
CTLA4		1	1	71	1.4%	Yes
CTH		1	1	71	1.4%	No
CCN2		1	1	71	1.4%	No
BRINP3		4	3	71	4.2%	No
LYPD3		2	2	71	2.8%	No
PABPN1L		2	2	71	2.8%	No
B9D1		1	1	71	1.4%	No
LAMP3		2	2	71	2.8%	No
TSPAN13		1	1	71	1.4%	No
CTBP2		3	2	71	2.8%	No
CTBP1		2	2	71	2.8%	No
SOGA3		5	4	71	5.6%	No
KRBA2		2	2	71	2.8%	No
B3GALNT2		2	2	71	2.8%	No
SPATA31D1		4	4	71	5.6%	No
GOLGA6C		1	1	71	1.4%	No
THAP3		2	2	71	2.8%	No
TSPYL2		1	1	71	1.4%	No
TMTC3		3	3	71	4.2%	No
PRSS22		1	1	71	1.4%	No
RBM26		3	3	71	4.2%	No
LHPP		1	1	71	1.4%	No
LONRF1		3	3	71	4.2%	No
BRAT1		5	1	71	1.4%	No
KRT39		1	1	71	1.4%	No
PELP1		1	1	71	1.4%	No
SND1		2	2	71	2.8%	Yes
UTP25		5	3	71	4.2%	No
TMEM151B		1	1	71	1.4%	No
CTNNB1		3	2	71	2.8%	Yes
CFAP77		1	1	71	1.4%	No
POTEC		4	3	71	4.2%	No
CTNS		2	2	71	2.8%	No
CTNNA2		1	1	71	1.4%	No
CDH23		4	4	71	5.6%	No
LAT		1	1	71	1.4%	No
SNX16		1	1	71	1.4%	No
KLHL17		2	2	71	2.8%	No
NPSR1		2	2	71	2.8%	No
BCL3		3	2	71	2.8%	Yes
BCL6		2	1	71	1.4%	Yes
BCL9		2	2	71	2.8%	Yes
CLSTN2		2	2	71	2.8%	No
PARVG		2	1	71	1.4%	No
TMEM26		1	1	71	1.4%	No
ANKRD35		4	3	71	4.2%	No
TICRR		3	2	71	2.8%	No
C1ORF174		2	2	71	2.8%	No
ENDOU		1	1	71	1.4%	No
FOXD3		3	2	71	2.8%	No
AP1M1		4	3	71	4.2%	No
GYG2		2	2	71	2.8%	No
NPTN		1	1	71	1.4%	No
SLC25A52		1	1	71	1.4%	No
HCN2		1	1	71	1.4%	No
FOXB1		1	1	71	1.4%	No
BCR		6	3	71	4.2%	Yes
CCNA1		2	2	71	2.8%	No
POPDC2		1	1	71	1.4%	No
BCS1L		3	3	71	4.2%	No
SMOC2		1	1	71	1.4%	No
AP1G2		2	2	71	2.8%	No
SMOC1		1	1	71	1.4%	No
DSG4		1	1	71	1.4%	No
GFRA4		1	1	71	1.4%	No
SDK1		7	3	71	4.2%	No
FOXK1		3	3	71	4.2%	No
DCAF15		1	1	71	1.4%	No
MMD2		1	1	71	1.4%	No
SLC27A1		2	2	71	2.8%	No
PKD2L2		1	1	71	1.4%	No
ATP2C1		2	1	71	1.4%	No
ZBTB32		1	1	71	1.4%	No
MLH3		5	5	71	7.0%	No
SIGLEC7		3	2	71	2.8%	No
TRMT2A		4	3	71	4.2%	No
ACAD8		1	1	71	1.4%	No
BDKRB1		1	1	71	1.4%	No
NOX1		3	3	71	4.2%	No
RSPO2		1	1	71	1.4%	Yes
CACNA1H		5	3	71	4.2%	No
CACNA1G		6	6	71	8.5%	No
CACNA1I		6	4	71	5.6%	No
HERC3		1	1	71	1.4%	No
TIMELESS		5	3	71	4.2%	No
MBD4		3	3	71	4.2%	No
SRRM1		1	1	71	1.4%	No
CCZ1B		2	2	71	2.8%	No
CHST5		3	3	71	4.2%	No
DDAH2		1	1	71	1.4%	No
OTOA		1	1	71	1.4%	No
TMEM207		1	1	71	1.4%	No
DEFB116		1	1	71	1.4%	No
LPAR3		1	1	71	1.4%	No
ZNF346		1	1	71	1.4%	No
DEFB119		1	1	71	1.4%	No
PADI4		2	1	71	1.4%	No
BFSP1		2	2	71	2.8%	No
SEPTIN3		2	2	71	2.8%	No
TNIP3		1	1	71	1.4%	No
DOK3		1	1	71	1.4%	No
BGN		1	1	71	1.4%	No
GTPBP4		2	1	71	1.4%	No
SYNPO2L		2	2	71	2.8%	No
CEACAM1		2	1	71	1.4%	No
KIAA0319L		2	2	71	2.8%	No
BHMT		1	1	71	1.4%	No
BICD1		2	2	71	2.8%	No
HERC2		8	5	71	7.0%	No
AJAP1		1	1	71	1.4%	No
CNTNAP3		3	1	71	1.4%	No
BIK		1	1	71	1.4%	No
STAM2		2	2	71	2.8%	No
PRDM1		2	1	71	1.4%	Yes
BSN		13	9	71	12.7%	No
ABCC4		5	5	71	7.0%	No
SLC35E1		2	2	71	2.8%	No
FOXH1		2	1	71	1.4%	No
CNKSR1		2	2	71	2.8%	No
HERC1		7	4	71	5.6%	No
SNURF		1	1	71	1.4%	No
RASEF		2	1	71	1.4%	No
DAGLB		1	1	71	1.4%	No
DENND4A		5	3	71	4.2%	No
ZCCHC24		1	1	71	1.4%	No
FAM133A		2	2	71	2.8%	No
SF3B4		2	1	71	1.4%	No
TOP3B		2	1	71	1.4%	No
ANKRD22		1	1	71	1.4%	No
ZNF354B		2	2	71	2.8%	No
BAIAP2L1		1	1	71	1.4%	No
LVRN		6	4	71	5.6%	No
FAM228B		1	1	71	1.4%	No
GNG12		2	2	71	2.8%	No
BLK		1	1	71	1.4%	No
BLM		8	6	71	8.5%	Yes
BLMH		4	3	71	4.2%	No
CXCR5		3	2	71	2.8%	No
BLVRA		1	1	71	1.4%	No
BCAP29		1	1	71	1.4%	No
MRM1		2	2	71	2.8%	No
BLVRB		1	1	71	1.4%	No
BNC1		2	1	71	1.4%	No
CDK2AP2		1	1	71	1.4%	No
NANOG		1	1	71	1.4%	No
ZFC3H1		5	2	71	2.8%	No
BMI1		2	2	71	2.8%	No
BMP1		3	2	71	2.8%	No
IRX5		1	1	71	1.4%	No
SPEF2		3	3	71	4.2%	No
BAIAP3		2	2	71	2.8%	No
RAMP3		2	1	71	1.4%	No
FUBP3		2	2	71	2.8%	No
WASF1		2	2	71	2.8%	No
ZMPSTE24		3	1	71	1.4%	No
MAP6D1		1	1	71	1.4%	No
UNC80		4	3	71	4.2%	No
DNPEP		2	2	71	2.8%	No
SPATA1		1	1	71	1.4%	No
DEFB112		1	1	71	1.4%	No
ZNF69		1	1	71	1.4%	No
ZNF70		2	2	71	2.8%	No
SEC14L2		1	1	71	1.4%	No
TMEM198		1	1	71	1.4%	No
THSD7A		5	5	71	7.0%	No
SEZ6L		2	2	71	2.8%	No
ZFAND2B		1	1	71	1.4%	No
ATP6V0A2		1	1	71	1.4%	No
SYNGR4		1	1	71	1.4%	No
SLC36A1		1	1	71	1.4%	No
BMP3		2	2	71	2.8%	No
BMP4		3	2	71	2.8%	No
BMP5		1	1	71	1.4%	No
BMP6		1	1	71	1.4%	No
PDZD7		5	3	71	4.2%	No
BMP8B		1	1	71	1.4%	No
NOL10		1	1	71	1.4%	No
BMPR1A		1	1	71	1.4%	Yes
RCAN2		2	2	71	2.8%	No
BMPR1B		1	1	71	1.4%	No
NBR2		1	1	71	1.4%	No
UGT1A1		1	1	71	1.4%	No
BMPR2		3	3	71	4.2%	No
AP3D1		1	1	71	1.4%	No
LRRC23		3	3	71	4.2%	No
CEP76		2	2	71	2.8%	No
RUFY4		1	1	71	1.4%	No
MSLN		1	1	71	1.4%	No
DENND1C		1	1	71	1.4%	No
UBE2Q2		1	1	71	1.4%	No
ZNF66		1	1	71	1.4%	No
RASGRP2		2	2	71	2.8%	No
LRRC17		1	1	71	1.4%	No
HNRNPR		2	2	71	2.8%	No
WBP1		1	1	71	1.4%	No
DEFB115		1	1	71	1.4%	No
TSPAN31		1	1	71	1.4%	No
MRPS31		1	1	71	1.4%	No
SARS1		1	1	71	1.4%	No
RASD2		1	1	71	1.4%	No
CDK20		1	1	71	1.4%	No
LINGO3		1	1	71	1.4%	No
HYAL4		1	1	71	1.4%	No
ENKUR		3	2	71	2.8%	No
TSPAN12		1	1	71	1.4%	No
LMNTD1		1	1	71	1.4%	No
BMX		2	2	71	2.8%	No
POLR3D		1	1	71	1.4%	No
GLYAT		1	1	71	1.4%	No
PCDHB17P		3	2	71	2.8%	No
FAM47C		2	2	71	2.8%	No
BNIP3		1	1	71	1.4%	No
BCL11A		2	2	71	2.8%	Yes
RSBN1		2	2	71	2.8%	No
BOK		1	1	71	1.4%	No
TMEM106B		1	1	71	1.4%	No
L2HGDH		1	1	71	1.4%	No
DST		13	8	71	11.3%	No
PSD4		1	1	71	1.4%	No
