Gene	Gistic(Q-value)	Cytoband	CNA	Profiled Samples	#	Freq	Is Cancer Gene (source: OncoKB)
CMTM6		3p22.3	AMP	1	70	1.4%	No
CSN1S2AP		4q13.3	HOMDEL	1	70	1.4%	No
FBXL8		16q22.1	HOMDEL	1	70	1.4%	No
MYLK		3q21.1	AMP	3	70	4.3%	No
H2AC18		1q21.2	AMP	2	70	2.9%	No
PCAT1		8q24.21	AMP	1	70	1.4%	No
SLC24A3		20p11.23	AMP	2	70	2.9%	No
ZNF254		19p13	AMP	1	70	1.4%	No
MLH1		3p22.2	HOMDEL	1	70	1.4%	Yes
RECQL4		8q24.3	AMP	1	70	1.4%	Yes
AKAP8L		19p13.12	HOMDEL	1	70	1.4%	No
MARCHF1		4q32.2-q32.3	AMP	1	70	1.4%	No
BTBD9		6p21.2	AMP	1	70	1.4%	No
SLC22A2	9.848e-5	6q25.3	HOMDEL	1	70	1.4%	No
ZNF875		19q13.12	AMP	2	70	2.9%	No
H2AC17		6p22.1	AMP	1	70	1.4%	Yes
DMRT1		9p24.3	HOMDEL	1	70	1.4%	No
KLRB1		12p13.31	HOMDEL	1	70	1.4%	No
TBL1X		Xp22.31-p22.2	AMP	3	70	4.3%	No
TGM7	4.965e-4	15q15.2	HOMDEL	2	70	2.9%	No
DERL2		17p13.2	HOMDEL	1	70	1.4%	No
MICALL2		7p22.3	HOMDEL	1	70	1.4%	No
APOOL		Xq21.1	HOMDEL	1	70	1.4%	No
RN7SL580P		6p12.2	AMP	2	70	2.9%	No
DIS3		13q21.33	HOMDEL	2	70	2.9%	Yes
ZNF829		19q13.12	AMP	2	70	2.9%	No
SMYD3		1q44	AMP	1	70	1.4%	Yes
RN7SKP118		16q22.1	HOMDEL	1	70	1.4%	No
HSPA1L		6p21.33	AMP	1	70	1.4%	No
GOLGA8B		15q14	AMP	1	70	1.4%	No
TP53I11		11p11.2	AMP	1	70	1.4%	No
LRRC37A3		17q24.1	HOMDEL	1	70	1.4%	No
RN7SL25P		9p24.1	HOMDEL	1	70	1.4%	No
GPC4		Xq26.2	AMP	1	70	1.4%	No
TBP		6q27	AMP	1	70	1.4%	No
SNORD123		5p15.2	AMP	8	70	11.4%	No
YY1	8.624e-4	14q32.2	HOMDEL	2	70	2.9%	Yes
TRIM49D1		11q14.3	AMP	1	70	1.4%	No
APRG1		3p22.2	AMP	1	70	1.4%	No
H2BC8		6p22.2	AMP	1	70	1.4%	Yes
RN7SL218P		4q13.3	AMP	1	70	1.4%	No
MAGED4		Xp11.22	AMP	1	70	1.4%	No
COG3	2.168e-19	13q14.13	HOMDEL	5	70	7.1%	No
STARD9	4.965e-4	15q15.2	HOMDEL	2	70	2.9%	No
HSPA1B		6p21.33	AMP	1	70	1.4%	No
UHMK1		1q23.3	AMP	2	70	2.9%	No
TEF		22q13.2	AMP	1	70	1.4%	No
TMIE		3p21.31	AMP	1	70	1.4%	No
TNFRSF1A		12p13.31	HOMDEL	1	70	1.4%	No
FUT7		9q34.3	HOMDEL	1	70	1.4%	No
ZNF846		19p13.2	AMP	1	70	1.4%	No
H2AC20		1q21.2	AMP	2	70	2.9%	No
RN7SL215P		3q29	AMP	14	70	20.0%	No
C19ORF25		19p13.3	HOMDEL	3	70	4.3%	No
HSPA1A		6p21.33	AMP	1	70	1.4%	No
BRPF1		3p25.3	HOMDEL	2	70	2.9%	No
SERPINA12	8.624e-4	14q32.13	HOMDEL	2	70	2.9%	No
OR2V2		5q35.3	AMP	1	70	1.4%	No
UNC13C	4.965e-4	15q21.3	HOMDEL	2	70	2.9%	No
LAMC3		9q34.12	AMP	1	70	1.4%	No
ANGPTL4		19p13.2	HOMDEL	1	70	1.4%	No
WFDC11		20q13.12	AMP	1	70	1.4%	No
ESRRG		1q41	AMP	1	70	1.4%	No
MYL3		3p21.31	AMP	1	70	1.4%	No
ROBO2		3p12.3	HOMDEL	2	70	2.9%	No
CHAF1B	5.153e-2	21q22.12-q22.13	AMP	1	70	1.4%	No
IFNA17		9p21.3	HOMDEL	1	70	1.4%	No
IL5RA		3p26.2	AMP	1	70	1.4%	No
MTARC1		1q41	AMP	1	70	1.4%	No
BEST2		19p13.13	HOMDEL	1	70	1.4%	No
RN7SL761P		13q21.33	HOMDEL	3	70	4.3%	No
MAVS		20p13	HOMDEL	1	70	1.4%	No
PPAN		19p13.2	AMP	1	70	1.4%	No
SLC22A12		11q13.1	AMP	1	70	1.4%	No
RFXAP		13q13.3	HOMDEL	3	70	4.3%	No
RPS6KA2		6q27	AMP	1	70	1.4%	No
CSMD3		8q23.3	AMP	1	70	1.4%	No
MTCL1		18p11.22	HOMDEL	1	70	1.4%	No
MRPS2		9q34.3	HOMDEL	1	70	1.4%	No
AFM		4q13.3	AMP	1	70	1.4%	No
SOX8		16p13.3	AMP	2	70	2.9%	No
ZNF606		19q13.43	AMP	1	70	1.4%	No
LINC00208		8p23.1	HOMDEL	3	70	4.3%	No
GNA15		19p13.3	HOMDEL	2	70	2.9%	No
CD59		11p13	HOMDEL	1	70	1.4%	No
RNA5SP446		17q24.2	HOMDEL	1	70	1.4%	No
COX18		4q13.3	AMP	1	70	1.4%	No
RPS6KA3		Xp22.12	AMP	3	70	4.3%	No
MRPS6		21q22.11	HOMDEL	1	70	1.4%	No
VSX1		20p11.21	AMP	2	70	2.9%	No
FKBP9P1		7p11.2	AMP	1	70	1.4%	No
AFP		4q13.3	AMP	1	70	1.4%	No
INO80	4.965e-4	15q15.1	HOMDEL	2	70	2.9%	No
GPRIN1		5q35.2	AMP	1	70	1.4%	No
AMIGO2		12q13.11	AMP	1	70	1.4%	No
RNY4P28		13q21.2	HOMDEL	3	70	4.3%	No
DEFB118		20q11.21	AMP	3	70	4.3%	No
ADAMTSL5		19p13.3	HOMDEL	3	70	4.3%	No
RAVER1		19p13.2	HOMDEL	1	70	1.4%	No
CLASP2		3p22.3	HOMDEL	1	70	1.4%	No
CCL28		5p12	AMP	6	70	8.6%	No
ETV6		12p13.2	HOMDEL	1	70	1.4%	Yes
LRRC70		5q12.1	HOMDEL	1	70	1.4%	No
HARBI1		11p11.2	AMP	1	70	1.4%	No
CKAP5		11p11.2	AMP	1	70	1.4%	No
RPS6KB1		17q23.1	AMP	1	70	1.4%	No
AQP12B	3.466e-41	2q37.3	HOMDEL	2	70	2.9%	No
PHF10		6q27	AMP	1	70	1.4%	No
RN7SL418P		3p13	HOMDEL	2	70	2.9%	No
AGA		4q34.3	AMP	1	70	1.4%	No
PSMC1		14q32.11	AMP	1	70	1.4%	No
SNORD105B		2q33.1	AMP	1	70	1.4%	No
ZSCAN10		16p13.3	AMP	2	70	2.9%	No
SLC25A38		3p22.1	HOMDEL	1	70	1.4%	No
GFUS		8q24.3	AMP	1	70	1.4%	No
PI4KAP1		22q11.21	AMP	1	70	1.4%	No
PYGB		20p11.21	AMP	2	70	2.9%	No
KRT20		17q21.2	HOMDEL	3	70	4.3%	No
ODF3L2		19p13.3	AMP	1	70	1.4%	No
TOMM6		6p21.1	AMP	1	70	1.4%	No
NDUFAF1	4.965e-4	15q15.1	HOMDEL	2	70	2.9%	No
PHF21A		11p11.2	AMP	1	70	1.4%	No
ZFP14		19q13.12	AMP	2	70	2.9%	No
SCYL1		11q13.1	AMP	1	70	1.4%	No
IP6K3		6p21.31	AMP	2	70	2.9%	No
COG2		1q42.2	AMP	1	70	1.4%	No
ACAN	5.804e-3	15q26.1	AMP	1	70	1.4%	No
TMEM100		17q22	AMP	1	70	1.4%	No
POMGNT2		3p22.1	AMP	1	70	1.4%	No
SLC2A10		20q13.12	AMP	1	70	1.4%	No
TTC1		5q33.3	AMP	1	70	1.4%	No
TNFRSF1A		12p13.31	AMP	2	70	2.9%	No
TMEM98		17q11.2	HOMDEL	1	70	1.4%	No
PSMC3		11p11.2	AMP	1	70	1.4%	No
CCL8		17q12	HOMDEL	1	70	1.4%	No
UBR7		14q32.12	AMP	1	70	1.4%	No
FAM234B		12p13.1	HOMDEL	1	70	1.4%	No
KCTD6		3p14.3	HOMDEL	2	70	2.9%	No
C19ORF54		19q13.2	AMP	3	70	4.3%	No
H2AC14		6p22.1	AMP	1	70	1.4%	No
SUPT3H		6p21.1	AMP	1	70	1.4%	No
AGER		6p21.32	AMP	1	70	1.4%	No
LINC00489		20q11.23	AMP	2	70	2.9%	No
OR1M1		19p13.2	HOMDEL	1	70	1.4%	No
CNTN2		1q32.1	AMP	1	70	1.4%	No
RN7SL543P		16q22.1	HOMDEL	1	70	1.4%	No
SNORD108		15q11.2	AMP	1	70	1.4%	No
MAML1		5q35.3	AMP	1	70	1.4%	No
ISM2		14q24.3	HOMDEL	2	70	2.9%	No
RSRC1		3q25.32	AMP	10	70	14.3%	No
USH2A		1q41	AMP	1	70	1.4%	No
KCNQ1OT1	2.701e-2	11p15.5	HOMDEL	1	70	1.4%	No
CXCL16		17p13.2	HOMDEL	1	70	1.4%	No
LAMB4		7q31.1	AMP	1	70	1.4%	No
CAMP		3p21.31	HOMDEL	1	70	1.4%	No
H2AC15		6p22.1	AMP	1	70	1.4%	No
PBRM1		3p21.1	HOMDEL	2	70	2.9%	Yes
YTHDF1		20q13.33	AMP	1	70	1.4%	No
TAFAZZIN		Xq28	AMP	3	70	4.3%	No
C5ORF49		5p15.31	HOMDEL	1	70	1.4%	No
SNORD109A		15q11.2	AMP	1	70	1.4%	No
PRNP		20p13	HOMDEL	1	70	1.4%	No
WDFY1		2q36.1	HOMDEL	1	70	1.4%	No
AMACR		5p13.2	AMP	8	70	11.4%	No
PSMC4		19q13.11-q13.13	AMP	5	70	7.1%	No
TTC3	5.153e-2	21q22.13	AMP	2	70	2.9%	No
HTR2B	3.466e-41	2q37.1	HOMDEL	2	70	2.9%	No
FBXW5		9q34.3	HOMDEL	1	70	1.4%	No
CD99L2		Xq28	AMP	4	70	5.7%	No
TATDN2		3p25.3	AMP	1	70	1.4%	No
SPICE1		3q13.2	AMP	4	70	5.7%	No
PYGM		11q13.1	AMP	1	70	1.4%	No
THAP1		8p11.21	AMP	2	70	2.9%	No
TNIP2	1.297e-1	4p16.3	HOMDEL	1	70	1.4%	No
PPP2R3C		14q13.2	AMP	1	70	1.4%	No
GDF5		20q11.22	AMP	3	70	4.3%	No
FZR1		19p13.3	HOMDEL	2	70	2.9%	No
ZNF780A		19q13.2	AMP	3	70	4.3%	No
CTPS2		Xp22.2	AMP	3	70	4.3%	No
CD28		2q33.2	HOMDEL	3	70	4.3%	Yes
PRMT8		12p13.32	AMP	1	70	1.4%	No
ZBP1		20q13.31	AMP	1	70	1.4%	No
ZDHHC18	2.952e-4	1p36.11	HOMDEL	1	70	1.4%	No
NKAPD1	1.076e-32	11q23.1	HOMDEL	2	70	2.9%	No
PSMC5		17q23.3	AMP	1	70	1.4%	No
CCDC122	2.168e-19	13q14.11	HOMDEL	5	70	7.1%	No
H2AC16		6p22.1	AMP	1	70	1.4%	Yes
OVOL3		19q13.12	AMP	1	70	1.4%	No
SNAPC2		19p13.2	HOMDEL	1	70	1.4%	No
HOOK3		8p11.21	HOMDEL	1	70	1.4%	Yes
SNORD109B		15q11.2	AMP	1	70	1.4%	No
TBCC		6p21.1	AMP	1	70	1.4%	No
CHDH		3p21.1	HOMDEL	2	70	2.9%	No
CMC4		Xq28	AMP	3	70	4.3%	No
NFIB		9p23-p22.3	AMP	1	70	1.4%	Yes
SHISAL2B		5q12.3	HOMDEL	2	70	2.9%	No
MBIP		14q13.3	AMP	1	70	1.4%	No
TCAM1P		17q23.3	HOMDEL	1	70	1.4%	No
CDADC1	2.168e-19	13q14.2	HOMDEL	5	70	7.1%	No
FGF6		12p13.32	AMP	1	70	1.4%	Yes
BIRC5		17q25.3	HOMDEL	1	70	1.4%	No
HASPIN		17p13.2	HOMDEL	1	70	1.4%	No
RN7SL236P		17q25.3	HOMDEL	1	70	1.4%	No
CLCN7		16p13.3	AMP	2	70	2.9%	No
CSGALNACT1		8p21.3	HOMDEL	3	70	4.3%	No
KLHL40		3p22.1	HOMDEL	1	70	1.4%	No
HTRA4		8p11.22	HOMDEL	2	70	2.9%	No
SFTA2		6p21.33	AMP	1	70	1.4%	No
CEBPG		19q13.11	AMP	1	70	1.4%	No
GPR27		3p13	HOMDEL	3	70	4.3%	No
HDAC7		12q13.11	AMP	1	70	1.4%	Yes
LINC02692		9q34.3	HOMDEL	1	70	1.4%	No
IL9R		Xq28 and Yq12	AMP	3	70	4.3%	No
SNX29		16p13.13-p13.12	HOMDEL	1	70	1.4%	Yes
THAP8		19q13.12	AMP	1	70	1.4%	No
THEM4	3.200e-5	1q21.3	AMP	2	70	2.9%	No
PRICKLE2		3p14.1	HOMDEL	2	70	2.9%	No
CEBPB		20q13.13	AMP	1	70	1.4%	No
PRKAG3		2q35	HOMDEL	2	70	2.9%	No
C11ORF94		11p11.2	AMP	1	70	1.4%	No
CLCN5		Xp11.23	AMP	2	70	2.9%	No
NRGN	1.076e-32	11q24.2	HOMDEL	2	70	2.9%	No
UTP15		5q13.2	HOMDEL	1	70	1.4%	No
RNA5SP475	1.228e-7	20p12.1	HOMDEL	1	70	1.4%	No
SUCO		1q24.3	AMP	2	70	2.9%	No
SLC22A23	4.670e-2	6p25.2	HOMDEL	1	70	1.4%	No
RPAIN		17p13.2	HOMDEL	1	70	1.4%	No
TRIM77		11q14.3	AMP	1	70	1.4%	No
RFC3		13q13.2	AMP	1	70	1.4%	No
U2AF1L4		19q13.12	AMP	1	70	1.4%	No
RN7SKP81		Xq27.3	AMP	2	70	2.9%	No
MAP3K6	2.952e-4	1p36.11	HOMDEL	1	70	1.4%	Yes
SCN3B	1.076e-32	11q24.1	HOMDEL	2	70	2.9%	No
APOC3	1.076e-32	11q23.3	HOMDEL	2	70	2.9%	No
CENATAC	1.076e-32	11q23.3	HOMDEL	2	70	2.9%	No
TIMMDC1		3q13.33	AMP	3	70	4.3%	No
RNA5SP460		18q22.3	HOMDEL	1	70	1.4%	No
PMCHL2		5q13.2	HOMDEL	1	70	1.4%	No
GPX1		3p21.31	HOMDEL	1	70	1.4%	No
PPP1R3G	4.670e-2	6p25.1	HOMDEL	1	70	1.4%	No
CLCN3		4q33	AMP	1	70	1.4%	No
SRGAP2B		1q21.1	AMP	2	70	2.9%	No
RAE1		20q13.31	AMP	1	70	1.4%	No
ZNF544		19q13.43	AMP	1	70	1.4%	No
TADA1		1q24.1	AMP	2	70	2.9%	No
RFC4		3q27.3	AMP	12	70	17.1%	No
OR10H2		19p13.12	HOMDEL	1	70	1.4%	No
C1R		12p13.31	HOMDEL	1	70	1.4%	No
RNA5SP449		18p11.22	HOMDEL	1	70	1.4%	No
PACS2	8.624e-4	14q32.33	HOMDEL	1	70	1.4%	No
RN7SL40P		2q33.1	HOMDEL	2	70	2.9%	No
CEBPA		19q13.11	AMP	1	70	1.4%	Yes
RFC5		12q24.23	AMP	1	70	1.4%	No
CATSPER1		11q13.1	AMP	1	70	1.4%	No
RNY4P10		6p21.3	AMP	1	70	1.4%	No
PLK2		5q11.2	HOMDEL	1	70	1.4%	Yes
CLCN4		Xp22.2	AMP	3	70	4.3%	No
LINC00677		14q32.32	AMP	1	70	1.4%	No
CEP44		4q34.1	AMP	1	70	1.4%	No
CYP39A1		6p12.3	AMP	2	70	2.9%	No
RNA5SP431	4.830e-4	16q23.2	HOMDEL	1	70	1.4%	No
TOP1		20q12	AMP	1	70	1.4%	Yes
MUC8		12q24.33	AMP	1	70	1.4%	No
FBXL6		8q24.3	AMP	1	70	1.4%	No
DHX36		3q25.2	AMP	8	70	11.4%	No
NBEAL1		2q33.2	HOMDEL	3	70	4.3%	No
C2ORF83		2q36.3	HOMDEL	1	70	1.4%	No
ZNF502		3p21.31	HOMDEL	1	70	1.4%	No
DLEU2	2.168e-19	13q14.2	HOMDEL	4	70	5.7%	No
OR7C2		19p13.12	HOMDEL	1	70	1.4%	No
ADGRD1		12q24.33	AMP	1	70	1.4%	No
NRSN2		20p13	HOMDEL	1	70	1.4%	No
TDP2		6p22.3	AMP	1	70	1.4%	No
JUP		17q21.2	HOMDEL	3	70	4.3%	No
TRIM27		6p22.1	AMP	1	70	1.4%	Yes
CD2AP		6p12.3	AMP	2	70	2.9%	No
CLCN2		3q27.1	AMP	12	70	17.1%	No
OFD1		Xp22.2	AMP	3	70	4.3%	No
CYP2AB1P		3q27.1	AMP	12	70	17.1%	No
STPG3		9q34.3	HOMDEL	1	70	1.4%	No
MAT2B		5q34	AMP	2	70	2.9%	No
GAGE12C		Xp11.23	AMP	2	70	2.9%	No
RAB3GAP2		1q41	HOMDEL	1	70	1.4%	No
PRRT3		3p25.3	HOMDEL	1	70	1.4%	No
ZNF607		19q13.1	AMP	2	70	2.9%	No
OR5M3		11q12.1	HOMDEL	1	70	1.4%	No
RN7SL236P		17q25.3	AMP	1	70	1.4%	No
VAV1		19p13.3	HOMDEL	1	70	1.4%	Yes
AGPAT4	9.848e-5	6q26	HOMDEL	1	70	1.4%	No
IFNG		12q15	AMP	1	70	1.4%	No
ACBD3		1q42.12	AMP	1	70	1.4%	No
RN7SL352P	4.670e-2	6p25.3	HOMDEL	1	70	1.4%	No
MOCS3		20q13.13	AMP	1	70	1.4%	No
CNFN		19q13.2	AMP	3	70	4.3%	No
MYOG		1q32.1	AMP	1	70	1.4%	No
N4BP2L2		13q13.1	AMP	1	70	1.4%	No
CCT2		12q15	AMP	1	70	1.4%	No
PAFAH1B2	1.076e-32	11q23.3	HOMDEL	2	70	2.9%	Yes
TMEM230		20p13-p12.3	HOMDEL	1	70	1.4%	No
IL6ST		5q11.2	HOMDEL	1	70	1.4%	Yes
MFSD1		3q25.32	AMP	10	70	14.3%	No
USP25	1.952e-1	21q21.1	HOMDEL	1	70	1.4%	No
MKRN2		3p25.2	AMP	1	70	1.4%	No
RBMS3		3p24.1	AMP	1	70	1.4%	No
LINC00559		13q31.3	HOMDEL	1	70	1.4%	No
RN7SL354P	4.965e-4	15q21.2	HOMDEL	2	70	2.9%	No
CRIPT	9.994e-2	2p21	AMP	1	70	1.4%	No
ACRBP		12p13.31	AMP	1	70	1.4%	No
COL4A2		13q34	HOMDEL	1	70	1.4%	No
STMND1	4.670e-2	6p22.3	HOMDEL	2	70	2.9%	No
LCE2B	3.200e-5	1q21.3	AMP	2	70	2.9%	No
ZNF710	5.804e-3	15q26.1	AMP	1	70	1.4%	No
SYNDIG1		20p11.21	AMP	1	70	1.4%	No
TEX44	3.466e-41	2q37.1	HOMDEL	2	70	2.9%	No
CENPB		20p13	AMP	1	70	1.4%	No
MRPS31	2.168e-19	13q14.11	HOMDEL	4	70	5.7%	No
RN7SKP60		5q34	AMP	1	70	1.4%	No
FGF12		3q28-q29	AMP	12	70	17.1%	Yes
CATSPERB		14q32.12	AMP	2	70	2.9%	No
LEMD1		1q32.1	AMP	1	70	1.4%	No
A2ML1		12p13.31	HOMDEL	1	70	1.4%	No
HSP90AA4P		4q35.2	AMP	1	70	1.4%	No
APCDD1L		20q13.32	AMP	1	70	1.4%	No
SIVA1		14q32.33	AMP	1	70	1.4%	No
ZFP42		4q35.2	AMP	1	70	1.4%	No
RN7SL20P		22q12.2	HOMDEL	1	70	1.4%	No
MTREX		5q11.2	HOMDEL	1	70	1.4%	No
RN7SKP58		3p22.1	AMP	1	70	1.4%	No
PMFBP1		16q22.2	AMP	1	70	1.4%	No
KIF7	5.804e-3	15q26.1	AMP	1	70	1.4%	No
DEFA1		8p23.1	HOMDEL	3	70	4.3%	No
MYOC		1q24.3	AMP	2	70	2.9%	No
RN7SL228P		8q24.11	AMP	1	70	1.4%	No
EVPL	2.021e-5	17q25.1	AMP	4	70	5.7%	No
RASGEF1C		5q35.3	AMP	1	70	1.4%	No
INTS6	2.168e-19	13q14.3	HOMDEL	4	70	5.7%	No
APEX2		Xp11.21	AMP	1	70	1.4%	No
DNAJC7		17q21.2	HOMDEL	2	70	2.9%	No
FCRLB		1q23.3	AMP	2	70	2.9%	No
FGF13		Xq26.3-q27.1	AMP	3	70	4.3%	No
MRPL28		16p13.3	AMP	2	70	2.9%	No
FBLN5	8.624e-4	14q32.12	HOMDEL	2	70	2.9%	No
LRRN2		1q32.1	AMP	1	70	1.4%	No
MECOM	2.352e-34	3q26.2	AMP	15	70	21.4%	Yes
FGF10		5p12	AMP	6	70	8.6%	Yes
ABCC11	1.727e-2	16q12.1	HOMDEL	1	70	1.4%	No
PRDM7		16q24.3	HOMDEL	2	70	2.9%	No
ZNF383		19q13.13	AMP	2	70	2.9%	No
SNORA11E		Xp11.22	AMP	1	70	1.4%	No
RN7SKP79		5p15.31	AMP	7	70	10.0%	No
KEAP1		19p13.2	HOMDEL	1	70	1.4%	Yes
HMGN2P46	4.965e-4	15q21.1	HOMDEL	2	70	2.9%	No
LSM7		19p13.3	AMP	1	70	1.4%	No
TPGS1		19p13.3	AMP	1	70	1.4%	No
MYO10		5p15.1	AMP	8	70	11.4%	No
ERMP1		9p24.1	AMP	1	70	1.4%	No
RN7SKP147	1.952e-1	21q21.1	HOMDEL	1	70	1.4%	No
RN7SL607P		20p11.23	AMP	2	70	2.9%	No
CDK5R2		2q35	HOMDEL	2	70	2.9%	No
SNORD27	1.336e-9	11q12.3	HOMDEL	2	70	2.9%	No
CAMKMT	9.994e-2	2p21	AMP	1	70	1.4%	No
LINC00544		13q12.3	HOMDEL	1	70	1.4%	No
MCM8		20p12.3	AMP	1	70	1.4%	No
LCE3D	3.200e-5	1q21.3	AMP	2	70	2.9%	No
HSP90AA1		14q32.31	AMP	1	70	1.4%	Yes
PRICKLE4		6p21.1	AMP	1	70	1.4%	No
GAGE12B		Xp11.23	AMP	2	70	2.9%	No
IL10		1q32.1	AMP	1	70	1.4%	Yes
ZNF662		3p22.1	AMP	1	70	1.4%	No
DEDD2		19q13.2	AMP	3	70	4.3%	No
SULT1C4		2q12.3	HOMDEL	1	70	1.4%	No
ADAMTS8	1.076e-32	11q24.3	HOMDEL	2	70	2.9%	No
PAQR6		1q22	AMP	2	70	2.9%	No
RAB6B		3q22.1	AMP	4	70	5.7%	No
RN7SKP108	8.624e-4	14q32.2	HOMDEL	2	70	2.9%	No
RNA5SP378		12q24.33	AMP	1	70	1.4%	No
VPS26C	5.153e-2	21q22.13	AMP	2	70	2.9%	No
PEX11G		19p13.2	HOMDEL	1	70	1.4%	No
IFNL4		19q13.2	AMP	5	70	7.1%	No
SNORD68		16q24.3	HOMDEL	2	70	2.9%	No
CDIP1		16p13.3	AMP	4	70	5.7%	No
TBC1D20		20p13	HOMDEL	1	70	1.4%	No
RN7SKP73		5p15.32	AMP	7	70	10.0%	No
ZNF561-AS1		19p13.2	HOMDEL	1	70	1.4%	No
LINC00920		16q21	HOMDEL	1	70	1.4%	No
EVC		4p16.2	AMP	1	70	1.4%	No
NFIC	1.214e-1	19p13.3	AMP	1	70	1.4%	No
SPRY2		13q31.1	HOMDEL	1	70	1.4%	No
RN7SL600P	3.200e-5	1q21.3	AMP	2	70	2.9%	No
ENO3		17p13.2	HOMDEL	1	70	1.4%	No
TTC8		14q31.3	AMP	1	70	1.4%	No
LFNG		7p22.3	HOMDEL	1	70	1.4%	No
P2RX1		17p13.2	HOMDEL	1	70	1.4%	No
EFCC1		3q21.3	AMP	3	70	4.3%	No
LRP12		8q22.3	AMP	1	70	1.4%	No
STRN3		14q12	AMP	1	70	1.4%	No
ACTRT3	2.352e-34	3q26.2	AMP	14	70	20.0%	No
KLRC2		12p13.2	HOMDEL	1	70	1.4%	No
PEX26		22q11.21	HOMDEL	1	70	1.4%	No
RNA5SP374		12q24.23	AMP	1	70	1.4%	No
GOLGA6L5P	5.804e-3	15q25.2	AMP	1	70	1.4%	No
TERT	2.006e-6	5p15.33	AMP	7	70	10.0%	Yes
RAB3D		19p13.2	AMP	1	70	1.4%	No
FAM118A		22q13.31	AMP	2	70	2.9%	No
TNXB		6p21.33-p21.32	AMP	1	70	1.4%	No
PSMD12		17q24.2	AMP	1	70	1.4%	No
MED21		12p11.23	AMP	1	70	1.4%	No
DCBLD2		3q12.1	AMP	2	70	2.9%	No
MICOS13		19p13.3	HOMDEL	2	70	2.9%	No
SNHG9		16p13.3	AMP	2	70	2.9%	No
SPDL1		5q35.1	AMP	1	70	1.4%	No
DGCR6		22q11.21	AMP	1	70	1.4%	No
H2BC4		6p22.2	AMP	1	70	1.4%	Yes
ZNF207		17q11.2	HOMDEL	1	70	1.4%	No
SHFL		19p13.2	HOMDEL	1	70	1.4%	No
REEP6		19p13.3	HOMDEL	3	70	4.3%	No
SPAG11A		8p23.1	HOMDEL	3	70	4.3%	No
PYHIN1		1q23.1	AMP	3	70	4.3%	No
RNA5SP379		12q24.33	AMP	1	70	1.4%	No
MMP7		11q22.2	HOMDEL	1	70	1.4%	No
ALPK3	5.804e-3	15q25.3	AMP	1	70	1.4%	No
TWF2		3p21.2	HOMDEL	2	70	2.9%	No
KRTCAP2	3.200e-5	1q22	AMP	2	70	2.9%	No
OLFM2		19p13.2	AMP	1	70	1.4%	No
H2BC10		6p22.2	AMP	1	70	1.4%	No
SMOC2	9.848e-5	6q27	HOMDEL	2	70	2.9%	No
RN7SKP121	1.076e-32	11q24.2	HOMDEL	2	70	2.9%	No
F2		11p11.2	HOMDEL	1	70	1.4%	No
KLRC1		12p13	HOMDEL	1	70	1.4%	No
EMG1		12p13.31	AMP	1	70	1.4%	No
SLU7		5q33.3	AMP	1	70	1.4%	No
SHB		9p13.1	HOMDEL	1	70	1.4%	No
LTBP2		14q24.3	HOMDEL	1	70	1.4%	No
WDR35	9.994e-2	2p24.1	AMP	2	70	2.9%	No
FGL1		8p22	HOMDEL	3	70	4.3%	No
WASH4P		16p13.3	HOMDEL	1	70	1.4%	No
FAM90A1		12p13.31	AMP	1	70	1.4%	No
CRTC2	3.200e-5	1q21.3	AMP	2	70	2.9%	No
SNORD119		20p13	AMP	1	70	1.4%	No
CACNG5		17q24.2	HOMDEL	1	70	1.4%	No
LZTR1		22q11.21	AMP	1	70	1.4%	Yes
H2BC21		1q21.2	AMP	2	70	2.9%	No
ANO7	3.466e-41	2q37.3	HOMDEL	3	70	4.3%	No
NMRAL1		16p13.3	AMP	4	70	5.7%	No
ATG4D		19p13.2	HOMDEL	1	70	1.4%	No
C1ORF74		1q32.2	AMP	1	70	1.4%	No
TF		3q22.1	AMP	4	70	5.7%	No
HSFX1		Xq28	AMP	3	70	4.3%	No
TCEA2		20q13.33	AMP	1	70	1.4%	No
CCDC152		5p12	AMP	6	70	8.6%	No
CYP2W1		7p22.3	AMP	1	70	1.4%	No
RPS28		19p13.2	HOMDEL	1	70	1.4%	No
H2BC17		6p22.1	AMP	1	70	1.4%	Yes
RAB40C		16p13.3	AMP	2	70	2.9%	No
CATSPER2P1	4.965e-4	15q15.3	HOMDEL	2	70	2.9%	No
FBRSL1		12q24.33	AMP	1	70	1.4%	No
ROBO1		3p12.3	HOMDEL	2	70	2.9%	Yes
MTCP1		Xq28	AMP	3	70	4.3%	Yes
EXTL1	2.952e-4	1p36.11	HOMDEL	1	70	1.4%	No
PKNOX2	1.076e-32	11q24.2	HOMDEL	2	70	2.9%	No
RNF24		20p13	HOMDEL	1	70	1.4%	No
CLTCL1		22q11.21	AMP	1	70	1.4%	Yes
C20ORF27		20p13	HOMDEL	1	70	1.4%	No
RN7SKP88		1q21.1	AMP	2	70	2.9%	No
RN7SL622P		17q24.2	AMP	1	70	1.4%	No
WDR13		Xp11.23	AMP	2	70	2.9%	No
SMC1B		22q13.31	HOMDEL	1	70	1.4%	No
TSHR		14q24-q31	HOMDEL	2	70	2.9%	Yes
JAG1		20p12.2	AMP	1	70	1.4%	No
SLC22A3	9.848e-5	6q25.3	HOMDEL	1	70	1.4%	No
ETV5		3q27.2	AMP	12	70	17.1%	Yes
