Gene	Gistic(Q-value)	Cytoband	CNA	Profiled Samples	#	Freq	Is Cancer Gene (source: OncoKB)
GOLGA6L10		15q25.2	AMP	1	21	4.8%	No
MZF1		19q13.43	AMP	1	21	4.8%	No
HES1		3q29	AMP	3	21	14.3%	No
SP110		2q37.1	HOMDEL	2	21	9.5%	No
XPO7		8p21.3	HOMDEL	1	21	4.8%	No
EIF5		14q32.32	AMP	1	21	4.8%	No
ZNF573		19q13.12	AMP	2	21	9.5%	No
SPATA31A7		9q12	AMP	1	21	4.8%	No
RSPH6A		19q13.3	AMP	2	21	9.5%	No
FBXO46		19q13.32	AMP	2	21	9.5%	No
ABHD2		15q26.1	AMP	2	21	9.5%	No
SNORA36A		Xq28	AMP	1	21	4.8%	No
EHF		11p13	AMP	1	21	4.8%	No
SMCO2		12p11.23	AMP	1	21	4.8%	No
FXYD5		19q13.12	AMP	2	21	9.5%	No
C3ORF85		3q13.13	AMP	3	21	14.3%	No
DUXA		19q13.43	AMP	1	21	4.8%	No
ZNF304		19q13.43	AMP	1	21	4.8%	No
DLGAP1-AS5		18p11.31	AMP	1	21	4.8%	No
LYPD5		19q13.31	AMP	1	21	4.8%	No
SERP1		3q25.1	AMP	4	21	19.0%	No
GAB3		Xq28	AMP	1	21	4.8%	No
GK		Xp21.2	HOMDEL	1	21	4.8%	No
WASF2		1p36.11	AMP	1	21	4.8%	No
AFG3L1P		16q24.3	HOMDEL	1	21	4.8%	No
LCE2C		1q21.3	AMP	1	21	4.8%	No
RPL32P3		3q21.3	AMP	4	21	19.0%	No
LINC01148		14q31.3	AMP	1	21	4.8%	No
SNORD104		17q23.3	AMP	1	21	4.8%	No
CELF3		1q21.3	AMP	1	21	4.8%	No
PLEKHM3		2q33.3	HOMDEL	2	21	9.5%	No
FAM117B		2q33.2	AMP	1	21	4.8%	No
SNORD114-22		14q32.31	AMP	1	21	4.8%	No
DPRX		19q13.42	AMP	2	21	9.5%	No
ZNF264		19q13.43	AMP	1	21	4.8%	No
TNFRSF10C		8p21.3	HOMDEL	1	21	4.8%	No
TMEM39A		3q13.33	AMP	3	21	14.3%	No
TMEM169		2q35	HOMDEL	2	21	9.5%	No
KLHL6		3q27.1	AMP	4	21	19.0%	Yes
FAAP24		19q13.11	AMP	1	21	4.8%	No
FANCA		16q24.3	HOMDEL	1	21	4.8%	Yes
NOSIP		19q13.33	AMP	1	21	4.8%	No
DICER1		14q32.13	AMP	1	21	4.8%	Yes
SEC14L1		17q25.2-q25.3	AMP	1	21	4.8%	No
ATG3		3q13.2	AMP	3	21	14.3%	No
HPGD		4q34.1	HOMDEL	1	21	4.8%	No
NR2F2		15q26.2	AMP	2	21	9.5%	No
TENM4		11q14.1	HOMDEL	1	21	4.8%	No
SEC22B		1p12	AMP	1	21	4.8%	No
BMPR1A		10q23.2	HOMDEL	1	21	4.8%	Yes
CXCR1		2q35	HOMDEL	2	21	9.5%	No
IL4I1		19q13.33	AMP	1	21	4.8%	No
PRR12		19q13.33	AMP	1	21	4.8%	No
ZNF575		19q13.31	AMP	1	21	4.8%	No
FUNDC2P2		2p11.2	AMP	1	21	4.8%	No
FOXS1		20q11.21	AMP	1	21	4.8%	No
SIGLEC12		19q13.41	AMP	1	21	4.8%	No
HPS3		3q24	AMP	4	21	19.0%	No
C15ORF32		15q26.1	AMP	2	21	9.5%	No
EIF4G1		3q27.1	AMP	4	21	19.0%	No
LINC00667		18p11.31	AMP	1	21	4.8%	No
ANKRD20A1		9q21.11	AMP	1	21	4.8%	No
SNRPD2		19q13.2-q13.3	AMP	2	21	9.5%	No
HEATR5A		14q12	AMP	1	21	4.8%	No
MAGEA4		Xq28	AMP	1	21	4.8%	No
KIAA0232		4p16.1	HOMDEL	1	21	4.8%	No
INTS13		12p11.23	AMP	1	21	4.8%	No
VHLL		1q22	AMP	1	21	4.8%	No
LINC02359		12q24.32	HOMDEL	1	21	4.8%	No
LILRB2		19q13.4	AMP	2	21	9.5%	No
MOCS2-DT		5q11.2	HOMDEL	1	21	4.8%	No
TMOD4		1q21.3	AMP	1	21	4.8%	No
TMEM63C		14q24.3	AMP	1	21	4.8%	No
TMEM179		14q32.33	AMP	1	21	4.8%	No
YY1		14q32.2	AMP	1	21	4.8%	Yes
C1ORF56		1q21.3	AMP	1	21	4.8%	No
LXN		3q25.32	AMP	4	21	19.0%	No
ZNF687		1q21.3	AMP	1	21	4.8%	No
ZNF497		19q13.43	AMP	1	21	4.8%	No
MMP27		11q22.2	AMP	1	21	4.8%	No
MAGEA3		Xq28	AMP	1	21	4.8%	No
TBL1XR1		3q26.32	AMP	4	21	19.0%	Yes
EMD		Xq28	AMP	1	21	4.8%	No
TMEM165		4q12	AMP	2	21	9.5%	No
DPPA2		3q13.13	AMP	3	21	14.3%	No
DGKG		3q27.2-q27.3	AMP	4	21	19.0%	No
RAB13		1q21.3	AMP	1	21	4.8%	No
NME9		3q22.3	AMP	4	21	19.0%	No
TRIM28		19q13.43	AMP	1	21	4.8%	No
IFT43		14q24.3	AMP	1	21	4.8%	No
DYTN		2q33.3	HOMDEL	2	21	9.5%	No
TPM3		1q21.3	AMP	1	21	4.8%	Yes
SCARA5		8p21.1	HOMDEL	1	21	4.8%	No
COX8C		14q32.12	AMP	1	21	4.8%	No
CCDC61		19q13.32	AMP	1	21	4.8%	No
MAGEA2		Xq28	AMP	1	21	4.8%	No
MRFAP1L1		4p16.1	HOMDEL	1	21	4.8%	No
POLR2H		3q27.1	AMP	4	21	19.0%	No
LINGO3		19p13.3	AMP	1	21	4.8%	No
USP32		17q23.3	AMP	1	21	4.8%	No
RD3L		14q32.33	AMP	1	21	4.8%	No
SNORA4		3q27.3	AMP	4	21	19.0%	No
ISY1		3q21.3	AMP	4	21	19.0%	No
ADCY5		3q21.1	AMP	3	21	14.3%	No
HAS1		19q13.41	AMP	1	21	4.8%	No
LNP1		3q12.2	AMP	3	21	14.3%	No
ABI2		2q33.2	AMP	1	21	4.8%	No
ABHD17C		15q25.1	AMP	1	21	4.8%	No
MAGEA1		Xq28	AMP	1	21	4.8%	No
FAM50A		Xq28	AMP	1	21	4.8%	No
CD1A		1q23.1	AMP	1	21	4.8%	No
DLG1		3q29	AMP	3	21	14.3%	No
SSC5D		19q13.42	AMP	1	21	4.8%	No
POLR2I		19q13.12	AMP	2	21	9.5%	No
WWTR1		3q25.1	AMP	4	21	19.0%	Yes
SPPL2B		19p13.3	AMP	1	21	4.8%	No
SNORD2		3q27.3	AMP	4	21	19.0%	No
GOLGB1		3q13.33	AMP	3	21	14.3%	No
PDZD4		Xq28	AMP	1	21	4.8%	No
TRAF3IP1		2q37.3	HOMDEL	2	21	9.5%	No
CYTH2		19q13.33	AMP	1	21	4.8%	No
DKC1		Xq28	AMP	1	21	4.8%	No
VPS54		2p15-p14	AMP	1	21	4.8%	No
USF3		3q13.2	AMP	3	21	14.3%	No
ZBTB11		3q12.3	AMP	3	21	14.3%	No
ZNF302		19q13.11	AMP	1	21	4.8%	No
COPG1		3q21.3	AMP	4	21	19.0%	No
LINC00939		12q24.32	HOMDEL	1	21	4.8%	No
PRRG3		Xq28	AMP	1	21	4.8%	No
SLAMF1		1q23.3	AMP	1	21	4.8%	No
MESD		15q25.1	AMP	1	21	4.8%	No
TGFB1		19q13.2	AMP	1	21	4.8%	No
OR10J1		1q23.2	AMP	1	21	4.8%	No
HAMP		19q13.12	AMP	2	21	9.5%	No
CAPN12		19q13.2	AMP	2	21	9.5%	No
PPM1L		3q25.33-q26.1	AMP	4	21	19.0%	No
FAM131A		3q27.1	AMP	4	21	19.0%	No
FASTKD2		2q33.3	HOMDEL	2	21	9.5%	No
CATSPER3		5q31.1	AMP	1	21	4.8%	No
CXCL17		19q13.2	AMP	1	21	4.8%	No
LINC00607		2q35	HOMDEL	2	21	9.5%	No
PITX1		5q31.1	AMP	1	21	4.8%	No
TEX15		8p12	HOMDEL	1	21	4.8%	No
CYP2G1P		19q13.2	AMP	1	21	4.8%	No
H4C14		1q21.2	AMP	1	21	4.8%	No
PATE2		11q24.2	HOMDEL	1	21	4.8%	No
ITGA1		5q11.2	HOMDEL	1	21	4.8%	No
COL4A4		2q36.3	HOMDEL	2	21	9.5%	No
MCCC1		3q27.1	AMP	4	21	19.0%	No
MESP2		15q26.1	AMP	2	21	9.5%	No
HTRA3		4p16.1	HOMDEL	1	21	4.8%	No
DIO2		14q31.1	AMP	1	21	4.8%	No
MRPL3		3q22.1	AMP	4	21	19.0%	No
PRC1-AS1		15q26.1	AMP	2	21	9.5%	No
RAMAC		15q25.2	AMP	1	21	4.8%	No
ZNF146		19q13.1	AMP	2	21	9.5%	No
CLRN1-AS1		3q25.1	AMP	4	21	19.0%	No
GOLGA2P7		15q25.2	AMP	1	21	4.8%	No
PTHLH		12p11.22	AMP	1	21	4.8%	No
KHDRBS2		6q11.1	AMP	1	21	4.8%	No
SNORD115-48		15q11.2	HOMDEL	1	21	4.8%	No
MLF1-DT		3q25.32	AMP	4	21	19.0%	No
LINC02292		14q32.13	AMP	1	21	4.8%	No
GSK3B		3q13.33	AMP	3	21	14.3%	Yes
PTH2R		2q34	HOMDEL	2	21	9.5%	No
C14ORF180		14q32.33	AMP	1	21	4.8%	No
RCOR1		14q32.31	AMP	1	21	4.8%	No
CMIP		16q23.2-q23.3	HOMDEL	1	21	4.8%	No
GBA		1q22	AMP	1	21	4.8%	No
C19ORF48		19q13.33	AMP	1	21	4.8%	No
KNG1		3q27.3	AMP	4	21	19.0%	No
PTOV1		19q13.33	AMP	1	21	4.8%	No
BCAM		19q13.32	AMP	1	21	4.8%	No
KLC3		19q13.32	AMP	1	21	4.8%	No
LGI3		8p21.3	HOMDEL	1	21	4.8%	No
MZF1-AS1		19q13.43	AMP	1	21	4.8%	No
BTBD7		14q32.12	AMP	1	21	4.8%	No
SNORA80E		1q22	AMP	1	21	4.8%	No
TPR		1q31.1	AMP	1	21	4.8%	Yes
OR5H1		3q11.2	AMP	3	21	14.3%	No
ASB2		14q32.12	AMP	1	21	4.8%	No
DIO3		14q32.31	AMP	1	21	4.8%	No
CHST8		19q13.11	AMP	1	21	4.8%	No
CCDC74A		2q21.1	HOMDEL	1	21	4.8%	No
APH1A		1q21.2	AMP	1	21	4.8%	Yes
S100A9		1q21.3	AMP	1	21	4.8%	No
SCARNA22		4p16.3	HOMDEL	1	21	4.8%	No
PIGX		3q29	AMP	3	21	14.3%	No
RASA3		13q34	AMP	1	21	4.8%	No
MAGEF1		3q27.1	AMP	4	21	19.0%	No
SP140		2q37.1	HOMDEL	2	21	9.5%	Yes
MRPL9		1q21.3	AMP	1	21	4.8%	No
RETNLB		3q13.13	AMP	3	21	14.3%	No
FAM98C		19q13.2	AMP	2	21	9.5%	No
ZNF718		4p16.3	HOMDEL	1	21	4.8%	No
OR6B2		2q37.3	HOMDEL	2	21	9.5%	No
LINC00488		3q13.13	AMP	3	21	14.3%	No
WDPCP		2p15	AMP	1	21	4.8%	No
AVPR2		Xq28	AMP	1	21	4.8%	No
PSENEN		19q13.12	AMP	2	21	9.5%	No
DBNDD1		16q24.3	HOMDEL	1	21	4.8%	No
C12ORF71		12p11.23	AMP	1	21	4.8%	No
LINC02579		2p14	AMP	1	21	4.8%	No
CEP95		17q23.3	AMP	1	21	4.8%	No
SPATA31A3		9q21.11	AMP	1	21	4.8%	No
ATAD5		17q11.2	HOMDEL	1	21	4.8%	No
ANXA9		1q21.3	AMP	1	21	4.8%	No
PRDX4		Xp22.11	HOMDEL	1	21	4.8%	No
KLF5		13q22.1	AMP	2	21	9.5%	Yes
RBM44		2q37.3	HOMDEL	2	21	9.5%	No
LINC01829		2p14	AMP	1	21	4.8%	No
TRIM42		3q23	AMP	4	21	19.0%	No
LINC01704		1q23.1	AMP	1	21	4.8%	No
PIGG		4p16.3	HOMDEL	1	21	4.8%	No
PNMA3		Xq28	AMP	1	21	4.8%	No
TARS2		1q21.2	AMP	1	21	4.8%	No
LCE1F		1q21.3	AMP	1	21	4.8%	No
RASSF8		12p12.1	AMP	1	21	4.8%	No
C2CD6		2q33.1	AMP	1	21	4.8%	No
SCN1B		19q13.11	AMP	1	21	4.8%	No
SH3GL3		15q25.2	AMP	1	21	4.8%	No
SBSN		19q13.12	AMP	2	21	9.5%	No
TRAPPC2B		19q13.43	AMP	1	21	4.8%	No
PIBF1		13q21.33-q22.1	AMP	2	21	9.5%	No
DOCK10		2q36.2	HOMDEL	2	21	9.5%	No
KIRREL3		11q24.2	HOMDEL	1	21	4.8%	No
GALK1		17q25.1	AMP	1	21	4.8%	No
PLEKHG2		19q13.2	AMP	2	21	9.5%	No
LINC01081		16q24.1	HOMDEL	1	21	4.8%	No
RNF7		3q23	AMP	4	21	19.0%	No
UROC1		3q21.3	AMP	4	21	19.0%	No
LOC728989		1q21.1	AMP	1	21	4.8%	No
MIA		19q13.2	AMP	1	21	4.8%	No
SERTAD3		19q13.2	AMP	2	21	9.5%	No
LENG9		19q13.42	AMP	2	21	9.5%	No
COX4I1		16q24.1	HOMDEL	1	21	4.8%	No
CMC2		16q23.2	HOMDEL	1	21	4.8%	No
ZNF836		19q13.33	AMP	1	21	4.8%	No
KCNN4		19q13.31	AMP	1	21	4.8%	No
MAGEA10		Xq28	AMP	1	21	4.8%	No
SH3TC1		4p16.1	HOMDEL	1	21	4.8%	No
BNIPL		1q21.3	AMP	1	21	4.8%	No
SLC35G4		18p11.21	AMP	1	21	4.8%	No
AHSA1		14q24.3	AMP	1	21	4.8%	No
SPACA6-AS1		19q13.41	AMP	1	21	4.8%	No
LINC00623		1p11.2	AMP	1	21	4.8%	No
POTEC		18p11.21	AMP	1	21	4.8%	No
LINC01812		2p14	AMP	1	21	4.8%	No
LCE2A		1q21.3	AMP	1	21	4.8%	No
ZNF610		19q13.41	AMP	1	21	4.8%	No
KCNN3		1q21.3	AMP	1	21	4.8%	No
COCH		14q12	AMP	1	21	4.8%	No
MAGEA9		Xq28	AMP	1	21	4.8%	No
TTC7B		14q32.11	AMP	1	21	4.8%	No
GAPLINC		18p11.31	AMP	1	21	4.8%	No
ZNF534		19q13.41	AMP	1	21	4.8%	No
AXL		19q13.2	AMP	1	21	4.8%	Yes
LINC00526		18p11.31	AMP	1	21	4.8%	No
VRK3		19q13.33	AMP	1	21	4.8%	No
RUNX1		21q22.12	AMP	1	21	4.8%	Yes
IGFLR1		19q13.12	AMP	2	21	9.5%	No
ZNF225-AS1		19q13.31	AMP	1	21	4.8%	No
DPF1		19q13.2	AMP	2	21	9.5%	No
POLR2B		4q12	AMP	1	21	4.8%	No
TTLL9		20q11	AMP	1	21	4.8%	No
SNX4		3q21.2	AMP	4	21	19.0%	No
MAGEA8		Xq28	AMP	1	21	4.8%	No
NR1I2		3q13.33	AMP	3	21	14.3%	No
BFSP2		3q22.1	AMP	4	21	19.0%	No
ZNF480		19q13.41	AMP	1	21	4.8%	No
SNHG16		17q25.1	AMP	1	21	4.8%	No
EMP3		19q13.33	AMP	1	21	4.8%	No
FAM95B1		9p11.2	AMP	1	21	4.8%	No
SNRNP40		1p35.2	HOMDEL	1	21	4.8%	No
DNAAF3		19q13.42	AMP	1	21	4.8%	No
PRKAB2		1q21.1	AMP	1	21	4.8%	No
ZNF721		4p16.3	HOMDEL	1	21	4.8%	No
PROZ		13q34	AMP	1	21	4.8%	No
MAGEA6		Xq28	AMP	1	21	4.8%	No
CFAP161		15q25.1	AMP	1	21	4.8%	No
PHYHIP		8p21.3	HOMDEL	1	21	4.8%	No
DYNLT2B		3q29	AMP	3	21	14.3%	No
SNORD51		2q33.3	HOMDEL	2	21	9.5%	No
AGAP1		2q37.2	HOMDEL	2	21	9.5%	No
CYBB		Xp21.1-p11.4	HOMDEL	1	21	4.8%	No
ZNF230-DT		19q13.31	AMP	1	21	4.8%	No
TRIM35		8p21.2	HOMDEL	1	21	4.8%	No
ABI3BP		3q12.2	AMP	3	21	14.3%	No
BRCC3		Xq28	AMP	1	21	4.8%	No
BLOC1S4		4p16.1	HOMDEL	1	21	4.8%	No
ZNF600		19q13.42	AMP	1	21	4.8%	No
MIR9-3HG		15q26.1	AMP	2	21	9.5%	No
EEFSEC		3q21.3	AMP	4	21	19.0%	No
CRABP2		1q23.1	AMP	1	21	4.8%	No
RAB11FIP1		8p11.23	AMP	1	21	4.8%	No
URI1		19q12	AMP	1	21	4.8%	No
CNPPD1		2q35	HOMDEL	2	21	9.5%	No
VSX2		14q24.3	AMP	1	21	4.8%	No
MAGEA5P		Xq28	AMP	1	21	4.8%	No
PLA1A		3q13.33	AMP	3	21	14.3%	No
INTS2		17q23.2	AMP	1	21	4.8%	No
TEX2		17q23.3	AMP	1	21	4.8%	No
SOX2-OT		3q26.33	AMP	4	21	19.0%	No
GALC		14q31.3	AMP	1	21	4.8%	No
TMEM41A		3q27.2	AMP	4	21	19.0%	No
CCAR2		8p21.3	HOMDEL	1	21	4.8%	No
ZNF320		19q13.41	AMP	1	21	4.8%	No
NF1		17q11.2	HOMDEL	1	21	4.8%	Yes
SCARNA15		15q25.2	AMP	1	21	4.8%	No
CXORF51A		Xq27.3	AMP	1	21	4.8%	No
NUBPL		14q12	AMP	1	21	4.8%	No
SCN4A		17q23.3	AMP	1	21	4.8%	No
FGFRL1		4p16.3	HOMDEL	1	21	4.8%	No
FCGBP		19q13.2	AMP	2	21	9.5%	No
GNG8		19q13.32	AMP	1	21	4.8%	No
S100A6		1q21.3	AMP	1	21	4.8%	No
C14ORF178		14q24.3	AMP	1	21	4.8%	No
UGT1A1		2q37.1	HOMDEL	2	21	9.5%	No
RAP2B		3q25.2	AMP	4	21	19.0%	No
YY1AP1		1q22	AMP	1	21	4.8%	Yes
LNX1		4q12	AMP	2	21	9.5%	No
CASKIN2		17q25.1	AMP	1	21	4.8%	No
RTP4		3q27.3	AMP	3	21	14.3%	No
IL12A-AS1		3q25.33	AMP	4	21	19.0%	No
FLNA		Xq28	AMP	1	21	4.8%	No
PIKFYVE		2q34	HOMDEL	2	21	9.5%	No
GRB2		17q25.1	AMP	1	21	4.8%	No
PPFIA3		19q13.33	AMP	2	21	9.5%	No
GRK1		13q34	AMP	1	21	4.8%	No
ZNF639		3q26.33	AMP	4	21	19.0%	No
PDIA3P1		1q21.1	AMP	1	21	4.8%	No
SERPINA6		14q32.13	AMP	1	21	4.8%	No
GSC		14q32.13	AMP	1	21	4.8%	No
A1BG		19q13.43	AMP	1	21	4.8%	No
LANCL1		2q34	HOMDEL	2	21	9.5%	No
CYP2B6		19q13.2	AMP	1	21	4.8%	No
S100A7		1q21.3	AMP	1	21	4.8%	No
JTB		1q21.3	AMP	1	21	4.8%	No
SEMA6C		1q21.3	AMP	1	21	4.8%	No
TMED8		14q24.3	AMP	1	21	4.8%	No
ZNF818P		19q13.42	AMP	1	21	4.8%	No
ROBO4		11q24.2	HOMDEL	1	21	4.8%	No
DDX53		Xp22.11	HOMDEL	1	21	4.8%	No
UICLM		2q37.3	HOMDEL	2	21	9.5%	No
KCNJ13		2q37.1	HOMDEL	2	21	9.5%	No
ARHGAP31		3q13.32-q13.33	AMP	3	21	14.3%	No
C3ORF80		3q25.33	AMP	4	21	19.0%	No
CHST2		3q24	AMP	4	21	19.0%	No
ETFRF1		12p12.1	AMP	1	21	4.8%	No
GRB7		17q12	AMP	4	21	19.0%	No
VAMP8		2p11.2	AMP	1	21	4.8%	No
ZNF530		19q13.43	AMP	1	21	4.8%	No
NAA50		3q13.31	AMP	3	21	14.3%	No
TTC7B-AS1		14q32.11	AMP	1	21	4.8%	No
FOXD4L3		9q21.11	AMP	1	21	4.8%	No
DNAAF1		16q24.1	HOMDEL	1	21	4.8%	No
LINC01254		18p11.22	AMP	1	21	4.8%	No
S100A8		1q21.3	AMP	1	21	4.8%	No
ZBTB20-AS1		3q13.31	AMP	3	21	14.3%	No
NES		1q23.1	AMP	1	21	4.8%	No
VIL1		2q35	HOMDEL	2	21	9.5%	No
LCE1B		1q21.3	AMP	1	21	4.8%	No
HID1-AS1		17q25.1	AMP	1	21	4.8%	No
NRXN1		2p16.3	HOMDEL	1	21	4.8%	No
CNOT9		2q35	HOMDEL	2	21	9.5%	No
DNAJB11		3q27.3	AMP	4	21	19.0%	No
ZDHHC19		3q29	AMP	3	21	14.3%	No
LINC00477		12p12.1	AMP	1	21	4.8%	No
PTOV1-AS2		19q13.33	AMP	1	21	4.8%	No
PNMA2		8p21.2	HOMDEL	1	21	4.8%	No
ZNF260		19q13.12	AMP	2	21	9.5%	No
MUC20		3q29	AMP	3	21	14.3%	No
NDUFB5		3q26.33	AMP	4	21	19.0%	No
F9		Xq27.1	HOMDEL	1	21	4.8%	No
TMEM145		19q13.2	AMP	1	21	4.8%	No
ZFPM1		16q24.2	HOMDEL	1	21	4.8%	No
TUBA4B		2q35	HOMDEL	2	21	9.5%	No
RUNX1-IT1		21q22.12	AMP	1	21	4.8%	No
LCE1A		1q21.3	AMP	1	21	4.8%	No
CBLB		3q13.11	AMP	3	21	14.3%	Yes
BCL3		19q13.32	AMP	1	21	4.8%	Yes
ZNF595		4p16.3	HOMDEL	1	21	4.8%	No
ZDHHC22		14q24.3	AMP	1	21	4.8%	No
INSRR		1q23.1	AMP	1	21	4.8%	No
NDUFB4		3q13.33	AMP	3	21	14.3%	No
PPP1R13B		14q32.33	AMP	1	21	4.8%	No
TEX101		19q13.31	AMP	1	21	4.8%	No
NCR1		19q13.42	AMP	2	21	9.5%	No
ZBED2		3q13.13	AMP	3	21	14.3%	No
FBXO40		3q13.33	AMP	3	21	14.3%	No
POU5F1P4		1q22	AMP	1	21	4.8%	No
NBPF11		1q21.2	AMP	1	21	4.8%	No
DYNC2I1		7q36.3	AMP	1	21	4.8%	No
LINC02035		3q21.1	AMP	3	21	14.3%	No
PRR19		19q13.2	AMP	1	21	4.8%	No
EGLN2		19q13.2	AMP	1	21	4.8%	No
MCF2L2		3q27.1	AMP	4	21	19.0%	No
GABRR3		3q11.2	AMP	3	21	14.3%	No
OPA1		3q29	AMP	3	21	14.3%	No
CYP2A13		19q13.2	AMP	1	21	4.8%	No
LINC00887		3q29	AMP	3	21	14.3%	No
ELMOD3		2p11.2	AMP	1	21	4.8%	No
IGFL4		19q13.32	AMP	1	21	4.8%	No
LCE1D		1q21.3	AMP	1	21	4.8%	No
CABLES1		18q11.2	HOMDEL	1	21	4.8%	No
FLG		1q21.3	AMP	1	21	4.8%	No
ADAM5		8p11.22	AMP	1	21	4.8%	No
LRFN3		19q13.12	AMP	2	21	9.5%	No
DNM1P46		15q26.3	AMP	1	21	4.8%	No
YEATS2		3q27.1	AMP	4	21	19.0%	No
ZPLD1		3q12.3	AMP	3	21	14.3%	No
IKZF2		2q34	HOMDEL	2	21	9.5%	Yes
FAM187B		19q13.12	AMP	2	21	9.5%	No
MREG		2q35	HOMDEL	2	21	9.5%	No
SPACA6		19q13.41	AMP	1	21	4.8%	No
MYOSLID-AS1		2q33.3	HOMDEL	2	21	9.5%	No
ALDH1L1-AS2		3q21.3	AMP	4	21	19.0%	No
EML1		14q32.2	AMP	1	21	4.8%	No
IGFBP7-AS1		4q12	AMP	1	21	4.8%	No
INHA		2q35	HOMDEL	2	21	9.5%	Yes
BCL6		3q27.3	AMP	3	21	14.3%	Yes
MPP4		2q33.1	AMP	1	21	4.8%	No
H2AC21		1q21.2	AMP	1	21	4.8%	No
LCE1C		1q21.3	AMP	1	21	4.8%	No
ZNF331		19q13.42	AMP	2	21	9.5%	Yes
ZNF611		19q13.41	AMP	1	21	4.8%	No
PGAP3		17q12	AMP	3	21	14.3%	No
FAM27E3		9q21.11	AMP	1	21	4.8%	No
LINC00880		3q25.31	AMP	4	21	19.0%	No
SLFN12L		17q12	HOMDEL	1	21	4.8%	No
RIT1		1q22	AMP	1	21	4.8%	Yes
ZNF816-ZNF321P		19q13.41	AMP	1	21	4.8%	No
ZNF142		2q35	HOMDEL	2	21	9.5%	No
RARRES1		3q25.32	AMP	4	21	19.0%	No
HBS1L		6q23.3	AMP	1	21	4.8%	No
ATIC		2q35	HOMDEL	2	21	9.5%	Yes
CLEC11A		19q13.33	AMP	1	21	4.8%	No
COX6B2		19q13.42	AMP	1	21	4.8%	No
POTEE		2q21.1	HOMDEL	1	21	4.8%	No
KLK15		19q13.33	AMP	1	21	4.8%	No
UPK1B		3q13.32	AMP	3	21	14.3%	No
ZNF536		19q12	AMP	1	21	4.8%	No
STX18-AS1		4p16.2	HOMDEL	1	21	4.8%	No
SCARNA16		17q25.2	AMP	1	21	4.8%	No
FOXN3		14q31.3-q32.11	AMP	1	21	4.8%	No
KCNK1		1q42.2	AMP	1	21	4.8%	No
ZNF519		18p11.21	AMP	1	21	4.8%	No
RLBP1		15q26.1	AMP	2	21	9.5%	No
SPATA3		2q37.1	HOMDEL	2	21	9.5%	No
AGFG1		2q36.3	HOMDEL	2	21	9.5%	No
LCE1E		1q21.3	AMP	1	21	4.8%	No
CDC42SE1		1q21.3	AMP	1	21	4.8%	No
USP46		4q12	AMP	1	21	4.8%	No
ZNF702P		19q13.41	AMP	1	21	4.8%	No
ANKRD42		11q14.1	AMP	1	21	4.8%	No
UNC80		2q34	HOMDEL	2	21	9.5%	No
ZNF546		19q13.2	AMP	2	21	9.5%	No
TDRP		8p23.3	HOMDEL	1	21	4.8%	No
CHGA		14q32.12	AMP	1	21	4.8%	No
NACA2		17q23.2	AMP	1	21	4.8%	No
PSMB4		1q21.3	AMP	2	21	9.5%	No
CD1B		1q23.1	AMP	1	21	4.8%	No
MSL3		Xp22.2	AMP	1	21	4.8%	No
CFC1		2q21.1	HOMDEL	1	21	4.8%	No
ELSPBP1		19q13.33	AMP	1	21	4.8%	No
BCL9		1q21.2	AMP	1	21	4.8%	Yes
IRS1		2q36.3	HOMDEL	2	21	9.5%	Yes
MED12L		3q25.1	AMP	4	21	19.0%	No
PPFIBP1		12p11.23-p11.22	AMP	1	21	4.8%	Yes
ZXDC		3q21.3	AMP	4	21	19.0%	No
IQCG		3q29	AMP	3	21	14.3%	No
PROX2		14q24.3	AMP	1	21	4.8%	No
WDR87BP		19q13.13	AMP	2	21	9.5%	No
CD1C		1q23.1	AMP	1	21	4.8%	No
ZNF581		19q13.42	AMP	1	21	4.8%	No
RNF25		2q35	HOMDEL	2	21	9.5%	No
TTC14		3q26.33	AMP	4	21	19.0%	No
PNMA8B		19q13.32	AMP	1	21	4.8%	No
ACOT1		14q24.3	AMP	1	21	4.8%	No
LINC02069		3q27.1	AMP	4	21	19.0%	No
GSK3A		19q13.2	AMP	1	21	4.8%	No
BHLHE41		12p12.1	AMP	1	21	4.8%	No
ACP4		19q13.33	AMP	1	21	4.8%	No
CRYGS		3q27.3	AMP	4	21	19.0%	No
ACOT6		14q24.3	AMP	1	21	4.8%	No
CD1D		1q23.1	AMP	1	21	4.8%	No
LILRA4		19q13.42	AMP	2	21	9.5%	No
ZNF599		19q13.11	AMP	1	21	4.8%	No
S100A1		1q21.3	AMP	1	21	4.8%	No
MED25		19q13.33	AMP	1	21	4.8%	No
SENP7		3q12.3	AMP	3	21	14.3%	No
TMEM255B		13q34	AMP	1	21	4.8%	No
CHMP1A		16q24.3	HOMDEL	1	21	4.8%	No
IDH1-AS1		2q34	HOMDEL	2	21	9.5%	No
GPR149		3q25.2	AMP	4	21	19.0%	No
SMG9		19q13.31	AMP	1	21	4.8%	No
KANSL1L		2q34	HOMDEL	2	21	9.5%	No
LINC01798		2p14	AMP	1	21	4.8%	No
RHOBTB2		8p21.3	HOMDEL	1	21	4.8%	No
CNTN5		11q22.1	AMP	1	21	4.8%	No
SYNGR4		19q13.33	AMP	1	21	4.8%	No
GSEC		11q24.2	HOMDEL	1	21	4.8%	No
OR10K1		1q23.1	AMP	1	21	4.8%	No
FCRL2		1q23.1	AMP	1	21	4.8%	No
