Gene	Gistic(Q-value)	Cytoband	CNA	Profiled Samples	#	Freq	Is Cancer Gene (source: OncoKB)
ZSCAN5C		19q13.43	AMP	1	21	4.8%	No
NGB		14q24.3	AMP	1	21	4.8%	No
MAN1A1		6q22.31	AMP	1	21	4.8%	No
SFMBT1		3p21.1	HOMDEL	1	21	4.8%	No
MAGIX		Xp11.23	AMP	1	21	4.8%	No
CCDC39		3q26.33	AMP	9	21	42.9%	No
PSPC1	1.336e-9	13q12.11	HOMDEL	1	21	4.8%	No
FAM3A		Xq28	AMP	1	21	4.8%	No
PTGDR2		11q12.2	HOMDEL	1	21	4.8%	No
CDK7		5q13.2	HOMDEL	1	21	4.8%	No
RN7SL211P		2p14	AMP	1	21	4.8%	No
TIRAP	1.076e-32	11q24.2	HOMDEL	3	21	14.3%	No
GTF2E2		8p12	HOMDEL	1	21	4.8%	No
ABCC4		13q32.1	HOMDEL	1	21	4.8%	No
ZNF175		19q13.41	AMP	1	21	4.8%	No
GPM6B		Xp22.2	AMP	1	21	4.8%	No
HCK		20q11.21	AMP	1	21	4.8%	No
GTF2A1		14q31.1	AMP	1	21	4.8%	No
PTMA	3.466e-41	2q37.1	HOMDEL	2	21	9.5%	No
SCAP		3p21.31	HOMDEL	1	21	4.8%	No
TM4SF19		3q29	AMP	9	21	42.9%	No
SLBP	1.297e-1	4p16.3	HOMDEL	2	21	9.5%	No
PBOV1		6q23.3	AMP	1	21	4.8%	No
ZNF692		1q44	AMP	1	21	4.8%	No
FAM216B	2.168e-19	13q14.11	HOMDEL	1	21	4.8%	No
LINC00604		5p13.1	AMP	1	21	4.8%	No
SIRT2		19q13.2	AMP	2	21	9.5%	No
PRKCI	2.352e-34	3q26.2	AMP	9	21	42.9%	Yes
ACOX1	2.021e-5	17q25.1	AMP	1	21	4.8%	No
ITGA4	1.296e-2	2q31.3	AMP	1	21	4.8%	No
TAF1C		16q24.1	HOMDEL	1	21	4.8%	No
CD96		3q13.13-q13.2	AMP	5	21	23.8%	No
EML5		14q31.3	AMP	1	21	4.8%	No
SSX9P		Xp11.23	AMP	1	21	4.8%	No
FCGR2A		1q23.3	AMP	1	21	4.8%	No
PLSCR4		3q24	AMP	10	21	47.6%	No
RNY4P20		6q25.1	AMP	1	21	4.8%	No
GNRH1		8p21.2	HOMDEL	1	21	4.8%	No
POU2F2		19q13.2	AMP	1	21	4.8%	No
H2BC18		1q21.2	AMP	1	21	4.8%	No
ISL1		5q11.1	HOMDEL	2	21	9.5%	No
SLC18B1		6q23.2	HOMDEL	1	21	4.8%	No
CHMP2B		3p11.2	HOMDEL	1	21	4.8%	No
PACRG	9.848e-5	6q26	HOMDEL	1	21	4.8%	No
ZNF585A		19q13.12	AMP	2	21	9.5%	No
GGA3	2.021e-5	17q25.1	AMP	1	21	4.8%	No
PDE6D	3.466e-41	2q37.1	HOMDEL	2	21	9.5%	No
IL20RA		6q23.3	HOMDEL	1	21	4.8%	No
ANKRD20A4P		9q13	AMP	1	21	4.8%	No
RNA5SP389		14q32.33	AMP	1	21	4.8%	No
NLRP2		19q13.42	AMP	2	21	9.5%	No
COLCA2	1.076e-32	11q23.1	HOMDEL	3	21	14.3%	No
ZNF330		4q31.21	HOMDEL	1	21	4.8%	No
PSMD6		3p14.1	HOMDEL	1	21	4.8%	No
ROMO1		20q11.22	AMP	1	21	4.8%	No
ADAMTS4		1q23.3	AMP	1	21	4.8%	No
SERPINA13P		14q32.13	AMP	1	21	4.8%	No
PDCD2	9.848e-5	6q27	HOMDEL	1	21	4.8%	No
RNA5SP144		3q24	AMP	10	21	47.6%	No
KLHL23		2q31.1	AMP	1	21	4.8%	No
PEAK3		19p13.3	AMP	1	21	4.8%	No
IQCF5		3p21.2	HOMDEL	1	21	4.8%	No
RAET1K		6q25.1	AMP	1	21	4.8%	No
SLMAP		3p14.3	HOMDEL	1	21	4.8%	No
TXLNG		Xp22.2	AMP	1	21	4.8%	No
FCGR1BP		1p11.2	AMP	1	21	4.8%	No
PAGE4		Xp11.23	AMP	1	21	4.8%	No
SDAD1P1		8p21.2	HOMDEL	1	21	4.8%	No
POU3F2		6q16.1	AMP	1	21	4.8%	No
RNA5SP143		3q23	AMP	8	21	38.1%	No
ITGA2		5q11.2	AMP	1	21	4.8%	No
FASTKD3		5p15.31	AMP	1	21	4.8%	No
ADAMDEC1		8p21.2	HOMDEL	1	21	4.8%	No
MIER3		5q11.2	HOMDEL	1	21	4.8%	No
RNA5SP147		3q26.32	AMP	9	21	42.9%	No
MED14		Xp11.4	AMP	1	21	4.8%	No
SPIRE2		16q24.3	HOMDEL	1	21	4.8%	No
CACTIN		19p13.3	AMP	1	21	4.8%	No
NLN		5q12.3	HOMDEL	1	21	4.8%	No
ACP3		3q22.1	AMP	6	21	28.6%	No
GAGE10		Xp11.23	AMP	1	21	4.8%	No
TMEM132A		11q12.2	HOMDEL	1	21	4.8%	No
ITGA1		5q11.2	AMP	1	21	4.8%	No
OR6T1	1.076e-32	11q24.1	HOMDEL	3	21	14.3%	No
LDLRAD4		18p11.21	AMP	1	21	4.8%	No
POTED	1.952e-1	21q11.2	HOMDEL	1	21	4.8%	No
RNA5SP146		3q25.31	AMP	9	21	42.9%	No
USP40	3.466e-41	2q37.1	HOMDEL	2	21	9.5%	No
SSPN		12p12.1	AMP	1	21	4.8%	No
WBP4	2.168e-19	13q14.11	HOMDEL	1	21	4.8%	No
WFDC10B		20q13.12	AMP	1	21	4.8%	No
RNA5SP37		13q32.1	HOMDEL	1	21	4.8%	No
RN7SL222P		11q22.1	AMP	1	21	4.8%	No
RN7SL204P	3.466e-41	2q37.2	HOMDEL	2	21	9.5%	No
PGR		11q22.1	HOMDEL	2	21	9.5%	Yes
NECAB3		20q11.22	AMP	1	21	4.8%	No
CD3D	1.076e-32	11q23.3	HOMDEL	3	21	14.3%	No
RN7SL834P	3.466e-41	2q37.1	HOMDEL	2	21	9.5%	No
RNA5SP145		3q25.1	AMP	9	21	42.9%	No
C19ORF47		19q13.2	AMP	2	21	9.5%	No
CDH12		5p14.3	AMP	1	21	4.8%	No
OSGEPL1	1.296e-2	2q32.2	AMP	1	21	4.8%	No
SMAD9		13q13.3	HOMDEL	1	21	4.8%	No
FBXO30		6q24.3	HOMDEL	1	21	4.8%	No
RNA5SP150		3q26.33	AMP	9	21	42.9%	No
WTAP	9.848e-5	6q25.3	HOMDEL	1	21	4.8%	No
ZNF416		19q13.43	AMP	1	21	4.8%	No
RN7SL413P	2.168e-19	13q14.3	HOMDEL	1	21	4.8%	No
ZNF549		19q13.43	AMP	1	21	4.8%	No
CXADR	1.952e-1	21q21.1	HOMDEL	1	21	4.8%	No
MYPOP		19q13.32	AMP	1	21	4.8%	No
IKZF3		17q12-q21.1	AMP	2	21	9.5%	Yes
LCE4A	3.200e-5	1q21.3	AMP	1	21	4.8%	No
MAOB		Xp11.3	AMP	1	21	4.8%	No
RN7SL363P	5.804e-3	15q26.1	AMP	2	21	9.5%	No
BBX		3q13.12	AMP	5	21	23.8%	No
STK4		20q13.12	AMP	1	21	4.8%	No
FGF13		Xq26.3-q27.1	HOMDEL	1	21	4.8%	No
SOX1	2.830e-4	13q34	AMP	1	21	4.8%	No
SNHG20		17q25.2	AMP	1	21	4.8%	No
BDH1		3q29	AMP	9	21	42.9%	No
RNA5SP148		3q26.32	AMP	9	21	42.9%	No
PDZD2		5p13.3	AMP	1	21	4.8%	No
C11ORF87	1.076e-32	11q22.3	HOMDEL	3	21	14.3%	No
CASC8		8q24.21	AMP	1	21	4.8%	No
TMEM123		11q22.2	HOMDEL	2	21	9.5%	No
PLAGL1		6q24.2	AMP	1	21	4.8%	No
ZDHHC23		3q13.31	AMP	5	21	23.8%	No
RN7SL267P	1.296e-2	2q32.1	AMP	1	21	4.8%	No
ZNF596		8p23.3	HOMDEL	1	21	4.8%	No
NCOA7		6q22.31-q22.32	HOMDEL	1	21	4.8%	No
ZNF292		6q14.3	AMP	1	21	4.8%	No
SNW1		14q24.3	AMP	1	21	4.8%	No
CHRNB2	3.200e-5	1q21.3	AMP	1	21	4.8%	No
MAOA		Xp11.3	AMP	1	21	4.8%	No
RNY4P6	1.076e-32	11q23.3	HOMDEL	3	21	14.3%	No
BDKRB1		14q32.2	AMP	1	21	4.8%	No
CASS4		20q13.31	AMP	1	21	4.8%	No
KBTBD6	2.168e-19	13q14.11	HOMDEL	1	21	4.8%	No
RBM25		14q24.2	AMP	1	21	4.8%	No
LINC01973		17q25.3	AMP	1	21	4.8%	No
PINLYP		19q13.31	AMP	1	21	4.8%	No
AMOTL1		11q21	HOMDEL	2	21	9.5%	No
ISG20L2		1q23.1	AMP	1	21	4.8%	No
XG		Xp22.33	AMP	1	21	4.8%	No
FIG4		6q21	AMP	1	21	4.8%	No
MED19		11q12.1	AMP	1	21	4.8%	No
CCDC88C		14q32.11-q32.12	AMP	1	21	4.8%	No
FCER1G		1q23.3	AMP	1	21	4.8%	No
MINDY1	3.200e-5	1q21.3	AMP	1	21	4.8%	No
MRAS		3q22.3	AMP	8	21	38.1%	No
RNA5SP151		3q27.1	AMP	9	21	42.9%	No
ARIH2OS		3p21.31	HOMDEL	1	21	4.8%	No
BDKRB2		14q32.2	AMP	1	21	4.8%	No
RPL38		17q25.1	AMP	1	21	4.8%	No
PCNP		3q12.3	AMP	5	21	23.8%	No
ERFE	3.466e-41	2q37.3	HOMDEL	2	21	9.5%	No
C3ORF18		3p21.31	HOMDEL	1	21	4.8%	No
SDHAP1		3q29	AMP	9	21	42.9%	No
NR2E1		6q21	AMP	1	21	4.8%	No
TECPR2		14q32.33	AMP	1	21	4.8%	No
CEP250		20q11.22	AMP	1	21	4.8%	No
FAM83D		20q11.23	AMP	1	21	4.8%	No
FAM104B		Xp11.21	AMP	1	21	4.8%	No
LINC00701		10p15.3	HOMDEL	1	21	4.8%	No
GPBAR1		2q35	HOMDEL	2	21	9.5%	No
NANOS2		19q13.32	AMP	1	21	4.8%	No
KMO		1q43	AMP	1	21	4.8%	No
KIF12		9q32	AMP	1	21	4.8%	No
LRRC74A		14q24.3	AMP	1	21	4.8%	No
LMNTD1		12p12.1	AMP	1	21	4.8%	No
RNA5SP498		Xp22.33	AMP	1	21	4.8%	No
CDH9		5p14.1	AMP	1	21	4.8%	No
MRPS21	3.200e-5	1q21.2	AMP	1	21	4.8%	No
TSPAN7		Xp11.4	AMP	1	21	4.8%	No
UBAP2L	3.200e-5	1q21.3	AMP	1	21	4.8%	No
PAGE5		Xp11.21	AMP	1	21	4.8%	No
ODAD1		19q13.33	AMP	1	21	4.8%	No
FCER1A		1q23.2	AMP	1	21	4.8%	No
ANKMY1	3.466e-41	2q37.3	HOMDEL	2	21	9.5%	No
MYB		6q23.3	AMP	1	21	4.8%	Yes
C11ORF65	1.076e-32	11q22.3	HOMDEL	3	21	14.3%	No
NPHS1		19q13.12	AMP	2	21	9.5%	No
OR10S1	1.076e-32	11q24.1	HOMDEL	3	21	14.3%	No
TAAR5		6q23.2	HOMDEL	1	21	4.8%	No
CDH10		5p14.2-p14.1	AMP	1	21	4.8%	No
DZIP1L		3q22.3	AMP	8	21	38.1%	No
RNY4P31		13q21.2	HOMDEL	1	21	4.8%	No
ISG20	5.804e-3	15q26.1	AMP	1	21	4.8%	No
SNORD103A		1p35.2	HOMDEL	1	21	4.8%	No
SNORD12C		20q13.13	AMP	1	21	4.8%	No
TRAIP		3p21.31	HOMDEL	1	21	4.8%	No
NUP155		5p13.2	AMP	1	21	4.8%	No
PTX3		3q25.32	AMP	9	21	42.9%	No
ZDHHC3		3p21.31	HOMDEL	1	21	4.8%	No
RN7SL408P		6q23.2	AMP	1	21	4.8%	No
PTPRG		3p14.2	HOMDEL	1	21	4.8%	No
TNFRSF10A		8p21.3	HOMDEL	1	21	4.8%	No
OR2T6		1q44	AMP	1	21	4.8%	No
ATF5		19q13.33	AMP	1	21	4.8%	No
C11ORF53	1.076e-32	11q23.1	HOMDEL	3	21	14.3%	No
RN7SL822P	1.456e-1	4q12	AMP	2	21	9.5%	No
RN7SL443P		20q13.12	AMP	1	21	4.8%	No
AP1S3		2q36.1	HOMDEL	2	21	9.5%	No
MYO3B		2q31.1	AMP	1	21	4.8%	No
KLHDC4		16q24.2	HOMDEL	1	21	4.8%	No
TCF20		22q13.2	HOMDEL	1	21	4.8%	No
FAM169B	5.804e-3	15q26.3	AMP	1	21	4.8%	No
TM4SF4		3q25.1	AMP	9	21	42.9%	No
SLC38A8		16q23.3	HOMDEL	1	21	4.8%	No
TRIM77		11q14.3	HOMDEL	2	21	9.5%	No
SBK2		19q13.42	AMP	1	21	4.8%	No
JADE3		Xp11.3	AMP	1	21	4.8%	No
ZNF628		19q13.42	AMP	1	21	4.8%	No
CXCR6		3p21.31	HOMDEL	1	21	4.8%	No
HMBS	1.076e-32	11q23.3	HOMDEL	3	21	14.3%	No
ORC2	1.296e-2	2q33.1	AMP	1	21	4.8%	No
ANKRD20A19P	1.336e-9	13q12.12	HOMDEL	1	21	4.8%	No
MXRA7		17q25.1	AMP	1	21	4.8%	No
CAVIN2	1.296e-2	2q32.3	AMP	1	21	4.8%	No
KLHL34		Xp22.12	AMP	1	21	4.8%	No
LINC01545		Xp11.3	AMP	1	21	4.8%	No
NMUR1	3.466e-41	2q37.1	HOMDEL	2	21	9.5%	No
KCNE4		2q36.1	HOMDEL	2	21	9.5%	No
CGAS		6q13	AMP	1	21	4.8%	No
TEDC1		14q32.33	AMP	1	21	4.8%	No
MAGED1		Xp11.22	AMP	1	21	4.8%	Yes
SV2B	5.804e-3	15q26.1	AMP	2	21	9.5%	No
FCAR		19q13.42	AMP	2	21	9.5%	No
PARP8		5q11.1	HOMDEL	1	21	4.8%	No
TMEM123		11q22.2	AMP	1	21	4.8%	No
RN7SL727P		Xq27.1	HOMDEL	1	21	4.8%	No
RNA5SP121		2q36.3	HOMDEL	2	21	9.5%	No
BNIP3L		8p21.2	HOMDEL	1	21	4.8%	No
AFF2		Xq28	AMP	1	21	4.8%	No
ZNF446		19q13.43	AMP	1	21	4.8%	No
STAU1		20q13.13	AMP	1	21	4.8%	No
KCNMB4		12q15	HOMDEL	1	21	4.8%	No
ANP32E	3.200e-5	1q21.2	AMP	1	21	4.8%	No
FATE1		Xq28	AMP	1	21	4.8%	No
LHFPL6		13q13.3-q14.11	HOMDEL	1	21	4.8%	No
ETAA1		2p14	AMP	1	21	4.8%	Yes
PRKCG		19q13.42	AMP	2	21	9.5%	No
TICRR	5.804e-3	15q26.1	AMP	2	21	9.5%	No
GRIK4	1.076e-32	11q23.3	HOMDEL	3	21	14.3%	No
MLLT11	3.200e-5	1q21.3	AMP	1	21	4.8%	Yes
ANKRD20A12P		4	AMP	1	21	4.8%	No
CCDC178		18q12.1	AMP	1	21	4.8%	No
RNA5SP132		3p21.2	HOMDEL	1	21	4.8%	No
CDH6		5p13.3	AMP	1	21	4.8%	No
RETREG1		5p15.1	AMP	1	21	4.8%	No
CHRNA4		20q13.33	AMP	1	21	4.8%	No
PCID2	2.830e-4	13q34	AMP	1	21	4.8%	No
CCDC170		6q25.1	HOMDEL	1	21	4.8%	No
CPO		2q33.3	HOMDEL	2	21	9.5%	No
GPR137B		1q42.3	AMP	1	21	4.8%	No
SLAMF9		1q23.2	AMP	1	21	4.8%	No
EFCAB7		1p31.3	HOMDEL	1	21	4.8%	No
DDX27		20q13.13	AMP	1	21	4.8%	No
VSTM2B		19q12	AMP	1	21	4.8%	No
XRN1		3q23	AMP	8	21	38.1%	No
SPATA18		4q12	AMP	1	21	4.8%	No
RPL13A		19q13.33	AMP	1	21	4.8%	No
DMD		Xp21.2-p21.1	AMP	1	21	4.8%	No
DYRK1B		19q13.2	AMP	2	21	9.5%	No
CCDC191		3q13.31	AMP	5	21	23.8%	No
QTRT2		3q13.31	AMP	5	21	23.8%	No
HCFC1		Xq28	AMP	1	21	4.8%	No
PAK3		Xq23	HOMDEL	1	21	4.8%	Yes
STARD13		13q13.1	HOMDEL	1	21	4.8%	No
GPI		19q13.11	AMP	1	21	4.8%	No
GSTZ1		14q24.3	AMP	1	21	4.8%	No
TREX1		3p21.31	HOMDEL	1	21	4.8%	No
NORAD		20q11.23	AMP	1	21	4.8%	No
AAMP		2q35	HOMDEL	2	21	9.5%	No
UBE2C		20q13.12	AMP	1	21	4.8%	No
GAL3ST2	3.466e-41	2q37.3	HOMDEL	2	21	9.5%	No
PPIL4		6q25.1	AMP	1	21	4.8%	No
RRP7BP		22q13.2	HOMDEL	1	21	4.8%	No
SNORA24		4q26	AMP	6	21	28.6%	No
FAIM		3q22.3	AMP	8	21	38.1%	No
UNC79		14q32.12	AMP	1	21	4.8%	No
GLRX5		14q32.13	AMP	1	21	4.8%	No
MYCT1		6q25.2	HOMDEL	1	21	4.8%	No
QPCTL		19q13.32	AMP	2	21	9.5%	No
WTAPP1		11q22.2	HOMDEL	2	21	9.5%	No
RN7SL647P		3p12.3	HOMDEL	1	21	4.8%	No
RN7SKP1		13q13.3	HOMDEL	1	21	4.8%	No
LTF		3p21.31	HOMDEL	1	21	4.8%	No
PCCB		3q22.3	AMP	8	21	38.1%	No
KIF15		3p21.31	HOMDEL	1	21	4.8%	No
FYTTD1		3q29	AMP	9	21	42.9%	No
UGP2		2p15	AMP	1	21	4.8%	No
ACOT2		14q24.3	AMP	1	21	4.8%	No
TMEM163		2q21.3	AMP	1	21	4.8%	No
NDRG3		20q11.23	AMP	1	21	4.8%	No
LINC00526		18p11.31	HOMDEL	1	21	4.8%	No
KMT2A	1.076e-32	11q23.3	HOMDEL	3	21	14.3%	Yes
TPRX1		19q13.33	AMP	1	21	4.8%	No
BARD1		2q35	HOMDEL	2	21	9.5%	Yes
DUSP7		3p21.2	HOMDEL	1	21	4.8%	No
PUM3		9p24.2	HOMDEL	1	21	4.8%	No
SPATA31A5		9q12	AMP	1	21	4.8%	No
NAT8L	1.297e-1	4p16.3	HOMDEL	2	21	9.5%	No
HCCS		Xp22.2	AMP	1	21	4.8%	No
GAN		16q23.2	HOMDEL	1	21	4.8%	No
SLC41A3		3q21.2-q21.3	AMP	6	21	28.6%	No
PRODH2		19q13.12	AMP	2	21	9.5%	No
CA5BP1		Xp22.2	AMP	1	21	4.8%	No
SPART-AS1		13q13.3	HOMDEL	1	21	4.8%	No
SNORD14D	1.076e-32	11q23.3-q25	HOMDEL	3	21	14.3%	No
MCM9		6q22.31	AMP	1	21	4.8%	No
MAGEA9B		Xq28	AMP	1	21	4.8%	No
MANEA		6q16.1	AMP	1	21	4.8%	No
RBBP7		Xp22.2	AMP	1	21	4.8%	No
RN7SKP233		16q23.1	HOMDEL	1	21	4.8%	No
DIRC3		2q35	HOMDEL	2	21	9.5%	No
MICAL1		6q21	AMP	1	21	4.8%	No
GLMP		1q22	AMP	1	21	4.8%	No
AFTPH		2p14	AMP	1	21	4.8%	No
AEN	5.804e-3	15q26.1	AMP	1	21	4.8%	No
LINC00886		3q25.31	AMP	9	21	42.9%	No
DHX29		5q11.2	HOMDEL	1	21	4.8%	No
ZNF275		Xq28	AMP	1	21	4.8%	No
BRD9	2.006e-6	5p15.33	AMP	2	21	9.5%	No
HELZ2		20q13.33	AMP	1	21	4.8%	No
ARHGAP40		20q11.23	AMP	1	21	4.8%	No
ISCA2		14q24.3	AMP	1	21	4.8%	No
ADPRH		3q13.33	AMP	5	21	23.8%	No
CAPRIN2		12p11.21	AMP	1	21	4.8%	No
OR6C1		12q13.2	AMP	1	21	4.8%	No
AKAIN1		18p11.31	AMP	1	21	4.8%	No
LHFPL1		Xq23	AMP	1	21	4.8%	No
SLC35D3		6q23.3	HOMDEL	1	21	4.8%	No
SHISA5		3p21.31	HOMDEL	1	21	4.8%	No
KIF26A		14q32.33	AMP	1	21	4.8%	No
ASB9		Xp22.2	AMP	1	21	4.8%	No
SNORA18		11q21	AMP	9	21	42.9%	No
RPL35A		3q29	AMP	9	21	42.9%	No
RBL1		20q11.23	AMP	1	21	4.8%	No
GRK4	1.297e-1	4p16.3	HOMDEL	2	21	9.5%	No
OPCML		11q25	HOMDEL	2	21	9.5%	No
ZNF471		19q13.43	AMP	1	21	4.8%	No
ZC2HC1C		14q24.3	AMP	1	21	4.8%	No
TMEM44		3q29	AMP	9	21	42.9%	No
CYP4V2		4q35.1-q35.2	HOMDEL	1	21	4.8%	No
DGKQ	1.297e-1	4p16.3	HOMDEL	2	21	9.5%	No
RNF4	1.297e-1	4p16.3	HOMDEL	2	21	9.5%	No
ACAP2		3q29	AMP	9	21	42.9%	No
CRTC3	5.804e-3	15q26.1	AMP	2	21	9.5%	Yes
ZMAT4		8p11.21	AMP	1	21	4.8%	No
FCGR1A		1q21.2	AMP	1	21	4.8%	No
IZUMO1		19q13.33	AMP	1	21	4.8%	No
PARP4		13q12.12	AMP	1	21	4.8%	No
TTLL1		22q13.2	HOMDEL	1	21	4.8%	No
RIOX1		14q24.3	AMP	1	21	4.8%	No
LINC00052	5.804e-3	15q25.3	AMP	1	21	4.8%	No
RAPGEF4	1.296e-2	2q31.1	AMP	1	21	4.8%	No
SH3BP2	1.297e-1	4p16.3	HOMDEL	2	21	9.5%	No
MYBPC2		19q13.33	AMP	1	21	4.8%	No
NUP210P1		3q21.3	AMP	6	21	28.6%	No
BSN		3p21.31	HOMDEL	1	21	4.8%	No
RPL37		5p13.1	AMP	1	21	4.8%	No
RTL4		Xq23	AMP	1	21	4.8%	No
RBM3		Xp11.23	AMP	1	21	4.8%	No
ZDHHC5		11q12.1	AMP	1	21	4.8%	No
NAT9		17q25.2	AMP	1	21	4.8%	No
NKAIN1		1p35.2	HOMDEL	1	21	4.8%	No
MAMSTR		19q13.33	AMP	1	21	4.8%	No
DNER		2q36.3	HOMDEL	2	21	9.5%	No
ZSCAN18		19q13.43	AMP	1	21	4.8%	No
LINC02897		1q44	AMP	1	21	4.8%	No
TMEM254		10q22.3	AMP	2	21	9.5%	No
MED10		5p15.31	AMP	1	21	4.8%	No
MYBL2		20q13.12	AMP	1	21	4.8%	No
UBE2J1		6q15	AMP	1	21	4.8%	No
SPATA13		13q12.12	AMP	1	21	4.8%	No
GTF2H5	9.848e-5	6q25.3	HOMDEL	1	21	4.8%	No
ASB14		3p14.3	HOMDEL	1	21	4.8%	No
REP15		12p11.22	AMP	1	21	4.8%	No
CNTNAP2	1.615e-3	7q35-q36.1	HOMDEL	1	21	4.8%	No
RN7SL680P		20q12	AMP	1	21	4.8%	No
MST1R		3p21.31	HOMDEL	1	21	4.8%	Yes
ZNF350		19q13.41	AMP	1	21	4.8%	No
RBMXL3		Xq23	AMP	1	21	4.8%	No
RN7SL234P		6q25.1	HOMDEL	1	21	4.8%	No
HHLA2		3q13.13	AMP	5	21	23.8%	No
ADGRG7		3q12.2	AMP	5	21	23.8%	No
CADM4		19q13.31	AMP	1	21	4.8%	No
PEX11A	5.804e-3	15q26.1	AMP	2	21	9.5%	No
GSE1		16q24.1	HOMDEL	1	21	4.8%	No
TARS3	5.804e-3	15q26.3	AMP	1	21	4.8%	No
SNORD29		11q12.3	AMP	1	21	4.8%	No
ZMYND8		20q13.12	AMP	1	21	4.8%	No
SETD4		21q22.12	AMP	1	21	4.8%	Yes
MLC1	1.215e-3	22q13.33	HOMDEL	1	21	4.8%	No
NUF2		1q23.3	AMP	1	21	4.8%	Yes
RN7SKP56		6q22.32	AMP	1	21	4.8%	No
MAGED2		Xp11.21	AMP	1	21	4.8%	No
EFL1P1	5.804e-3	15q25.2	AMP	1	21	4.8%	No
LINC00689		7q36.3	AMP	1	21	4.8%	No
TNRC6C		17q25.3	AMP	1	21	4.8%	No
GLDC		9p24.1	HOMDEL	1	21	4.8%	No
RN7SL173P	9.848e-5	6q25.3	HOMDEL	1	21	4.8%	No
LINC00924	5.804e-3	15q26.2	AMP	2	21	9.5%	No
ARHGAP33		19q13.12	AMP	2	21	9.5%	No
COL4A2	2.830e-4	13q34	AMP	1	21	4.8%	No
INAFM1		19q13.32	AMP	1	21	4.8%	No
SPEF2		5p13.2	AMP	1	21	4.8%	No
MS4A2		11q12.1	HOMDEL	1	21	4.8%	No
HTR3A	1.076e-32	11q23.2	HOMDEL	3	21	14.3%	No
KLK11		19q13.41	AMP	1	21	4.8%	No
FAM118B	1.076e-32	11q24.2	HOMDEL	3	21	14.3%	No
PFKFB1		Xp11.21	AMP	1	21	4.8%	No
TMEM207		3q28	AMP	9	21	42.9%	No
COL3A1	1.296e-2	2q32.2	AMP	1	21	4.8%	No
BACH2		6q15	AMP	1	21	4.8%	Yes
IQCF1		3p21.2	HOMDEL	1	21	4.8%	No
PPP2CB		8p12	HOMDEL	1	21	4.8%	No
BRF2		8p11.23	AMP	1	21	4.8%	No
ZNF667		19q13.43	AMP	1	21	4.8%	No
SUCLG1		2p11.2	AMP	1	21	4.8%	No
LAIR2		19q13.42	AMP	2	21	9.5%	No
EVL		14q32.2	AMP	1	21	4.8%	No
SNORD30		11q12.3	AMP	1	21	4.8%	No
TLK2		17q23.2	AMP	1	21	4.8%	No
LSR		19q13.12	AMP	2	21	9.5%	No
RNA5SP450		18p11.22	HOMDEL	1	21	4.8%	No
PAPOLA		14q32.2	AMP	1	21	4.8%	No
COPS8	3.466e-41	2q37.3	HOMDEL	2	21	9.5%	No
SAXO2	5.804e-3	15q25.2	AMP	1	21	4.8%	No
ATP5F1EP2		13q12.2	AMP	1	21	4.8%	No
JPH3		16q24.2	HOMDEL	1	21	4.8%	No
BPESC1		3q23	AMP	8	21	38.1%	No
LINC00566		13q12.12	AMP	1	21	4.8%	No
HGFAC	1.297e-1	4p16.3	HOMDEL	2	21	9.5%	No
KLF12		13q22.1	AMP	2	21	9.5%	No
VPS11	1.076e-32	11q23.3	HOMDEL	3	21	14.3%	No
RN7SL462P		9p13.1	AMP	1	21	4.8%	No
PCIF1		20q13.12	AMP	1	21	4.8%	No
COL4A1	2.830e-4	13q34	AMP	1	21	4.8%	No
SEMG1		20q13.12	AMP	1	21	4.8%	No
IL33		9p24.1	HOMDEL	1	21	4.8%	No
LAIR1		19q13.42	AMP	2	21	9.5%	No
RNA5SP432		16q23.3	HOMDEL	1	21	4.8%	No
ALPI	3.466e-41	2q37.1	HOMDEL	2	21	9.5%	No
KIR3DX1		19q13.42	AMP	2	21	9.5%	No
SENP2		3q27.2	AMP	9	21	42.9%	No
ARL6IP5		3p14.1	HOMDEL	1	21	4.8%	No
ZNF185		Xq28	AMP	1	21	4.8%	No
DEFB124		20q11.21	AMP	2	21	9.5%	No
DLAT	1.076e-32	11q23.1	HOMDEL	3	21	14.3%	No
SPHK2		19q13.33	AMP	1	21	4.8%	No
ARSH		Xp22.33	AMP	1	21	4.8%	No
SEMG2		20q13.12	AMP	1	21	4.8%	No
LIAS		4p14	AMP	1	21	4.8%	No
SLC37A2	1.076e-32	11q24.2	HOMDEL	3	21	14.3%	No
RN7SL134P		16q23.3	HOMDEL	1	21	4.8%	No
OR2L2		1q44	AMP	1	21	4.8%	No
WASF1		6q21	AMP	1	21	4.8%	No
TMSB10		2p11.2	AMP	1	21	4.8%	No
NGRN	5.804e-3	15q26.1	AMP	2	21	9.5%	No
LRRC58		3q13.33	AMP	5	21	23.8%	No
CD99		Xp22.32 and Yp11.3	AMP	1	21	4.8%	No
RTP5	3.466e-41	2q37.3	HOMDEL	2	21	9.5%	No
DNAL1		14q24.3	AMP	1	21	4.8%	No
DEFB123		20q11.21	AMP	2	21	9.5%	No
TRMT10C		3q12.3	AMP	5	21	23.8%	No
RN7SL466P		1q23.3	AMP	1	21	4.8%	No
KCNK15		20q13.12	AMP	1	21	4.8%	No
RSPO3		6q22.33	AMP	1	21	4.8%	Yes
GPR15		3q11.2	AMP	5	21	23.8%	No
LINC00941		12p11.21	AMP	1	21	4.8%	No
