Gene	MutSig(Q-value)	# Mut	#	Profiled Samples	Freq	Is Cancer Gene (source: OncoKB)
FASTKD1		2	2	40	5.0%	No
CHGA		1	1	40	2.5%	No
FRK		2	1	40	2.5%	No
KCNJ16		1	1	40	2.5%	No
PRUNE2		2	2	40	5.0%	No
HEATR4		1	1	40	2.5%	No
KCNK1		1	1	40	2.5%	No
STRN		1	1	40	2.5%	Yes
KCNMA1		2	2	40	5.0%	No
CHKA		1	1	40	2.5%	No
CAPN9		1	1	40	2.5%	No
KDR		1	1	40	2.5%	Yes
TBX19		1	1	40	2.5%	No
LYST		3	3	40	7.5%	No
CERS3		1	1	40	2.5%	No
USP6		1	1	40	2.5%	Yes
CHRM2		2	2	40	5.0%	No
C3ORF14		1	1	40	2.5%	No
CHN1		1	1	40	2.5%	Yes
KCNQ2		2	2	40	5.0%	No
KCNQ3		1	1	40	2.5%	No
KCNS1		1	1	40	2.5%	No
STXBP3		1	1	40	2.5%	No
NES		1	1	40	2.5%	No
NUP50		2	1	40	2.5%	No
KDM5B		1	1	40	2.5%	No
FERMT3		1	1	40	2.5%	No
PLK4		2	2	40	5.0%	No
SDHAP1		1	1	40	2.5%	No
STAG2		1	1	40	2.5%	Yes
SENP5		2	2	40	5.0%	No
RFPL3		1	1	40	2.5%	No
ZNF560		1	1	40	2.5%	No
ZYG11B		1	1	40	2.5%	No
NIM1K		1	1	40	2.5%	No
CHRNA1		1	1	40	2.5%	No
RFPL2		1	1	40	2.5%	No
SUOX		1	1	40	2.5%	No
SULT2B1		1	1	40	2.5%	No
VPS37D		1	1	40	2.5%	No
SLC5A8		1	1	40	2.5%	No
ZNF841		2	1	40	2.5%	No
ACD		1	1	40	2.5%	No
OR13C8		1	1	40	2.5%	No
GPBP1		2	2	40	5.0%	No
RAPH1		1	1	40	2.5%	No
SLC36A3		1	1	40	2.5%	No
KIF4B		3	3	40	7.5%	No
PPP1R7		1	1	40	2.5%	No
SVIL		1	1	40	2.5%	No
POLN		2	2	40	5.0%	No
CIRBP		1	1	40	2.5%	No
C1QTNF1		1	1	40	2.5%	No
ZDHHC14		1	1	40	2.5%	No
CENPU		1	1	40	2.5%	No
PHTF1		1	1	40	2.5%	No
PCDHGB1		1	1	40	2.5%	No
PTTG2		1	1	40	2.5%	No
MSANTD2		1	1	40	2.5%	No
MASP2		1	1	40	2.5%	No
PCDHGA10		1	1	40	2.5%	No
MAP3K2		1	1	40	2.5%	No
CHUK		1	1	40	2.5%	No
PCDHGB6		1	1	40	2.5%	No
CHRNE		1	1	40	2.5%	No
MTOR		2	2	40	5.0%	Yes
PPP1CB		1	1	40	2.5%	Yes
ABCC8		2	2	40	5.0%	No
SLC22A31		1	1	40	2.5%	No
PCDHGA7		1	1	40	2.5%	No
PCDHGA6		1	1	40	2.5%	No
PPP1R3A		3	2	40	5.0%	No
SURF6		1	1	40	2.5%	No
MED22		1	1	40	2.5%	No
RAI2		2	1	40	2.5%	No
CNKSR3		1	1	40	2.5%	No
NBEAL1		4	4	40	10.0%	No
IRX4		3	2	40	5.0%	No
UBE3D		1	1	40	2.5%	No
PPP2R2A		2	2	40	5.0%	Yes
OSBPL11		2	2	40	5.0%	No
NR5A2		2	2	40	5.0%	No
H2AC21		1	1	40	2.5%	No
PCDHGA5		1	1	40	2.5%	No
OR2V2		1	1	40	2.5%	No
ERCC8		1	1	40	2.5%	No
FSHR		2	2	40	5.0%	No
DDX60L		1	1	40	2.5%	No
BIRC6		2	2	40	5.0%	No
EHF		1	1	40	2.5%	No
BICDL2		1	1	40	2.5%	No
FRZB		1	1	40	2.5%	No
PCDHGA2		2	2	40	5.0%	No
RIOK1		1	1	40	2.5%	No
TBCB		1	1	40	2.5%	No
AP4B1		1	1	40	2.5%	No
PCDHGA1		1	1	40	2.5%	No
PPP1R8		1	1	40	2.5%	No
PPP1R10		4	2	40	5.0%	No
TMEM237		2	2	40	5.0%	No
ZNF782		1	1	40	2.5%	No
NKPD1		1	1	40	2.5%	No
PPP2R1A		1	1	40	2.5%	Yes
FGF21		1	1	40	2.5%	No
PPP3CA		1	1	40	2.5%	No
ME2		2	2	40	5.0%	No
AP3S1		1	1	40	2.5%	No
TENM2		4	3	40	7.5%	No
OSBPL1A		2	2	40	5.0%	No
ESPN		1	1	40	2.5%	No
OSBPL5		1	1	40	2.5%	No
SLC12A7		1	1	40	2.5%	No
PCDHB10		1	1	40	2.5%	No
OR4N2		1	1	40	2.5%	No
NFAT5		3	2	40	5.0%	No
GATAD2B		1	1	40	2.5%	No
PCDHB7		1	1	40	2.5%	No
PCDHB14		2	1	40	2.5%	No
DSCAML1		3	3	40	7.5%	No
CCDC9B		1	1	40	2.5%	No
NUDC		1	1	40	2.5%	No
ZNF283		2	1	40	2.5%	No
SLC25A53		1	1	40	2.5%	No
LYPD5		1	1	40	2.5%	No
PCDHB11		3	3	40	7.5%	No
PPP2R2C		1	1	40	2.5%	No
SYN1		2	2	40	5.0%	No
PPP2R5A		1	1	40	2.5%	No
PPP2R5B		1	1	40	2.5%	No
POLQ		3	3	40	7.5%	Yes
PPP2R5E		1	1	40	2.5%	No
PLEKHM2		1	1	40	2.5%	No
SYT11		1	1	40	2.5%	No
TAF1		4	2	40	5.0%	Yes
MEFV		2	2	40	5.0%	No
TMEM255B		1	1	40	2.5%	No
TAF4		2	2	40	5.0%	No
MEIS2		1	1	40	2.5%	No
CLCNKA		2	2	40	5.0%	No
USP49		1	1	40	2.5%	No
ATP11B		3	3	40	7.5%	No
SPPL2C		1	1	40	2.5%	No
CLCN6		1	1	40	2.5%	No
CLCN4		1	1	40	2.5%	No
PMPCA		2	2	40	5.0%	No
CLCN2		1	1	40	2.5%	No
ANKRD42		1	1	40	2.5%	No
CLCN1		1	1	40	2.5%	No
DHRS4L2		1	1	40	2.5%	No
RASSF8		1	1	40	2.5%	No
DUS3L		2	2	40	5.0%	No
DDX60		2	1	40	2.5%	No
BTLA		1	1	40	2.5%	Yes
CCDC174		1	1	40	2.5%	No
PPP3CC		1	1	40	2.5%	No
KIF21A		4	3	40	7.5%	No
NLRC5		2	2	40	5.0%	No
CARMIL1		1	1	40	2.5%	No
MECP2		1	1	40	2.5%	No
TACC1		1	1	40	2.5%	No
MST1L		1	1	40	2.5%	No
TENT5A		1	1	40	2.5%	No
MEF2A		1	1	40	2.5%	No
PPP5C		2	2	40	5.0%	No
KIAA1109		4	3	40	7.5%	No
ADAM17		1	1	40	2.5%	No
RPL35		1	1	40	2.5%	No
CA10		1	1	40	2.5%	No
MEF2C		1	1	40	2.5%	Yes
PPP1R9A		1	1	40	2.5%	No
MEF2D		1	1	40	2.5%	Yes
NBEAL2		3	3	40	7.5%	No
PREP		1	1	40	2.5%	No
TAF9		1	1	40	2.5%	No
TAF11		1	1	40	2.5%	No
PRG2		1	1	40	2.5%	No
CLK3		2	2	40	5.0%	No
CLK2		2	2	40	5.0%	No
C14ORF39		1	1	40	2.5%	No
CLK1		1	1	40	2.5%	No
ARHGEF33		1	1	40	2.5%	No
DIRAS1		1	1	40	2.5%	No
ZFR2		3	2	40	5.0%	No
MXRA5		1	1	40	2.5%	No
FAM178B		1	1	40	2.5%	No
DENND4B		2	2	40	5.0%	No
FERMT1		1	1	40	2.5%	No
ARID5B		2	2	40	5.0%	Yes
FCHSD1		2	2	40	5.0%	No
ABCC10		1	1	40	2.5%	No
PRB3		1	1	40	2.5%	No
MAP3K1		1	1	40	2.5%	Yes
PRB4		2	2	40	5.0%	No
SEC63		1	1	40	2.5%	No
XAB2		1	1	40	2.5%	No
HPS5		5	2	40	5.0%	No
KIF16B		1	1	40	2.5%	No
MAP3K4		1	1	40	2.5%	No
TAF5		1	1	40	2.5%	No
OTOG		1	1	40	2.5%	No
MAP3K5		4	4	40	10.0%	No
PRMT9		2	2	40	5.0%	No
RAB8A		1	1	40	2.5%	No
PDCD10		1	1	40	2.5%	No
DOCK10		2	2	40	5.0%	No
EMSY		1	1	40	2.5%	Yes
ZNF479		2	2	40	5.0%	No
TAPBP		4	4	40	10.0%	No
MINDY4		1	1	40	2.5%	No
TAP2		2	2	40	5.0%	Yes
CHD6		3	3	40	7.5%	No
PRKAA2		1	1	40	2.5%	No
RNF10		1	1	40	2.5%	No
ALDH8A1		1	1	40	2.5%	No
ZNF831		1	1	40	2.5%	No
NYAP1		1	1	40	2.5%	No
ZNF570		2	2	40	5.0%	No
YIPF3		1	1	40	2.5%	No
PRTFDC1		1	1	40	2.5%	No
SEC16A		2	1	40	2.5%	No
MRPL30		1	1	40	2.5%	No
ZC3H18		2	2	40	5.0%	No
CLEC1B		1	1	40	2.5%	No
MEP1A		1	1	40	2.5%	No
PRH2		1	1	40	2.5%	No
SUPT7L		2	2	40	5.0%	No
SMPD4		1	1	40	2.5%	No
MEP1B		1	1	40	2.5%	No
TMEM164		1	1	40	2.5%	No
CFAP91		1	1	40	2.5%	No
TMCC2		1	1	40	2.5%	No
POLI		1	1	40	2.5%	No
PRIM2		1	1	40	2.5%	No
ARHGAP44		2	2	40	5.0%	No
POMGNT1		1	1	40	2.5%	No
SLITRK6		1	1	40	2.5%	No
C7ORF57		1	1	40	2.5%	No
MEPE		1	1	40	2.5%	No
NCAPD2		1	1	40	2.5%	No
KLK8		1	1	40	2.5%	No
ZNF407		1	1	40	2.5%	No
SEPTIN14		2	2	40	5.0%	No
MFGE8		1	1	40	2.5%	No
PRKAG1		1	1	40	2.5%	No
MELTF		1	1	40	2.5%	No
ZNF763		1	1	40	2.5%	No
TNFSF11		1	1	40	2.5%	No
HELZ		1	1	40	2.5%	No
SPOCD1		1	1	40	2.5%	No
ZNF345		1	1	40	2.5%	No
ARMC8		1	1	40	2.5%	No
BRMS1		1	1	40	2.5%	No
CTRB2		1	1	40	2.5%	No
TFDP3		1	1	40	2.5%	No
KLF3		1	1	40	2.5%	Yes
WDR93		1	1	40	2.5%	No
KRBOX4		1	1	40	2.5%	No
ANXA2		1	1	40	2.5%	No
TBC1D22B		2	2	40	5.0%	No
PLCZ1		2	2	40	5.0%	No
PAN2		2	2	40	5.0%	No
SYBU		1	1	40	2.5%	No
SEC16B		1	1	40	2.5%	No
MFAP1		1	1	40	2.5%	No
IQSEC1		1	1	40	2.5%	No
CHD7		7	5	40	12.5%	No
PKIA		1	1	40	2.5%	No
ZBTB40		2	2	40	5.0%	No
MFAP4		1	1	40	2.5%	No
AKAP13		2	2	40	5.0%	No
AKAP10		2	2	40	5.0%	No
AKAP11		1	1	40	2.5%	No
PRKCD		1	1	40	2.5%	No
PRKCE		1	1	40	2.5%	No
BACE2		1	1	40	2.5%	No
FBXL2		1	1	40	2.5%	No
MIA2		2	2	40	5.0%	No
PRKCI		1	1	40	2.5%	Yes
XYLB		1	1	40	2.5%	No
PROKR2		1	1	40	2.5%	No
GIGYF1		1	1	40	2.5%	No
PRKD1		1	1	40	2.5%	Yes
B3GLCT		2	2	40	5.0%	No
NID2		2	2	40	5.0%	No
TFEC		2	2	40	5.0%	No
LRRC66		1	1	40	2.5%	No
OR4M1		1	1	40	2.5%	No
NAA16		1	1	40	2.5%	No
TANGO6		2	2	40	5.0%	No
AOX1		1	1	40	2.5%	No
MGAT2		1	1	40	2.5%	No
MGAT3		1	1	40	2.5%	No
NOP14		1	1	40	2.5%	No
PUM3		2	2	40	5.0%	No
HMBOX1		1	1	40	2.5%	No
MGAT5		1	1	40	2.5%	No
FAM193A		2	2	40	5.0%	No
DCLRE1A		2	2	40	5.0%	No
PRDM9		3	2	40	5.0%	No
ARHGAP25		1	1	40	2.5%	No
PRKDC		2	2	40	5.0%	Yes
NIPBL		1	1	40	2.5%	No
PRKG2		2	2	40	5.0%	No
COG4		1	1	40	2.5%	No
MAPK1	2.520e-9	4	4	40	10.0%	Yes
MAPK6		1	1	40	2.5%	No
USP12		1	1	40	2.5%	No
CDK13		1	1	40	2.5%	No
ZNF697		1	1	40	2.5%	No
SLC29A4		1	1	40	2.5%	No
ZNF681		1	1	40	2.5%	No
PRKCZ		1	1	40	2.5%	No
TRIML1		1	1	40	2.5%	No
PCDH12		1	1	40	2.5%	No
CD320		1	1	40	2.5%	No
FCRL1		1	1	40	2.5%	No
TMPRSS11A		2	2	40	5.0%	No
APBA2		1	1	40	2.5%	No
DTWD1		1	1	40	2.5%	No
APBB1		1	1	40	2.5%	No
BBX		2	2	40	5.0%	No
FCRL3		1	1	40	2.5%	No
APBB2		2	2	40	5.0%	No
THEG		2	2	40	5.0%	No
INTS8		1	1	40	2.5%	No
APC		3	3	40	7.5%	Yes
NLRP2		1	1	40	2.5%	No
TBC1D3C		1	1	40	2.5%	No
ADIPOR2		2	2	40	5.0%	No
ZNF714		2	2	40	5.0%	No
PGBD5		2	2	40	5.0%	Yes
MAGEC1		5	4	40	10.0%	No
IL33		1	1	40	2.5%	No
RNF126		1	1	40	2.5%	No
SLAMF9		1	1	40	2.5%	No
GFPT2		3	2	40	5.0%	No
FATE1		1	1	40	2.5%	No
TPD52L3		1	1	40	2.5%	No
CADPS		2	2	40	5.0%	No
AMMECR1		1	1	40	2.5%	No
USP48		1	1	40	2.5%	No
SDE2		1	1	40	2.5%	No
ZNF252P-AS1		1	1	40	2.5%	No
SKAP1		1	1	40	2.5%	No
DNAH17		2	2	40	5.0%	No
ZNF814		3	3	40	7.5%	No
LMOD1		1	1	40	2.5%	No
CCDC158		1	1	40	2.5%	No
TULP4		4	4	40	10.0%	No
C1ORF54		1	1	40	2.5%	No
BCL6B		1	1	40	2.5%	No
XIAP		1	1	40	2.5%	Yes
FAM184A		1	1	40	2.5%	No
APLP1		1	1	40	2.5%	No
PRPF40A		1	1	40	2.5%	No
EFL1		1	1	40	2.5%	No
APLP2		1	1	40	2.5%	No
DENND4C		1	1	40	2.5%	No
KIF15		1	1	40	2.5%	No
FAT4		4	3	40	7.5%	Yes
APOA4		1	1	40	2.5%	No
APOB		7	5	40	12.5%	No
MAPK8		1	1	40	2.5%	No
USP15		2	2	40	5.0%	No
VAMP5		2	2	40	5.0%	No
HS3ST3A1		1	1	40	2.5%	No
ADAMTS9		2	2	40	5.0%	No
JRK		1	1	40	2.5%	No
CXCL9		1	1	40	2.5%	No
NUP153		3	3	40	7.5%	No
SLC16A11		1	1	40	2.5%	No
FBXO39		1	1	40	2.5%	No
SPATA48		1	1	40	2.5%	No
KCNK5		1	1	40	2.5%	No
MKI67		3	3	40	7.5%	Yes
DCHS1		4	4	40	10.0%	No
PTCH2		1	1	40	2.5%	No
ATP8B3		2	2	40	5.0%	No
NPIPB7		2	2	40	5.0%	No
PPP4R3A		1	1	40	2.5%	No
GALNT14		2	2	40	5.0%	No
IWS1		1	1	40	2.5%	No
APOD		1	1	40	2.5%	No
SLC30A6		1	1	40	2.5%	No
ARMT1		1	1	40	2.5%	No
TYROBP		1	1	40	2.5%	No
MED12		3	3	40	7.5%	Yes
TNFAIP8L2		1	1	40	2.5%	No
THRAP3		1	1	40	2.5%	No
SH3TC2		1	1	40	2.5%	No
AOC3		1	1	40	2.5%	No
MAP3K9		2	2	40	5.0%	No
WDR6		3	1	40	2.5%	No
KCTD7		1	1	40	2.5%	No
UBE2D1		1	1	40	2.5%	No
DOP1B		6	5	40	12.5%	No
PKHD1L1		2	2	40	5.0%	No
KMT2A		1	1	40	2.5%	Yes
MAP4K1		1	1	40	2.5%	No
ADAD1		1	1	40	2.5%	No
AFF1		2	2	40	5.0%	Yes
THOC1		1	1	40	2.5%	No
PDE5A		1	1	40	2.5%	No
RTF1		1	1	40	2.5%	No
PCDHGC4		1	1	40	2.5%	No
SLC35D1		1	1	40	2.5%	No
CRPPA		1	1	40	2.5%	No
APOH		1	1	40	2.5%	No
MLF1		1	1	40	2.5%	Yes
MLH1		1	1	40	2.5%	Yes
GOLGA8J		1	1	40	2.5%	No
SNX13		1	1	40	2.5%	No
CCNB3		2	1	40	2.5%	Yes
FASLG		1	1	40	2.5%	No
SLC45A3		1	1	40	2.5%	Yes
SHROOM2		2	1	40	2.5%	No
AQP2		1	1	40	2.5%	No
NCOA1		1	1	40	2.5%	Yes
NISCH		1	1	40	2.5%	No
UBA1		1	1	40	2.5%	No
OR5AC2		1	1	40	2.5%	No
EIF3B		1	1	40	2.5%	No
PTENP1		2	2	40	5.0%	No
SERPINA3		1	1	40	2.5%	No
CASP8AP2		1	1	40	2.5%	No
CEP250		1	1	40	2.5%	No
WBP4		1	1	40	2.5%	No
EIF3A		1	1	40	2.5%	No
P2RY13		2	2	40	5.0%	No
EIF3G		1	1	40	2.5%	No
AARS1		2	2	40	5.0%	No
RGS12		1	1	40	2.5%	No
EIF3D		1	1	40	2.5%	No
WIF1		1	1	40	2.5%	Yes
SEC23IP		1	1	40	2.5%	No
ABCA1		1	1	40	2.5%	No
RGL1		1	1	40	2.5%	No
LRRIQ3		1	1	40	2.5%	No
ERICH3		3	3	40	7.5%	No
SLC12A6		1	1	40	2.5%	No
SPAG8		1	1	40	2.5%	No
TTLL12		1	1	40	2.5%	No
SCEL-AS1		1	1	40	2.5%	No
DNAJC14		2	2	40	5.0%	No
AR		2	2	40	5.0%	Yes
ABCC6		1	1	40	2.5%	No
ARAF		1	1	40	2.5%	Yes
ALDH4A1		2	2	40	5.0%	No
FGFRL1		2	2	40	5.0%	No
UBE2I		1	1	40	2.5%	No
UBR1		1	1	40	2.5%	No
ABCA2		2	2	40	5.0%	No
ABCA3		2	2	40	5.0%	No
GOLGA8S		1	1	40	2.5%	No
SUMO1		1	1	40	2.5%	No
C5ORF38		2	2	40	5.0%	No
ABCA4		3	3	40	7.5%	No
SLC4A4		1	1	40	2.5%	No
ABL1		3	3	40	7.5%	Yes
GRK1		1	1	40	2.5%	No
EIF4G3		1	1	40	2.5%	No
AOC1		2	2	40	5.0%	No
UCHL1		1	1	40	2.5%	No
ZAR1L		1	1	40	2.5%	No
RLN1		1	1	40	2.5%	No
ABR		1	1	40	2.5%	No
RING1		1	1	40	2.5%	No
ZC3H3		3	3	40	7.5%	No
ASB17		1	1	40	2.5%	No
SSPOP		2	2	40	5.0%	No
CLEC14A		1	1	40	2.5%	No
RICTOR		2	2	40	5.0%	Yes
STON2		2	2	40	5.0%	No
ZZEF1		2	2	40	5.0%	No
B4GALNT4		1	1	40	2.5%	No
PCBD2		1	1	40	2.5%	No
RHD		1	1	40	2.5%	No
UBE3A		1	1	40	2.5%	No
EIF3I		2	2	40	5.0%	No
USP44		1	1	40	2.5%	No
ACACA		1	1	40	2.5%	No
ACACB		1	1	40	2.5%	No
MARCO		1	1	40	2.5%	No
H1-9P		1	1	40	2.5%	No
SRSF9		2	2	40	5.0%	No
ACADVL		1	1	40	2.5%	No
ADAMTS7		2	2	40	5.0%	No
CAMSAP1		3	3	40	7.5%	No
HCN1		3	1	40	2.5%	No
ACAT1		1	1	40	2.5%	No
KRT36		1	1	40	2.5%	No
TTLL13		1	1	40	2.5%	No
UGCG		1	1	40	2.5%	No
CLCC1		1	1	40	2.5%	No
TBC1D9		1	1	40	2.5%	No
ARF6		1	1	40	2.5%	No
RHOA		1	1	40	2.5%	Yes
RHOB		1	1	40	2.5%	No
FRMD4B		1	1	40	2.5%	No
GRAMD4		1	1	40	2.5%	No
CIC		1	1	40	2.5%	Yes
RLF		2	2	40	5.0%	No
RLBP1		1	1	40	2.5%	No
BAZ2A		4	2	40	5.0%	No
ZNF626		2	2	40	5.0%	No
AMER1		1	1	40	2.5%	Yes
UGT2B4		1	1	40	2.5%	No
UGT2B10		1	1	40	2.5%	No
GALNT4		1	1	40	2.5%	No
ACLY		2	2	40	5.0%	No
ACR		1	1	40	2.5%	No
UGT2B15		1	1	40	2.5%	No
IL1RAPL1		1	1	40	2.5%	No
LRRC71		1	1	40	2.5%	No
POGZ		1	1	40	2.5%	No
ARHGAP6		3	3	40	7.5%	No
UGP2		2	1	40	2.5%	No
JRKL		1	1	40	2.5%	No
TMEM92		1	1	40	2.5%	No
CEP295		2	2	40	5.0%	No
ATP10B		3	3	40	7.5%	No
WDR75		1	1	40	2.5%	No
ANKRD30BL		1	1	40	2.5%	No
CPA4		1	1	40	2.5%	No
DISP2		1	1	40	2.5%	No
GLMN		1	1	40	2.5%	No
DAOA		1	1	40	2.5%	No
PLAAT3		1	1	40	2.5%	No
TSPYL5		2	2	40	5.0%	No
UNK		3	1	40	2.5%	No
SPANXN2		1	1	40	2.5%	No
CLDN18		1	1	40	2.5%	No
NR1H2		3	3	40	7.5%	No
ACTA1		1	1	40	2.5%	No
USP4		1	1	40	2.5%	No
TIGD2		1	1	40	2.5%	No
RNF6		1	1	40	2.5%	No
WDR45		2	1	40	2.5%	No
PHF8		1	1	40	2.5%	No
RNASEL		1	1	40	2.5%	No
UMPS		1	1	40	2.5%	No
KIAA1755		1	1	40	2.5%	No
CIZ1		1	1	40	2.5%	No
FSCN2		1	1	40	2.5%	No
CNTNAP4		2	2	40	5.0%	No
RAD54L2		3	3	40	7.5%	No
PPP1R3F		1	1	40	2.5%	No
DCLK3		1	1	40	2.5%	No
LRRCC1		1	1	40	2.5%	No
HELZ2		3	3	40	7.5%	No
PTP4A3		1	1	40	2.5%	No
TAFA1		1	1	40	2.5%	No
PWWP3B		2	1	40	2.5%	No
ZC3H6		3	1	40	2.5%	No
BTN2A1		1	1	40	2.5%	No
MYBPHL		2	2	40	5.0%	No
MCF2L2		3	3	40	7.5%	No
TBC1D2B		2	2	40	5.0%	No
UQCRB		1	1	40	2.5%	No
PRPF40B		2	1	40	2.5%	No
DMKN		2	2	40	5.0%	No
KCP		1	1	40	2.5%	No
RNPEP		1	1	40	2.5%	No
CLASRP		1	1	40	2.5%	No
LMNTD2		1	1	40	2.5%	No
IFNL2		2	2	40	5.0%	No
ZNF219		1	1	40	2.5%	No
DNAJC5B		1	1	40	2.5%	No
PTPRT		2	2	40	5.0%	Yes
SYDE2		1	1	40	2.5%	No
ACTC1		2	2	40	5.0%	No
SMARCAD1		3	3	40	7.5%	No
FAF1		1	1	40	2.5%	Yes
ZNF644		1	1	40	2.5%	No
RCAN3		1	1	40	2.5%	No
MAP3K7CL		1	1	40	2.5%	No
POLR3A		1	1	40	2.5%	No
EVA1A		1	1	40	2.5%	No
DHX33		1	1	40	2.5%	No
USH2A		6	5	40	12.5%	No
TNRC6B		2	2	40	5.0%	No
CUL9		2	2	40	5.0%	No
NFASC		2	1	40	2.5%	No
NAT16		1	1	40	2.5%	No
TOGARAM1		1	1	40	2.5%	No
SUN2		1	1	40	2.5%	No
TAB2		1	1	40	2.5%	No
ZNF98		2	2	40	5.0%	No
SEMA3G		1	1	40	2.5%	No
LINC00207		1	1	40	2.5%	No
TEX30		2	2	40	5.0%	No
TBC1D22A		1	1	40	2.5%	No
ZNRF3		1	1	40	2.5%	Yes
USP42		1	1	40	2.5%	No
TANC1		2	1	40	2.5%	No
FHDC1		2	2	40	5.0%	No
ACTL6A		1	1	40	2.5%	No
PAK6		2	2	40	5.0%	No
SLC6A18		1	1	40	2.5%	No
USP8		1	1	40	2.5%	Yes
SGSM1		1	1	40	2.5%	No
ZPLD1		1	1	40	2.5%	No
SNRNP48		1	1	40	2.5%	No
ANO5		2	2	40	5.0%	No
UBASH3B		1	1	40	2.5%	No
FBXO5		2	1	40	2.5%	No
TTYH1		2	1	40	2.5%	No
FBXO3		1	1	40	2.5%	No
ZNF304		1	1	40	2.5%	No
FBXL20		1	1	40	2.5%	No
CBARP		1	1	40	2.5%	No
ACVR2A		3	2	40	5.0%	Yes
ACVRL1		1	1	40	2.5%	No
RSPH4A		1	1	40	2.5%	No
LATS1		1	1	40	2.5%	Yes
MTA1		2	2	40	5.0%	No
DCAF8		1	1	40	2.5%	No
INA		1	1	40	2.5%	No
ZNF525		2	2	40	5.0%	No
NPHP4		1	1	40	2.5%	No
LINC02908		1	1	40	2.5%	No
SLC22A25		1	1	40	2.5%	No
ARFGAP3		1	1	40	2.5%	No
PLEKHD1		1	1	40	2.5%	No
LINC00868		1	1	40	2.5%	No
IL1RAPL2		1	1	40	2.5%	No
SLC16A4		1	1	40	2.5%	No
PRPF4		1	1	40	2.5%	No
SMC3		1	1	40	2.5%	Yes
P2RX6		1	1	40	2.5%	No
ROBO2		2	2	40	5.0%	No
FBXW8		2	2	40	5.0%	No
WDR38		1	1	40	2.5%	No
ROCK1		1	1	40	2.5%	No
RORA		1	1	40	2.5%	No
BOD1		1	1	40	2.5%	No
KLK2		1	1	40	2.5%	Yes
FADS6		1	1	40	2.5%	No
FBXL14		2	2	40	5.0%	No
SLC35G5		1	1	40	2.5%	No
CCDC168		5	3	40	7.5%	No
C11ORF68		1	1	40	2.5%	No
STARD4		1	1	40	2.5%	No
CACUL1		1	1	40	2.5%	No
ASB16		1	1	40	2.5%	No
SCML4		1	1	40	2.5%	No
FAM50A		1	1	40	2.5%	No
FBXO24		1	1	40	2.5%	No
CCDC3		1	1	40	2.5%	No
C1ORF94		1	1	40	2.5%	No
WDR36		2	2	40	5.0%	No
OR51S1		2	1	40	2.5%	No
NEMF		3	1	40	2.5%	No
FHAD1		4	4	40	10.0%	No
ALG1		1	1	40	2.5%	No
FBXL4		1	1	40	2.5%	No
ZBED9		1	1	40	2.5%	No
RHPN1		1	1	40	2.5%	No
PWWP2A		1	1	40	2.5%	No
KPNA2		1	1	40	2.5%	No
TIAM2		1	1	40	2.5%	No
KPNA3		2	2	40	5.0%	No
VSTM1		1	1	40	2.5%	No
SORCS1		1	1	40	2.5%	No
FIBP		1	1	40	2.5%	No
LMF2		1	1	40	2.5%	No
TMEM234		1	1	40	2.5%	No
CTDP1		2	2	40	5.0%	No
OR2K2		1	1	40	2.5%	No
KLHL4		2	2	40	5.0%	No
ADAM2		1	1	40	2.5%	No
LRRC37A6P		1	1	40	2.5%	No
KRT1		4	4	40	10.0%	No
KRT2		1	1	40	2.5%	No
FTL		2	2	40	5.0%	No
FAM50B		1	1	40	2.5%	No
OR2M4		1	1	40	2.5%	No
WDR62		2	2	40	5.0%	No
RBM17		1	1	40	2.5%	No
MYLK4		1	1	40	2.5%	No
KPNA5		1	1	40	2.5%	No
TNPO1		1	1	40	2.5%	No
FUCA2		1	1	40	2.5%	No
KRAS	4.580e-12	1	1	40	2.5%	Yes
RNF157		2	2	40	5.0%	No
GALNT13		1	1	40	2.5%	No
KANK1		2	2	40	5.0%	No
DGKI		1	1	40	2.5%	No
FUT2		3	1	40	2.5%	No
FUT1		1	1	40	2.5%	No
LARP4B		2	2	40	5.0%	Yes
COLEC12		2	2	40	5.0%	No
TRAPPC9		1	1	40	2.5%	No
GAST		1	1	40	2.5%	No
CALN1		1	1	40	2.5%	No
CD99L2		1	1	40	2.5%	No
RHNO1		1	1	40	2.5%	No
KRT6A		2	2	40	5.0%	No
HTR3B		1	1	40	2.5%	No
SPATC1		1	1	40	2.5%	No
GSE1		1	1	40	2.5%	No
ARL5A		1	1	40	2.5%	No
MYOM2		1	1	40	2.5%	No
MAGI3		3	3	40	7.5%	No
LPAR2		1	1	40	2.5%	No
B3GAT3		1	1	40	2.5%	No
STAP1		1	1	40	2.5%	No
IL1RL1		1	1	40	2.5%	No
CYFIP1		1	1	40	2.5%	No
RSBN1L		1	1	40	2.5%	No
FZD2		1	1	40	2.5%	No
GANAB		1	1	40	2.5%	No
WNT5B		1	1	40	2.5%	No
CLN5		1	1	40	2.5%	No
MDN1		3	3	40	7.5%	No
FAM120A		1	1	40	2.5%	No
GJA9		1	1	40	2.5%	No
FUT8		1	1	40	2.5%	No
PSME4		1	1	40	2.5%	No
KRT15		1	1	40	2.5%	No
UBXN4		3	3	40	7.5%	No
SGCZ		1	1	40	2.5%	No
TRAPPC8		2	2	40	5.0%	No
MTHFD1L		1	1	40	2.5%	No
INTS3		2	2	40	5.0%	No
CNOT10		2	2	40	5.0%	No
WNK1		1	1	40	2.5%	No
SLC38A5		1	1	40	2.5%	No
